UNITID,CONTRACT,ARANK,XEMPCNTM,EMPCNTM,XOUTLAYM,OUTLAYM,XAVESALM,AVESALM,XEMPCNTW,EMPCNTW,XOUTLAYW,OUTLAYW,XAVESALW,AVESALW,XEMPCNTT,EMPCNTT,XOUTLAYT,OUTLAYT,XAVESALT,AVESALT 
100706,1,5,"R",7,"R",294006,"R",42001,"R",12,"R",407104,"R",33925,"R",19,"R",701110,"R",36901
100706,1,7,"R",140,"R",9907352,"R",70767,"R",91,"R",4763334,"R",52344,"R",231,"R",14670686,"R",63509
100706,2,1,"R",17,"R",1841057,"R",108297,"R",1,"R",79804,"R",79804,"R",18,"R",1920861,"R",106715
100706,2,2,"R",6,"R",464117,"R",77353,"R",5,"R",341374,"R",68275,"R",11,"R",805491,"R",73226
100706,2,5,"R",5,"R",244158,"R",48832,"R",6,"R",199098,"R",33183,"R",11,"R",443256,"R",40296
100706,2,7,"R",28,"R",2549332,"R",91048,"R",12,"R",620276,"R",51690,"R",40,"R",3169608,"R",79240
100706,4,1,"R",68,"R",5850106,"R",86031,"R",8,"R",633787,"R",79223,"R",76,"R",6483893,"R",85314
100706,4,2,"R",56,"R",3662953,"R",65410,"R",27,"R",1555095,"R",57596,"R",83,"R",5218048,"R",62868
100706,4,3,"R",32,"R",1986381,"R",62074,"R",48,"R",2413956,"R",50291,"R",80,"R",4400337,"R",55004
100706,4,4,"Z",0,"Z",0,"Z",0,"R",2,"R",98000,"R",49000,"R",2,"R",98000,"R",49000
100706,4,5,"R",12,"R",493776,"R",41148,"R",18,"R",570006,"R",31667,"R",30,"R",1063782,"R",35459
100706,4,7,"R",168,"R",11993216,"R",71388,"R",103,"R",5270844,"R",51173,"R",271,"R",17264060,"R",63705
100724,1,1,"R",32,"R",2175191,"R",67975,"R",13,"R",815160,"R",62705,"R",45,"R",2990351,"R",66452
100724,1,2,"R",24,"R",1314122,"R",54755,"R",32,"R",1665320,"R",52041,"R",56,"R",2979442,"R",53204
100724,1,3,"R",35,"R",1666579,"R",47617,"R",34,"R",1542081,"R",45355,"R",69,"R",3208660,"R",46502
100724,1,4,"R",17,"R",638725,"R",37572,"R",36,"R",1358363,"R",37732,"R",53,"R",1997088,"R",37681
100724,1,7,"R",108,"R",5794617,"R",53654,"R",115,"R",5380924,"R",46791,"R",223,"R",11175541,"R",50115
100724,2,1,"R",0,"R",0,"R",0,"R",1,"R",69412,"R",69412,"R",1,"R",69412,"R",69412
100724,2,2,"R",0,"R",0,"R",0,"R",1,"R",50957,"R",50957,"R",1,"R",50957,"R",50957
100724,2,3,"R",1,"R",49498,"R",49498,"R",1,"R",52224,"R",52224,"R",2,"R",101722,"R",50861
100724,2,4,"R",3,"R",122174,"R",40725,"R",1,"R",42559,"R",42559,"R",4,"R",164733,"R",41183
100724,2,7,"R",4,"R",171672,"R",42918,"R",4,"R",215152,"R",53788,"R",8,"R",386824,"R",48353
100724,4,1,"R",32,"R",2175191,"R",67975,"R",14,"R",871953,"R",62282,"R",46,"R",3047144,"R",66242
100724,4,2,"R",24,"R",1314122,"R",54755,"R",33,"R",1707013,"R",51728,"R",57,"R",3021135,"R",53002
100724,4,3,"R",36,"R",1707078,"R",47419,"R",35,"R",1584811,"R",45280,"R",71,"R",3291889,"R",46365
100724,4,4,"R",20,"R",738688,"R",36934,"R",37,"R",1393185,"R",37654,"R",57,"R",2131873,"R",37401
100724,4,7,"R",112,"R",5935079,"R",52992,"R",119,"R",5556962,"R",46697,"R",231,"R",11492041,"R",49749
100751,1,1,"R",228,"R",21144172,"R",92738,"R",54,"R",4510753,"R",83532,"R",282,"R",25654925,"R",90975
100751,1,2,"R",138,"R",9304284,"R",67422,"R",69,"R",4296964,"R",62275,"R",207,"R",13601248,"R",65707
100751,1,3,"R",115,"R",6229952,"R",54173,"R",86,"R",4262146,"R",49560,"R",201,"R",10492098,"R",52199
100751,1,4,"R",27,"R",900585,"R",33355,"R",46,"R",1668461,"R",36271,"R",73,"R",2569046,"R",35192
100751,1,7,"R",508,"R",37578993,"R",73974,"R",255,"R",14738324,"R",57797,"R",763,"R",52317317,"R",68568
100751,2,1,"R",10,"R",1049695,"R",104970,"R",5,"R",522447,"R",104489,"R",15,"R",1572142,"R",104809
100751,2,2,"R",3,"R",217941,"R",72647,"R",2,"R",158470,"R",79235,"R",5,"R",376411,"R",75282
100751,2,3,"Z",0,"Z",0,"Z",0,"R",2,"R",92706,"R",46353,"R",2,"R",92706,"R",46353
100751,2,4,"R",8,"R",306019,"R",38252,"R",7,"R",266685,"R",38098,"R",15,"R",572704,"R",38180
100751,2,7,"R",21,"R",1573655,"R",74936,"R",16,"R",1040308,"R",65019,"R",37,"R",2613963,"R",70648
100751,4,1,"R",238,"R",22003032,"R",92450,"R",59,"R",4938219,"R",83699,"R",297,"R",26941251,"R",90711
100751,4,2,"R",141,"R",9482603,"R",67253,"R",71,"R",4426624,"R",62347,"R",212,"R",13909227,"R",65610
100751,4,3,"R",115,"R",6229952,"R",54173,"R",88,"R",4337998,"R",49295,"R",203,"R",10567950,"R",52059
100751,4,4,"R",35,"R",1150970,"R",32885,"R",53,"R",1886663,"R",35597,"R",88,"R",3037633,"R",34519
100751,4,7,"R",529,"R",38866557,"R",73472,"R",271,"R",15589504,"R",57526,"R",800,"R",54456061,"R",68070
100760,1,6,"R",25,"R",1252255,"R",50090,"R",26,"R",1123666,"R",43218,"R",51,"R",2375921,"R",46587
100760,1,7,"R",25,"R",1252255,"R",50090,"R",26,"R",1123666,"R",43218,"R",51,"R",2375921,"R",46587
100760,2,6,"Z",0,"Z",0,"Z",0,"R",1,"R",53948,"R",53948,"R",1,"R",53948,"R",53948
100760,2,7,"Z",0,"Z",0,"Z",0,"R",1,"R",53948,"R",53948,"R",1,"R",53948,"R",53948
100760,4,6,"R",25,"R",1252255,"R",50090,"R",27,"R",1167806,"R",43252,"R",52,"R",2420061,"R",46540
100760,4,7,"R",25,"R",1252255,"R",50090,"R",27,"R",1167806,"R",43252,"R",52,"R",2420061,"R",46540
100812,1,1,"R",15,"R",979988,"R",65333,"R",4,"R",259912,"R",64978,"R",19,"R",1239900,"R",65258
100812,1,2,"R",5,"R",289167,"R",57833,"R",8,"R",457580,"R",57198,"R",13,"R",746747,"R",57442
100812,1,3,"R",11,"R",556560,"R",50596,"R",16,"R",812508,"R",50782,"R",27,"R",1369068,"R",50706
100812,1,7,"R",31,"R",1825715,"R",58894,"R",28,"R",1530000,"R",54643,"R",59,"R",3355715,"R",56877
100812,2,1,"R",2,"R",129956,"R",64978,"Z",0,"Z",0,"Z",0,"R",2,"R",129956,"R",64978
100812,2,3,"R",1,"R",63919,"R",63919,"R",2,"R",107251,"R",53626,"R",3,"R",171170,"R",57057
100812,2,7,"R",3,"R",193875,"R",64625,"R",2,"R",107251,"R",53626,"R",5,"R",301126,"R",60225
100812,4,1,"R",17,"R",1086318,"R",63901,"R",4,"R",259912,"R",64978,"R",21,"R",1346230,"R",64106
100812,4,2,"R",5,"R",289167,"R",57833,"R",8,"R",457580,"R",57198,"R",13,"R",746747,"R",57442
100812,4,3,"R",12,"R",608859,"R",50738,"R",18,"R",900261,"R",50015,"R",30,"R",1509120,"R",50304
100812,4,7,"R",34,"R",1984344,"R",58363,"R",30,"R",1617753,"R",53925,"R",64,"R",3602097,"R",56283
100830,1,1,"R",27,"R",1830961,"R",67813,"R",10,"R",639590,"R",63959,"R",37,"R",2470551,"R",66772
100830,1,2,"R",28,"R",1577601,"R",56343,"R",21,"R",1067611,"R",50839,"R",49,"R",2645212,"R",53984
100830,1,3,"R",34,"R",1766051,"R",51943,"R",28,"R",1255421,"R",44836,"R",62,"R",3021472,"R",48733
100830,1,4,"R",4,"R",155150,"R",38788,"R",9,"R",335640,"R",37293,"R",13,"R",490790,"R",37753
100830,1,7,"R",93,"R",5329763,"R",57309,"R",68,"R",3298262,"R",48504,"R",161,"R",8628025,"R",53590
100830,2,1,"R",12,"R",1097560,"R",91463,"R",1,"R",65040,"R",65040,"R",13,"R",1162600,"R",89431
100830,2,2,"R",7,"R",584329,"R",83476,"R",2,"R",126828,"R",63414,"R",9,"R",711157,"R",79017
100830,2,3,"Z",0,"Z",0,"Z",0,"R",2,"R",107020,"R",53510,"R",2,"R",107020,"R",53510
100830,2,4,"Z",0,"Z",0,"Z",0,"R",1,"R",51120,"R",51120,"R",1,"R",51120,"R",51120
100830,2,7,"R",19,"R",1681889,"R",88520,"R",6,"R",350008,"R",58335,"R",25,"R",2031897,"R",81276
100830,4,1,"R",39,"R",2728985,"R",69974,"R",11,"R",692806,"R",62982,"R",50,"R",3421791,"R",68436
100830,4,2,"R",35,"R",2055699,"R",58734,"R",23,"R",1171382,"R",50930,"R",58,"R",3227081,"R",55639
100830,4,3,"R",34,"R",1766051,"R",51943,"R",30,"R",1342985,"R",44766,"R",64,"R",3109036,"R",48579
100830,4,4,"R",4,"R",155150,"R",38788,"R",10,"R",377466,"R",37747,"R",14,"R",532616,"R",38044
100830,4,7,"R",112,"R",6705885,"R",59874,"R",74,"R",3584639,"R",48441,"R",186,"R",10290524,"R",55325
100858,1,1,"R",258,"R",24141136,"R",93570,"R",37,"R",2948224,"R",79682,"R",295,"R",27089360,"R",91828
100858,1,2,"R",171,"R",11450268,"R",66961,"R",71,"R",4198817,"R",59138,"R",242,"R",15649085,"R",64666
100858,1,3,"R",113,"R",6843290,"R",60560,"R",74,"R",3810020,"R",51487,"R",187,"R",10653310,"R",56970
100858,1,4,"R",28,"R",812096,"R",29003,"R",35,"R",1111148,"R",31747,"R",63,"R",1923244,"R",30528
100858,1,5,"R",12,"R",600200,"R",50017,"R",5,"R",208000,"R",41600,"R",17,"R",808200,"R",47541
100858,1,7,"R",582,"R",43846990,"R",75338,"R",222,"R",12276209,"R",55298,"R",804,"R",56123199,"R",69805
100858,2,1,"R",168,"R",18848825,"R",112195,"R",27,"R",3158808,"R",116993,"R",195,"R",22007633,"R",112860
100858,2,2,"R",70,"R",5751138,"R",82159,"R",38,"R",3034552,"R",79857,"R",108,"R",8785690,"R",81349
100858,2,3,"R",27,"R",1912580,"R",70836,"R",30,"R",2184160,"R",72805,"R",57,"R",4096740,"R",71873
100858,2,4,"R",2,"R",100000,"R",50000,"R",4,"R",202660,"R",50665,"R",6,"R",302660,"R",50443
100858,2,5,"R",2,"R",142660,"R",71330,"R",5,"R",305708,"R",61142,"R",7,"R",448368,"R",64053
100858,2,7,"R",269,"R",26755203,"R",99462,"R",104,"R",8885888,"R",85441,"R",373,"R",35641091,"R",95553
100858,4,1,"R",426,"R",39563245,"R",92871,"R",64,"R",5532761,"R",86449,"R",490,"R",45096006,"R",92033
100858,4,2,"R",241,"R",16155849,"R",67037,"R",109,"R",6681687,"R",61300,"R",350,"R",22837536,"R",65250
100858,4,3,"R",140,"R",8408163,"R",60058,"R",104,"R",5597100,"R",53818,"R",244,"R",14005263,"R",57399
100858,4,4,"R",30,"R",893916,"R",29797,"R",39,"R",1276964,"R",32743,"R",69,"R",2170880,"R",31462
100858,4,5,"R",14,"R",716924,"R",51209,"R",10,"R",458130,"R",45813,"R",24,"R",1175054,"R",48961
100858,4,7,"R",851,"R",65738097,"R",77248,"R",326,"R",19546642,"R",59959,"R",1177,"R",85284739,"R",72459
100919,1,6,"R",23,"R",898866,"R",39081,"R",21,"R",821409,"R",39115,"R",44,"R",1720275,"R",39097
100919,1,7,"R",23,"R",898866,"R",39081,"R",21,"R",821409,"R",39115,"R",44,"R",1720275,"R",39097
100919,4,6,"R",23,"R",898866,"R",39081,"R",21,"R",821409,"R",39115,"R",44,"R",1720275,"R",39097
100919,4,7,"R",23,"R",898866,"R",39081,"R",21,"R",821409,"R",39115,"R",44,"R",1720275,"R",39097
100937,1,1,"R",29,"R",2147462,"R",74050,"R",12,"R",808223,"R",67352,"R",41,"R",2955685,"R",72090
100937,1,2,"R",14,"R",840543,"R",60039,"R",9,"R",507271,"R",56363,"R",23,"R",1347814,"R",58601
100937,1,3,"R",14,"R",617671,"R",44119,"R",15,"R",671079,"R",44739,"R",29,"R",1288750,"R",44440
100937,1,4,"R",1,"R",27535,"R",27535,"R",1,"R",30360,"R",30360,"R",2,"R",57895,"R",28948
100937,1,7,"R",58,"R",3633211,"R",62642,"R",37,"R",2016933,"R",54512,"R",95,"R",5650144,"R",59475
100937,3,6,"R",1,"R",12500,"R",12500,"Z",0,"Z",0,"Z",0,"R",1,"R",12500,"R",12500
100937,3,7,"R",1,"R",12500,"R",12500,"Z",0,"Z",0,"Z",0,"R",1,"R",12500,"R",12500
100937,4,1,"R",29,"R",2147462,"R",74050,"R",12,"R",808223,"R",67352,"R",41,"R",2955685,"R",72090
100937,4,2,"R",14,"R",840543,"R",60039,"R",9,"R",507271,"R",56363,"R",23,"R",1347814,"R",58601
100937,4,3,"R",14,"R",617671,"R",44119,"R",15,"R",671079,"R",44739,"R",29,"R",1288750,"R",44440
100937,4,4,"R",1,"R",27535,"R",27535,"R",1,"R",30360,"R",30360,"R",2,"R",57895,"R",28948
100937,4,7,"R",58,"R",3633211,"R",62642,"R",37,"R",2016933,"R",54512,"R",95,"R",5650144,"R",59475
100973,1,6,"R",2,"R",98942,"R",49471,"R",1,"R",35611,"R",35611,"R",3,"R",134553,"R",44851
100973,1,7,"R",2,"R",98942,"R",49471,"R",1,"R",35611,"R",35611,"R",3,"R",134553,"R",44851
100973,2,6,"R",1,"R",61195,"R",61195,"Z",0,"Z",0,"Z",0,"R",1,"R",61195,"R",61195
100973,2,7,"R",1,"R",61195,"R",61195,"Z",0,"Z",0,"Z",0,"R",1,"R",61195,"R",61195
100973,4,6,"R",3,"R",149012,"R",49671,"R",1,"R",35611,"R",35611,"R",4,"R",184623,"R",46156
100973,4,7,"R",3,"R",149012,"R",49671,"R",1,"R",35611,"R",35611,"R",4,"R",184623,"R",46156
101028,1,6,"R",9,"R",434674,"R",48297,"R",19,"R",855526,"R",45028,"R",28,"R",1290200,"R",46079
101028,1,7,"R",9,"R",434674,"R",48297,"R",19,"R",855526,"R",45028,"R",28,"R",1290200,"R",46079
101028,4,6,"R",9,"R",434674,"R",48297,"R",19,"R",855526,"R",45028,"R",28,"R",1290200,"R",46079
101028,4,7,"R",9,"R",434674,"R",48297,"R",19,"R",855526,"R",45028,"R",28,"R",1290200,"R",46079
101073,1,1,"R",3,"R",176895,"R",58965,"Z",0,"Z",0,"Z",0,"R",3,"R",176895,"R",58965
101073,1,2,"Z",0,"Z",0,"Z",0,"R",3,"R",136193,"R",45398,"R",3,"R",136193,"R",45398
101073,1,3,"R",3,"R",118280,"R",39427,"Z",0,"Z",0,"Z",0,"R",3,"R",118280,"R",39427
101073,1,7,"R",6,"R",295175,"R",49196,"R",3,"R",136193,"R",45398,"R",9,"R",431368,"R",47930
101073,4,1,"R",3,"R",176895,"R",58965,"Z",0,"Z",0,"Z",0,"R",3,"R",176895,"R",58965
101073,4,2,"Z",0,"Z",0,"Z",0,"R",3,"R",136193,"R",45398,"R",3,"R",136193,"R",45398
101073,4,3,"R",3,"R",118280,"R",39427,"Z",0,"Z",0,"Z",0,"R",3,"R",118280,"R",39427
101073,4,7,"R",6,"R",295175,"R",49196,"R",3,"R",136193,"R",45398,"R",9,"R",431368,"R",47930
101116,2,4,"R",5,"R",155442,"R",31088,"R",6,"R",251085,"R",41848,"R",11,"R",406527,"R",36957
101116,2,7,"R",5,"R",155442,"R",31088,"R",6,"R",251085,"R",41848,"R",11,"R",406527,"R",36957
101116,4,4,"R",5,"R",127183,"R",25437,"R",6,"R",205438,"R",34240,"R",11,"R",332621,"R",30238
101116,4,7,"R",5,"R",127183,"R",25437,"R",6,"R",205438,"R",34240,"R",11,"R",332621,"R",30238
101143,1,6,"R",38,"R",1717642,"R",45201,"R",23,"R",995843,"R",43298,"R",61,"R",2713485,"R",44483
101143,1,7,"R",38,"R",1717642,"R",45201,"R",23,"R",995843,"R",43298,"R",61,"R",2713485,"R",44483
101143,4,6,"R",38,"R",1717642,"R",45201,"R",23,"R",995843,"R",43298,"R",61,"R",2713485,"R",44483
101143,4,7,"R",38,"R",1717642,"R",45201,"R",23,"R",995843,"R",43298,"R",61,"R",2713485,"R",44483
101161,1,6,"R",24,"R",1060239,"R",44177,"R",26,"R",1138451,"R",43787,"R",50,"R",2198690,"R",43974
101161,1,7,"R",24,"R",1060239,"R",44177,"R",26,"R",1138451,"R",43787,"R",50,"R",2198690,"R",43974
101161,2,6,"R",7,"R",463851,"R",66264,"R",4,"R",255604,"R",63901,"R",11,"R",719455,"R",65405
101161,2,7,"R",7,"R",463851,"R",66264,"R",4,"R",255604,"R",63901,"R",11,"R",719455,"R",65405
101161,3,6,"Z",0,"Z",0,"Z",0,"R",1,"R",1357,"R",1357,"R",1,"R",1357,"R",1357
101161,3,7,"Z",0,"Z",0,"Z",0,"R",1,"R",1357,"R",1357,"R",1,"R",1357,"R",1357
101161,4,6,"R",31,"R",1439762,"R",46444,"R",30,"R",1347586,"R",44920,"R",61,"R",2787348,"R",45694
101161,4,7,"R",31,"R",1439762,"R",46444,"R",30,"R",1347586,"R",44920,"R",61,"R",2787348,"R",45694
101189,1,1,"R",9,"R",571850,"R",63539,"R",3,"R",156686,"R",52229,"R",12,"R",728536,"R",60711
101189,1,2,"R",7,"R",443076,"R",63297,"R",7,"R",498588,"R",71227,"R",14,"R",941664,"R",67262
101189,1,3,"R",13,"R",579424,"R",44571,"R",10,"R",372472,"R",37247,"R",23,"R",951896,"R",41387
101189,1,7,"R",29,"R",1594350,"R",54978,"R",20,"R",1027746,"R",51387,"R",49,"R",2622096,"R",53512
101189,2,1,"R",3,"R",232983,"R",77661,"R",1,"R",65338,"R",65338,"R",4,"R",298321,"R",74580
101189,2,2,"R",5,"R",310822,"R",62164,"R",2,"R",162223,"R",81112,"R",7,"R",473045,"R",67578
101189,2,3,"R",5,"R",303199,"R",60640,"R",2,"R",121448,"R",60724,"R",7,"R",424647,"R",60664
101189,2,4,"R",2,"R",68765,"R",34383,"Z",0,"Z",0,"Z",0,"R",2,"R",68765,"R",34383
101189,2,6,"Z",0,"Z",0,"Z",0,"R",1,"R",26936,"R",26936,"R",1,"R",26936,"R",26936
101189,2,7,"R",15,"R",915769,"R",61051,"R",6,"R",375945,"R",62658,"R",21,"R",1291714,"R",61510
101189,4,1,"R",12,"R",762477,"R",63540,"R",4,"R",210146,"R",52537,"R",16,"R",972623,"R",60789
101189,4,2,"R",12,"R",697391,"R",58116,"R",9,"R",631319,"R",70147,"R",21,"R",1328710,"R",63272
101189,4,3,"R",18,"R",827501,"R",45972,"R",12,"R",471841,"R",39320,"R",30,"R",1299342,"R",43311
101189,4,4,"R",2,"R",56264,"R",28132,"Z",0,"Z",0,"Z",0,"R",2,"R",56264,"R",28132
101189,4,6,"Z",0,"Z",0,"Z",0,"R",1,"R",22039,"R",22039,"R",1,"R",22039,"R",22039
101189,4,7,"R",44,"R",2343633,"R",53264,"R",26,"R",1335345,"R",51359,"R",70,"R",3678978,"R",52557
101240,1,6,"R",61,"R",2728259,"R",44726,"R",83,"R",3647568,"R",43947,"R",144,"R",6375827,"R",44277
101240,1,7,"R",61,"R",2728259,"R",44726,"R",83,"R",3647568,"R",43947,"R",144,"R",6375827,"R",44277
101240,4,6,"R",61,"R",2728259,"R",44726,"R",83,"R",3647568,"R",43947,"R",144,"R",6375827,"R",44277
101240,4,7,"R",61,"R",2728259,"R",44726,"R",83,"R",3647568,"R",43947,"R",144,"R",6375827,"R",44277
101286,1,6,"R",54,"R",2403188,"R",44503,"R",65,"R",2791193,"R",42941,"R",119,"R",5194381,"R",43650
101286,1,7,"R",54,"R",2403188,"R",44503,"R",65,"R",2791193,"R",42941,"R",119,"R",5194381,"R",43650
101286,2,6,"R",1,"R",81281,"R",81281,"R",1,"R",48477,"R",48477,"R",2,"R",129758,"R",64879
101286,2,7,"R",1,"R",81281,"R",81281,"R",1,"R",48477,"R",48477,"R",2,"R",129758,"R",64879
101286,4,6,"R",55,"R",2469692,"R",44903,"R",66,"R",2830857,"R",42892,"R",121,"R",5300549,"R",43806
101286,4,7,"R",55,"R",2469692,"R",44903,"R",66,"R",2830857,"R",42892,"R",121,"R",5300549,"R",43806
101295,1,6,"R",45,"R",1946116,"R",43247,"R",68,"R",2874253,"R",42268,"R",113,"R",4820369,"R",42658
101295,1,7,"R",45,"R",1946116,"R",43247,"R",68,"R",2874253,"R",42268,"R",113,"R",4820369,"R",42658
101295,3,6,"Z",0,"Z",0,"Z",0,"R",2,"R",49845,"R",24923,"R",2,"R",49845,"R",24923
101295,3,7,"Z",0,"Z",0,"Z",0,"R",2,"R",49845,"R",24923,"R",2,"R",49845,"R",24923
101295,4,6,"R",45,"R",1946116,"R",43247,"R",68,"R",2874253,"R",42268,"R",113,"R",4820369,"R",42658
101295,4,7,"R",45,"R",1946116,"R",43247,"R",68,"R",2874253,"R",42268,"R",113,"R",4820369,"R",42658
101301,1,6,"R",18,"R",766161,"R",42565,"R",24,"R",991845,"R",41327,"R",42,"R",1758006,"R",41857
101301,1,7,"R",18,"R",766161,"R",42565,"R",24,"R",991845,"R",41327,"R",42,"R",1758006,"R",41857
101301,4,6,"R",18,"R",766161,"R",42565,"R",24,"R",991845,"R",41327,"R",42,"R",1758006,"R",41857
101301,4,7,"R",18,"R",766161,"R",42565,"R",24,"R",991845,"R",41327,"R",42,"R",1758006,"R",41857
101365,2,2,"R",1,"R",46000,"R",46000,"R",1,"R",65000,"R",65000,"R",2,"R",111000,"R",55500
101365,2,3,"R",1,"R",42000,"R",42000,"R",1,"R",42000,"R",42000,"R",2,"R",84000,"R",42000
101365,2,4,"R",3,"R",125900,"R",41967,"R",1,"R",35500,"R",35500,"R",4,"R",161400,"R",40350
101365,2,7,"R",5,"R",213900,"R",42780,"R",3,"R",142500,"R",47500,"R",8,"R",356400,"R",44550
101365,4,2,"R",1,"R",37637,"R",37637,"R",1,"R",53183,"R",53183,"R",2,"R",90820,"R",45410
101365,4,3,"R",1,"R",34364,"R",34364,"R",1,"R",34364,"R",34364,"R",2,"R",68728,"R",34364
101365,4,4,"R",3,"R",103011,"R",34337,"R",1,"R",29046,"R",29046,"R",4,"R",132057,"R",33014
101365,4,7,"R",5,"R",175012,"R",35002,"R",3,"R",116593,"R",38864,"R",8,"R",291605,"R",36451
101435,1,1,"R",9,"R",506890,"R",56321,"R",1,"R",40090,"R",40090,"R",10,"R",546980,"R",54698
