UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XCMPFEE1,CMPFEE1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XCMPFEE2,CMPFEE2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XCMPFEE3,CMPFEE3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XISPRO10,ISPROF10,XISPFE10,ISPFEE10,XOSPRO10,OSPROF10,XOSPFE10,OSPFEE10,XISPRO11,ISPROF11,XISPFE11,ISPFEE11,XOSPRO11,OSPROF11,XOSPFE11,OSPFEE11,XCHG1AY1,CHG1AY1,XCHG1AY2,CHG1AY2,XCHG1AY3,CHG1AY3,XCHG2AY1,CHG2AY1,XCHG2AY2,CHG2AY2,XCHG2AY3,CHG2AY3,XCHG3AY1,CHG3AY1,XCHG3AY2,CHG3AY2,XCHG3AY3,CHG3AY3,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3,XCMP1AY1,CMP1AY1,XCMP1AY2,CMP1AY2,XCMP1AY3,CMP1AY3,XCMP2AY1,CMP2AY1,XCMP2AY2,CMP2AY2,XCMP2AY3,CMP2AY3,XCMP3AY1,CMP3AY1,XCMP3AY2,CMP3AY2,XCMP3AY3,CMP3AY3,CINDON,CINDOFF,CINDFAM,CINSON,CINSOFF,CINSFAM,COTSON,COTSOFF,COTSFAM 
151625,"R",6444,"R",360,"A",.,"A",.,"R",6444,"R",360,"A",.,"A",.,"R",6444,"R",360,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5688,"R",6084,"R",6804,"R",5688,"R",6084,"R",6804,"R",5688,"R",6084,"R",6804,"R",1116,"R",1125,"R",1116,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5598,"R",5598,"R",5598,"R",1854,"R",1854,"R",1854,"R",2817,"R",2817,"R",2817,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,15372,10737,.,15372,10737,.,15372,10737
151777,"R",18860,"R",610,"R",635,"A",.,"R",18860,"R",610,"R",635,"A",.,"R",18860,"R",610,"R",635,"A",.,"R",18860,"R",610,"A",.,"R",18860,"R",610,"A",.,"R",18860,"R",610,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",17050,"R",18060,"R",19470,"R",17050,"R",18060,"R",19470,"R",17050,"R",18060,"R",19470,"R",550,"R",550,"R",550,"R",6340,"R",6710,"R",6850,"R",1450,"R",1450,"R",1450,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,28320,.,.,28320,.,.,28320,.,.
151786,"R",18400,"R",660,"R",780,"A",.,"R",18400,"R",660,"R",780,"A",.,"R",18400,"R",660,"R",780,"A",.,"R",12600,"R",0,"R",300,"R",12600,"Z",0,"R",300,"R",12600,"Z",0,"R",300,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",17460,"R",18240,"R",19060,"R",17460,"R",18240,"R",19060,"R",17460,"R",18240,"R",19060,"R",700,"R",700,"R",700,"R",5800,"R",6000,"R",6400,"R",1260,"R",1260,"R",1260,"R",2500,"R",2500,"R",2500,"R",1540,"R",1540,"R",1540,"R",3040,"R",3040,"R",3040,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,27420,23800,22800,27420,23800,22800,27420,23800,22800
151801,"R",16184,"R",0,"R",578,"A",.,"R",16184,"Z",0,"R",578,"A",.,"R",16184,"Z",0,"R",578,"A",.,"R",16184,"R",0,"R",578,"R",16184,"Z",0,"R",578,"R",16184,"Z",0,"R",578,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",14420,"R",15204,"R",16184,"R",14420,"R",15204,"R",16184,"R",14420,"R",15204,"R",16184,"R",800,"R",800,"R",800,"R",5480,"R",5676,"R",5890,"R",1494,"R",1597,"R",2424,"R",5480,"R",5676,"R",5890,"R",1494,"R",1597,"R",2424,"R",3465,"R",3465,"R",3465,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,25298,25298,20449,25298,25298,20449,25298,25298,20449
151810,"R",11400,"R",320,"R",380,"A",.,"R",11400,"R",320,"R",380,"A",.,"R",11400,"R",320,"R",380,"A",.,"R",6840,"R",320,"R",380,"R",6840,"R",320,"R",380,"R",6840,"R",320,"R",380,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10420,"R",10970,"R",11400,"R",10420,"R",10970,"R",11400,"R",10420,"R",10970,"R",11400,"R",700,"R",820,"R",800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2810,"R",2765,"R",2530,"R",1114,"R",1114,"R",975,"R",1670,"R",1670,"R",1670,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,15705,13870,.,15705,13870,.,15705,13870
151865,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10350,"R",120,"R",345,"R",10350,"R",120,"R",345,"R",10350,"R",120,"R",345,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",10350,"R",120,"R",10350,"R",120,"Y",.,"Y",.,"Y",.,"Y",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,.,.,.,.
151944,"R",6444,"R",360,"A",.,"A",.,"R",6444,"R",360,"A",.,"A",.,"R",6444,"R",360,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5976,"R",6084,"R",6444,"R",5976,"R",6084,"R",6444,"R",5976,"R",6084,"R",6444,"R",1116,"R",1200,"R",1200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5598,"R",5598,"R",5598,"R",3618,"R",3618,"R",3618,"R",3618,"R",3618,"R",3618,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,16860,11262,.,16860,11262,.,16860,11262
151962,"R",7500,"R",50,"A",.,"A",.,"R",7500,"R",50,"A",.,"A",.,"R",7500,"R",50,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7100,"R",7100,"R",7550,"R",7100,"R",7100,"R",7550,"R",7100,"R",7100,"R",7550,"R",0,"R",0,"R",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6588,"R",6588,"R",6588,"R",3762,"R",3762,"R",3762,"R",2000,"R",2000,"R",2000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,17900,9550,.,17900,9550,.,17900,9550
152080,"R",31100,"R",442,"R",1296,"A",.,"R",31100,"R",442,"R",1296,"A",.,"R",31100,"R",442,"R",1296,"A",.,"R",31000,"R",405,"R",1722,"R",31000,"R",405,"R",1722,"R",31000,"R",405,"R",1722,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",31820,"R",400,"R",31820,"R",400,"R",31000,"R",405,"R",31000,"R",405,"Y",.,"Y",.,"Y",.,"Y",.,"R",27612,"R",29512,"R",31542,"R",27612,"R",29512,"R",31542,"R",27612,"R",29512,"R",31542,"R",850,"R",850,"R",850,"R",6930,"R",7418,"R",8010,"R",1400,"R",1400,"R",1400,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,41802,.,.,41802,.,.,41802,.,.
152099,"R",13200,"R",360,"R",440,"A",.,"R",13200,"R",360,"R",440,"A",.,"R",13200,"R",360,"R",440,"A",.,"R",2970,"R",360,"R",165,"R",2970,"R",360,"R",165,"R",2970,"R",360,"R",165,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",2970,"R",360,"R",2970,"R",360,"Y",.,"Y",.,"Y",.,"Y",.,"R",12000,"R",12600,"R",13200,"R",12000,"R",12600,"R",13200,"R",12000,"R",12600,"R",13200,"R",1000,"R",1000,"R",1500,"R",4560,"R",4800,"R",5030,"R",1000,"R",1000,"R",2400,"R",2800,"R",2800,"R",5600,"R",1000,"R",1000,"R",1500,"R",1000,"R",1000,"R",1500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,22130,21800,16200,22130,21800,16200,22130,21800,16200
152248,"R",4212,"R",382,"R",171,"A",.,"R",4212,"R",382,"R",171,"A",.,"R",9894,"R",382,"R",381,"A",.,"R",4153,"R",224,"R",208,"R",4153,"R",224,"R",208,"R",8973,"R",224,"R",438,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4650,"R",4838,"R",5127,"R",4650,"R",4838,"R",5127,"R",9994,"R",10396,"R",11019,"R",800,"R",950,"R",950,"B",.,"B",.,"R",5764,"B",.,"B",.,"R",3498,"R",6661,"R",6716,"R",6936,"R",4926,"R",5754,"R",3498,"R",2414,"R",4509,"R",3150,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,15339,16511,9227,15339,16511,9227,21231,22403,15119
152266,"R",4183,"R",388,"R",173,"A",.,"R",4183,"R",388,"R",173,"A",.,"R",10361,"R",388,"R",407,"A",.,"A",.,"A",.,"R",211,"A",.,"A",.,"R",211,"A",.,"A",.,"R",468,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4710,"R",4901,"R",5195,"R",4710,"R",4901,"R",5195,"R",10871,"R",11523,"R",11817,"R",800,"R",1058,"R",1358,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7342,"R",7342,"R",6968,"R",2530,"R",2530,"R",3024,"R",2530,"R",2530,"R",3024,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,16545,9577,.,16545,9577,.,23167,16199
152318,"R",26688,"R",450,"R",768,"A",.,"R",26688,"R",450,"R",768,"A",.,"R",26688,"R",450,"R",768,"A",.,"R",26688,"R",0,"R",768,"R",26688,"Z",0,"R",768,"R",26688,"Z",0,"R",768,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",24705,"R",26136,"R",27138,"R",24705,"R",26136,"R",27138,"R",24705,"R",26136,"R",27138,"R",1200,"R",1200,"R",1200,"R",6720,"R",7065,"R",7419,"R",1200,"R",1200,"R",1200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,36957,.,.,36957,.,.,36957,.,.
152336,"R",16750,"R",688,"R",530,"A",.,"R",16750,"R",688,"R",530,"A",.,"R",16750,"R",688,"R",530,"A",.,"R",10080,"R",688,"R",560,"R",10080,"R",688,"R",560,"R",10080,"R",688,"R",560,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",15488,"R",16460,"R",17438,"R",15488,"R",16460,"R",17438,"R",15488,"R",16460,"R",17438,"R",1000,"R",1000,"R",1000,"R",5450,"R",5450,"R",6146,"R",2100,"R",2100,"R",2100,"R",4920,"R",5264,"R",5468,"R",2630,"R",2752,"R",2778,"R",2300,"R",2700,"R",2844,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,26684,26684,21282,26684,26684,21282,26684,26684,21282
152363,"R",19960,"R",160,"R",670,"A",.,"R",19960,"R",160,"R",670,"A",.,"R",19960,"R",160,"R",670,"A",.,"R",1495,"R",20,"R",325,"R",1495,"R",20,"R",325,"R",1495,"R",20,"R",325,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",18060,"R",19160,"R",19600,"R",18060,"R",19160,"R",19600,"R",18060,"R",19160,"R",19600,"R",700,"R",700,"R",700,"R",6190,"R",6300,"R",6480,"R",1050,"R",1050,"R",1050,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,27830,.,.,27830,.,.,27830,.,.
152381,"R",18060,"R",600,"R",342,"A",.,"R",18060,"R",600,"R",342,"A",.,"R",18060,"R",600,"R",342,"A",.,"A",.,"A",.,"R",390,"A",.,"A",.,"R",390,"A",.,"A",.,"R",390,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",16530,"R",17860,"R",18060,"R",16530,"R",17860,"R",18060,"R",16530,"R",17860,"R",18060,"R",1000,"R",1050,"R",1000,"R",6250,"R",6560,"R",6820,"R",1800,"R",1800,"R",1800,"R",3600,"R",3600,"R",3150,"R",1350,"R",1350,"R",1350,"R",3600,"R",3600,"R",3600,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,27680,23560,22660,27680,23560,22660,27680,23560,22660
152390,"R",23838,"R",520,"R",942,"A",.,"R",23838,"R",520,"R",942,"A",.,"R",23838,"R",520,"R",942,"A",.,"A",.,"A",.,"R",500,"A",.,"A",.,"R",500,"A",.,"A",.,"R",500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",21974,"R",23284,"R",24358,"R",21974,"R",23284,"R",24358,"R",21974,"R",23284,"R",24358,"R",1000,"R",1000,"R",1000,"R",7289,"R",7663,"R",8180,"R",1575,"R",1625,"R",1625,"R",4500,"R",4500,"R",4500,"R",2000,"R",2050,"R",2050,"R",1725,"R",1775,"R",1775,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,35163,31908,27133,35163,31908,27133,35163,31908,27133
152415,"R",8250,"R",100,"R",200,"A",.,"R",8250,"R",100,"R",200,"A",.,"R",8250,"R",100,"R",200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7200,"R",8473,"R",8250,"R",7200,"R",8473,"R",8250,"R",7200,"R",8473,"R",8250,"R",1350,"R",0,"R",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7722,"R",7893,"R",7120,"R",4248,"R",4347,"R",3920,"R",2790,"R",2853,"R",2576,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,19290,10826,.,19290,10826,.,19290,10826
152424,"R",8250,"R",100,"R",200,"A",.,"R",8250,"R",100,"R",200,"A",.,"R",8250,"R",100,"R",200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7200,"R",8473,"R",8250,"R",7200,"R",8473,"R",8250,"R",7200,"R",8473,"R",8250,"R",1350,"R",0,"R",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7722,"R",7893,"R",7120,"R",4248,"R",4347,"R",3920,"R",2790,"R",2853,"R",2576,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,19290,10826,.,19290,10826,.,19290,10826
152451,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",14619,"R",275,"R",300,"R",14619,"R",275,"R",300,"R",14619,"R",275,"R",300,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",14619,"R",275,"R",14619,"R",275,"Y",.,"Y",.,"Y",.,"Y",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,.,.,.,.
152497,"R",12060,"R",890,"R",345,"A",.,"R",12060,"R",890,"R",345,"A",.,"R",12060,"R",890,"R",345,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11792,"R",12514,"R",12836,"R",11792,"R",12514,"R",12836,"R",11792,"R",12514,"R",12836,"R",706,"R",720,"R",924,"R",6190,"R",6480,"R",6600,"R",3324,"R",3386,"R",3495,"R",7022,"R",7156,"R",7392,"R",5070,"R",5166,"R",5336,"R",5070,"R",5166,"R",5336,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,23855,26488,19096,23855,26488,19096,23855,26488,19096
