UNITID,CONTRACT,ARANK,XEMPCNTM,EMPCNTM,XOUTLAYM,OUTLAYM,XAVESALM,AVESALM,XEMPCNTW,EMPCNTW,XOUTLAYW,OUTLAYW,XAVESALW,AVESALW,XEMPCNTT,EMPCNTT,XOUTLAYT,OUTLAYT,XAVESALT,AVESALT 
100858,2,2,"R",58,"R",5243160,"R",90399,"R",31,"R",2889838,"R",93221,"R",89,"R",8132998,"R",91382
100858,2,3,"R",19,"R",1440480,"R",75815,"R",9,"R",764200,"R",84911,"R",28,"R",2204680,"R",78739
100858,2,4,"R",2,"R",117430,"R",58715,"R",4,"R",243670,"R",60918,"R",6,"R",361100,"R",60183
100858,2,5,"R",2,"R",160509,"R",80255,"R",2,"R",124410,"R",62205,"R",4,"R",284919,"R",71230
100858,2,7,"R",229,"R",25324690,"R",110588,"R",76,"R",7748545,"R",101955,"R",305,"R",33073235,"R",108437
100858,4,1,"R",424,"R",43105349,"R",101664,"R",70,"R",6549521,"R",93565,"R",494,"R",49654870,"R",100516
100858,4,2,"R",232,"R",16899896,"R",72844,"R",109,"R",7448880,"R",68338,"R",341,"R",24348776,"R",71404
100858,4,3,"R",128,"R",8350071,"R",65235,"R",91,"R",5172157,"R",56837,"R",219,"R",13522228,"R",61745
100858,4,4,"R",24,"R",805513,"R",33563,"R",44,"R",1563786,"R",35541,"R",68,"R",2369299,"R",34843
100858,4,5,"R",9,"R",499148,"R",55461,"R",8,"R",379792,"R",47474,"R",17,"R",878940,"R",51702
100858,4,7,"R",817,"R",69659977,"R",85263,"R",322,"R",21114136,"R",65572,"R",1139,"R",90774113,"R",79696
100937,1,1,"R",30,"R",2325387,"R",77513,"R",13,"R",925869,"R",71221,"R",43,"R",3251256,"R",75611
100937,1,2,"R",16,"R",994045,"R",62128,"R",13,"R",750268,"R",57713,"R",29,"R",1744313,"R",60149
100937,1,3,"R",10,"R",460204,"R",46020,"R",11,"R",505337,"R",45940,"R",21,"R",965541,"R",45978
100937,1,4,"R",4,"R",128657,"R",32164,"R",4,"R",153658,"R",38415,"R",8,"R",282315,"R",35289
100937,1,7,"R",60,"R",3908293,"R",65138,"R",41,"R",2335132,"R",56954,"R",101,"R",6243425,"R",61816
100937,4,1,"R",30,"R",2325387,"R",77513,"R",13,"R",925869,"R",71221,"R",43,"R",3251256,"R",75611
100937,4,2,"R",16,"R",994045,"R",62128,"R",13,"R",750268,"R",57713,"R",29,"R",1744313,"R",60149
100937,4,3,"R",10,"R",460204,"R",46020,"R",11,"R",505337,"R",45940,"R",21,"R",965541,"R",45978
100937,4,4,"R",4,"R",128657,"R",32164,"R",4,"R",153658,"R",38415,"R",8,"R",282315,"R",35289
100937,4,7,"R",60,"R",3908293,"R",65138,"R",41,"R",2335132,"R",56954,"R",101,"R",6243425,"R",61816
101028,1,6,"R",10,"R",519001,"R",51900,"R",22,"R",1093164,"R",49689,"R",32,"R",1612165,"R",50380
101028,1,7,"R",10,"R",519001,"R",51900,"R",22,"R",1093164,"R",49689,"R",32,"R",1612165,"R",50380
101028,4,6,"R",10,"R",519001,"R",51900,"R",22,"R",1093164,"R",49689,"R",32,"R",1612165,"R",50380
101028,4,7,"R",10,"R",519001,"R",51900,"R",22,"R",1093164,"R",49689,"R",32,"R",1612165,"R",50380
101073,1,1,"R",3,"R",188257,"R",62752,"Z",0,"Z",0,"A",,"R",3,"R",188257,"R",62752
101073,1,2,"R",1,"R",51038,"R",51038,"R",2,"R",106974,"R",53487,"R",3,"R",158012,"R",52671
101073,1,3,"R",3,"R",125207,"R",41736,"R",1,"R",41687,"R",41687,"R",4,"R",166894,"R",41724
101073,1,7,"R",7,"R",364502,"R",52072,"R",3,"R",148661,"R",49554,"R",10,"R",513163,"R",51316
101073,2,2,"Z",0,"Z",0,"A",,"R",1,"R",64778,"R",64778,"R",1,"R",64778,"R",64778
101073,2,7,"Z",0,"Z",0,"A",,"R",1,"R",64778,"R",64778,"R",1,"R",64778,"R",64778
101073,4,1,"R",3,"R",188257,"R",62752,"Z",0,"Z",0,"A",,"R",3,"R",188257,"R",62752
101073,4,2,"R",1,"R",51038,"R",51038,"R",3,"R",159975,"R",53325,"R",4,"R",211013,"R",52753
101073,4,3,"R",3,"R",125207,"R",41736,"R",1,"R",41687,"R",41687,"R",4,"R",166894,"R",41724
101073,4,7,"R",7,"R",364502,"R",52072,"R",4,"R",201662,"R",50416,"R",11,"R",566164,"R",51469
101116,2,4,"R",7,"R",338548,"R",48364,"R",8,"R",321960,"R",40245,"R",15,"R",660508,"R",44034
101116,2,7,"R",7,"R",338548,"R",48364,"R",8,"R",321960,"R",40245,"R",15,"R",660508,"R",44034
101116,4,4,"R",7,"R",277000,"R",39571,"R",8,"R",263428,"R",32929,"R",15,"R",540428,"R",36029
101116,4,7,"R",7,"R",277000,"R",39571,"R",8,"R",263428,"R",32929,"R",15,"R",540428,"R",36029
101143,1,6,"R",34,"R",1681507,"R",49456,"R",19,"R",954965,"R",50261,"R",53,"R",2636472,"R",49745
101143,1,7,"R",34,"R",1681507,"R",49456,"R",19,"R",954965,"R",50261,"R",53,"R",2636472,"R",49745
101143,2,6,"R",2,"R",85050,"R",42525,"R",1,"R",59060,"R",59060,"R",3,"R",144110,"R",48037
101143,2,7,"R",2,"R",85050,"R",42525,"R",1,"R",59060,"R",59060,"R",3,"R",144110,"R",48037
101143,4,6,"R",36,"R",1751095,"R",48642,"R",20,"R",1003288,"R",50164,"R",56,"R",2754383,"R",49185
101143,4,7,"R",36,"R",1751095,"R",48642,"R",20,"R",1003288,"R",50164,"R",56,"R",2754383,"R",49185
101161,1,6,"R",24,"R",1275271,"R",53136,"R",28,"R",1406899,"R",50246,"R",52,"R",2682170,"R",51580
101161,1,7,"R",24,"R",1275271,"R",53136,"R",28,"R",1406899,"R",50246,"R",52,"R",2682170,"R",51580
101161,2,6,"R",7,"R",513681,"R",73383,"R",4,"R",292451,"R",73113,"R",11,"R",806132,"R",73285
101161,2,7,"R",7,"R",513681,"R",73383,"R",4,"R",292451,"R",73113,"R",11,"R",806132,"R",73285
101161,4,6,"R",31,"R",1695565,"R",54696,"R",32,"R",1646182,"R",51443,"R",63,"R",3341747,"R",53044
101161,4,7,"R",31,"R",1695565,"R",54696,"R",32,"R",1646182,"R",51443,"R",63,"R",3341747,"R",53044
101189,1,1,"R",13,"R",885951,"R",68150,"R",6,"R",378432,"R",63072,"R",19,"R",1264383,"R",66546
101189,1,2,"R",13,"R",926053,"R",71235,"R",6,"R",436174,"R",72696,"R",19,"R",1362227,"R",71696
101189,1,3,"R",7,"R",314693,"R",44956,"R",11,"R",469814,"R",42710,"R",18,"R",784507,"R",43584
101189,1,4,"R",2,"R",59542,"R",29771,"Z",0,"Z",0,"A",,"R",2,"R",59542,"R",29771
101189,1,7,"R",35,"R",2186239,"R",62464,"R",23,"R",1284420,"R",55844,"R",58,"R",3470659,"R",59839
101189,2,1,"R",9,"R",758875,"R",84319,"R",3,"R",224507,"R",74836,"R",12,"R",983382,"R",81949
101189,2,2,"R",2,"R",107796,"R",53898,"R",2,"R",135652,"R",67826,"R",4,"R",243448,"R",60862
101189,2,3,"R",4,"R",187106,"R",46777,"R",3,"R",124492,"R",41497,"R",7,"R",311598,"R",44514
101189,2,4,"R",2,"R",80497,"R",40249,"R",2,"R",56898,"R",28449,"R",4,"R",137395,"R",34349
101189,2,7,"R",17,"R",1134274,"R",66722,"R",10,"R",541549,"R",54155,"R",27,"R",1675823,"R",62068
101189,4,1,"R",22,"R",1506863,"R",68494,"R",9,"R",562124,"R",62458,"R",31,"R",2068987,"R",66742
101189,4,2,"R",15,"R",1014252,"R",67617,"R",8,"R",547164,"R",68396,"R",23,"R",1561416,"R",67888
101189,4,3,"R",11,"R",467783,"R",42526,"R",14,"R",571673,"R",40834,"R",25,"R",1039456,"R",41578
101189,4,4,"R",4,"R",125405,"R",31351,"R",2,"R",46554,"R",23277,"R",6,"R",171959,"R",28660
101189,4,7,"R",52,"R",3114303,"R",59890,"R",33,"R",1727515,"R",52349,"R",85,"R",4841818,"R",56963
101240,1,6,"R",62,"R",3038678,"R",49011,"R",81,"R",4098679,"R",50601,"R",143,"R",7137357,"R",49912
101240,1,7,"R",62,"R",3038678,"R",49011,"R",81,"R",4098679,"R",50601,"R",143,"R",7137357,"R",49912
101240,4,6,"R",62,"R",3038678,"R",49011,"R",81,"R",4098679,"R",50601,"R",143,"R",7137357,"R",49912
101240,4,7,"R",62,"R",3038678,"R",49011,"R",81,"R",4098679,"R",50601,"R",143,"R",7137357,"R",49912
101286,1,6,"R",55,"R",2773149,"R",50421,"R",69,"R",3227833,"R",46780,"R",124,"R",6000982,"R",48395
101286,1,7,"R",55,"R",2773149,"R",50421,"R",69,"R",3227833,"R",46780,"R",124,"R",6000982,"R",48395
101286,2,6,"R",1,"R",75562,"R",75562,"Z",0,"Z",0,"A",,"R",1,"R",75562,"R",75562
101286,2,7,"R",1,"R",75562,"R",75562,"Z",0,"Z",0,"A",,"R",1,"R",75562,"R",75562
101286,4,6,"R",56,"R",2834974,"R",50625,"R",69,"R",3227833,"R",46780,"R",125,"R",6062807,"R",48502
101286,4,7,"R",56,"R",2834974,"R",50625,"R",69,"R",3227833,"R",46780,"R",125,"R",6062807,"R",48502
101295,1,6,"R",41,"R",2105310,"R",51349,"R",78,"R",3694336,"R",47363,"R",119,"R",5799646,"R",48737
101295,1,7,"R",41,"R",2105310,"R",51349,"R",78,"R",3694336,"R",47363,"R",119,"R",5799646,"R",48737
101295,4,6,"R",41,"R",2105310,"R",51349,"R",78,"R",3694336,"R",47363,"R",119,"R",5799646,"R",48737
101295,4,7,"R",41,"R",2105310,"R",51349,"R",78,"R",3694336,"R",47363,"R",119,"R",5799646,"R",48737
101301,1,6,"R",17,"R",838351,"R",49315,"R",25,"R",1187157,"R",47486,"R",42,"R",2025508,"R",48226
101301,1,7,"R",17,"R",838351,"R",49315,"R",25,"R",1187157,"R",47486,"R",42,"R",2025508,"R",48226
101301,4,6,"R",17,"R",838351,"R",49315,"R",25,"R",1187157,"R",47486,"R",42,"R",2025508,"R",48226
101301,4,7,"R",17,"R",838351,"R",49315,"R",25,"R",1187157,"R",47486,"R",42,"R",2025508,"R",48226
101365,2,2,"R",1,"R",47380,"R",47380,"R",1,"R",66000,"R",66000,"R",2,"R",113380,"R",56690
101365,2,3,"R",1,"R",43260,"R",43260,"R",1,"R",43260,"R",43260,"R",2,"R",86520,"R",43260
101365,2,4,"R",3,"R",129048,"R",43016,"R",1,"R",36565,"R",36565,"R",4,"R",165613,"R",41403
101365,2,7,"R",5,"R",219688,"R",43938,"R",3,"R",145825,"R",48608,"R",8,"R",365513,"R",45689
101365,4,2,"R",1,"R",38766,"R",38766,"R",1,"R",54001,"R",54001,"R",2,"R",92767,"R",46384
101365,4,3,"R",1,"R",35395,"R",35395,"R",1,"R",35395,"R",35395,"R",2,"R",70790,"R",35395
101365,4,4,"R",3,"R",105587,"R",35196,"R",1,"R",29917,"R",29917,"R",4,"R",135504,"R",33876
101365,4,7,"R",5,"R",179748,"R",35950,"R",3,"R",119313,"R",39771,"R",8,"R",299061,"R",37383
101435,1,1,"R",6,"R",324935,"R",54156,"R",2,"R",133713,"R",66857,"R",8,"R",458648,"R",57331
101435,1,2,"R",5,"R",233376,"R",46675,"R",6,"R",274591,"R",45765,"R",11,"R",507967,"R",46179
101435,1,3,"R",6,"R",243100,"R",40517,"R",5,"R",207532,"R",41506,"R",11,"R",450632,"R",40967
101435,1,4,"R",1,"R",43000,"R",43000,"R",3,"R",130000,"R",43333,"R",4,"R",173000,"R",43250
101435,1,7,"R",18,"R",844411,"R",46912,"R",16,"R",745836,"R",46615,"R",34,"R",1590247,"R",46772
101435,4,1,"R",6,"R",324935,"R",54156,"R",2,"R",133713,"R",66857,"R",8,"R",458648,"R",57331
101435,4,2,"R",5,"R",233376,"R",46675,"R",6,"R",274591,"R",45765,"R",11,"R",507967,"R",46179
101435,4,3,"R",6,"R",243100,"R",40517,"R",5,"R",207532,"R",41506,"R",11,"R",450632,"R",40967
101435,4,4,"R",1,"R",43000,"R",43000,"R",3,"R",130000,"R",43333,"R",4,"R",173000,"R",43250
101435,4,7,"R",18,"R",844411,"R",46912,"R",16,"R",745836,"R",46615,"R",34,"R",1590247,"R",46772
101453,2,6,"R",7,"R",286248,"R",40893,"R",1,"R",40000,"R",40000,"R",8,"R",326248,"R",40781
101453,2,7,"R",7,"R",286248,"R",40893,"R",1,"R",40000,"R",40000,"R",8,"R",326248,"R",40781
101453,4,6,"R",7,"R",234208,"R",33458,"R",1,"R",32728,"R",32728,"R",8,"R",266936,"R",33367
101453,4,7,"R",7,"R",234208,"R",33458,"R",1,"R",32728,"R",32728,"R",8,"R",266936,"R",33367
101462,1,6,"R",9,"R",411556,"R",45728,"R",13,"R",600025,"R",46156,"R",22,"R",1011581,"R",45981
101462,1,7,"R",9,"R",411556,"R",45728,"R",13,"R",600025,"R",46156,"R",22,"R",1011581,"R",45981
101462,4,6,"R",9,"R",411556,"R",45728,"R",13,"R",600025,"R",46156,"R",22,"R",1011581,"R",45981
