UNITID,CONTRACT,ARANK,XEMPCNTM,EMPCNTM,XOUTLAYM,OUTLAYM,XAVESALM,AVESALM,XEMPCNTW,EMPCNTW,XOUTLAYW,OUTLAYW,XAVESALW,AVESALW,XEMPCNTT,EMPCNTT,XOUTLAYT,OUTLAYT,XAVESALT,AVESALT 
100663,4,2,"R",155,"R",11485189,"R",74098,"R",102,"R",7007702,"R",68703,"R",257,"R",18492891,"R",71957
100663,4,3,"R",126,"R",7627702,"R",60537,"R",136,"R",7817517,"R",57482,"R",262,"R",15445219,"R",58951
100663,4,4,"R",35,"R",1496439,"R",42755,"R",35,"R",1478514,"R",42243,"R",70,"R",2974953,"R",42499
100663,4,5,"R",2,"R",105860,"R",52930,"R",2,"R",65100,"R",32550,"R",4,"R",170960,"R",42740
100663,4,6,"R",5,"R",215876,"R",43175,"R",9,"R",379599,"R",42178,"R",14,"R",595475,"R",42534
100663,4,7,"R",499,"R",39321468,"R",78801,"R",325,"R",20726910,"R",63775,"R",824,"R",60048378,"R",72874
100690,2,4,"R",45,"R",1620000,"R",36000,"R",12,"R",432000,"R",36000,"R",57,"R",2052000,"R",36000
100690,2,7,"R",45,"R",1620000,"R",36000,"R",12,"R",432000,"R",36000,"R",57,"R",2052000,"R",36000
100690,4,4,"R",45,"R",1325484,"R",29455,"R",12,"R",353462,"R",29455,"R",57,"R",1678946,"R",29455
100690,4,7,"R",45,"R",1325484,"R",29455,"R",12,"R",353462,"R",29455,"R",57,"R",1678946,"R",29455
100706,1,1,"R",53,"R",4826154,"R",91060,"R",5,"R",435387,"R",87077,"R",58,"R",5261541,"R",90716
100706,1,2,"R",51,"R",3539774,"R",69407,"R",24,"R",1485762,"R",61907,"R",75,"R",5025536,"R",67007
100706,1,3,"R",34,"R",2210855,"R",65025,"R",42,"R",2241263,"R",53363,"R",76,"R",4452118,"R",58581
100706,1,4,"Z",0,"Z",0,"A",,"R",4,"R",173670,"R",43418,"R",4,"R",173670,"R",43418
100706,1,5,"R",6,"R",258801,"R",43134,"R",15,"R",524971,"R",34998,"R",21,"R",783772,"R",37322
100706,1,7,"R",144,"R",10835584,"R",75247,"R",90,"R",4861053,"R",54012,"R",234,"R",15696637,"R",67080
100706,2,1,"R",16,"R",1853221,"R",115826,"R",2,"R",230822,"R",115411,"R",18,"R",2084043,"R",115780
100706,2,2,"R",6,"R",520203,"R",86701,"R",5,"R",364667,"R",72933,"R",11,"R",884870,"R",80443
100706,2,3,"R",1,"R",76645,"R",76645,"R",1,"R",82704,"R",82704,"R",2,"R",159349,"R",79675
100706,2,5,"R",7,"R",413619,"R",59088,"R",8,"R",286456,"R",35807,"R",15,"R",700075,"R",46672
100706,2,7,"R",30,"R",2863688,"R",95456,"R",16,"R",964649,"R",60291,"R",46,"R",3828337,"R",83225
100706,4,1,"R",69,"R",6342459,"R",91920,"R",7,"R",624246,"R",89178,"R",76,"R",6966705,"R",91667
100706,4,2,"R",57,"R",3965404,"R",69568,"R",29,"R",1784133,"R",61522,"R",86,"R",5749537,"R",66855
100706,4,3,"R",35,"R",2273566,"R",64959,"R",43,"R",2308931,"R",53696,"R",78,"R",4582497,"R",58750
100706,4,4,"Z",0,"Z",0,"A",,"R",4,"R",173670,"R",43418,"R",4,"R",173670,"R",43418
100706,4,5,"R",13,"R",597224,"R",45940,"R",23,"R",759349,"R",33015,"R",36,"R",1356573,"R",37683
100706,4,7,"R",174,"R",13178653,"R",75739,"R",106,"R",5650329,"R",53305,"R",280,"R",18828982,"R",67246
100724,1,1,"R",32,"R",2291569,"R",71612,"R",16,"R",1007523,"R",62970,"R",48,"R",3299092,"R",68731
100724,1,2,"R",25,"R",1423063,"R",56923,"R",27,"R",1459786,"R",54066,"R",52,"R",2882849,"R",55439
100724,1,3,"R",30,"R",1483914,"R",49464,"R",34,"R",1653391,"R",48629,"R",64,"R",3137305,"R",49020
100724,1,4,"R",15,"R",590162,"R",39344,"R",36,"R",1375628,"R",38212,"R",51,"R",1965790,"R",38545
100724,1,7,"R",102,"R",5788708,"R",56752,"R",113,"R",5496328,"R",48640,"R",215,"R",11285036,"R",52489
100724,2,1,"R",1,"R",58641,"R",58641,"R",2,"R",128843,"R",64422,"R",3,"R",187484,"R",62495
100724,2,2,"R",0,"Z",0,"A",,"R",2,"R",132786,"R",66393,"R",2,"R",132786,"R",66393
100724,2,3,"R",4,"R",207182,"R",51796,"R",1,"R",55018,"R",55018,"R",5,"R",262200,"R",52440
100724,2,4,"R",2,"R",85523,"R",42762,"R",1,"R",44832,"R",44832,"R",3,"R",130355,"R",43452
100724,2,7,"R",7,"R",351346,"R",50192,"R",6,"R",361479,"R",60247,"R",13,"R",712825,"R",54833
100724,4,1,"R",33,"R",2339549,"R",70895,"R",18,"R",1112942,"R",61830,"R",51,"R",3452491,"R",67696
100724,4,2,"R",25,"R",1423063,"R",56923,"R",29,"R",1568432,"R",54084,"R",54,"R",2991495,"R",55398
100724,4,3,"R",34,"R",1653430,"R",48630,"R",35,"R",1698407,"R",48526,"R",69,"R",3351837,"R",48577
100724,4,4,"R",17,"R",660137,"R",38832,"R",37,"R",1412310,"R",38171,"R",54,"R",2072447,"R",38379
100724,4,7,"R",109,"R",6076179,"R",55745,"R",119,"R",5792091,"R",48673,"R",228,"R",11868270,"R",52054
100751,1,1,"R",230,"R",22906334,"R",99593,"R",52,"R",4665193,"R",89715,"R",282,"R",27571527,"R",97771
100751,1,2,"R",131,"R",9509208,"R",72589,"R",71,"R",4864850,"R",68519,"R",202,"R",14374058,"R",71159
100751,1,3,"R",112,"R",6506875,"R",58097,"R",85,"R",4533873,"R",53340,"R",197,"R",11040748,"R",56044
100751,1,4,"R",34,"R",1172725,"R",34492,"R",56,"R",2176167,"R",38860,"R",90,"R",3348892,"R",37210
100751,1,7,"R",507,"R",40095142,"R",79083,"R",264,"R",16240083,"R",61515,"R",771,"R",56335225,"R",73068
100751,2,1,"R",13,"R",1528617,"R",117586,"R",4,"R",474200,"R",118550,"R",17,"R",2002817,"R",117813
100751,2,2,"R",1,"R",80577,"R",80577,"R",3,"R",254239,"R",84746,"R",4,"R",334816,"R",83704
100751,2,3,"R",0,"Z",0,"A",,"R",3,"R",212883,"R",70961,"R",3,"R",212883,"R",70961
100751,2,4,"R",9,"R",356375,"R",39597,"R",9,"R",374771,"R",41641,"R",18,"R",731146,"R",40619
100751,2,7,"R",23,"R",1965569,"R",85460,"R",19,"R",1316093,"R",69268,"R",42,"R",3281662,"R",78135
100751,4,1,"R",243,"R",24157048,"R",99412,"R",56,"R",5053183,"R",90235,"R",299,"R",29210231,"R",97693
100751,4,2,"R",132,"R",9575136,"R",72539,"R",74,"R",5072868,"R",68552,"R",206,"R",14648004,"R",71107
100751,4,3,"R",112,"R",6506875,"R",58097,"R",88,"R",4708054,"R",53501,"R",200,"R",11214929,"R",56075
100751,4,4,"R",43,"R",1464311,"R",34054,"R",65,"R",2482805,"R",38197,"R",108,"R",3947116,"R",36547
100751,4,7,"R",530,"R",41703370,"R",78686,"R",283,"R",17316910,"R",61190,"R",813,"R",59020280,"R",72596
100760,1,6,"R",26,"R",1282456,"R",49325,"R",26,"R",1256638,"R",48332,"R",52,"R",2539094,"R",48829
100760,1,7,"R",26,"R",1282456,"R",49325,"R",26,"R",1256638,"R",48332,"R",52,"R",2539094,"R",48829
100760,2,6,"Z",0,"Z",0,"A",,"R",1,"R",61845,"R",61845,"R",1,"R",61845,"R",61845
100760,2,7,"Z",0,"Z",0,"A",,"R",1,"R",61845,"R",61845,"R",1,"R",61845,"R",61845
100760,4,6,"R",26,"R",1282456,"R",49325,"R",27,"R",1307240,"R",48416,"R",53,"R",2589696,"R",48862
100760,4,7,"R",26,"R",1282456,"R",49325,"R",27,"R",1307240,"R",48416,"R",53,"R",2589696,"R",48862
100812,1,1,"R",14,"R",1136916,"R",81208,"R",4,"R",326332,"R",81583,"R",18,"R",1463248,"R",81292
100812,1,2,"R",4,"R",246147,"R",61537,"R",8,"R",489612,"R",61202,"R",12,"R",735759,"R",61313
100812,1,6,"R",14,"R",773352,"R",55239,"R",26,"R",1387582,"R",53369,"R",40,"R",2160934,"R",54023
100812,1,7,"R",32,"R",2156415,"R",67388,"R",38,"R",2203526,"R",57988,"R",70,"R",4359941,"R",62285
100812,2,1,"R",2,"R",148200,"R",74100,"Z",0,"Z",0,"A",,"R",2,"R",148200,"R",74100
100812,2,6,"R",1,"R",51770,"R",51770,"R",2,"R",116529,"R",58265,"R",3,"R",168299,"R",56100
100812,2,7,"R",3,"R",199970,"R",66657,"R",2,"R",116529,"R",58265,"R",5,"R",316499,"R",63300
100812,4,1,"R",16,"R",1258173,"R",78636,"R",4,"R",326332,"R",81583,"R",20,"R",1584505,"R",79225
100812,4,2,"R",4,"R",246147,"R",61537,"R",8,"R",489612,"R",61202,"R",12,"R",735759,"R",61313
100812,4,6,"R",15,"R",815710,"R",54381,"R",28,"R",1482926,"R",52962,"R",43,"R",2298636,"R",53457
100812,4,7,"R",35,"R",2320030,"R",66287,"R",40,"R",2298870,"R",57472,"R",75,"R",4618900,"R",61585
100830,1,1,"R",26,"R",1964610,"R",75562,"R",10,"R",671710,"R",67171,"R",36,"R",2636320,"R",73231
100830,1,2,"R",32,"R",1998508,"R",62453,"R",19,"R",1026880,"R",54046,"R",51,"R",3025388,"R",59321
100830,1,3,"R",30,"R",1568860,"R",52295,"R",29,"R",1389542,"R",47915,"R",59,"R",2958402,"R",50142
100830,1,4,"R",2,"R",83380,"R",41690,"R",11,"R",431340,"R",39213,"R",13,"R",514720,"R",39594
100830,1,7,"R",90,"R",5615358,"R",62393,"R",69,"R",3519472,"R",51007,"R",159,"R",9134830,"R",57452
100830,2,1,"R",14,"R",1429410,"R",102101,"R",1,"R",79250,"R",79250,"R",15,"R",1508660,"R",100577
100830,2,2,"R",7,"R",604990,"R",86427,"R",2,"R",139950,"R",69975,"R",9,"R",744940,"R",82771
100830,2,3,"R",1,"R",57100,"R",57100,"R",1,"R",57350,"R",57350,"R",2,"R",114450,"R",57225
100830,2,4,"R",0,"R",0,"A",,"R",1,"R",57490,"R",57490,"R",1,"R",57490,"R",57490
100830,2,7,"R",22,"R",2091500,"R",95068,"R",5,"R",334040,"R",66808,"R",27,"R",2425540,"R",89835
100830,4,1,"R",40,"R",3134153,"R",78354,"R",11,"R",736552,"R",66959,"R",51,"R",3870705,"R",75896
100830,4,2,"R",39,"R",2493511,"R",63936,"R",21,"R",1141387,"R",54352,"R",60,"R",3634898,"R",60582
100830,4,3,"R",31,"R",1615579,"R",52115,"R",30,"R",1436466,"R",47882,"R",61,"R",3052045,"R",50034
100830,4,4,"R",2,"R",83380,"R",41690,"R",12,"R",478378,"R",39865,"R",14,"R",561758,"R",40126
100830,4,7,"R",112,"R",7326623,"R",65416,"R",74,"R",3792783,"R",51254,"R",186,"R",11119406,"R",59782
100858,1,1,"R",271,"R",26223364,"R",96765,"R",39,"R",3251364,"R",83368,"R",310,"R",29474728,"R",95080
100858,1,2,"R",181,"R",12659458,"R",69942,"R",74,"R",4585268,"R",61963,"R",255,"R",17244726,"R",67626
100858,1,3,"R",109,"R",3939750,"R",36144,"R",77,"R",4056530,"R",52682,"R",186,"R",7996280,"R",42991
100858,1,4,"R",24,"R",711692,"R",29654,"R",43,"R",1354043,"R",31489,"R",67,"R",2065735,"R",30832
100858,1,5,"R",8,"R",430461,"R",53808,"R",6,"R",260500,"R",43417,"R",14,"R",690961,"R",49354
100858,1,7,"R",593,"R",43964725,"R",74140,"R",239,"R",13507705,"R",56518,"R",832,"R",57472430,"R",69077
100858,2,1,"R",154,"R",18034739,"R",117109,"R",28,"R",3330852,"R",118959,"R",182,"R",21365591,"R",117393
100858,2,2,"R",63,"R",5323390,"R",84498,"R",37,"R",3125826,"R",84482,"R",100,"R",8449216,"R",84492
100858,2,3,"R",26,"R",1972312,"R",75858,"R",25,"R",1911760,"R",76470,"R",51,"R",3884072,"R",76158
100858,2,4,"R",1,"R",51190,"R",51190,"R",4,"R",209700,"R",52425,"R",5,"R",260890,"R",52178
100858,2,5,"R",2,"R",143300,"R",71650,"R",4,"R",252040,"R",63010,"R",6,"R",395340,"R",65890
100858,2,7,"R",246,"R",25524931,"R",103760,"R",98,"R",8830178,"R",90104,"R",344,"R",34355109,"R",99870
100858,4,1,"R",425,"R",40979387,"R",96422,"R",67,"R",5976667,"R",89204,"R",492,"R",46956054,"R",95439
100858,4,2,"R",244,"R",17015056,"R",69734,"R",111,"R",7142819,"R",64350,"R",355,"R",24157875,"R",68050
100858,4,3,"R",135,"R",5553496,"R",41137,"R",102,"R",5620732,"R",55105,"R",237,"R",11174228,"R",47149
100858,4,4,"R",25,"R",753576,"R",30143,"R",47,"R",1525620,"R",32460,"R",72,"R",2279196,"R",31656
100858,4,5,"R",10,"R",547709,"R",54771,"R",10,"R",466719,"R",46672,"R",20,"R",1014428,"R",50721
100858,4,7,"R",839,"R",64849224,"R",77293,"R",337,"R",20732557,"R",61521,"R",1176,"R",85581781,"R",72774
100937,1,1,"R",30,"R",2352006,"R",78400,"R",12,"R",830139,"R",69178,"R",42,"R",3182145,"R",75765
100937,1,2,"R",17,"R",1018263,"R",59898,"R",13,"R",751841,"R",57834,"R",30,"R",1770104,"R",59003
100937,1,3,"R",10,"R",439128,"R",43913,"R",12,"R",522487,"R",43541,"R",22,"R",961615,"R",43710
100937,1,4,"R",1,"R",30586,"R",30586,"R",3,"R",98434,"R",32811,"R",4,"R",129020,"R",32255
100937,1,7,"R",58,"R",3839983,"R",66207,"R",40,"R",2202901,"R",55073,"R",98,"R",6042884,"R",61662
100937,4,1,"R",30,"R",2352006,"R",78400,"R",12,"R",830139,"R",69178,"R",42,"R",3182145,"R",75765
100937,4,2,"R",17,"R",1018263,"R",59898,"R",13,"R",751841,"R",57834,"R",30,"R",1770104,"R",59003
100937,4,3,"R",10,"R",439128,"R",43913,"R",12,"R",522487,"R",43541,"R",22,"R",961615,"R",43710
100937,4,4,"R",1,"R",30586,"R",30586,"R",3,"R",98434,"R",32811,"R",4,"R",129020,"R",32255
100937,4,7,"R",58,"R",3839983,"R",66207,"R",40,"R",2202901,"R",55073,"R",98,"R",6042884,"R",61662
101028,1,6,"R",11,"R",442828,"R",40257,"R",20,"R",914844,"R",45742,"R",31,"R",1357672,"R",43796
101028,1,7,"R",11,"R",442828,"R",40257,"R",20,"R",914844,"R",45742,"R",31,"R",1357672,"R",43796
101028,4,6,"R",11,"R",442828,"R",40257,"R",20,"R",914844,"R",45742,"R",31,"R",1357672,"R",43796
101028,4,7,"R",11,"R",442828,"R",40257,"R",20,"R",914844,"R",45742,"R",31,"R",1357672,"R",43796
101073,1,1,"R",2,"R",130761,"R",65381,"R",1,"R",50852,"R",50852,"R",3,"R",181613,"R",60538
101073,1,2,"R",1,"R",50038,"R",50038,"R",4,"R",201502,"R",50376,"R",5,"R",251540,"R",50308
101073,1,3,"R",4,"R",123104,"R",30776,"R",1,"R",40070,"R",40070,"R",5,"R",163174,"R",32635
101073,1,6,"R",2,"R",39069,"R",19535,"Z",0,"Z",0,"A",,"R",2,"R",39069,"R",19535
101073,1,7,"R",9,"R",342972,"R",38108,"R",6,"R",292424,"R",48737,"R",15,"R",635396,"R",42360
101073,4,1,"R",2,"R",130761,"R",65381,"R",1,"R",50852,"R",50852,"R",3,"R",181613,"R",60538
101073,4,2,"R",1,"R",50038,"R",50038,"R",4,"R",201502,"R",50376,"R",5,"R",251540,"R",50308
101073,4,3,"R",4,"R",123104,"R",30776,"R",1,"R",40070,"R",40070,"R",5,"R",163174,"R",32635
101073,4,6,"R",2,"R",39069,"R",19535,"Z",0,"Z",0,"A",,"R",2,"R",39069,"R",19535
101073,4,7,"R",9,"R",342972,"R",38108,"R",6,"R",292424,"R",48737,"R",15,"R",635396,"R",42360
101116,2,4,"R",5,"R",231760,"R",46352,"R",9,"R",365640,"R",40627,"R",14,"R",597400,"R",42671
101116,2,7,"R",5,"R",231760,"R",46352,"R",9,"R",365640,"R",40627,"R",14,"R",597400,"R",42671
101116,4,4,"R",5,"R",189626,"R",37925,"R",9,"R",299167,"R",33241,"R",14,"R",488793,"R",34914
101116,4,7,"R",5,"R",189626,"R",37925,"R",9,"R",299167,"R",33241,"R",14,"R",488793,"R",34914
101143,1,6,"R",34,"R",1716578,"R",50488,"R",22,"R",990824,"R",45037,"R",56,"R",2707402,"R",48346
101143,1,7,"R",34,"R",1716578,"R",50488,"R",22,"R",990824,"R",45037,"R",56,"R",2707402,"R",48346
101143,2,6,"R",2,"R",81000,"R",40500,"R",0,"Z",0,"A",,"R",2,"R",81000,"R",40500
101143,2,7,"R",2,"R",81000,"R",40500,"R",0,"Z",0,"A",,"R",2,"R",81000,"R",40500
101143,4,6,"R",36,"R",1782852,"R",49524,"R",22,"R",990824,"R",45037,"R",58,"R",2773676,"R",47822
101143,4,7,"R",36,"R",1782852,"R",49524,"R",22,"R",990824,"R",45037,"R",58,"R",2773676,"R",47822
101161,1,6,"R",23,"R",1135942,"R",49389,"R",28,"R",1328437,"R",47444,"R",51,"R",2464379,"R",48321
101161,1,7,"R",23,"R",1135942,"R",49389,"R",28,"R",1328437,"R",47444,"R",51,"R",2464379,"R",48321
101161,2,6,"R",7,"R",486019,"R",69431,"R",4,"R",270724,"R",67681,"R",11,"R",756743,"R",68795
101161,2,7,"R",7,"R",486019,"R",69431,"R",4,"R",270724,"R",67681,"R",11,"R",756743,"R",68795
101161,4,6,"R",30,"R",1533603,"R",51120,"R",32,"R",1549943,"R",48436,"R",62,"R",3083546,"R",49735
101161,4,7,"R",30,"R",1533603,"R",51120,"R",32,"R",1549943,"R",48436,"R",62,"R",3083546,"R",49735
101189,1,1,"R",11,"R",764416,"R",69492,"R",4,"R",260757,"R",65189,"R",15,"R",1025173,"R",68345
101189,1,2,"R",12,"R",839172,"R",69931,"R",8,"R",541493,"R",67687,"R",20,"R",1380665,"R",69033
101189,1,3,"R",8,"R",341500,"R",42688,"R",11,"R",437137,"R",39740,"R",19,"R",778637,"R",40981
101189,1,4,"R",1,"R",28930,"R",28930,"Z",0,"Z",0,"A",,"R",1,"R",28930,"R",28930
101189,1,7,"R",32,"R",1974018,"R",61688,"R",23,"R",1239387,"R",53886,"R",55,"R",3213405,"R",58426
101189,2,1,"R",4,"R",305081,"R",76270,"R",1,"R",67561,"R",67561,"R",5,"R",372642,"R",74528
101189,2,2,"R",3,"R",196717,"R",65572,"R",1,"R",68029,"R",68029,"R",4,"R",264746,"R",66187
101189,2,3,"R",5,"R",248199,"R",49640,"R",1,"R",42080,"R",42080,"R",6,"R",290279,"R",48380
101189,2,4,"R",2,"R",74397,"R",37199,"Z",0,"Z",0,"A",,"R",2,"R",74397,"R",37199
101189,2,7,"R",14,"R",824394,"R",58885,"R",3,"R",177670,"R",59223,"R",17,"R",1002064,"R",58945
101189,4,1,"R",15,"R",1014033,"R",67602,"R",5,"R",316035,"R",63207,"R",20,"R",1330068,"R",66503
101189,4,2,"R",15,"R",1000126,"R",66675,"R",9,"R",597154,"R",66350,"R",24,"R",1597280,"R",66553
101189,4,3,"R",13,"R",544576,"R",41890,"R",12,"R",471567,"R",39297,"R",25,"R",1016143,"R",40646
101189,4,4,"R",3,"R",89802,"R",29934,"Z",0,"Z",0,"A",,"R",3,"R",89802,"R",29934
101189,4,7,"R",46,"R",2648537,"R",57577,"R",26,"R",1384756,"R",53260,"R",72,"R",4033293,"R",56018
101240,1,6,"R",61,"R",2917569,"R",47829,"R",82,"R",3914178,"R",47734,"R",143,"R",6831747,"R",47774
101240,1,7,"R",61,"R",2917569,"R",47829,"R",82,"R",3914178,"R",47734,"R",143,"R",6831747,"R",47774
101240,4,6,"R",61,"R",2917569,"R",47829,"R",82,"R",3914178,"R",47734,"R",143,"R",6831747,"R",47774
101240,4,7,"R",61,"R",2917569,"R",47829,"R",82,"R",3914178,"R",47734,"R",143,"R",6831747,"R",47774
101286,1,6,"R",54,"R",2591261,"R",47986,"R",70,"R",3096726,"R",44239,"R",124,"R",5687987,"R",45871
101286,1,7,"R",54,"R",2591261,"R",47986,"R",70,"R",3096726,"R",44239,"R",124,"R",5687987,"R",45871
101286,2,6,"R",1,"R",70391,"R",70391,"R",1,"R",67281,"R",67281,"R",2,"R",137672,"R",68836
101286,2,7,"R",1,"R",70391,"R",70391,"R",1,"R",67281,"R",67281,"R",2,"R",137672,"R",68836
101286,4,6,"R",55,"R",2648855,"R",48161,"R",71,"R",3151775,"R",44391,"R",126,"R",5800630,"R",46037
101286,4,7,"R",55,"R",2648855,"R",48161,"R",71,"R",3151775,"R",44391,"R",126,"R",5800630,"R",46037
101295,1,6,"R",41,"R",1974222,"R",48152,"R",69,"R",3149580,"R",45646,"R",110,"R",5123802,"R",46580
101295,1,7,"R",41,"R",1974222,"R",48152,"R",69,"R",3149580,"R",45646,"R",110,"R",5123802,"R",46580
101295,4,6,"R",41,"R",1974222,"R",48152,"R",69,"R",3149580,"R",45646,"R",110,"R",5123802,"R",46580
101295,4,7,"R",41,"R",1974222,"R",48152,"R",69,"R",3149580,"R",45646,"R",110,"R",5123802,"R",46580
101301,1,6,"R",18,"R",839329,"R",46629,"R",26,"R",1130621,"R",43485,"R",44,"R",1969950,"R",44772
101301,1,7,"R",18,"R",839329,"R",46629,"R",26,"R",1130621,"R",43485,"R",44,"R",1969950,"R",44772
101301,4,6,"R",18,"R",839329,"R",46629,"R",26,"R",1130621,"R",43485,"R",44,"R",1969950,"R",44772
101301,4,7,"R",18,"R",839329,"R",46629,"R",26,"R",1130621,"R",43485,"R",44,"R",1969950,"R",44772
101365,2,2,"R",1,"R",46000,"R",46000,"R",1,"R",65000,"R",65000,"R",2,"R",111000,"R",55500
101365,2,3,"R",1,"R",42000,"R",42000,"R",1,"R",42000,"R",42000,"R",2,"R",84000,"R",42000
101365,2,4,"R",3,"R",125900,"R",41967,"R",1,"R",35500,"R",35500,"R",4,"R",161400,"R",40350
101365,2,7,"R",5,"R",213900,"R",42780,"R",3,"R",142500,"R",47500,"R",8,"R",356400,"R",44550
101365,4,2,"R",1,"R",37637,"R",37637,"R",1,"R",53183,"R",53183,"R",2,"R",90820,"R",45410
101365,4,3,"R",1,"R",34364,"R",34364,"R",1,"R",34364,"R",34364,"R",2,"R",68728,"R",34364
101365,4,4,"R",3,"R",103011,"R",34337,"R",1,"R",29046,"R",29046,"R",4,"R",132057,"R",33014
101365,4,7,"R",5,"R",175012,"R",35002,"R",3,"R",116593,"R",38864,"R",8,"R",291605,"R",36451
101435,1,1,"R",9,"R",490641,"R",54516,"R",2,"R",123713,"R",61857,"R",11,"R",614354,"R",55850
101435,1,2,"R",4,"R",188376,"R",47094,"R",4,"R",184591,"R",46148,"R",8,"R",372967,"R",46621
101435,1,3,"R",6,"R",240600,"R",40100,"R",6,"R",252232,"R",42039,"R",12,"R",492832,"R",41069
101435,1,4,"R",1,"R",30000,"R",30000,"R",1,"R",55000,"R",55000,"R",2,"R",85000,"R",42500
101435,1,7,"R",20,"R",949617,"R",47481,"R",13,"R",615536,"R",47349,"R",33,"R",1565153,"R",47429
101435,4,1,"R",9,"R",490641,"R",54516,"R",2,"R",123713,"R",61857,"R",11,"R",614354,"R",55850
101435,4,2,"R",4,"R",188376,"R",47094,"R",4,"R",184591,"R",46148,"R",8,"R",372967,"R",46621
101435,4,3,"R",6,"R",240600,"R",40100,"R",6,"R",252232,"R",42039,"R",12,"R",492832,"R",41069
101435,4,4,"R",1,"R",30000,"R",30000,"R",1,"R",55000,"R",55000,"R",2,"R",85000,"R",42500
101435,4,7,"R",20,"R",949617,"R",47481,"R",13,"R",615536,"R",47349,"R",33,"R",1565153,"R",47429
101453,2,6,"R",6,"R",250648,"R",41775,"Z",0,"Z",0,"A",,"R",6,"R",250648,"R",41775
101453,2,7,"R",6,"R",250648,"R",41775,"Z",0,"Z",0,"A",,"R",6,"R",250648,"R",41775
101453,4,6,"R",6,"R",205080,"R",34180,"Z",0,"Z",0,"A",,"R",6,"R",205080,"R",34180
101453,4,7,"R",6,"R",205080,"R",34180,"Z",0,"Z",0,"A",,"R",6,"R",205080,"R",34180
101462,1,6,"R",10,"R",432861,"R",43286,"R",14,"R",602373,"R",43027,"R",24,"R",1035234,"R",43135
