UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XCMPFEE1,CMPFEE1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XCMPFEE2,CMPFEE2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XCMPFEE3,CMPFEE3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XISPRO10,ISPROF10,XISPFE10,ISPFEE10,XOSPRO10,OSPROF10,XOSPFE10,OSPFEE10,XISPRO11,ISPROF11,XISPFE11,ISPFEE11,XOSPRO11,OSPROF11,XOSPFE11,OSPFEE11,XCHG1AY1,CHG1AY1,XCHG1AY2,CHG1AY2,XCHG1AY3,CHG1AY3,XCHG2AY1,CHG2AY1,XCHG2AY2,CHG2AY2,XCHG2AY3,CHG2AY3,XCHG3AY1,CHG3AY1,XCHG3AY2,CHG3AY2,XCHG3AY3,CHG3AY3,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3,XCMP1AY1,CMP1AY1,XCMP1AY2,CMP1AY2,XCMP1AY3,CMP1AY3,XCMP2AY1,CMP2AY1,XCMP2AY2,CMP2AY2,XCMP2AY3,CMP2AY3,XCMP3AY1,CMP3AY1,XCMP3AY2,CMP3AY2,XCMP3AY3,CMP3AY3 
199102,"R",1994,"R",1589,"R",166,"A",.,"R",1994,"R",1589,"R",166,"A",.,"R",11436,"R",1589,"R",558,"A",.,"R",2066,"R",1589,"R",229,"R",2066,"R",1589,"R",229,"R",11651,"R",1589,"R",761,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3414,"R",3500,"R",4040,"R",3414,"R",3500,"R",4040,"R",12856,"R",12942,"R",13482,"R",902,"R",923,"R",1054,"R",5315,"R",5376,"R",6390,"R",2875,"R",2915,"R",2800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199111,"R",2339,"R",1835,"R",195,"A",.,"R",2339,"R",1835,"R",195,"A",.,"R",13669,"R",1835,"R",1139,"A",.,"R",2743,"R",1835,"R",305,"R",2743,"R",1835,"R",305,"R",13949,"R",1835,"R",1550,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3811,"R",4045,"R",4174,"R",3811,"R",4045,"R",4174,"R",13936,"R",15035,"R",15504,"R",850,"R",850,"R",850,"R",5880,"R",6230,"R",6620,"R",3041,"R",2900,"R",2900,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199120,"R",3705,"R",1692,"R",124,"A",.,"R",3705,"R",1692,"R",124,"A",.,"R",20603,"R",1692,"R",687,"A",.,"R",5013,"R",1680,"R",279,"R",5013,"R",1680,"R",279,"R",19411,"R",1680,"R",1078,"Y",.,"Y",.,"Y",.,"Y",.,"R",14535,"R",1939,"R",28917,"R",1939,"R",11207,"R",1684,"R",35273,"R",1684,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",11780,"R",1682,"R",28115,"R",1682,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",12102,"R",2943,"R",24920,"R",2943,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",5033,"R",5340,"R",5397,"R",5033,"R",5340,"R",5397,"R",19681,"R",20988,"R",22295,"R",1000,"R",1000,"R",1000,"R",7096,"R",7090,"R",7334,"R",2300,"R",2320,"R",2462,"R",7928,"R",8166,"R",8118,"R",1950,"R",1960,"R",2064,"R",1750,"R",1760,"R",1856,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199139,"R",2516,"R",1779,"R",179,"A",.,"R",2516,"R",1779,"R",179,"A",.,"R",12928,"R",1779,"R",613,"A",.,"R",2919,"R",1779,"R",261,"R",2919,"R",1779,"R",261,"R",13126,"R",1779,"R",828,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3895,"R",4153,"R",4295,"R",3895,"R",4153,"R",4295,"R",14307,"R",14565,"R",14707,"R",1200,"R",1200,"R",1200,"R",6500,"R",6750,"R",6800,"R",2700,"R",2750,"R",2800,"R",7500,"R",7800,"R",7900,"R",5570,"R",5500,"R",5600,"R",3470,"R",3450,"R",3500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199148,"R",2507,"R",1628,"R",313,"A",.,"R",2507,"R",1628,"R",313,"A",.,"R",14001,"R",1628,"R",1750,"A",.,"R",2899,"R",1628,"R",362,"R",2899,"R",1628,"R",362,"R",14170,"R",1628,"R",1830,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3813,"R",4029,"R",4135,"R",3813,"R",4029,"R",4135,"R",15081,"R",15297,"R",15629,"R",1575,"R",1650,"R",1730,"R",5708,"R",6051,"R",6288,"R",2250,"R",2325,"R",2440,"R",8400,"R",8650,"R",9250,"R",3025,"R",3175,"R",3400,"R",3600,"R",3710,"R",3895,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199157,"R",2218,"R",1511,"R",277,"A",.,"R",2218,"R",1511,"R",277,"A",.,"R",11962,"R",1511,"R",1495,"A",.,"R",2757,"R",1486,"R",345,"R",2757,"R",1486,"R",345,"R",12578,"R",1486,"R",1572,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",4737,"R",1544,"R",16837,"R",1544,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",3396,"R",3606,"R",4360,"R",3396,"R",3606,"R",4360,"R",13140,"R",13350,"R",14104,"R",1500,"R",1500,"R",1500,"R",5000,"R",7500,"R",7616,"R",2291,"R",2291,"R",2310,"R",5000,"R",7500,"R",7616,"R",2691,"R",2691,"R",2710,"R",2691,"R",2691,"R",2710,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199184,"R",3224,"R",1942,"R",385,"A",.,"R",3224,"R",1942,"R",385,"A",.,"R",15104,"R",1942,"R",1325,"A",.,"R",3797,"R",1942,"R",337,"R",3797,"R",1942,"R",337,"R",15670,"R",1942,"R",1330,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4704,"R",5061,"R",5647,"R",4704,"R",5061,"R",5647,"R",15984,"R",16491,"R",17527,"R",1050,"R",1050,"R",1050,"R",6139,"R",6431,"R",6831,"R",2320,"R",2552,"R",2630,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199193,"R",3860,"R",1414,"R",143,"A",.,"R",3860,"R",1414,"R",143,"A",.,"R",16158,"R",1414,"R",273,"A",.,"R",4268,"R",1425,"R",227,"R",4268,"R",1425,"R",227,"R",16316,"R",1425,"R",436,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",9212,"R",1425,"R",31975,"R",1425,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",4783,"R",5117,"R",5286,"R",4783,"R",5117,"R",5286,"R",16981,"R",17315,"R",17584,"R",900,"R",930,"R",930,"R",7040,"R",7370,"R",7982,"R",1730,"R",1780,"R",1830,"R",7634,"R",7979,"R",8456,"R",2230,"R",2280,"R",2550,"R",4066,"R",5245,"R",5314,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199209,"R",20790,"R",0,"R",300,"A",.,"R",20790,"Z",0,"R",300,"A",.,"R",20790,"Z",0,"R",300,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",17600,"R",18900,"R",20790,"R",17600,"R",18900,"R",20790,"R",17600,"R",18900,"R",20790,"R",1000,"R",1000,"R",1000,"R",6870,"R",7100,"R",7380,"R",1310,"R",1400,"R",1500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199218,"R",2459,"R",2069,"R",189,"A",.,"R",2459,"R",2069,"R",189,"A",.,"R",12626,"R",2069,"R",612,"A",.,"R",2769,"R",2069,"R",269,"R",2769,"R",2069,"R",269,"R",12829,"R",2069,"R",828,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4160,"R",4399,"R",4528,"R",4160,"R",4399,"R",4528,"R",14095,"R",14362,"R",14695,"R",1000,"R",934,"R",934,"R",6722,"R",6999,"R",7280,"R",2000,"R",2431,"R",2510,"R",6777,"R",6999,"R",7280,"R",2000,"R",2431,"R",2510,"R",2000,"R",2431,"R",2510,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199263,"R",1344,"R",35,"R",42,"A",.,"R",1344,"R",35,"R",42,"A",.,"R",7466,"R",35,"R",234,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1264,"R",1369,"R",1379,"R",1264,"R",1369,"R",1379,"R",7024,"R",7491,"R",7501,"R",1000,"R",1000,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4800,"R",4800,"R",4800,"R",1800,"R",1800,"R",1800,"R",1800,"R",1800,"R",1800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199272,"R",22818,"R",200,"R",400,"A",.,"R",22818,"R",200,"R",400,"A",.,"R",22818,"R",200,"R",400,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",20799,"R",21628,"R",23018,"R",20799,"R",21628,"R",23018,"R",20799,"R",21628,"R",23018,"R",1000,"R",1000,"R",1300,"R",7230,"R",7518,"R",7820,"R",2200,"R",2200,"R",3050,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199281,"R",2007,"R",1601,"R",74,"A",.,"R",2007,"R",1601,"R",74,"A",.,"R",11267,"R",1601,"R",387,"A",.,"R",2079,"R",1201,"R",108,"R",2079,"R",1201,"R",108,"R",11486,"R",1201,"R",569,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3809,"R",4000,"R",4299,"R",3809,"R",4000,"R",4299,"R",13187,"R",13600,"R",14022,"R",1000,"R",1200,"R",1400,"R",5517,"R",5800,"R",5901,"R",3272,"R",3298,"R",3503,"R",5256,"R",5400,"R",5600,"R",3533,"R",3698,"R",3804,"R",3550,"R",3698,"R",3804,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199306,"R",18570,"R",0,"R",425,"A",.,"R",18570,"Z",0,"R",425,"A",.,"R",18570,"Z",0,"R",425,"A",.,"R",7740,"R",0,"R",430,"R",7740,"Z",0,"R",430,"R",7740,"Z",0,"R",430,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",16450,"R",17520,"R",18570,"R",16450,"R",17520,"R",18570,"R",16450,"R",17520,"R",18570,"R",1100,"R",1200,"R",1300,"R",6650,"R",7080,"R",7480,"R",2100,"R",2200,"R",2300,"R",6500,"R",6600,"R",6700,"R",2100,"R",2200,"R",2300,"R",2100,"R",2200,"R",2300,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199315,"R",10500,"R",760,"R",425,"A",.,"R",10500,"R",760,"R",425,"A",.,"R",10500,"R",760,"R",425,"A",.,"R",5800,"R",160,"R",325,"R",5800,"R",160,"R",325,"R",5800,"R",160,"R",325,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9900,"R",10660,"R",10750,"R",9900,"R",10660,"R",10750,"R",9900,"R",10660,"R",10750,"R",450,"R",550,"R",550,"R",5050,"R",5400,"R",5600,"R",4671,"R",4671,"R",4675,"R",7830,"R",7830,"R",7830,"R",4761,"R",4671,"R",4675,"R",3204,"R",3204,"R",3200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199324,"R",1344,"R",43,"R",42,"A",.,"R",1344,"R",43,"R",42,"A",.,"R",7466,"R",43,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1297,"R",1377,"R",1387,"R",1297,"R",1377,"R",1387,"R",1297,"R",1377,"R",7509,"R",900,"R",1000,"R",1100,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5671,"R",5797,"R",5913,"R",4639,"R",4743,"R",4838,"R",3222,"R",3520,"R",3837,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199333,"R",1344,"R",86,"R",42,"A",.,"R",1344,"R",86,"R",42,"A",.,"R",7466,"R",86,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1264,"R",1426,"R",1430,"R",1264,"R",1426,"R",1430,"R",7024,"R",7548,"R",7552,"R",800,"R",800,"R",800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6975,"R",6975,"R",6975,"R",3600,"R",4600,"R",4600,"R",3600,"R",4600,"R",4600,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199412,"R",22068,"R",0,"R",335,"A",.,"R",22068,"Z",0,"R",335,"A",.,"R",22068,"Z",0,"R",335,"A",.,"R",21330,"R",0,"R",535,"R",21330,"Z",0,"R",535,"R",21330,"Z",0,"R",535,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",19450,"R",20720,"R",22068,"R",19450,"R",20720,"R",22068,"R",19450,"R",20720,"R",22068,"R",800,"R",800,"R",800,"R",6980,"R",7430,"R",7882,"R",1650,"R",1800,"R",1800,"R",3990,"R",4030,"R",4030,"R",1440,"R",1800,"R",1800,"R",5430,"R",5830,"R",5830,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199421,"R",1008,"R",128,"R",42,"A",.,"R",1008,"R",128,"R",42,"A",.,"R",5592,"R",128,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1024,"R",1072,"R",1136,"R",1024,"R",1072,"R",1136,"R",5344,"R",5656,"R",5720,"R",1000,"R",1000,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8460,"R",8460,"R",8460,"R",3700,"R",3700,"R",3700,"R",3700,"R",3700,"R",3700,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199449,"R",1344,"R",38,"R",42,"A",.,"R",1344,"R",38,"R",42,"A",.,"R",7466,"R",38,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1185,"R",1382,"R",1382,"R",1185,"R",1382,"R",1382,"R",6585,"R",7504,"R",7504,"R",800,"R",900,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4950,"R",4950,"R",5350,"R",2375,"R",2600,"R",3150,"R",2375,"R",2600,"R",3150,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199458,"R",9440,"R",300,"R",295,"A",.,"R",9440,"R",300,"R",295,"A",.,"R",9440,"R",300,"R",295,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8930,"R",9640,"R",9740,"R",8930,"R",9640,"R",9740,"R",8930,"R",9640,"R",9740,"R",700,"R",800,"R",800,"R",4960,"R",5500,"R",5890,"R",4150,"R",4150,"R",4150,"R",4100,"R",4100,"R",4100,"R",5650,"R",5650,"R",5650,"R",4650,"R",4650,"R",4650,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
199467,"R",1380,"R",85,"R",42,"A",.,"R",1380,"R",85,"R",42,"A",.,"R",7465,"R",85,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1334,"R",1344,"R",1465,"R",1334,"R",1344,"R",1465,"R",7094,"R",7460,"R",7550,"R",1000,"R",1000,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6000,"R",6000,"R",6000,"R",1000,"R",1000,"R",1000,"R",1800,"R",1800,"R",1800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
