UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D02,F2D02,XF2D03,F2D03,XF2D04,F2D04,XF2D05,F2D05,XF2D06,F2D06,XF2D07,F2D07,XF2D08,F2D08,XF2D09,F2D09,XF2D10,F2D10,XF2D11,F2D11,XF2D12,F2D12,XF2D13,F2D13,XF2D14,F2D14,XF2D15,F2D15,XF2D16,F2D16,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
119544,"R",928582,"R",25225183,"R",11632864,"R",12663737,"R",928582,"Z",0,"R",13592319,"R",5353371,"R",15892408,"R",15395,"Z",0,"R",10973170,"R",10002883,"R",0,"R",970287,"R",12622032,"R",0,"R",13592319,"R",377553,"R",51526,"Z",0,"Z",0,"R",361375,"Z",0,"R",790454,"R",790454,"Z",0,"R",1715005,"Z",0,"Z",0,"Z",0,"R",2206782,"R",3204460,"Z",0,"R",3072966,"Z",0,"R",97242,"R",676715,"Z",0,"Z",0,"Z",0,"R",0,"R",10973170,"R",4650503,"R",2503601,"R",625900,"Z",0,"Z",0,"Z",0,"R",1521002,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",274487,"R",123179,"R",27329,"Z",0,"Z",0,"Z",0,"R",123979,"R",621375,"R",331786,"R",82946,"Z",0,"Z",0,"Z",0,"R",206643,"R",3578406,"R",716402,"R",182566,"Z",0,"R",340889,"R",401731,"R",1936818,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"B",,"B",,"B",,"B",,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",878112,"R",0,"R",0,"R",0,"R",0,"R",0,"R",878112,"R",10002883,"R",3674968,"R",918741,"B",,"R",340889,"R",401731,"R",4666554,"R",831340,"R",928582, 1
119605,"R",248639067,"R",414617371,"R",40980208,"R",368703906,"R",4933257,"R",4841680,"R",373637163,"R",34619764,"R",59357930,"R",65272089,"Z",0,"R",164581040,"R",116329985,"R",0,"R",48251055,"R",325386108,"R",0,"R",373637163,"R",2787018,"R",316880,"R",1689102,"Z",0,"R",1491524,"Z",0,"R",6284524,"R",1272319,"Z",0,"R",126664314,"Z",0,"Z",0,"Z",0,"R",1465138,"R",4362,"Z",0,"R",909021,"Z",0,"R",32134012,"R",590920,"Z",0,"Z",0,"Z",0,"R",2813273,"R",164581040,"R",47273854,"R",30595656,"R",5112969,"Z",0,"R",3311644,"Z",0,"R",8253585,"R",1930930,"R",613425,"R",85166,"Z",0,"Z",0,"Z",0,"R",1232339,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",15004645,"R",4064620,"R",679255,"Z",0,"R",2171917,"Z",0,"R",8088853,"R",18055903,"R",8473321,"R",1416012,"Z",0,"R",637283,"Z",0,"R",7529287,"R",34064653,"R",7197793,"R",1220199,"Z",0,"R",2613531,"R",589092,"R",22444038,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"B",,"B",,"B",,"B",,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",116329985,"R",50944815,"R",8513601,"B",,"R",8734375,"R",589092,"R",47548102,"R",214406521,"R",243158404, 1
119711,"R",798806,"R",6943434,"R",7598777,"R",-655343,"R",0,"R",0,"R",-655343,"R",724834,"R",2757259,"R",3213736,"R",487919,"R",13349314,"R",12759781,"R",0,"R",589533,"R",-1244876,"R",0,"R",-655343,"R",517932,"R",274181,"R",167306,"R",8000,"R",69375,"R",539587,"R",1576381,"R",625321,"Z",0,"R",11455185,"R",0,"R",0,"R",0,"R",903593,"R",167306,"R",8000,"R",471761,"R",0,"R",343469,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13349314,"R",5345411,"R",2950002,"R",968397,"Z",0,"Z",0,"Z",0,"R",1427012,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",35801,"R",28278,"R",4470,"Z",0,"Z",0,"Z",0,"R",3053,"R",209129,"R",137787,"R",38234,"Z",0,"Z",0,"Z",0,"R",33108,"R",1570215,"R",347463,"R",110737,"Z",0,"Z",0,"Z",0,"R",1112015,"R",5599225,"R",1616042,"R",544713,"R",0,"R",354096,"R",301721,"R",2782653,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12759781,"R",5079572,"R",1666551,"B",,"R",354096,"R",301721,"R",5357841,"A",,"A",, 2
120166,"R",9413261,"R",13490713,"R",3663886,"R",9826827,"R",0,"R",0,"R",9826827,"R",4814218,"R",4302736,"R",296307,"R",0,"R",3302356,"R",3005972,"R",0,"R",296384,"R",9530443,"R",0,"R",9826827,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3302356,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3302356,"R",1039657,"R",1003063,"R",36594,"Z",0,"Z",0,"Z",0,"R",0,"R",64552,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",64552,"R",39246,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",39246,"R",1300868,"R",1228205,"R",72663,"Z",0,"Z",0,"Z",0,"R",0,"R",64120,"R",15000,"Z",0,"Z",0,"Z",0,"Z",0,"R",49120,"R",486201,"R",12245,"Z",0,"Z",0,"R",314569,"Z",0,"R",159387,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",11328,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11328,"R",3005972,"R",2258513,"R",109257,"B",,"R",314569,"Z",0,"R",323633,"A",,"A",, 2
120184,"R",10810471,"R",47394492,"R",22108732,"R",18616001,"R",6669759,"R",5710221,"R",25285760,"R",2184617,"R",28606940,"R",10153627,"R",0,"R",27048985,"R",26176489,"R",0,"R",872496,"R",24413264,"R",0,"R",25285760,"R",668712,"R",345420,"R",1206261,"Z",0,"R",371872,"R",5165913,"R",7758178,"R",5537785,"R",0,"R",18199247,"Z",0,"Z",0,"Z",0,"R",345420,"Z",0,"Z",0,"R",2046430,"Z",0,"R",979292,"Z",0,"R",5478596,"Z",0,"Z",0,"R",0,"R",27048985,"R",8664348,"R",5862894,"R",828625,"R",286640,"R",155220,"R",9370,"R",1521599,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",3804403,"R",2405354,"R",339958,"R",254450,"R",238222,"R",4230,"R",562189,"R",2672609,"R",1120732,"R",158397,"R",317892,"R",172144,"R",51447,"R",851997,"R",5762688,"R",2627517,"R",371357,"R",156983,"R",85010,"R",54922,"R",2466899,"R",5272441,"R",839843,"R",118698,"R",1243905,"R",673595,"R",1055028,"R",1341372,"Z",0,"B",,"B",,"B",,"B",,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"R",485901,"R",68674,"R",-2259870,"R",51534,"Z",0,"R",1653761,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26176489,"R",13342241,"R",1885709,"B",,"R",1375725,"R",1174997,"R",8397817,"R",10041531,"R",10810471, 1
120254,"R",322245836,"R",489591841,"R",102197574,"R",257964506,"R",129429761,"R",113080029,"R",387394267,"R",7400988,"R",102034591,"R",26881148,"R",0,"R",109222392,"R",71153431,"R",0,"R",38068961,"R",349325306,"R",0,"R",387394267,"R",1236131,"R",714959,"R",2967652,"R",0,"R",6329642,"R",13745573,"R",24993957,"R",20075215,"R",0,"R",34733755,"R",0,"R",0,"R",0,"R",2646503,"R",0,"R",0,"R",21061743,"R",0,"R",36736688,"R",0,"R",13452171,"R",0,"R",0,"R",591532,"R",109222392,"R",25619043,"R",14084491,"R",3714115,"R",1999233,"R",1480711,"R",696712,"R",3643781,"R",2023685,"R",906659,"R",187085,"R",90243,"R",66838,"R",0,"R",772860,"R",2919778,"R",937422,"R",209069,"R",395682,"R",293058,"R",213173,"R",871374,"R",5648869,"R",2112303,"R",526299,"R",735829,"R",544984,"R",0,"R",1729454,"R",7425052,"R",3408951,"R",816244,"R",374856,"R",277634,"R",106586,"R",2440781,"R",12264815,"R",5545546,"R",1616517,"R",527576,"R",390744,"R",0,"R",4184432,"R",15252189,"R",3277760,"R",871673,"R",2818364,"R",2087393,"R",325890,"R",5871109,"Z",0,"B",,"B",,"B",,"B",,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"R",2607873,"R",867827,"R",-6941783,"Z",0,"R",486138,"R",2979945,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",71153431,"R",32881005,"R",8808829,"B",,"R",5141362,"R",1828499,"R",22493736,"R",257894121,"R",279827835, 1
120403,"R",11098226,"R",48238940,"R",16243019,"R",21565652,"R",10430269,"R",6391818,"R",31995921,"R",3875677,"R",13054714,"R",2375625,"Z",0,"R",27151776,"R",22914215,"R",0,"R",4237561,"R",27758360,"R",0,"R",31995921,"R",1249160,"R",736409,"R",1543405,"Z",0,"R",246776,"Z",0,"R",3775750,"R",1978681,"Z",0,"R",19888698,"Z",0,"Z",0,"Z",0,"R",736409,"R",1543405,"Z",0,"R",3132482,"Z",0,"R",897186,"R",378090,"R",575506,"Z",0,"Z",0,"R",0,"R",27151776,"R",11667897,"R",7599378,"R",1610838,"R",842383,"R",569896,"R",189299,"R",856103,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1995544,"R",1218533,"R",258342,"R",144072,"R",98530,"R",32728,"R",243339,"R",2275339,"R",1202864,"R",245993,"R",164272,"R",114792,"R",38130,"R",509288,"R",6380271,"R",2385363,"R",503770,"R",431026,"R",477758,"R",158694,"R",2423660,"R",570606,"Z",0,"Z",0,"R",41196,"Z",0,"Z",0,"R",529410,"Z",0,"B",,"B",,"B",,"B",,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"R",290990,"R",61590,"R",-1622949,"Z",0,"Z",0,"R",1270369,"R",24558,"R",0,"R",9002,"R",0,"R",0,"R",0,"R",15556,"R",22914215,"R",12697128,"R",2689535,"B",,"R",1260976,"R",418851,"R",5847725,"R",6942035,"R",8189987, 1
120537,"R",2088576,"R",30944270,"R",21740172,"R",4924078,"R",4280020,"R",2737306,"R",9204098,"R",9169797,"R",17859679,"R",6634283,"Z",0,"R",16747542,"R",18248601,"R",0,"R",-1501059,"R",10705157,"R",0,"R",9204098,"R",850106,"R",85273,"R",901839,"Z",0,"R",203689,"R",1919079,"R",3959986,"R",3114624,"Z",0,"R",8591658,"Z",0,"Z",0,"Z",0,"R",935379,"R",901839,"Z",0,"R",2088442,"Z",0,"R",261267,"Z",0,"R",3648257,"Z",0,"Z",0,"R",320700,"R",16747542,"R",5766951,"R",3180752,"R",412050,"R",346447,"Z",0,"Z",0,"R",1827702,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",977322,"R",683354,"R",102970,"R",58712,"Z",0,"Z",0,"R",132286,"R",2160803,"R",1076440,"R",175551,"R",129809,"R",193617,"Z",0,"R",585386,"R",4515996,"R",1145215,"R",186421,"R",271296,"R",601175,"R",434806,"R",1877083,"R",2164132,"R",195315,"R",35567,"R",130009,"R",207301,"R",444809,"R",1151131,"R",2456553,"B",,"B",,"B",,"B",,"B",,"R",2456553,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"R",317958,"R",88440,"R",-948699,"Z",0,"Z",0,"R",542301,"R",206844,"R",0,"R",0,"R",12426,"R",0,"R",10250,"R",184168,"R",18248601,"R",6599034,"R",1000999,"B",,"R",1002093,"R",889865,"R",8756610,"R",2951850,"R",3320528, 1
120698,"R",486437,"R",7814836,"R",4957351,"R",2211516,"R",645969,"R",141238,"R",2857485,"R",1120000,"R",860218,"R",383627,"R",0,"R",9414310,"R",6555384,"R",0,"R",2858926,"R",-1441,"R",0,"R",2857485,"R",0,"R",0,"R",0,"R",0,"R",0,"R",434892,"R",434892,"R",434892,"R",0,"R",6205743,"R",0,"R",0,"R",0,"R",256817,"Z",0,"R",74882,"R",199283,"R",0,"R",19088,"R",163522,"R",0,"R",0,"R",2494975,"R",0,"R",9414310,"R",3998571,"R",1912046,"R",288136,"R",431551,"R",7163,"R",0,"R",1359675,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",297754,"R",206824,"R",28494,"R",32135,"R",0,"Z",0,"R",30301,"R",533891,"R",345186,"R",58960,"R",57621,"Z",0,"Z",0,"R",72124,"R",1725168,"R",697066,"R",96171,"R",119791,"Z",0,"R",32469,"R",779671,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"R",66728,"R",7246,"R",-641098,"R",185350,"R",218650,"R",163124,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6555384,"R",3227850,"R",479007,"B",,"R",192513,"R",251119,"R",2404895,"R",9108,"R",141238, 1
120740,"R",4932055,"R",8608993,"R",2306337,"R",-327600,"R",6630256,"R",4677608,"R",6302656,"R",838702,"R",2734796,"R",447730,"Z",0,"R",3066893,"R",3470963,"R",416992,"R",12922,"R",6289734,"R",0,"R",6302656,"R",0,"Z",0,"Z",0,"Z",0,"R",291058,"Z",0,"R",291058,"R",291058,"Z",0,"R",480819,"R",14229,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",772229,"R",1067763,"R",248000,"Z",0,"R",449464,"Z",0,"Z",0,"R",34389,"R",3066893,"R",1183586,"R",648929,"R",254317,"R",165966,"R",18153,"R",0,"R",96221,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",283491,"R",80145,"R",34770,"R",8735,"R",955,"R",0,"R",158886,"R",407178,"R",106185,"R",38730,"R",135393,"R",14809,"R",0,"R",112061,"R",1319823,"R",402829,"R",157935,"R",126658,"R",13854,"R",64597,"R",553950,"R",276885,"Z",0,"Z",0,"Z",0,"R",57655,"R",18968,"R",200262,"Z",0,"B",,"B",,"B",,"B",,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"R",218450,"R",68702,"R",-436752,"Z",0,"Z",0,"R",149600,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3470963,"R",1456538,"R",554454,"B",,"R",105426,"R",83565,"R",1270980,"R",4977727,"R",4984444, 1
120768,"R",7684930,"R",16446037,"R",3438823,"R",6714189,"R",6293025,"R",3616793,"R",13007214,"R",294218,"R",2611350,"R",2299051,"R",0,"R",12506327,"R",10782815,"R",0,"R",1723512,"R",11283702,"R",0,"R",13007214,"R",165948,"R",70500,"R",134702,"Z",0,"R",375206,"R",0,"R",746356,"R",445706,"Z",0,"R",9754610,"R",0,"R",0,"R",0,"R",544883,"R",68662,"R",0,"R",1542999,"R",0,"R",350369,"R",0,"R",0,"R",0,"Z",0,"R",244804,"R",12506327,"R",5609284,"R",3696280,"R",662108,"R",0,"R",206482,"R",0,"R",1044414,"R",124586,"R",57979,"R",8736,"R",0,"R",0,"R",0,"R",57871,"R",1552,"R",1493,"R",59,"R",0,"R",0,"R",0,"R",0,"R",977407,"R",485567,"R",89289,"R",0,"R",46243,"R",0,"R",356308,"R",1256001,"R",746703,"R",132861,"R",0,"R",68482,"R",0,"R",307955,"R",2813985,"R",1215629,"R",157016,"R",0,"R",143097,"R",0,"R",1298243,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10782815,"R",6203651,"R",1050069,"B",,"R",464304,"R",0,"R",3064791,"R",7349417,"R",7684930, 1
120795,"R",48552340,"R",54494982,"R",3487084,"R",17854801,"R",33153097,"R",26224443,"R",51007898,"R",518829,"R",8647078,"R",1592521,"Z",0,"R",8610252,"R",7161165,"R",0,"R",1449087,"R",49558811,"R",0,"R",51007898,"R",0,"R",45494,"Z",0,"Z",0,"R",499371,"R",395103,"R",939968,"R",894474,"Z",0,"R",992221,"Z",0,"Z",0,"Z",0,"R",45494,"Z",0,"Z",0,"R",1005347,"Z",0,"R",4427862,"Z",0,"R",1320550,"Z",0,"Z",0,"R",818778,"R",8610252,"R",2305539,"R",1339386,"R",405658,"R",73977,"R",122915,"Z",0,"R",363603,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",545410,"R",199712,"R",49290,"Z",0,"Z",0,"Z",0,"R",296408,"R",839602,"R",370467,"R",129492,"R",49403,"R",38911,"Z",0,"R",251329,"R",452693,"R",171317,"R",56143,"R",15492,"R",8149,"Z",0,"R",201592,"R",1652371,"R",771334,"R",297261,"R",94811,"R",49870,"Z",0,"R",439095,"R",1320550,"R",408683,"R",139921,"Z",0,"R",128285,"Z",0,"R",643661,"Z",0,"B",,"B",,"B",,"B",,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"R",-233683,"Z",0,"Z",0,"R",233683,"R",45000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45000,"R",7161165,"R",3260899,"R",1077765,"B",,"R",348130,"Z",0,"R",2474371,"R",38705750,"R",41030875, 1
120838,"R",0,"R",1177315,"R",179933,"R",997382,"R",0,"Z",0,"R",997382,"R",83851,"R",549479,"R",924523,"R",0,"R",1882487,"R",1506713,"R",0,"R",375774,"R",633608,"R",-12000,"R",997382,"R",2000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2000,"R",2000,"R",0,"R",1755264,"R",0,"R",0,"R",0,"R",2000,"R",0,"R",0,"R",111835,"R",0,"R",0,"R",13388,"R",0,"R",0,"R",0,"R",0,"R",1882487,"R",947890,"R",724890,"Z",0,"Z",0,"Z",0,"Z",0,"R",223000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",166919,"R",23566,"Z",0,"Z",0,"Z",0,"Z",0,"R",143353,"R",185625,"R",43364,"Z",0,"Z",0,"Z",0,"Z",0,"R",142261,"R",206279,"R",78766,"R",77304,"Z",0,"Z",0,"Z",0,"R",50209,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"B",,"B",,"B",,"B",,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1506713,"R",870586,"R",77304,"B",,"Z",0,"Z",0,"R",558823,"A",,"A",, 2
120865,"R",13594054,"R",78904567,"R",33041001,"R",24633525,"R",21230041,"R",16694218,"R",45863566,"R",13069135,"R",34292044,"R",17421624,"R",0,"R",43169935,"R",41735400,"R",0,"R",1434535,"R",44429031,"R",0,"R",45863566,"R",1196066,"R",571954,"R",2097541,"R",0,"R",190234,"R",6360930,"R",10416725,"R",6551164,"R",0,"R",19759887,"R",0,"R",0,"R",0,"R",236644,"R",0,"R",0,"R",1699891,"R",3616332,"R",1151527,"R",819222,"R",9725176,"R",0,"R",6161246,"R",10,"R",43169935,"R",12297165,"R",6103396,"R",2869517,"R",1928315,"R",556131,"R",0,"R",839806,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3080714,"R",1069346,"R",489045,"R",483344,"R",147391,"R",0,"R",891588,"R",2946791,"R",1268973,"R",565144,"R",462333,"R",7398,"R",0,"R",642943,"R",7154874,"R",2635143,"R",1336946,"R",944282,"R",231526,"R",589851,"R",1417126,"R",9555595,"R",2998050,"R",1172246,"R",462104,"R",498884,"R",0,"R",4424311,"R",0,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6700261,"R",1044996,"R",414694,"R",179926,"R",62717,"R",0,"R",4997928,"B",,"R",1695333,"R",724942,"R",-4460304,"R",0,"R",0,"R",2040029,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",41735400,"R",16815237,"R",7572534,"B",,"R",1504047,"R",589851,"R",15253731,"R",15435492,"R",15946616, 1
120883,"R",207331000,"R",520411000,"R",159739000,"R",208760000,"R",151912000,"Z",0,"R",360672000,"R",7415000,"R",226519000,"R",68196000,"Z",0,"R",244750000,"R",224209000,"R",6663000,"R",27204000,"R",333468000,"R",0,"R",360672000,"R",3165686,"R",2474813,"R",10170407,"R",0,"R",3992000,"R",34284000,"R",54086906,"R",38276000,"R",0,"R",138808000,"R",0,"R",0,"R",0,"R",5214451,"R",20117804,"R",5901745,"R",18906000,"R",3741000,"R",14886000,"R",10294000,"R",24999000,"R",0,"R",0,"R",1882000,"R",244750000,"R",92575135,"R",49123080,"R",11167671,"R",7822882,"R",4963299,"R",2414060,"R",17084143,"R",31956827,"R",8206221,"R",1676225,"R",2700477,"R",1713342,"R",833339,"R",16827223,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14977013,"R",7927246,"R",1814038,"R",1265616,"R",802982,"R",390556,"R",2776575,"R",13195751,"R",6654818,"R",1565592,"R",1115092,"R",707481,"R",344106,"R",2808662,"R",44906276,"R",15259824,"R",8202961,"R",3794756,"R",2407618,"R",1171022,"R",14070095,"R",24414586,"R",5492544,"R",1107390,"R",0,"R",0,"R",0,"R",17814652,"R",0,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"B",,"R",5665629,"R",1669799,"R",-16698823,"R",0,"R",0,"R",9363395,"R",2183412,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2183411,"R",224209000,"R",98329362,"R",27203676,"B",,"R",10594722,"R",5153084,"R",82928156,"R",142913000,"R",167423000, 1
