UNITID,XF1A01,F1A01,XF1A02,F1A02,XF1A03,F1A03,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A211,F1A211,XF1A212,F1A212,XF1A213,F1A213,XF1A214,F1A214,XF1A221,F1A221,XF1A222,F1A222,XF1A223,F1A223,XF1A224,F1A224,XF1A231,F1A231,XF1A232,F1A232,XF1A233,F1A233,XF1A234,F1A234,XF1A241,F1A241,XF1A242,F1A242,XF1A243,F1A243,XF1A244,F1A244,XF1A251,F1A251,XF1A252,F1A252,XF1A253,F1A253,XF1A254,F1A254,XF1A261,F1A261,XF1A262,F1A262,XF1A263,F1A263,XF1A264,F1A264,XF1A271,F1A271,XF1A272,F1A272,XF1A273,F1A273,XF1A274,F1A274,XF1A281,F1A281,XF1A282,F1A282,XF1A283,F1A283,XF1A284,F1A284,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B05,F1B05,XF1B06,F1B06,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C014,F1C014,XF1C015,F1C015,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C024,F1C024,XF1C025,F1C025,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C034,F1C034,XF1C035,F1C035,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C054,F1C054,XF1C055,F1C055,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C064,F1C064,XF1C065,F1C065,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C074,F1C074,XF1C075,F1C075,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C084,F1C084,XF1C085,F1C085,XF1C091,F1C091,XF1C094,F1C094,XF1C101,F1C101,XF1C102,F1C102,XF1C103,F1C103,XF1C104,F1C104,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C114,F1C114,XF1C115,F1C115,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C124,F1C124,XF1C125,F1C125,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C134,F1C134,XF1C135,F1C135,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C144,F1C144,XF1C145,F1C145,XF1C151,F1C151,XF1C152,F1C152,XF1C153,F1C153,XF1C154,F1C154,XF1C155,F1C155,XF1C161,F1C161,XF1C165,F1C165,XF1C171,F1C171,XF1C172,F1C172,XF1C173,F1C173,XF1C174,F1C174,XF1C175,F1C175,XF1C181,F1C181,XF1C182,F1C182,XF1C183,F1C183,XF1C184,F1C184,XF1C185,F1C185,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C194,F1C194,XF1C195,F1C195,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
141680,"R",8765200,"R",26907309,"R",21892976,"R",1188008,"R",6202341,"R",14967541,"R",33184,"R",2887495,"R",2920679,"R",0,"R",1213442,"R",1213442,"R",4134121,"R",5014333,"R",717973,"R",0,"R",5101114,"R",10833420,"R",2577555,"R",0,"R",0,"R",2577555,"R",0,"R",0,"R",0,"R",0,"R",16641227,"R",0,"R",30012,"R",16611215,"R",7077364,"R",314243,"R",668481,"R",6723126,"R",942712,"R",54727,"R",2027,"R",995412,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21963450,"R",622015,"R",692489,"R",21892976,"R",4731388,"R",2771095,"R",0,"R",123693,"R",1622036,"A",,"A",,"R",883709,"R",10131921,"R",0,"R",21031171,"R",0,"R",0,"R",5148290,"R",0,"R",0,"R",245779,"R",925,"R",26426165,"R",0,"R",88000,"R",0,"R",0,"R",88000,"R",36646086,"R",16919496,"R",11068146,"R",3446470,"R",0,"R",2404880,"R",12448,"R",6019,"R",152,"R",0,"R",6277,"R",2592526,"R",1759240,"R",234074,"R",0,"R",599212,"R",3419203,"R",2333717,"R",832059,"R",0,"R",253427,"R",3112138,"R",2078881,"R",566633,"R",0,"R",466624,"R",2391861,"R",1484658,"R",424851,"R",0,"R",482352,"R",3499821,"R",1011538,"R",379698,"R",0,"R",2108585,"R",622015,"R",622015,"R",1048585,"A",,"A",,"A",,"R",1048585,"R",838843,"R",199566,"R",42278,"R",0,"R",596999,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34456936,"R",19941765,"R",5926215,"R",622015,"R",7966941,"R",0,"R",0,"R",600968,"R",0,"R",0,"R",0,"R",600968,"R",600968,"R",0,"R",0,"R",0,"R",600968,"R",35057904,"R",19941765,"R",5926215,"R",622015,"R",8567909,"R",36646086,"R",35057904,"R",1588182,"R",9245238,"R",0,"R",10833420,"R",927793,"R",93383,"R",9055,"R",0,"R",0,"R",326769,"R",1357000,"R",308415,"R",0,"R",308415,"R",1048585,1 ,"R",0,"R",0
141796,"R",10813072,"R",85156774,"R",30636672,"R",3147324,"R",57667426,"R",68480498,"R",108086,"R",4762632,"R",4870718,"R",0,"R",2661138,"R",2661138,"R",7531856,"R",54520103,"R",543004,"R",0,"R",5885535,"R",60948642,"R",3276114,"R",0,"R",0,"R",3276114,"R",0,"R",0,"R",0,"R",0,"R",75569185,"R",587451,"R",487001,"R",75669635,"R",4046961,"R",403070,"R",0,"R",4450031,"R",1486638,"R",149003,"R",0,"R",1635641,"R",0,"R",0,"R",0,"R",0,"R",46589,"R",666215,"R",587452,"R",125352,"R",28265248,"R",2569908,"R",198484,"R",30636672,"R",13922864,"R",5291271,"R",399593,"R",461137,"R",2816393,"A",,"A",,"R",2171795,"R",25063053,"R",0,"R",20635435,"R",0,"R",0,"R",7070804,"R",0,"R",0,"R",361633,"R",684,"R",28068556,"R",0,"R",125352,"R",0,"R",0,"R",125352,"R",53256961,"R",21672945,"R",15371434,"R",4939353,"R",0,"R",1362158,"R",56034,"R",19788,"R",0,"R",0,"R",36246,"R",4496957,"R",3019505,"R",371103,"R",0,"R",1106349,"R",4607060,"R",3100750,"R",959521,"R",0,"R",546789,"R",4422838,"R",2811580,"R",810576,"R",0,"R",800682,"R",3030109,"R",1987895,"R",612106,"R",0,"R",430108,"R",3968692,"R",997265,"R",344956,"R",0,"R",2626471,"R",2569908,"R",2569908,"R",1813026,"A",,"A",,"A",,"R",1813026,"R",3774021,"R",673581,"R",126099,"R",0,"R",2974341,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",75523,"R",0,"R",0,"R",0,"R",75523,"R",50487113,"R",27981798,"R",8163714,"R",2569908,"R",11771693,"R",0,"R",0,"R",2026777,"R",0,"R",0,"R",0,"R",2026777,"R",2026777,"R",0,"R",0,"R",0,"R",2026777,"R",52513890,"R",27981798,"R",8163714,"R",2569908,"R",13798470,"R",53256961,"R",52513890,"R",743071,"R",60205571,"R",0,"R",60948642,"R",1639685,"R",109909,"R",11335,"R",0,"R",0,"R",698371,"R",2459300,"R",646274,"R",0,"R",646274,"R",1813026,1 ,"R",0,"R",0
141802,"R",3528934,"R",28137569,"R",15791898,"R",6729,"R",12352400,"R",15881334,"R",84857,"R",1336573,"R",1421430,"R",0,"R",968175,"R",968175,"R",2389605,"R",12345671,"R",55821,"R",0,"R",1090237,"R",13491729,"R",2836604,"R",0,"R",0,"R",2836604,"R",0,"R",0,"R",0,"R",0,"R",21719606,"R",0,"R",962645,"R",20756961,"R",2515067,"R",154056,"R",10582,"R",2658541,"R",1646473,"R",238991,"R",0,"R",1885464,"R",0,"R",0,"R",0,"R",0,"R",35015,"R",0,"R",35015,"R",0,"R",15629083,"R",681160,"R",518345,"R",15791898,"R",1290352,"R",1584702,"R",43652,"R",0,"R",564472,"A",,"A",,"R",429893,"R",3913071,"R",0,"R",8966884,"R",0,"R",0,"R",2292870,"R",0,"R",0,"R",81955,"R",28,"R",11341737,"R",430000,"R",0,"R",0,"R",0,"R",430000,"R",15684808,"R",5052937,"R",3832803,"R",1186560,"R",0,"R",33574,"R",2087,"R",0,"R",0,"R",0,"R",2087,"R",1221227,"R",626813,"R",192118,"R",0,"R",402296,"R",1638585,"R",1145960,"R",356937,"R",0,"R",135688,"R",1492182,"R",941168,"R",331926,"R",0,"R",219088,"R",2024881,"R",795551,"R",237423,"R",0,"R",991907,"R",1543368,"R",578450,"R",218264,"R",0,"R",746654,"R",681160,"R",681160,"R",451225,"A",,"A",,"A",,"R",451225,"R",363236,"R",111908,"R",33575,"R",0,"R",217753,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14470888,"R",8032653,"R",2556803,"R",681160,"R",3200272,"R",0,"R",0,"R",523295,"R",0,"R",0,"R",0,"R",523295,"R",523295,"R",0,"R",0,"R",0,"R",523295,"R",14994183,"R",8032653,"R",2556803,"R",681160,"R",3723567,"R",15684808,"R",14994183,"R",690625,"R",12801104,"R",0,"R",13491729,"R",423250,"R",13644,"R",2406,"R",0,"R",0,"R",130208,"R",569508,"R",118283,"R",0,"R",118283,"R",451225,1 ,"R",0,"R",0
141811,"R",8349561,"R",21715511,"R",17939106,"R",1611715,"R",5388120,"R",13737681,"R",151719,"R",3362627,"R",3514346,"R",0,"R",1517177,"R",1517177,"R",5031523,"R",3776405,"R",165555,"R",0,"R",4764198,"R",8706158,"R",2121217,"R",0,"R",0,"R",2121217,"R",0,"R",0,"R",0,"Z",0,"R",16822823,"R",0,"R",1284992,"R",15537831,"R",2894387,"R",108617,"R",369659,"R",2633345,"R",1374732,"R",64435,"R",16048,"R",1423119,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18811443,"R",595612,"R",1467949,"R",17939106,"R",7094107,"R",4132186,"R",61930,"R",235844,"R",2694021,"A",,"A",,"R",1151898,"R",15369986,"R",0,"R",16008475,"R",0,"R",0,"R",5371669,"R",0,"R",0,"R",283969,"R",536,"R",21664649,"R",0,"R",297,"R",0,"R",0,"R",297,"R",37034932,"R",16633055,"R",11977567,"R",3603606,"R",0,"R",1051882,"R",30104,"R",5407,"R",74,"R",0,"R",24623,"R",2139396,"R",1336132,"R",218052,"R",0,"R",585212,"R",4103410,"R",2598184,"R",839042,"R",0,"R",666184,"R",3408501,"R",2225272,"R",638204,"R",0,"R",545025,"R",2173889,"R",1259348,"R",449323,"R",0,"R",465218,"R",3138313,"R",1155852,"R",440227,"R",0,"R",1542234,"R",595612,"R",595612,"R",1674053,"A",,"A",,"A",,"R",1674053,"R",1563552,"R",243507,"R",65101,"R",0,"R",1254944,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",35459885,"R",20801269,"R",6253629,"R",595612,"R",7809375,"R",0,"R",0,"R",1144806,"R",0,"R",0,"R",0,"R",1144806,"R",1144806,"R",0,"R",0,"R",0,"R",1144806,"R",36604691,"R",20801269,"R",6253629,"R",595612,"R",8954181,"R",37034932,"R",36604691,"R",430241,"R",8275917,"R",0,"R",8706158,"R",1533773,"R",79326,"R",13563,"R",0,"R",0,"R",428382,"R",2055044,"R",380991,"R",0,"R",380991,"R",1674053,1 ,"R",0,"R",0
141839,"R",8540893,"R",58422513,"R",21141552,"R",572740,"R",37853701,"R",46394594,"R",57567,"R",2592770,"R",2650337,"R",0,"R",1406039,"R",1406039,"R",4056376,"R",37280961,"R",427601,"R",0,"R",4629656,"R",42338218,"R",1864062,"R",0,"R",0,"R",1864062,"R",0,"R",0,"R",0,"R",0,"R",51539261,"R",275882,"R",456032,"R",51359111,"R",2509365,"R",127348,"R",17795,"R",2618918,"R",2572281,"R",95642,"R",87501,"R",2580422,"R",0,"R",0,"R",0,"R",0,"R",50637,"R",225245,"R",275882,"R",0,"R",19714950,"R",1547876,"R",121274,"R",21141552,"R",4263520,"R",8843754,"R",421274,"R",108907,"R",1216003,"R",0,"R",1466340,"R",15571,"R",16335369,"R",0,"R",12941579,"R",0,"R",0,"R",3626200,"R",0,"R",0,"R",141112,"R",475,"R",16709366,"R",3448000,"R",225245,"R",0,"R",0,"R",3673245,"R",36717980,"R",15074648,"R",9589480,"R",2880231,"R",0,"R",2604937,"R",7780,"R",0,"R",0,"R",0,"R",7780,"R",2090088,"R",1360341,"R",246574,"R",0,"R",483173,"R",1934118,"R",1304069,"R",411705,"R",0,"R",218344,"R",3791559,"R",1999216,"R",550631,"R",0,"R",1241712,"R",3527020,"R",1649588,"R",499606,"R",0,"R",1377826,"R",2372385,"R",803809,"R",261447,"R",0,"R",1307129,"R",1547876,"R",1547876,"R",1468019,"A",,"A",,"A",,"R",1468019,"R",483584,"R",149902,"R",43246,"R",0,"R",290436,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32297077,"R",16856405,"R",4893440,"R",1547876,"R",8999356,"R",69,"R",69,"R",870143,"R",0,"R",0,"R",0,"R",870143,"R",870212,"R",0,"R",0,"R",0,"R",870212,"R",33167289,"R",16856405,"R",4893440,"R",1547876,"R",9869568,"R",36717980,"R",33167289,"R",3550691,"R",38787527,"R",0,"R",42338218,"R",1371870,"R",41537,"R",6228,"R",0,"R",0,"R",357209,"R",1776844,"R",308825,"R",0,"R",308825,"R",1468019,1 ,"R",299650,"R",323119
141963,"R",186067461,"R",225833303,"R",31985855,"R",66651010,"R",260498458,"R",446565919,"R",0,"R",25521074,"R",25521074,"R",64591,"R",40098029,"R",40162620,"R",65683694,"R",193560234,"R",557647,"R",37916,"R",186726428,"R",380882225,"R",7486548,"R",5053080,"R",0,"R",12539628,"R",15214354,"R",1967807,"R",0,"R",17182161,"R",73898783,"R",27317904,"R",0,"R",101216687,"R",19349516,"R",9213761,"R",241887,"R",28321390,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",49385313,"R",52304989,"R",35116866,"R",66573436,"R",24004427,"R",8209134,"R",227706,"R",31985855,"R",181080,"R",41734120,"R",104044,"R",2615794,"R",1530649,"A",,"A",,"R",1211394,"R",47377081,"R",0,"R",154751982,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4874815,"R",587373,"R",160214170,"R",66508782,"R",411335,"R",0,"R",0,"R",66920117,"R",274511368,"R",109179,"R",65161,"R",14578,"R",0,"R",29440,"R",24997618,"R",7559803,"R",1759160,"R",0,"R",15678655,"R",15664,"R",0,"R",1194,"R",0,"R",14470,"R",14204606,"R",9329647,"R",2930372,"R",0,"R",1944587,"R",1787367,"R",175646,"R",62993,"R",0,"R",1548728,"R",32132929,"R",16685250,"R",5368870,"R",0,"R",10078809,"R",753386,"R",52485,"R",15234,"R",0,"R",685667,"R",8209134,"R",8209134,"R",0,"A",,"A",,"A",,"R",0,"R",1244506,"R",255723,"R",93994,"R",0,"R",894789,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6814877,"R",912571,"R",258109,"R",0,"R",5644197,"R",90269266,"R",35036286,"R",10504504,"R",8209134,"R",36519342,"R",19530,"R",19530,"R",101884612,"R",0,"R",0,"R",0,"R",101884612,"R",101904142,"R",0,"R",0,"R",0,"R",101904142,"R",192173408,"R",35036286,"R",10504504,"R",8209134,"R",138423484,"R",274511368,"R",192173408,"R",82337960,"R",298544264,"R",1,"R",380882225,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1 ,"R",31458751,"R",33776937
141981,"R",4495843,"R",9779225,"R",1393461,"R",169809,"R",8555573,"R",13051416,"R",0,"R",617203,"R",617203,"R",0,"R",430363,"R",430363,"R",1047566,"R",8385795,"R",175476,"R",1027,"R",3441552,"R",12003850,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2581364,"R",0,"R",0,"R",2581364,"R",423387,"R",11574,"R",0,"R",434961,"R",635186,"R",24377,"R",0,"R",659563,"R",0,"R",0,"R",0,"R",0,"R",3926967,"R",2176401,"R",0,"R",6103368,"R",1288612,"R",104849,"R",0,"R",1393461,"R",1471173,"R",835150,"R",0,"R",0,"R",0,"R",0,"R",30254,"R",224888,"R",2561465,"R",0,"R",4240248,"R",0,"R",0,"R",1299601,"R",0,"R",0,"R",67803,"R",71,"R",5607723,"R",0,"R",89918,"R",0,"R",0,"R",89918,"R",8259106,"R",3932345,"R",2876983,"R",872038,"R",0,"R",183324,"R",16865,"R",0,"R",0,"R",0,"R",16865,"R",1013,"R",0,"R",0,"R",0,"R",1013,"R",993567,"R",484308,"R",159787,"R",0,"R",349472,"R",833138,"R",576460,"R",216329,"R",0,"R",40349,"R",1341103,"R",695341,"R",263458,"R",0,"R",382304,"R",227300,"R",63107,"R",29590,"R",0,"R",134603,"R",104849,"R",104849,"R",417783,"A",,"A",,"A",,"R",417783,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",11852,"R",0,"R",0,"R",0,"R",11852,"R",7879815,"R",4696199,"R",1541202,"R",104849,"R",1537565,"R",0,"R",0,"R",64809,"R",0,"R",0,"R",0,"R",64809,"R",64809,"R",0,"R",0,"R",0,"R",64809,"R",7944624,"R",4696199,"R",1541202,"R",104849,"R",1602374,"R",8259106,"R",7944624,"R",314482,"R",11689369,"R",-1,"R",12003850,"R",400109,"R",9230,"R",2819,"R",0,"R",0,"R",168417,"R",580575,"R",162792,"R",0,"R",162792,"R",417783,1 ,"R",157140,"R",169131
141990,"R",5338220,"R",48998798,"R",11854707,"R",135012,"R",37279103,"R",42617323,"R",18443,"R",1303134,"R",1321577,"R",0,"R",1068153,"R",1068153,"R",2389730,"R",37144090,"R",162706,"R",0,"R",2920797,"R",40227593,"R",286845,"R",0,"R",0,"R",286845,"R",0,"R",0,"R",0,"R",0,"R",45882297,"R",32855,"R",0,"R",45915152,"R",1006036,"R",105108,"R",77191,"R",1033953,"R",1803289,"R",44449,"R",84890,"R",1762848,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10632824,"R",1288191,"R",66308,"R",11854707,"R",2041697,"R",2726439,"R",279172,"R",64935,"R",1690758,"A",,"A",,"R",160575,"R",6963576,"R",0,"R",8771434,"R",0,"R",0,"R",2398080,"R",0,"R",0,"R",64314,"R",231,"R",11234059,"R",2590000,"R",0,"R",0,"R",0,"R",2590000,"R",20787635,"R",4717682,"R",3432820,"R",1073817,"R",0,"R",211045,"R",17832,"R",9274,"R",150,"R",0,"R",8408,"R",3435882,"R",2242793,"R",774879,"R",0,"R",418210,"R",1620377,"R",964842,"R",301400,"R",0,"R",354135,"R",2144587,"R",1391096,"R",371515,"R",0,"R",381976,"R",1225505,"R",752950,"R",258817,"R",0,"R",213738,"R",1974821,"R",449339,"R",188702,"R",0,"R",1336780,"R",1288191,"R",1288191,"R",962745,"A",,"A",,"A",,"R",962745,"R",1219635,"R",200678,"R",42242,"R",0,"R",976715,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",41086,"R",0,"R",0,"R",0,"R",41086,"R",18648343,"R",9443792,"R",3011522,"R",1288191,"R",4904838,"R",0,"R",0,"R",336662,"R",0,"R",0,"R",0,"R",336662,"R",336662,"R",0,"R",0,"R",0,"R",336662,"R",18985005,"R",9443792,"R",3011522,"R",1288191,"R",5241500,"R",20787635,"R",18985005,"R",1802630,"R",38424963,"R",0,"R",40227593,"R",906855,"R",34148,"R",3211,"R",0,"R",0,"R",238316,"R",1182530,"R",219785,"R",0,"R",219785,"R",962745,1 ,"R",0,"R",0
142115,"R",94484674,"R",372277476,"R",146248257,"R",199450955,"R",425480174,"R",519964848,"R",5985932,"R",27055196,"R",33041128,"R",214278046,"R",8458694,"R",222736740,"R",255777868,"R",160800243,"R",20246055,"R",0,"R",83140682,"R",264186980,"R",29716368,"R",12402620,"R",3503840,"R",38615148,"R",11660135,"R",20606,"R",0,"R",11680741,"R",256263660,"R",16886962,"R",100900,"R",273049722,"R",53459498,"R",5008153,"R",2416533,"R",56051118,"R",30943106,"R",2022476,"R",1469687,"R",31495895,"R",0,"R",0,"R",0,"R",0,"R",14416364,"R",29559434,"R",4591695,"R",39384103,"R",135857122,"R",13703934,"R",3312799,"R",146248257,"R",66192764,"R",26938958,"R",7588365,"R",3050690,"R",40921047,"R",0,"R",0,"R",3264356,"R",147956180,"R",0,"R",86374683,"R",0,"R",0,"R",0,"R",0,"R",14859072,"R",6876955,"R",0,"R",108110710,"R",1293000,"R",22913541,"R",0,"R",0,"R",24206541,"R",280273431,"R",81997998,"R",55077961,"R",14982674,"Z",0,"R",11937363,"R",13117838,"R",7351222,"R",1602751,"Z",0,"R",4163865,"R",11366419,"R",4843130,"R",1401906,"Z",0,"R",5121383,"R",19097353,"R",10751878,"R",3325622,"Z",0,"R",5019853,"R",7410119,"R",4238692,"R",1550841,"Z",0,"R",1620586,"R",12849153,"R",7413427,"R",2399270,"Z",0,"R",3036456,"R",14688201,"R",3511622,"R",1514590,"Z",0,"R",9661989,"R",13703934,"R",13703934,"R",5965706,"A",,"A",,"A",,"R",5965706,"R",50378805,"R",16243561,"R",4772214,"Z",0,"R",29363030,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",230575526,"R",109431493,"R",31549868,"R",13703934,"R",75890231,"R",6852509,"R",6852509,"R",756623,"R",0,"R",0,"R",0,"R",756623,"R",7609132,"R",0,"R",0,"R",0,"R",7609132,"R",238184658,"R",109431493,"R",31549868,"R",13703934,"R",83499363,"R",280273431,"R",238184658,"R",42088773,"R",222095237,"R",2970,"R",264186980,"R",12931762,"R",2224622,"R",269630,"R",0,"R",4753610,"R",4421711,"R",24601335,"R",14037130,"R",4598499,"R",18635629,"R",5965706,1 ,"R",64763213,"R",76753120
142179,"R",3954880,"R",19965059,"R",7869488,"R",429969,"R",12525540,"R",16480420,"R",0,"R",760815,"R",760815,"R",0,"R",0,"R",0,"R",760815,"R",12525540,"R",0,"R",0,"R",3194065,"R",15719605,"R",355988,"Z",0,"R",0,"R",355988,"R",0,"Z",0,"R",0,"R",0,"R",16686470,"R",57089,"R",0,"R",16743559,"R",2629216,"R",246889,"R",86466,"R",2789639,"R",408086,"R",37200,"R",13425,"R",431861,"R",0,"R",0,"R",0,"R",0,"R",60063,"R",13918,"R",-282007,"R",355988,"R",7314869,"R",637940,"R",83321,"R",7869488,"R",947928,"R",1651895,"R",301596,"R",374132,"R",418213,"A",,"A",,"R",93946,"R",3787710,"Z",0,"R",5828396,"Z",0,"Z",0,"Z",0,"Z",0,"R",129999,"R",91472,"R",0,"R",6049867,"R",125289,"R",131290,"Z",0,"R",0,"R",256579,"R",10094156,"R",4272498,"R",2770436,"R",859590,"Z",0,"R",642472,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",874788,"R",446757,"R",138616,"Z",0,"R",289415,"R",1404518,"R",524149,"R",162629,"Z",0,"R",717740,"R",1318635,"R",692329,"R",214811,"Z",0,"R",411495,"R",1599860,"R",292677,"R",90810,"R",637940,"R",578433,"Z",0,"Z",0,"R",583824,"A",,"A",,"A",,"R",583824,"R",400527,"R",38140,"R",11834,"Z",0,"R",350553,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10454650,"R",4764488,"R",1478290,"R",637940,"R",3573932,"R",0,"R",0,"R",13821,"R",0,"R",0,"R",0,"R",13821,"R",13821,"R",0,"R",0,"R",0,"R",13821,"R",10468471,"R",4764488,"R",1478290,"R",637940,"R",3587753,"R",10094156,"R",10468471,"R",-374315,"R",16093920,"R",0,"R",15719605,"R",858021,"R",48114,"Z",0,"Z",0,"R",128037,"R",9531,"R",1043703,"R",457423,"R",2456,"R",459879,"R",583824,1 ,"R",656748,"R",717628
142276,"R",65698248,"R",263579050,"R",110274044,"R",7491855,"R",160796861,"R",226495109,"R",2205000,"R",21549729,"R",23754729,"R",60405316,"R",0,"R",60405316,"R",84160045,"R",91907601,"R",18887429,"R",0,"R",31540034,"R",142335064,"R",3291993,"R",0,"R",0,"R",3291993,"R",0,"R",0,"R",0,"R",0,"R",160556141,"R",0,"R",0,"R",160556141,"R",31979360,"R",4686261,"R",2576337,"R",34089284,"R",35412752,"R",2426969,"R",0,"R",37839721,"R",0,"R",0,"R",0,"R",0,"R",18993660,"R",8808251,"R",0,"R",27801911,"R",104288198,"R",8524162,"R",2538316,"R",110274044,"R",45443297,"R",29100557,"R",9766815,"R",6310763,"R",10493060,"R",0,"R",0,"R",6731748,"R",107846240,"R",0,"R",80347447,"R",0,"R",0,"R",0,"R",0,"R",5440862,"R",2936125,"R",1691071,"R",90415505,"R",3526048,"R",4221860,"R",0,"R",0,"R",7747908,"R",206009653,"R",84694999,"R",53361362,"R",17712568,"R",0,"R",13621069,"R",15915146,"R",8210342,"R",2232094,"R",0,"R",5472710,"R",4984057,"R",2994978,"R",990479,"R",0,"R",998600,"R",11622123,"R",5569807,"R",2849622,"R",0,"R",3202694,"R",8209447,"R",4882025,"R",1624151,"R",0,"R",1703271,"R",15021183,"R",7740104,"R",2421351,"R",0,"R",4859728,"R",16010745,"R",3613820,"R",1570969,"R",0,"R",10825956,"R",8524162,"R",8524162,"R",13487571,"A",,"A",,"A",,"R",13487571,"R",19919909,"R",7917661,"R",2428752,"R",0,"R",9573496,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",198389342,"R",94290099,"R",31829986,"R",8524162,"R",63745095,"R",2215928,"R",2215928,"R",83975,"R",0,"R",0,"R",0,"R",83975,"R",2299903,"R",0,"R",0,"R",0,"R",2299903,"R",200689245,"R",94290099,"R",31829986,"R",8524162,"R",66044998,"R",206009653,"R",200689245,"R",5320408,"R",137014656,"R",0,"R",142335064,"R",13299193,"R",1647268,"R",341999,"R",0,"R",3617803,"R",8707622,"R",27613885,"R",14126314,"R",0,"R",14126314,"R",13487571,1 ,"R",28306055,"R",31828063
