unitid,a011,a012,a013,a021,a022,a023,a041,a042,a043,a051,a052,a053,a061,a062,a063,a071,a072,a073,a081,a082,a083,a091,a092,a093,a101,a102,a103,a111,a112,a113,a121,a122,a123,a131,a132,a133,a141,a142,a143,a151,a152,a153,a161,a162,a163,aline03,"xa011","xa012","xa013","xa021","xa022","xa023","xa041","xa042","xa043","xa051","xa052","xa053","xa061","xa062","xa063","xa071","xa072","xa073","xa081","xa082","xa083","xa091","xa092","xa093","xa101","xa102","xa103","xa111","xa112","xa113","xa121","xa122","xa123","xa131","xa132","xa133","xa141","xa142","xa143","xa151","xa152","xa153","xa161","xa162","xa163","xaline03"
"122250","338712","0","338712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","432245","245448","677693","1090516","0","1090516","0","0","0","453606","0","453606","0","0","0","287839","0","287839","0","0","0","2602918","245448","2848366","0",10,10,10,10,31,31,10,31,31,10,31,31,10,31,31,10,31,31,10,31,31,10,10,10,10,10,10,10,31,31,10,10,10,10,31,31,10,10,10,31,31,31,10,10,10,10
"122287","1510415","0","1510415","0","0","0","0","0","0","0","0","0","0","46429","46429","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","222262","0","222262","0","0","0","7280","0","7280","0","0","0","1739957","46429","1786386","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"122296","7737668","0","7737668","0","0","0","0","0","0","0","0","0","34684","757733","792417","0","173308","173308","0","0","0","0","815055","815055","249775","144808","394583","0","0","0","2232153","0","2232153","0","0","0","138594","0","138594","0","0","0","10392874","1890904","12283778","0",10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"122339","1401880","0","1401880","479","0","479","11890288","0","11890288","10352814","0","10352814","0","6892251","6892251","0","1069073","1069073","0","713377","713377","0","0","0","0","0","0","0","0","0","0","3573753","3573753","0","0","0","0","0","0","0","0","0","23645461","12248454","35893915","0",10,31,10,10,31,10,10,31,10,10,31,10,31,21,18,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,10,18,18,31
"122366","1600215","0","1600215","0","0","0","0","0","0","0","0","0","0","43135","43135","0","0","0","0","0","0","0","2902","2902","0","0","0","0","0","0","141901","0","141901","0","0","0","48828","0","48828","0","0","0","1790944","46037","1836981","0",21,21,10,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,
"122375","2261097","0","2261097","773","0","773","19177884","0","19177884","16698087","0","16698087","0","4729642","4729642","0","1724312","1724312","0","1150608","1150608","0","0","0","0","0","0","0","0","0","0","4499513","4499513","0","0","0","0","0","0","0","0","0","38137841","12104075","50241916","0",10,31,10,10,31,10,10,31,10,10,31,10,31,21,18,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,10,18,18,31
"122384","768773","0","768773","263","0","263","6520480","0","6520480","5677350","0","5677350","0","1409797","1409797","0","780649","780649","0","391207","391207","0","0","0","0","0","0","0","0","0","0","1401113","1401113","0","0","0","0","0","0","0","0","0","12966866","3982766","16949632","0",10,31,10,10,31,10,10,31,10,10,31,10,31,21,18,31,11,11,31,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,10,18,18,31
"122409","66571263","0","66571263","0","0","0","142294121","0","142294121","0","0","0","97642","14520169","14617811","0","3024312","3024312","0","0","0","25100","58431","83531","0","0","0","5273187","0","5273187","13825799","0","13825799","0","0","0","8486961","605673","9092634","0","0","0","236574073","18208585","254782658","0",10,31,10,31,10,10,10,31,10,31,31,31,10,10,10,31,10,10,31,31,31,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"122436","87647021","0","87647021","0","0","0","0","0","0","0","0","0","184063","3453296","3637359","0","0","0","0","0","0","1424969","3911452","5336421","0","2446747","2446747","0","0","0","18598446","0","18598446","0","0","0","4791596","291233","5082829","0","0","0","112646095","10102728","122748823","0",10,31,10,10,31,10,31,31,31,31,31,31,16,11,11,31,31,31,31,31,31,10,10,10,31,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,11,11,31
"122454","10517601","0","10517601","0","0","0","0","0","0","0","0","0","0","574880","574880","0","282678","282678","0","84100","84100","510926","195601","706527","31582","106918","138500","0","0","0","788278","0","788278","0","0","0","129047","8000","137047","0","0","0","11977434","1252177","13229611","0",10,31,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"122506","4561818","0","4561818","0","0","0","0","0","0","0","0","0","0","119773","119773","0","52500","52500","0","90100","90100","730029","761891","1491920","84608","364965","449573","308691","0","308691","66971","0","66971","0","0","0","227384","0","227384","0","0","0","5979501","1389229","7368730","0",10,31,10,31,31,31,31,31,31,31,31,31,31,11,11,31,10,10,31,10,10,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,18,18,31
"122597","64713848","0","64713848","0","0","0","97002910","0","97002910","0","0","0","0","13786172","13786172","9123858","2734783","11858641","0","0","0","16860","176905","193765","0","0","0","0","0","0","10475481","0","10475481","0","0","0","3144481","20132844","23277325","0","0","0","184477438","36830704","221308142","0",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,11,10,11,31,31,31,10,10,10,31
"122603","1338595","52890","1391485","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","964344","602715","1567059","606094","1044330","1650424","0","0","0","946248","2885","949133","0","0","0","117163","0","117163","0","0","0","3972444","1702820","5675264","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"122612","89382576","0","89382576","0","0","0","0","0","0","0","0","0","4051","4938726","4942777","0","0","0","0","0","0","1236973","3529542","4766515","225314","2181039","2406353","0","0","0","15346102","0","15346102","0","0","0","1452148","435982","1888130","0","0","0","107647164","11085289","118732453","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"122649","1606498","0","1606498","0","0","0","0","0","0","0","0","0","0","33093","33093","0","0","0","0","74811","74811","37434","145730","183164","0","24192","24192","223485","0","223485","230190","0","230190","0","0","0","44371","0","44371","0","0","0","2141978","277826","2419804","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,10,10,10,10,10,31,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"122658","2802333","319284","3121617","0","0","0","22409890","0","22409890","17438105","0","17438105","323388","7909992","8233380","1913432","2743722","4657154","0","0","0","150","0","150","0","0","0","80444","0","80444","4783001","0","4783001","0","0","0","1688197","59678","1747875","0","0","0","51438940","11032676","62471616","0",11,16,11,31,31,31,10,31,10,10,31,10,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,18,18,18,31
"122694","3445487","0","3445487","0","0","0","0","0","0","0","0","0","0","1028870","1028870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3445487","1028870","4474357","0",21,21,10,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,
"122728","1154196","0","1154196","0","0","0","0","0","0","0","0","0","0","159799","159799","0","61693","61693","0","0","0","630527","79410","709937","0","14155","14155","26936","55527","82463","315822","0","315822","0","0","0","85850","15241","101091","0","0","0","2213331","385825","2599156","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"122737","2060637","1726588","3787225","0","0","0","13804780","0","13804780","25628208","0","25628208","0","7364778","7364778","0","4344421","4344421","0","0","0","0","35000","35000","0","0","0","0","1714039","1714039","0","429478","429478","0","0","0","1544786","1489960","3034746","0","0","0","43038411","17104264","60142675","0",10,10,10,31,31,31,10,31,10,10,31,10,31,10,10,31,10,10,31,31,31,31,10,10,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"122755","61919385","0","61919385","0","0","0","103012193","0","103012193","0","0","0","0","12102161","12102161","7190938","3022610","10213548","0","0","0","709299","362739","1072038","0","0","0","3292069","0","3292069","12253422","0","12253422","0","0","0","9763770","556583","10320353","0","0","0","198141076","16044093","214185169","0",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"122791","3192969","778404","3971373","0","233762","233762","1792213","1213316","3005529","22516961","30884","22547845","511","1577640","1578151","0","2323750","2323750","0","4866","4866","38223","1573196","1611419","0","152807","152807","50405","348014","398419","0","3400859","3400859","0","0","0","496130","2849500","3345630","0","0","0","28087412","14486998","42574410","0",10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,31,10,10,10,10,10,31,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"122889","4539327","626675","5166002","9599","0","9599","19193503","0","19193503","10757362","0","10757362","0","3722599","3722599","0","2017665","2017665","0","5541","5541","0","0","0","0","0","0","0","0","0","0","5007857","5007857","0","0","0","515328","189288","704616","0","0","0","35015119","11569625","46584744","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"122931","96428000","0","96428000","0","0","0","0","0","0","0","0","0","135000","2515000","2650000","0","3332000","3332000","0","0","0","1492000","4022000","5514000","1162000","5391000","6553000","881000","0","881000","14175000","0","14175000","0","0","0","5894000","0","5894000","0","0","0","120167000","15260000","135427000","0",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,10,10,31,31,31,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"122977","14748133","1217217","15965350","0","0","0","19891319","2265945","22157264","19209469","0","19209469","64280","7173905","7238185","0","2086555","2086555","0","11270829","11270829","14442","2205435","2219877","0","0","0","160674","0","160674","0","0","0","0","0","0","1051046","922581","1973627","0","0","0","55139363","27142467","82281830","0",10,10,10,31,31,31,10,10,10,10,31,10,10,10,10,31,10,10,31,10,10,10,10,10,31,31,31,10,31,10,31,31,31,31,31,31,10,10,10,31,31,31,10,10,10,31
"123013","4490990","1500991","5991981","138122","0","138122","26978555","0","26978555","21559170","0","21559170","43604","4652387","4695991","0","3255998","3255998","0","151356","151356","23595","3170000","3193595","0","386079","386079","265254","219985","485239","4960272","0","4960272","0","0","0","1999076","47280","2046356","0","0","0","60458638","13384076","73842714","138122",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"123040","459834","0","459834","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","459834","0","459834","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"123095","3363839","0","3363839","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30942","2805","33747","0","0","0","113","0","113","0","0","0","0","0","0","51913","32096","84009","0","0","0","3446807","34901","3481708","0",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,10,31,10,31,31,31,31,31,31,10,10,10,31,31,31,10,10,10,31
"123165","13091205","0","13091205","0","0","0","0","0","0","0","0","0","0","545931","545931","0","0","0","0","0","0","1650692","0","1650692","3907273","0","3907273","0","0","0","4009210","0","4009210","0","0","0","3977163","0","3977163","0","0","0","26635543","545931","27181474","0",10,31,10,31,31,31,31,31,31,31,31,31,10,16,11,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,11,16,11,31
"123208","9215522","0","9215522","0","0","0","0","0","0","0","0","0","0","1635758","1635758","0","0","0","0","0","0","0","0","0","0","0","0","46239","0","46239","0","0","0","0","0","0","4484","0","4484","0","0","0","9266245","1635758","10902003","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"123217","1454321","0","1454321","0","1625326","1625326","8692433","1971837","10664270","12772676","344125","13116801","0","4757710","4757710","0","1774686","1774686","0","8194","8194","229894","0","229894","0","0","0","0","0","0","2280704","245341","2526045","0","0","0","228981","0","228981","0","0","0","25659009","10727219","36386228","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"123280","161976","0","161976","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","241321","0","241321","0","0","0","0","0","0","42583","0","42583","0","0","0","55726","0","55726","0","0","0","501606","0","501606","0",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,31,10,31
"123299","1539896","273182","1813078","82054","0","82054","11306481","1425010","12731491","9236362","0","9236362","33244","3552458","3585702","325","436685","437010","5900","612191","618091","0","0","0","0","0","0","99761","0","99761","0","2049370","2049370","0","0","0","602079","29993","632072","0","0","0","22906102","8378889","31284991","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,31
"123341","1679385","848631","2528016","899319","0","899319","10595913","1910660","12506573","19726461","368028","20094489","0","1166202","1166202","0","0","0","0","0","0","0","0","0","0","17566","17566","0","0","0","0","2024028","2024028","0","0","0","0","766661","766661","0","0","0","32901078","7101776","40002854","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"123457","6219549","0","6219549","0","0","0","0","0","0","0","0","0","0","626425","626425","0","607626","607626","0","0","0","706942","393413","1100355","0","0","0","0","0","0","1757905","0","1757905","0","0","0","89238","42635","131873","0","0","0","8773634","1670099","10443733","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"123484","812247","85000","897247","222565","303895","526460","5117571","477303","5594874","2308700","0","2308700","0","1528350","1528350","0","176447","176447","0","166","166","37698","7215","44913","0","0","0","0","0","0","708613","0","708613","0","0","0","197120","0","197120","0","0","0","9404514","2578376","11982890","0",10,10,10,10,11,11,10,10,10,10,31,10,31,11,11,31,16,16,31,10,10,10,10,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,18,18,31
"123509","1866767","285666","2152433","0","0","0","1322379","907520","2229899","16614077","22788","16636865","567","1986899","1987466","0","2339495","2339495","0","51835","51835","28203","71959","100162","0","112748","112748","42346","24161","66507","0","1756851","1756851","0","0","0","328193","778148","1106341","0","0","0","20202532","8338070","28540602","0",10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,31,10,10,10,10,10,31,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"123527","2629982","958620","3588602","0","427279","427279","17626071","0","17626071","19878164","0","19878164","43386","6899732","6943118","0","4047717","4047717","0","157851","157851","5110","42967","48077","0","0","0","0","0","0","3834319","0","3834319","0","0","0","1116646","2209276","3325922","0","0","0","45133678","14743442","59877120","427279",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"123536","481850","0","481850","0","0","0","0","0","0","0","0","0","0","44393","44393","2775","75376","78151","0","0","0","0","0","0","0","0","0","0","0","0","32832","0","32832","0","0","0","102000","0","102000","0","0","0","619457","119769","739226","0",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
"123554","44064593","0","44064593","0","0","0","0","0","0","0","0","0","0","912015","912015","0","0","0","0","0","0","2323559","1911290","4234849","2683649","1510919","4194568","0","0","0","8630914","0","8630914","0","0","0","3341383","42597","3383980","0","0","0","61044098","4376821","65420919","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"123563","2054939","261167","2316106","0","0","0","12258242","0","12258242","8806434","197844","9004278","100284","2647965","2748249","0","2726796","2726796","117313","388681","505994","20755","95214","115969","0","0","0","62629","0","62629","2368628","0","2368628","0","0","0","623691","90396","714087","0","0","0","26412915","6408063","32820978","0",10,10,10,31,31,31,10,31,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"123572","15556543","0","15556543","0","0","0","40083891","0","40083891","0","0","0","0","3264350","3264350","2078450","675402","2753852","0","0","0","160986","27875","188861","0","0","0","0","0","0","5155829","0","5155829","0","0","0","526430","1716048","2242478","0","0","0","63562129","5683675","69245804","0",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,10,10,10,31,31,31,10,10,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"123633","1321042","1675633","2996675","0","0","0","0","0","0","0","0","0","0","198529","198529","0","0","0","0","0","0","0","0","0","0","0","0","0","226832","226832","0","0","0","0","0","0","66218","0","66218","0","0","0","1387260","2100994","3488254","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"123651","11044201","401666","11445867","0","0","0","0","0","0","0","0","0","0","563987","563987","0","0","0","0","0","0","611828","545223","1157051","288953","0","288953","0","0","0","3436705","51430","3488135","0","0","0","572313","10475","582788","0","0","0","15954000","1572781","17526781","0",10,10,10,31,10,10,31,31,31,31,31,31,31,16,16,31,31,31,31,31,31,10,10,10,10,31,18,10,10,10,16,16,16,31,31,31,10,10,10,31,31,31,10,18,18,31
"123800","2385439","43628","2429067","0","0","0","18686593","0","18686593","13035915","0","13035915","19084","7868600","7887684","0","2964342","2964342","101160","1026080","1127240","23158","95831","118989","0","0","0","10073","2148","12221","0","5810548","5810548","0","0","0","716333","16778","733111","0","0","0","34977755","17827955","52805710","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31
"123855","923122","0","923122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7524","363752","371276","1505000","0","1505000","0","0","0","0","0","0","0","0","0","0","0","0","84836","106125","190961","2520482","469877","2990359","0",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,16,16,16,10,10,10,31
"123916","401567","0","401567","0","0","0","0","0","0","0","0","0","1108","22626","23734","0","0","0","0","0","0","273698","35020","308718","30351","93046","123397","0","0","0","0","0","0","0","0","0","22203","410","22613","0","0","0","728927","151102","880029","0",10,31,10,10,31,10,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,10,10,10,31
"123925","0","0","0","0","0","0","0","0","0","7175489","491051","7666540","0","0","0","0","13690","13690","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18420","0","18420","0","0","0","7193909","504741","7698650","0",31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"123943","6237619","0","6237619","0","0","0","0","0","0","0","0","0","35321","198791","234112","0","0","0","0","0","0","124081","147701","271782","218096","72736","290832","1756644","0","1756644","84320","0","84320","0","0","0","776257","0","776257","0","0","0","9232338","419228","9651566","0",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"123952","2019063","0","2019063","0","0","0","0","0","0","0","0","0","0","48142","48142","0","19774","19774","0","0","0","1306226","6550","1312776","70890","26230","97120","0","0","0","0","0","0","0","0","0","114865","0","114865","0","0","0","3511044","100696","3611740","0",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
"123961","437061000","0","437061000","0","0","0","0","0","0","0","0","0","44009000","143869000","187878000","2234000","9600000","11834000","245000","1576000","1821000","26544000","81661000","108205000","27354000","9339000","36693000","15359000","0","15359000","100128000","0","100128000","50124000","0","50124000","27734000","0","27734000","92073000","0","92073000","822865000","246045000","1068910000","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"123970","20184518","0","20184518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","184494","218773","403267","0","0","0","451436","0","451436","0","0","0","0","0","0","970244","234244","1204488","0","0","0","21790692","453017","22243709","0",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,10,31,10,31,31,31,31,31,31,10,10,10,31,31,31,10,10,10,31
"124113","289376","0","289376","0","0","0","0","0","0","2845603","0","2845603","0","573472","573472","0","5820","5820","0","230403","230403","0","0","0","0","0","0","0","0","0","0","217060","217060","0","0","0","193826","771941","965767","0","0","0","3328805","1798696","5127501","0",10,31,10,31,31,31,31,31,31,10,31,10,31,10,10,31,16,16,31,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,10,10,10,31,31,31,10,11,11,31
"124283","1674700","0","1674700","0","0","0","0","0","0","0","0","0","24035","0","24035","0","0","0","0","0","0","2628266","0","2628266","634463","0","634463","0","0","0","909623","0","909623","0","0","0","82310","0","82310","0","0","0","5953397","0","5953397","0",10,31,10,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,31,10,31
"124292","3097790","0","3097790","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2693440","1100100","3793540","0","35319","35319","0","0","0","1218641","0","1218641","0","0","0","117731","0","117731","0","0","0","7127602","1135419","8263021","0",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,31,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"124557","41593000","0","41593000","0","13060000","13060000","91320000","12858000","104178000","0","0","0","572000","6031000","6603000","729000","4140000","4869000","24000","6148000","6172000","187000","9006000","9193000","23454000","640000","24094000","1224000","0","1224000","0","0","0","0","0","0","188658000","0","188658000","0","0","0","347761000","51883000","399644000","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"124885","13480870","0","13480870","0","0","0","0","0","0","0","0","0","900278","138991","1039269","90992","0","90992","0","0","0","602429","0","602429","0","0","0","441473","0","441473","2679219","0","2679219","0","0","0","480987","0","480987","0","0","0","18676248","138991","18815239","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"124946","1392749","0","1392749","0","0","0","0","0","0","0","0","0","0","544268","544268","25559","192894","218453","16086","13703","29789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1434394","750865","2185259","0",21,21,10,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,
"125019","0","942887","942887","49219","0","49219","21629412","45694","21675106","33269732","0","33269732","0","4168479","4168479","0","7203","7203","0","0","0","0","0","0","0","0","0","45","0","45","0","0","0","0","0","0","1206295","281644","1487939","0","0","0","56154703","5445907","61600610","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"125028","2597156","381595","2978751","3342","0","3342","0","1425245","1425245","0","0","0","0","1080094","1080094","0","300516","300516","0","0","0","10991","165818","176809","0","0","0","76306","0","76306","2384297","0","2384297","0","0","0","13971","393067","407038","0","0","0","5086063","3746335","8832398","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"125091","1238430","0","1238430","0","0","0","6303012","0","6303012","10142322","0","10142322","0","3777562","3777562","0","2076086","2076086","0","0","0","0","0","0","0","0","0","0","0","0","1745892","0","1745892","0","0","0","104279","0","104279","0","0","0","19533935","5853648","25387583","0",10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,11,11,10,10,31,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,11,18,31
"125170","878080","91889","969969","240604","328526","569130","5532355","515989","6048344","2495822","0","2495822","0","1652224","1652224","0","190748","190748","0","179","179","37698","7215","44913","0","0","0","0","0","0","766047","0","766047","0","0","0","197120","0","197120","0","0","0","10147726","2786770","12934496","0",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
"125231","12161852","0","12161852","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12161852","0","12161852","0",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31
