UNITID,XF1A01,F1A01,XF1A02,F1A02,XF1A03,F1A03,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A211,F1A211,XF1A212,F1A212,XF1A213,F1A213,XF1A214,F1A214,XF1A221,F1A221,XF1A222,F1A222,XF1A223,F1A223,XF1A224,F1A224,XF1A231,F1A231,XF1A232,F1A232,XF1A233,F1A233,XF1A234,F1A234,XF1A241,F1A241,XF1A242,F1A242,XF1A243,F1A243,XF1A244,F1A244,XF1A251,F1A251,XF1A252,F1A252,XF1A253,F1A253,XF1A254,F1A254,XF1A261,F1A261,XF1A262,F1A262,XF1A263,F1A263,XF1A264,F1A264,XF1A271,F1A271,XF1A272,F1A272,XF1A273,F1A273,XF1A274,F1A274,XF1A281,F1A281,XF1A282,F1A282,XF1A283,F1A283,XF1A284,F1A284,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B05,F1B05,XF1B06,F1B06,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C014,F1C014,XF1C015,F1C015,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C024,F1C024,XF1C025,F1C025,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C034,F1C034,XF1C035,F1C035,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C054,F1C054,XF1C055,F1C055,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C064,F1C064,XF1C065,F1C065,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C074,F1C074,XF1C075,F1C075,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C084,F1C084,XF1C085,F1C085,XF1C091,F1C091,XF1C094,F1C094,XF1C101,F1C101,XF1C102,F1C102,XF1C103,F1C103,XF1C104,F1C104,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C114,F1C114,XF1C115,F1C115,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C124,F1C124,XF1C125,F1C125,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C134,F1C134,XF1C135,F1C135,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C144,F1C144,XF1C145,F1C145,XF1C151,F1C151,XF1C152,F1C152,XF1C153,F1C153,XF1C154,F1C154,XF1C155,F1C155,XF1C161,F1C161,XF1C165,F1C165,XF1C171,F1C171,XF1C172,F1C172,XF1C173,F1C173,XF1C174,F1C174,XF1C175,F1C175,XF1C181,F1C181,XF1C182,F1C182,XF1C183,F1C183,XF1C184,F1C184,XF1C185,F1C185,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C194,F1C194,XF1C195,F1C195,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
136491,"R",390454,"R",22488241,"R",4123761,"R",0,"R",18364480,"R",18754934,"R",91929,"R",0,"R",91929,"R",0,"R",0,"R",0,"R",91929,"R",18364480,"R",0,"R",0,"R",298525,"R",18663005,"R",601954,"R",0,"R",0,"R",601954,"R",0,"Z",0,"R",0,"Z",0,"R",15638477,"R",338836,"R",0,"R",15977313,"R",5908976,"R",0,"R",0,"R",5908976,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",3835046,"R",288715,"R",0,"R",4123761,"R",923269,"R",0,"R",25330,"R",0,"R",89620,"B",,"B",,"R",0,"R",1038219,"Z",0,"R",10159203,"Z",0,"Z",0,"Z",0,"Z",0,"R",151596,"R",540,"R",0,"R",10311339,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11349558,"R",5616699,"R",4545778,"R",1070921,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",78370,"R",63581,"R",14789,"Z",0,"R",0,"R",401531,"R",319776,"R",81755,"Z",0,"R",0,"R",1012436,"R",775119,"R",237317,"Z",0,"R",0,"R",344819,"R",260564,"R",84255,"Z",0,"R",0,"R",288715,"R",288715,"R",215743,"B",,"B",,"B",,"R",215743,"R",235157,"Z",0,"Z",0,"Z",0,"R",235157,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8193470,"R",5964818,"R",1489037,"R",288715,"R",450900,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8193470,"R",5964818,"R",1489037,"R",288715,"R",450900,"R",11349558,"R",8193470,"R",3156088,"R",19668422,"R",-4161505,"R",18663005,"R",296158,"R",61824,"R",55353,"R",0,"R",78109,"R",0,"R",491444,"R",90535,"R",185166,"R",275701,"R",215743,2 ,"A",,"A",
136516,"R",27503957,"R",54184338,"R",23558234,"R",4301769,"R",34927873,"R",62431830,"R",65000,"R",3172375,"R",3237375,"R",1065000,"R",1680992,"R",2745992,"R",5983367,"R",33094173,"R",20454853,"R",0,"R",2899437,"R",56448463,"R",1418313,"R",0,"R",0,"R",1418313,"R",0,"R",0,"R",0,"R",0,"R",47371427,"R",4214436,"R",3325978,"R",48259885,"R",1289629,"R",311608,"R",57704,"R",1543533,"R",0,"R",0,"R",0,"R",0,"R",1054941,"R",0,"R",0,"R",1054941,"R",1083611,"R",5308341,"R",4212195,"R",2179757,"R",18956118,"R",4659819,"R",57703,"R",23558234,"R",5964863,"R",1134770,"R",707717,"R",669212,"R",298118,"B",,"B",,"R",980112,"R",9754792,"R",0,"R",16738838,"R",0,"R",3361037,"R",0,"R",0,"R",0,"R",233895,"R",800,"R",20334570,"R",5366714,"R",1147789,"R",0,"R",0,"R",6514503,"R",36603865,"R",11870965,"R",8486603,"R",1628937,"Z",0,"R",1755425,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",107164,"R",73928,"R",19528,"Z",0,"R",13708,"R",3389093,"R",1101984,"R",282385,"Z",0,"R",2004724,"R",3059710,"R",2445731,"R",583470,"Z",0,"R",30509,"R",5448818,"R",571437,"R",158894,"Z",0,"R",4718487,"R",4299033,"Z",0,"Z",0,"Z",0,"R",4299033,"R",4659818,"R",4659818,"R",1663710,"B",,"B",,"B",,"R",1663710,"R",36386,"Z",0,"Z",0,"Z",0,"R",36386,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"R",65538,"R",0,"R",0,"R",0,"R",65538,"R",34600235,"R",12679683,"R",2673214,"R",4659818,"R",14587520,"R",66220,"R",66220,"R",0,"R",0,"R",0,"R",0,"R",0,"R",66220,"R",0,"R",0,"R",0,"R",66220,"R",34666455,"R",12679683,"R",2673214,"R",4659818,"R",14653740,"R",36603865,"R",34666455,"R",1937410,"R",54511053,"R",0,"R",56448463,"R",3077589,"R",894883,"R",224770,"Z",0,"R",212257,"R",94015,"R",4503514,"R",2839804,"R",0,"R",2839804,"R",1663710,1 ,"Z",0,"Z",0
136659,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"A",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"R",103582,"R",143806,"R",786087,"R",1650933,"R",11469,"B",,"B",,"R",0,"R",2695877,"Z",0,"R",0,"Z",0,"R",115051,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",115051,"R",469982,"Z",0,"Z",0,"R",0,"R",469982,"R",3280910,"R",1332281,"R",934811,"R",240818,"R",0,"R",156652,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5132,"R",0,"R",0,"R",0,"R",5132,"R",89534,"R",58156,"R",14514,"R",0,"R",16864,"R",442437,"R",331134,"R",94092,"R",0,"R",17211,"R",330848,"R",243515,"R",60796,"R",0,"R",26537,"R",308800,"R",39239,"R",15353,"R",0,"R",254208,"R",0,"R",0,"R",0,"B",,"B",,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2509032,"R",1606855,"R",425573,"R",0,"R",476604,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2509032,"R",1606855,"R",425573,"R",0,"R",476604,"R",3280910,"R",2509032,"R",771878,"A",,"A",,"A",,"R",113254,"R",143806,"R",0,"R",0,"R",0,"R",0,"R",257060,"R",0,"R",257060,"R",257060,"R",0,2 ,"A",,"A",
136765,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"A",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"R",342033,"R",183659,"Z",0,"Z",0,"Z",0,"B",,"B",,"R",0,"R",525692,"Z",0,"R",5318694,"Z",0,"Z",0,"Z",0,"Z",0,"R",10682,"R",0,"R",0,"R",5329376,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",5855068,"R",2328624,"R",1854958,"R",473666,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",387455,"R",251904,"R",135551,"Z",0,"R",0,"R",493382,"R",410541,"R",82841,"Z",0,"R",0,"R",709439,"R",551639,"R",57800,"Z",0,"R",100000,"R",270081,"R",119072,"R",70819,"Z",0,"R",80190,"Z",0,"Z",0,"R",31000,"B",,"B",,"B",,"R",31000,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"R",944659,"R",50000,"R",100000,"R",0,"R",794659,"R",5164640,"R",3238114,"R",920677,"Z",0,"R",1005849,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5164640,"R",3238114,"R",920677,"R",0,"R",1005849,"R",5855068,"R",5164640,"R",690428,"A",,"A",,"A",,"R",183659,"Z",0,"Z",0,"Z",0,"R",31000,"R",0,"R",214659,"R",55800,"R",127859,"R",183659,"R",31000,2 ,"A",,"A",
136826,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"A",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"R",1145176,"Z",0,"Z",0,"R",125000,"R",168519,"B",,"B",,"R",0,"R",1438695,"Z",0,"R",0,"Z",0,"R",642617,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",642617,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",2081312,"R",7741977,"R",6261616,"R",1480361,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",315336,"Z",0,"Z",0,"Z",0,"R",315336,"R",944792,"Z",0,"Z",0,"Z",0,"R",944792,"R",0,"R",0,"R",0,"B",,"B",,"B",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9002105,"R",6261616,"R",1480361,"Z",0,"R",1260128,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9002105,"R",6261616,"R",1480361,"Z",0,"R",1260128,"R",2081312,"R",9002105,"R",-6920793,"A",,"A",,"A",,"R",642617,"R",529137,"Z",0,"Z",0,"R",16250,"R",0,"R",1188004,"R",1188004,"R",0,"R",1188004,"R",0,2 ,"A",,"A",
137023,"R",2371961,"R",2979905,"R",675056,"R",0,"R",2304849,"R",4676810,"R",67987,"R",2545174,"R",2613161,"R",974466,"R",0,"R",974466,"R",3587627,"R",2304849,"R",0,"R",0,"R",-1215666,"R",1089183,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1077330,"R",794854,"R",774301,"R",1097883,"R",1458337,"R",306676,"R",35721,"R",1729292,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",117009,"R",0,"R",117009,"R",762838,"R",259661,"R",347443,"R",675056,"R",2014115,"R",1376290,"R",615000,"R",0,"R",0,"B",,"B",,"R",0,"R",4005405,"R",0,"R",6713002,"R",456270,"Z",0,"Z",0,"Z",0,"R",15000,"R",14828,"R",0,"R",7199100,"R",0,"R",615000,"Z",0,"R",0,"R",615000,"R",11819505,"R",4718787,"R",3100293,"R",833474,"R",113538,"R",671482,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",2660280,"R",1258193,"R",371458,"R",46248,"R",984381,"R",336403,"R",197152,"R",133833,"R",0,"R",5418,"R",2102241,"R",823416,"R",217720,"R",13726,"R",1047379,"R",1354177,"R",359496,"R",116059,"R",86149,"R",792473,"R",0,"R",0,"Z",0,"B",,"B",,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11171888,"R",5738550,"R",1672544,"R",259661,"R",3501133,"R",24323,"R",24323,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24323,"R",0,"R",0,"R",0,"R",24323,"R",11196211,"R",5738550,"R",1672544,"R",259661,"R",3525456,"R",11819505,"R",11196211,"R",623294,"R",1080889,"R",-615000,"R",1089183,"R",403499,"R",729199,"R",289266,"R",0,"R",0,"R",0,"R",1421964,"R",127977,"R",1293987,"R",1421964,"Z",0,2 ,"A",,"A",
137078,"R",43547109,"R",182567244,"R",59556761,"R",57973834,"R",180984317,"R",224531426,"R",250000,"R",16113977,"R",16363977,"R",4035000,"R",6343134,"R",10378134,"R",26742111,"R",161329922,"R",12456623,"R",0,"R",24002770,"R",197789315,"R",13858257,"R",2348334,"R",0,"R",16206591,"R",0,"R",0,"R",0,"R",0,"R",120676815,"R",30791474,"R",1443673,"R",150024616,"R",31366572,"R",1854003,"R",677947,"R",32542628,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16073861,"R",22167455,"R",11843468,"R",26397848,"R",55212672,"R",6286317,"R",1942228,"R",59556761,"R",25989014,"R",1906150,"R",463270,"R",26811,"R",1815024,"R",0,"R",0,"R",1738369,"R",31938638,"R",0,"R",59462398,"R",0,"R",38295248,"R",3717412,"R",971484,"R",1664065,"R",1619753,"R",5035823,"R",110766183,"R",14296304,"R",6585557,"R",0,"R",61515,"R",20943376,"R",163648197,"R",62968638,"R",39603532,"R",8991563,"Z",0,"R",14373543,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",384017,"R",187994,"R",46750,"Z",0,"R",149273,"R",18514158,"R",10560807,"R",2337494,"Z",0,"R",5615857,"R",13372891,"R",8018550,"R",1869996,"Z",0,"R",3484345,"R",12780200,"R",6426426,"R",1402497,"Z",0,"R",4951277,"R",12270330,"R",4373888,"R",934998,"Z",0,"R",6961444,"R",6286317,"R",6286317,"R",16382672,"B",,"B",,"B",,"R",16382672,"R",154717,"R",17422,"R",1122,"Z",0,"R",136173,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",143113940,"R",69188619,"R",15584420,"R",6286317,"R",52054584,"R",206950,"R",206950,"R",0,"R",0,"R",0,"R",0,"R",0,"R",206950,"R",0,"R",0,"R",0,"R",206950,"R",143320890,"R",69188619,"R",15584420,"R",6286317,"R",52261534,"R",163648197,"R",143320890,"R",20327307,"R",177462008,"R",0,"R",197789315,"R",18448261,"R",735632,"R",4263326,"R",0,"R",5364712,"R",243378,"R",29055309,"R",12672637,"R",0,"R",12672637,"R",16382672,1 ,"R",13883114,"R",17880585
137087,"R",428173,"R",30590663,"R",7686461,"R",0,"R",22904202,"R",23332375,"R",0,"R",6280,"R",6280,"R",0,"R",0,"R",0,"R",6280,"R",22904202,"R",0,"R",0,"R",421893,"R",23326095,"R",1686480,"R",48104,"R",0,"R",1734584,"R",0,"R",0,"R",0,"R",0,"R",21245412,"R",1266188,"R",0,"R",22511600,"R",6320455,"R",189566,"R",337002,"R",6173019,"R",171110,"R",5300,"R",4950,"R",171460,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7246098,"R",440363,"R",0,"R",7686461,"R",847191,"R",0,"R",223323,"R",0,"R",103125,"B",,"B",,"R",91,"R",1173730,"R",0,"R",7638903,"R",0,"R",2052747,"R",0,"R",0,"R",16426,"R",6785,"R",0,"R",9714861,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10888591,"R",4278304,"R",3291003,"R",987301,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6685,"R",0,"R",0,"R",0,"R",6685,"R",34181,"R",0,"R",0,"R",0,"R",34181,"R",464138,"R",321000,"R",86109,"R",0,"R",57029,"R",967204,"R",703417,"R",218752,"R",0,"R",45035,"R",1069226,"R",276056,"R",105369,"R",0,"R",687801,"R",440363,"R",440363,"R",253421,"B",,"B",,"B",,"R",253421,"R",194225,"R",21625,"R",3255,"R",169345,"R",0,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7707747,"R",4613101,"R",1400786,"R",609708,"R",1084152,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7707747,"R",4613101,"R",1400786,"R",609708,"R",1084152,"R",10888591,"R",7707747,"R",3180844,"R",29708924,"R",-9563673,"R",23326095,"R",450508,"R",44715,"R",28164,"R",0,"R",9059,"R",7000,"R",539446,"R",4550,"R",281475,"R",286025,"R",253421,2 ,"A",,"A",
137096,"R",46303448,"R",99996808,"R",45917457,"R",42382978,"R",96462329,"R",142765777,"R",210000,"R",35993483,"R",36203483,"R",2180000,"R",33051615,"R",35231615,"R",71435098,"R",62434478,"R",9387023,"Z",0,"R",-490822,"R",71330679,"R",3763775,"R",0,"R",0,"R",3763775,"R",0,"R",0,"R",0,"R",0,"R",81353050,"R",322530,"R",0,"R",81675580,"R",17940047,"R",599288,"R",218108,"R",18321227,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",403979,"R",6577373,"R",0,"R",6981352,"R",42860763,"R",3277334,"R",220641,"R",45917456,"R",18315401,"R",6900267,"R",2298348,"R",33382,"R",698878,"B",,"B",,"R",735625,"R",28981901,"R",0,"R",33805602,"R",0,"R",9891138,"R",4178804,"R",43989,"R",0,"R",545850,"R",20675,"R",48486058,"R",7365663,"R",345278,"R",0,"R",2650,"R",7713591,"R",85181550,"R",28243273,"R",21567316,"R",4697298,"Z",0,"R",1978659,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5210302,"R",2026977,"R",441470,"Z",0,"R",2741855,"R",6196914,"R",2980198,"R",649078,"Z",0,"R",2567638,"R",8574203,"R",5629933,"R",1226183,"Z",0,"R",1718087,"R",11080912,"R",6468156,"R",1408745,"Z",0,"R",3204011,"R",7974209,"R",3258311,"R",709651,"Z",0,"R",4006247,"R",3277334,"R",3277334,"R",10295775,"B",,"B",,"B",,"R",10295775,"R",104111,"R",15558,"R",3388,"Z",0,"R",85165,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"R",20758,"R",0,"R",0,"R",0,"R",20758,"R",80977791,"R",41946449,"R",9135813,"R",3277334,"R",26618195,"R",127072,"R",127072,"R",0,"R",0,"R",0,"R",0,"R",0,"R",127072,"R",0,"R",0,"R",0,"R",127072,"R",81104863,"R",41946449,"R",9135813,"R",3277334,"R",26745267,"R",85181550,"R",81104863,"R",4076687,"R",67253992,"R",0,"R",71330679,"R",6893885,"R",0,"R",2598497,"R",0,"R",803393,"R",0,"R",10295775,"R",0,"R",0,"R",0,"R",10295775,1 ,"R",11063889,"R",12359238
137120,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"A",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"R",1542582,"R",447867,"R",11961321,"R",149679,"R",623344,"B",,"B",,"R",0,"R",14724793,"R",0,"R",18827,"R",1159890,"R",0,"R",77993,"R",0,"R",63482,"R",500,"R",0,"R",1320692,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16045485,"R",9257122,"R",5826159,"R",1271324,"R",0,"R",2159639,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",344914,"R",191250,"R",45670,"R",0,"R",107994,"R",1368290,"R",955248,"R",306674,"R",0,"R",106368,"R",2264221,"R",1629129,"R",471994,"R",0,"R",163098,"R",2299565,"R",446689,"R",155707,"R",0,"R",1697169,"R",0,"R",0,"R",0,"B",,"B",,"B",,"R",0,"R",752847,"R",189394,"R",60606,"R",0,"R",502847,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"R",847788,"R",0,"R",0,"R",0,"R",847788,"R",17134747,"R",9237869,"R",2311975,"R",0,"R",5584903,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17134747,"R",9237869,"R",2311975,"R",0,"R",5584903,"R",16045485,"R",17134747,"R",-1089262,"A",,"A",,"A",,"R",198034,"R",86620,"R",107005,"R",0,"R",72199,"R",11392,"R",475250,"R",456500,"R",18750,"R",475250,"R",0,2 ,"A",,"A",
137209,"R",42171782,"R",86808924,"R",34187462,"R",26769254,"R",79390716,"R",121562498,"R",1492444,"R",2153278,"R",3645722,"R",3939569,"R",3720734,"R",7660303,"R",11306025,"R",70310447,"Z",0,"R",40156485,"R",-210459,"R",110256473,"R",13581409,"R",7618069,"R",0,"R",21199478,"R",5518354,"R",0,"R",0,"R",5518354,"R",67179994,"R",0,"R",0,"R",67179994,"R",7493153,"R",432311,"R",235223,"R",7690241,"R",0,"Z",0,"R",0,"R",0,"R",1387976,"Z",0,"R",0,"R",1387976,"R",243897,"R",1170520,"R",0,"R",1414417,"R",31386885,"R",3033466,"R",232889,"R",34187462,"R",14336562,"R",2155017,"R",617819,"R",382574,"R",114128,"B",,"B",,"R",788242,"R",18394342,"R",0,"R",32439655,"R",0,"R",8858316,"R",2007715,"Z",0,"R",0,"R",229263,"R",2317,"R",43537266,"R",18306899,"R",779408,"Z",0,"R",0,"R",19086307,"R",81017915,"R",26300307,"R",19882931,"R",3537850,"Z",0,"R",2879526,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",71657,"R",71654,"R",3,"Z",0,"R",0,"R",6493801,"R",2670476,"R",697189,"Z",0,"R",3126136,"R",6754914,"R",4476459,"R",1073124,"Z",0,"R",1205331,"R",9502424,"R",5122277,"R",1625311,"Z",0,"R",2754836,"R",9400667,"R",2092836,"R",659821,"Z",0,"R",6648010,"R",3033466,"R",3033466,"R",6711100,"B",,"B",,"B",,"R",6711100,"R",544961,"R",198076,"R",55487,"Z",0,"R",291398,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",68813297,"R",34514709,"R",7648785,"R",3033466,"R",23616337,"R",201281,"R",201281,"R",0,"R",0,"R",0,"R",0,"R",0,"R",201281,"R",0,"R",0,"R",0,"R",201281,"R",69014578,"R",34514709,"R",7648785,"R",3033466,"R",23817618,"R",81017915,"R",69014578,"R",12003337,"R",87843487,"R",10409649,"R",110256473,"R",8668706,"R",149067,"R",1886425,"Z",0,"R",161108,"R",818012,"R",11683318,"R",4972218,"R",0,"R",4972218,"R",6711100,1 ,"R",4206892,"R",5269726
