UNITID,CONTRACT,ARANK,XEMPCNTM,EMPCNTM,XOUTLAYM,OUTLAYM,XAVESALM,AVESALM,XEMPCNTW,EMPCNTW,XOUTLAYW,OUTLAYW,XAVESALW,AVESALW,XEMPCNTT,EMPCNTT,XOUTLAYT,OUTLAYT,XAVESALT,AVESALT 
100663,1,7,"R",238,"R",18700017,"R",78572,"R",143,"R",9305019,"R",65070,"R",381,"R",28005036,"R",73504
100663,2,1,"R",91,"R",15348206,"R",168662,"R",43,"R",6672871,"R",155183,"R",134,"R",22021077,"R",164336
100663,2,2,"R",70,"R",7880422,"R",112577,"R",58,"R",6604659,"R",113873,"R",128,"R",14485081,"R",113165
100663,2,3,"R",55,"R",4786706,"R",87031,"R",104,"R",8639694,"R",83074,"R",159,"R",13426400,"R",84443
100663,2,4,"R",17,"R",1192004,"R",70118,"R",42,"R",3125102,"R",74407,"R",59,"R",4317106,"R",73171
100663,2,7,"R",233,"R",29207338,"R",125353,"R",247,"R",25042326,"R",101386,"R",480,"R",54249664,"R",113020
100663,4,1,"R",166,"R",20249653,"R",121986,"R",63,"R",7288952,"R",115698,"R",229,"R",27538605,"R",120256
100663,4,2,"R",149,"R",12444315,"R",83519,"R",108,"R",8859920,"R",82036,"R",257,"R",21304235,"R",82896
100663,4,3,"R",125,"R",8279275,"R",66234,"R",157,"R",10245093,"R",65255,"R",282,"R",18524368,"R",65689
100663,4,4,"R",31,"R",1624218,"R",52394,"R",61,"R",3364685,"R",55159,"R",92,"R",4988903,"R",54227
100663,4,5,"Z",0,"Z",0,"A",,"R",1,"R",36000,"R",36000,"R",1,"R",36000,"R",36000
100663,4,7,"R",471,"R",42597461,"R",90440,"R",390,"R",29794650,"R",76397,"R",861,"R",72392111,"R",84079
100690,2,4,"R",33,"R",1268429,"R",38437,"R",6,"R",256612,"R",42769,"R",39,"R",1525041,"R",39104
100690,2,7,"R",33,"R",1268429,"R",38437,"R",6,"R",256612,"R",42769,"R",39,"R",1525041,"R",39104
100690,4,4,"R",33,"R",1037829,"R",31449,"R",6,"R",209960,"R",34993,"R",39,"R",1247789,"R",31995
100690,4,7,"R",33,"R",1037829,"R",31449,"R",6,"R",209960,"R",34993,"R",39,"R",1247789,"R",31995
100706,1,1,"R",54,"R",5710853,"R",105757,"R",8,"R",835918,"R",104490,"R",62,"R",6546771,"R",105593
100706,1,2,"R",53,"R",4389596,"R",82823,"R",27,"R",1946690,"R",72100,"R",80,"R",6336286,"R",79204
100706,1,3,"R",47,"R",3215728,"R",68420,"R",35,"R",2109959,"R",60285,"R",82,"R",5325687,"R",64947
100706,1,4,"R",2,"R",99995,"R",49998,"R",11,"R",543993,"R",49454,"R",13,"R",643988,"R",49538
100706,1,5,"R",12,"R",596516,"R",49710,"R",17,"R",741675,"R",43628,"R",29,"R",1338191,"R",46145
100706,1,7,"R",168,"R",14012688,"R",83409,"R",98,"R",6178235,"R",63043,"R",266,"R",20190923,"R",75906
100706,2,1,"R",13,"R",2052141,"R",157857,"R",1,"R",154500,"R",154500,"R",14,"R",2206641,"R",157617
100706,2,2,"R",3,"R",299172,"R",99724,"R",6,"R",537894,"R",89649,"R",9,"R",837066,"R",93007
100706,2,3,"R",1,"R",64836,"R",64836,"R",2,"R",140650,"R",70325,"R",3,"R",205486,"R",68495
100706,2,5,"R",4,"R",286732,"R",71683,"R",7,"R",347641,"R",49663,"R",11,"R",634373,"R",57670
100706,2,7,"R",21,"R",2702881,"R",128709,"R",16,"R",1180685,"R",73793,"R",37,"R",3883566,"R",104961
100706,4,1,"R",67,"R",7389915,"R",110297,"R",9,"R",962330,"R",106926,"R",76,"R",8352245,"R",109898
100706,4,2,"R",56,"R",4634379,"R",82757,"R",33,"R",2386795,"R",72327,"R",89,"R",7021174,"R",78890
100706,4,3,"R",48,"R",3268777,"R",68100,"R",37,"R",2225039,"R",60136,"R",85,"R",5493816,"R",64633
100706,4,4,"R",2,"R",99995,"R",49998,"R",11,"R",543993,"R",49454,"R",13,"R",643988,"R",49538
100706,4,5,"R",16,"R",831120,"R",51945,"R",24,"R",1026115,"R",42755,"R",40,"R",1857235,"R",46431
100706,4,7,"R",189,"R",16224186,"R",85842,"R",114,"R",7144272,"R",62669,"R",303,"R",23368458,"R",77124
100724,1,1,"R",39,"R",3441148,"R",88235,"R",20,"R",1696928,"R",84846,"R",59,"R",5138076,"R",87086
100724,1,2,"R",22,"R",1515351,"R",68880,"R",32,"R",2143557,"R",66986,"R",54,"R",3658908,"R",67758
100724,1,3,"R",35,"R",1948408,"R",55669,"R",41,"R",2308614,"R",56308,"R",76,"R",4257022,"R",56013
100724,1,4,"R",17,"R",794652,"R",46744,"R",36,"R",1652656,"R",45907,"R",53,"R",2447308,"R",46176
100724,1,7,"R",113,"R",7699559,"R",68138,"R",129,"R",7801755,"R",60479,"R",242,"R",15501314,"R",64055
100724,2,1,"Z",0,"Z",0,"A",,"R",1,"R",76752,"R",76752,"R",1,"R",76752,"R",76752
100724,2,2,"R",1,"R",70710,"R",70710,"R",1,"R",75000,"R",75000,"R",2,"R",145710,"R",72855
100724,2,3,"R",1,"R",58589,"R",58589,"R",3,"R",209775,"R",69925,"R",4,"R",268364,"R",67091
100724,2,4,"R",3,"R",142112,"R",47371,"R",1,"R",46918,"R",46918,"R",4,"R",189030,"R",47258
100724,2,7,"R",5,"R",271411,"R",54282,"R",6,"R",408445,"R",68074,"R",11,"R",679856,"R",61805
100724,4,1,"R",39,"R",3441148,"R",88235,"R",21,"R",1759726,"R",83796,"R",60,"R",5200874,"R",86681
100724,4,2,"R",23,"R",1573206,"R",68400,"R",33,"R",2204922,"R",66816,"R",56,"R",3778128,"R",67467
100724,4,3,"R",36,"R",1996346,"R",55454,"R",44,"R",2480252,"R",56369,"R",80,"R",4476598,"R",55957
100724,4,4,"R",20,"R",910928,"R",45546,"R",37,"R",1691044,"R",45704,"R",57,"R",2601972,"R",45649
100724,4,7,"R",118,"R",7921628,"R",67132,"R",135,"R",8135944,"R",60266,"R",253,"R",16057572,"R",63469
100751,1,1,"R",226,"R",28198635,"R",124773,"R",70,"R",7660666,"R",109438,"R",296,"R",35859301,"R",121146
100751,1,2,"R",166,"R",14274748,"R",85992,"R",92,"R",7434822,"R",80813,"R",258,"R",21709570,"R",84146
100751,1,3,"R",135,"R",8970938,"R",66451,"R",140,"R",8574044,"R",61243,"R",275,"R",17544982,"R",63800
100751,1,4,"R",76,"R",3098423,"R",40769,"R",101,"R",4076111,"R",40358,"R",177,"R",7174534,"R",40534
100751,1,5,"R",6,"R",397203,"R",66201,"R",4,"R",227963,"R",56991,"R",10,"R",625166,"R",62517
100751,1,7,"R",609,"R",54939947,"R",90213,"R",407,"R",27973606,"R",68731,"R",1016,"R",82913553,"R",81608
100751,2,1,"R",20,"R",2886038,"R",144302,"R",10,"R",1285382,"R",128538,"R",30,"R",4171420,"R",139047
100751,2,2,"R",13,"R",1261621,"R",97048,"R",21,"R",1699392,"R",80923,"R",34,"R",2961013,"R",87089
100751,2,3,"R",21,"R",1453650,"R",69221,"R",42,"R",2956720,"R",70398,"R",63,"R",4410370,"R",70006
100751,2,4,"R",14,"R",594744,"R",42482,"R",14,"R",685076,"R",48934,"R",28,"R",1279820,"R",45708
100751,2,5,"R",4,"R",404511,"R",101128,"Z",0,"Z",0,"A",,"R",4,"R",404511,"R",101128
100751,2,7,"R",72,"R",6600564,"R",91675,"R",87,"R",6626570,"R",76167,"R",159,"R",13227134,"R",83190
100751,4,1,"R",246,"R",30559991,"R",124228,"R",80,"R",8712366,"R",108905,"R",326,"R",39272357,"R",120467
100751,4,2,"R",179,"R",15307006,"R",85514,"R",113,"R",8825265,"R",78100,"R",292,"R",24132271,"R",82645
100751,4,3,"R",156,"R",10160314,"R",65130,"R",182,"R",10993232,"R",60402,"R",338,"R",21153546,"R",62584
100751,4,4,"R",90,"R",3585043,"R",39834,"R",115,"R",4636640,"R",40319,"R",205,"R",8221683,"R",40106
100751,4,5,"R",10,"R",728174,"R",72817,"R",4,"R",227963,"R",56991,"R",14,"R",956137,"R",68296
100751,4,7,"R",681,"R",60340528,"R",88606,"R",494,"R",33395466,"R",67602,"R",1175,"R",93735994,"R",79775
100760,1,6,"R",23,"R",1333955,"R",57998,"R",29,"R",1484694,"R",51196,"R",52,"R",2818649,"R",54205
100760,1,7,"R",23,"R",1333955,"R",57998,"R",29,"R",1484694,"R",51196,"R",52,"R",2818649,"R",54205
100760,2,6,"R",2,"R",137998,"R",68999,"R",2,"R",130376,"R",65188,"R",4,"R",268374,"R",67094
100760,2,7,"R",2,"R",137998,"R",68999,"R",2,"R",130376,"R",65188,"R",4,"R",268374,"R",67094
100760,4,6,"R",25,"R",1446865,"R",57875,"R",31,"R",1591368,"R",51334,"R",56,"R",3038233,"R",54254
100760,4,7,"R",25,"R",1446865,"R",57875,"R",31,"R",1591368,"R",51334,"R",56,"R",3038233,"R",54254
100812,1,1,"R",14,"R",1179214,"R",84230,"R",3,"R",253665,"R",84555,"R",17,"R",1432879,"R",84287
100812,1,2,"R",7,"R",454547,"R",64935,"R",9,"R",670565,"R",74507,"R",16,"R",1125112,"R",70320
100812,1,3,"R",19,"R",1151190,"R",60589,"R",20,"R",1213000,"R",60650,"R",39,"R",2364190,"R",60620
100812,1,4,"Z",0,"Z",0,"A",,"R",2,"R",126036,"R",63018,"R",2,"R",126036,"R",63018
100812,1,7,"R",40,"R",2784951,"R",69624,"R",34,"R",2263266,"R",66567,"R",74,"R",5048217,"R",68219
100812,2,1,"R",2,"R",223070,"R",111535,"R",2,"R",194939,"R",97470,"R",4,"R",418009,"R",104502
100812,2,2,"R",2,"R",171019,"R",85510,"R",2,"R",196237,"R",98119,"R",4,"R",367256,"R",91814
100812,2,3,"R",1,"R",89889,"R",89889,"R",2,"R",156633,"R",78317,"R",3,"R",246522,"R",82174
100812,2,4,"R",1,"R",22000,"R",22000,"Z",0,"Z",0,"A",,"R",1,"R",22000,"R",22000
100812,2,7,"R",6,"R",505978,"R",84330,"R",6,"R",547809,"R",91302,"R",12,"R",1053787,"R",87816
100812,4,1,"R",16,"R",1361730,"R",85108,"R",5,"R",413164,"R",82633,"R",21,"R",1774894,"R",84519
100812,4,2,"R",9,"R",594475,"R",66053,"R",11,"R",831126,"R",75557,"R",20,"R",1425601,"R",71280
100812,4,3,"R",20,"R",1224737,"R",61237,"R",22,"R",1341157,"R",60962,"R",42,"R",2565894,"R",61093
100812,4,4,"R",1,"R",18000,"R",18000,"R",2,"R",126036,"R",63018,"R",3,"R",144036,"R",48012
100812,4,7,"R",46,"R",3198942,"R",69542,"R",40,"R",2711483,"R",67787,"R",86,"R",5910425,"R",68726
100830,1,1,"R",25,"R",2172322,"R",86893,"R",12,"R",850090,"R",70841,"R",37,"R",3022412,"R",81687
100830,1,2,"R",29,"R",1949000,"R",67207,"R",20,"R",1208630,"R",60432,"R",49,"R",3157630,"R",64441
100830,1,3,"R",26,"R",1435580,"R",55215,"R",26,"R",1298900,"R",49958,"R",52,"R",2734480,"R",52586
100830,1,4,"R",3,"R",126000,"R",42000,"R",3,"R",93000,"R",31000,"R",6,"R",219000,"R",36500
100830,1,7,"R",83,"R",5682902,"R",68469,"R",61,"R",3450620,"R",56568,"R",144,"R",9133522,"R",63427
100830,2,1,"R",7,"R",631701,"R",90243,"R",2,"R",176362,"R",88181,"R",9,"R",808063,"R",89785
100830,2,2,"R",7,"R",598294,"R",85471,"R",7,"R",626774,"R",89539,"R",14,"R",1225068,"R",87505
100830,2,3,"R",2,"R",125248,"R",62624,"R",5,"R",325074,"R",65015,"R",7,"R",450322,"R",64332
100830,2,4,"Z",0,"Z",0,"A",,"R",4,"R",219676,"R",54919,"R",4,"R",219676,"R",54919
100830,2,6,"R",1,"R",146320,"R",146320,"R",1,"R",35000,"R",35000,"R",2,"R",181320,"R",90660
100830,2,7,"R",17,"R",1501563,"R",88327,"R",19,"R",1382886,"R",72783,"R",36,"R",2884449,"R",80124
100830,4,1,"R",32,"R",2689180,"R",84037,"R",14,"R",994389,"R",71028,"R",46,"R",3683569,"R",80078
100830,4,2,"R",36,"R",2438524,"R",67737,"R",27,"R",1721456,"R",63758,"R",63,"R",4159980,"R",66031
100830,4,3,"R",28,"R",1538058,"R",54931,"R",31,"R",1564876,"R",50480,"R",59,"R",3102934,"R",52592
100830,4,4,"R",3,"R",126000,"R",42000,"R",7,"R",272739,"R",38963,"R",10,"R",398739,"R",39874
100830,4,6,"R",1,"R",119719,"R",119719,"R",1,"R",28637,"R",28637,"R",2,"R",148356,"R",74178
100830,4,7,"R",100,"R",6911481,"R",69115,"R",80,"R",4582097,"R",57276,"R",180,"R",11493578,"R",63853
100858,1,1,"R",234,"R",24921175,"R",106501,"R",40,"R",3524004,"R",88100,"R",274,"R",28445179,"R",103815
100858,1,2,"R",182,"R",13949178,"R",76644,"R",93,"R",6420583,"R",69039,"R",275,"R",20369761,"R",74072
100858,1,3,"R",128,"R",8469655,"R",66169,"R",94,"R",5371565,"R",57144,"R",222,"R",13841220,"R",62348
100858,1,4,"R",32,"R",1160654,"R",36270,"R",42,"R",1509930,"R",35951,"R",74,"R",2670584,"R",36089
100858,1,5,"R",7,"R",376400,"R",53771,"R",3,"R",168600,"R",56200,"R",10,"R",545000,"R",54500
100858,1,7,"R",583,"R",48877062,"R",83837,"R",272,"R",16994682,"R",62480,"R",855,"R",65871744,"R",77043
100858,2,1,"R",132,"R",17486384,"R",132473,"R",42,"R",5222207,"R",124338,"R",174,"R",22708591,"R",130509
100858,2,2,"R",55,"R",5110447,"R",92917,"R",37,"R",3441009,"R",93000,"R",92,"R",8551456,"R",92951
100858,2,3,"R",27,"R",2252340,"R",83420,"R",36,"R",2905870,"R",80719,"R",63,"R",5158210,"R",81876
100858,2,4,"R",4,"R",226587,"R",56647,"R",7,"R",429290,"R",61327,"R",11,"R",655877,"R",59625
100858,2,5,"Z",0,"Z",0,"A",,"R",1,"R",75000,"R",75000,"R",1,"R",75000,"R",75000
100858,2,7,"R",218,"R",25075758,"R",115026,"R",123,"R",12073376,"R",98158,"R",341,"R",37149134,"R",108942
100858,4,1,"R",366,"R",39228534,"R",107182,"R",82,"R",7796814,"R",95083,"R",448,"R",47025348,"R",104967
100858,4,2,"R",237,"R",18130546,"R",76500,"R",130,"R",9236017,"R",71046,"R",367,"R",27366563,"R",74568
100858,4,3,"R",155,"R",10312520,"R",66532,"R",130,"R",7749148,"R",59609,"R",285,"R",18061668,"R",63374
100858,4,4,"R",36,"R",1346047,"R",37390,"R",49,"R",1861175,"R",37983,"R",85,"R",3207222,"R",37732
100858,4,5,"R",7,"R",376400,"R",53771,"R",4,"R",229965,"R",57491,"R",11,"R",606365,"R",55124
100858,4,7,"R",801,"R",69394047,"R",86634,"R",395,"R",26873119,"R",68033,"R",1196,"R",96267166,"R",80491
100937,1,1,"R",27,"R",1990856,"R",73735,"R",10,"R",686776,"R",68678,"R",37,"R",2677632,"R",72368
100937,1,2,"R",14,"R",880770,"R",62912,"R",12,"R",686894,"R",57241,"R",26,"R",1567664,"R",60295
100937,1,3,"R",11,"R",591515,"R",53774,"R",11,"R",529578,"R",48143,"R",22,"R",1121093,"R",50959
100937,1,4,"R",4,"R",146900,"R",36725,"R",1,"R",31850,"R",31850,"R",5,"R",178750,"R",35750
100937,1,5,"R",3,"R",120505,"R",40168,"R",1,"R",31146,"R",31146,"R",4,"R",151651,"R",37913
100937,1,7,"R",59,"R",3730546,"R",63230,"R",35,"R",1966244,"R",56178,"R",94,"R",5696790,"R",60604
100937,4,1,"R",27,"R",1990856,"R",73735,"R",10,"R",686776,"R",68678,"R",37,"R",2677632,"R",72368
100937,4,2,"R",14,"R",880770,"R",62912,"R",12,"R",686894,"R",57241,"R",26,"R",1567664,"R",60295
100937,4,3,"R",11,"R",591515,"R",53774,"R",11,"R",529578,"R",48143,"R",22,"R",1121093,"R",50959
100937,4,4,"R",4,"R",146900,"R",36725,"R",1,"R",31850,"R",31850,"R",5,"R",178750,"R",35750
100937,4,5,"R",3,"R",120505,"R",40168,"R",1,"R",31146,"R",31146,"R",4,"R",151651,"R",37913
100937,4,7,"R",59,"R",3730546,"R",63230,"R",35,"R",1966244,"R",56178,"R",94,"R",5696790,"R",60604
101028,1,6,"R",10,"R",520543,"R",52054,"R",24,"R",1347256,"R",56136,"R",34,"R",1867799,"R",54935
101028,1,7,"R",10,"R",520543,"R",52054,"R",24,"R",1347256,"R",56136,"R",34,"R",1867799,"R",54935
101028,4,6,"R",10,"R",520543,"R",52054,"R",24,"R",1347256,"R",56136,"R",34,"R",1867799,"R",54935
101028,4,7,"R",10,"R",520543,"R",52054,"R",24,"R",1347256,"R",56136,"R",34,"R",1867799,"R",54935
101073,2,1,"Z",0,"Z",0,"A",,"R",1,"R",55000,"R",55000,"R",1,"R",55000,"R",55000
101073,2,2,"R",5,"R",254425,"R",50885,"R",2,"R",105000,"R",52500,"R",7,"R",359425,"R",51346
101073,2,3,"R",5,"R",243700,"R",48740,"R",10,"R",416000,"R",41600,"R",15,"R",659700,"R",43980
101073,2,7,"R",10,"R",498125,"R",49813,"R",13,"R",576000,"R",44308,"R",23,"R",1074125,"R",46701
101073,4,1,"Z",0,"Z",0,"A",,"R",1,"R",45001,"R",45001,"R",1,"R",45001,"R",45001
101073,4,2,"R",5,"R",208171,"R",41634,"R",2,"R",85911,"R",42956,"R",7,"R",294082,"R",42012
101073,4,3,"R",5,"R",199395,"R",39879,"R",10,"R",340371,"R",34037,"R",15,"R",539766,"R",35984
101073,4,7,"R",10,"R",407566,"R",40757,"R",13,"R",471283,"R",36253,"R",23,"R",878849,"R",38211
101116,2,2,"R",1,"R",65050,"R",65050,"R",1,"R",85656,"R",85656,"R",2,"R",150706,"R",75353
101116,2,3,"R",4,"R",252500,"R",63125,"R",4,"R",254675,"R",63669,"R",8,"R",507175,"R",63397
101116,2,4,"R",5,"R",270380,"R",54076,"R",7,"R",348932,"R",49847,"R",12,"R",619312,"R",51609
101116,2,7,"R",10,"R",587930,"R",58793,"R",12,"R",689263,"R",57439,"R",22,"R",1277193,"R",58054
101116,4,2,"R",1,"R",53224,"R",53224,"R",1,"R",70084,"R",70084,"R",2,"R",123308,"R",61654
101116,4,3,"R",4,"R",206596,"R",51649,"R",4,"R",208375,"R",52094,"R",8,"R",414971,"R",51871
101116,4,4,"R",5,"R",221225,"R",44245,"R",7,"R",285496,"R",40785,"R",12,"R",506721,"R",42227
101116,4,7,"R",10,"R",481045,"R",48105,"R",12,"R",563955,"R",46996,"R",22,"R",1045000,"R",47500
101143,1,6,"R",48,"R",2479921,"R",51665,"R",21,"R",1068563,"R",50884,"R",69,"R",3548484,"R",51427
101143,1,7,"R",48,"R",2479921,"R",51665,"R",21,"R",1068563,"R",50884,"R",69,"R",3548484,"R",51427
101143,4,6,"R",48,"R",2479921,"R",51665,"R",21,"R",1068563,"R",50884,"R",69,"R",3548484,"R",51427
101143,4,7,"R",48,"R",2479921,"R",51665,"R",21,"R",1068563,"R",50884,"R",69,"R",3548484,"R",51427
101161,1,6,"R",27,"R",1454644,"R",53876,"R",34,"R",1797768,"R",52876,"R",61,"R",3252412,"R",53318
101161,1,7,"R",27,"R",1454644,"R",53876,"R",34,"R",1797768,"R",52876,"R",61,"R",3252412,"R",53318
101161,2,6,"R",6,"R",494561,"R",82427,"R",4,"R",297662,"R",74416,"R",10,"R",792223,"R",79222
101161,2,7,"R",6,"R",494561,"R",82427,"R",4,"R",297662,"R",74416,"R",10,"R",792223,"R",79222
101161,4,6,"R",33,"R",1859294,"R",56342,"R",38,"R",2041315,"R",53719,"R",71,"R",3900609,"R",54938
101161,4,7,"R",33,"R",1859294,"R",56342,"R",38,"R",2041315,"R",53719,"R",71,"R",3900609,"R",54938
101189,1,1,"R",24,"R",1894928,"R",78955,"R",7,"R",504718,"R",72103,"R",31,"R",2399646,"R",77408
101189,1,2,"R",10,"R",830926,"R",83093,"R",6,"R",338291,"R",56382,"R",16,"R",1169217,"R",73076
101189,1,3,"R",9,"R",371515,"R",41279,"R",10,"R",562056,"R",56206,"R",19,"R",933571,"R",49135
101189,1,4,"R",1,"R",20595,"R",20595,"R",1,"R",19449,"R",19449,"R",2,"R",40044,"R",20022
101189,1,7,"R",44,"R",3117964,"R",70863,"R",24,"R",1424514,"R",59355,"R",68,"R",4542478,"R",66801
101189,2,1,"R",8,"R",713831,"R",89229,"R",4,"R",342321,"R",85580,"R",12,"R",1056152,"R",88013
101189,2,2,"R",3,"R",183763,"R",61254,"R",2,"R",134698,"R",67349,"R",5,"R",318461,"R",63692
101189,2,3,"R",9,"R",400343,"R",44483,"R",6,"R",309613,"R",51602,"R",15,"R",709956,"R",47330
101189,2,4,"R",1,"R",25500,"R",25500,"R",1,"R",29625,"R",29625,"R",2,"R",55125,"R",27563
101189,2,7,"R",21,"R",1323437,"R",63021,"R",13,"R",816257,"R",62789,"R",34,"R",2139694,"R",62932
101189,4,1,"R",32,"R",2478985,"R",77468,"R",11,"R",784805,"R",71346,"R",43,"R",3263790,"R",75902
101189,4,2,"R",13,"R",981281,"R",75483,"R",8,"R",448501,"R",56063,"R",21,"R",1429782,"R",68085
101189,4,3,"R",18,"R",699076,"R",38838,"R",16,"R",815381,"R",50961,"R",34,"R",1514457,"R",44543
101189,4,4,"R",2,"R",41459,"R",20730,"R",2,"R",43688,"R",21844,"R",4,"R",85147,"R",21287
101189,4,7,"R",65,"R",4200801,"R",64628,"R",37,"R",2092375,"R",56551,"R",102,"R",6293176,"R",61698
101240,1,6,"R",67,"R",3553585,"R",53039,"R",85,"R",4583466,"R",53923,"R",152,"R",8137051,"R",53533
101240,1,7,"R",67,"R",3553585,"R",53039,"R",85,"R",4583466,"R",53923,"R",152,"R",8137051,"R",53533
101240,2,6,"R",1,"R",90487,"R",90487,"Z",0,"Z",0,"A",,"R",1,"R",90487,"R",90487
101240,2,7,"R",1,"R",90487,"R",90487,"Z",0,"Z",0,"A",,"R",1,"R",90487,"R",90487
101240,4,6,"R",68,"R",3627621,"R",53347,"R",85,"R",4583466,"R",53923,"R",153,"R",8211087,"R",53667
101240,4,7,"R",68,"R",3627621,"R",53347,"R",85,"R",4583466,"R",53923,"R",153,"R",8211087,"R",53667
101286,1,6,"R",47,"R",2450031,"R",52128,"R",77,"R",3869213,"R",50250,"R",124,"R",6319244,"R",50962
101286,1,7,"R",47,"R",2450031,"R",52128,"R",77,"R",3869213,"R",50250,"R",124,"R",6319244,"R",50962
101286,2,6,"R",2,"R",123851,"R",61926,"R",1,"R",91564,"R",91564,"R",3,"R",215415,"R",71805
101286,2,7,"R",2,"R",123851,"R",61926,"R",1,"R",91564,"R",91564,"R",3,"R",215415,"R",71805
101286,4,6,"R",49,"R",2551366,"R",52069,"R",78,"R",3944131,"R",50566,"R",127,"R",6495497,"R",51146
101286,4,7,"R",49,"R",2551366,"R",52069,"R",78,"R",3944131,"R",50566,"R",127,"R",6495497,"R",51146
101295,1,6,"R",45,"R",2379307,"R",52873,"R",78,"R",4042675,"R",51829,"R",123,"R",6421982,"R",52211
101295,1,7,"R",45,"R",2379307,"R",52873,"R",78,"R",4042675,"R",51829,"R",123,"R",6421982,"R",52211
101295,2,6,"Z",0,"Z",0,"A",,"R",4,"R",169721,"R",42430,"R",4,"R",169721,"R",42430
101295,2,7,"Z",0,"Z",0,"A",,"R",4,"R",169721,"R",42430,"R",4,"R",169721,"R",42430
101295,4,6,"R",45,"R",2379307,"R",52873,"R",82,"R",4181541,"R",50994,"R",127,"R",6560848,"R",51660
101295,4,7,"R",45,"R",2379307,"R",52873,"R",82,"R",4181541,"R",50994,"R",127,"R",6560848,"R",51660
101301,1,6,"R",19,"R",901664,"R",47456,"R",33,"R",1700513,"R",51531,"R",52,"R",2602177,"R",50042
101301,1,7,"R",19,"R",901664,"R",47456,"R",33,"R",1700513,"R",51531,"R",52,"R",2602177,"R",50042
101301,2,6,"R",1,"R",23568,"R",23568,"R",2,"R",91774,"R",45887,"R",3,"R",115342,"R",38447
101301,2,7,"R",1,"R",23568,"R",23568,"R",2,"R",91774,"R",45887,"R",3,"R",115342,"R",38447
101301,4,6,"R",20,"R",920947,"R",46047,"R",35,"R",1775602,"R",50731,"R",55,"R",2696549,"R",49028
101301,4,7,"R",20,"R",920947,"R",46047,"R",35,"R",1775602,"R",50731,"R",55,"R",2696549,"R",49028
101365,2,1,"Z",0,"Z",0,"A",,"R",1,"R",107000,"R",107000,"R",1,"R",107000,"R",107000
101365,2,2,"R",1,"R",43284,"R",43284,"Z",0,"Z",0,"A",,"R",1,"R",43284,"R",43284
101365,2,3,"Z",0,"Z",0,"A",,"R",4,"R",242692,"R",60673,"R",4,"R",242692,"R",60673
101365,2,4,"R",4,"R",180412,"R",45103,"R",2,"R",135069,"R",67535,"R",6,"R",315481,"R",52580
101365,2,7,"R",5,"R",223696,"R",44739,"R",7,"R",484761,"R",69252,"R",12,"R",708457,"R",59038
101365,4,1,"Z",0,"Z",0,"A",,"R",1,"R",87547,"R",87547,"R",1,"R",87547,"R",87547
101365,4,2,"R",1,"R",35415,"R",35415,"Z",0,"Z",0,"A",,"R",1,"R",35415,"R",35415
