UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XCMPFEE1,CMPFEE1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XCMPFEE2,CMPFEE2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XCMPFEE3,CMPFEE3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XISPRO10,ISPROF10,XISPFE10,ISPFEE10,XOSPRO10,OSPROF10,XOSPFE10,OSPFEE10,XISPRO11,ISPROF11,XISPFE11,ISPFEE11,XOSPRO11,OSPROF11,XOSPFE11,OSPFEE11,XCHG1AY1,CHG1AY1,XCHG1AY2,CHG1AY2,XCHG1AY3,CHG1AY3,XCHG2AY1,CHG2AY1,XCHG2AY2,CHG2AY2,XCHG2AY3,CHG2AY3,XCHG3AY1,CHG3AY1,XCHG3AY2,CHG3AY2,XCHG3AY3,CHG3AY3,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3,XCMP1AY1,CMP1AY1,XCMP1AY2,CMP1AY2,XCMP1AY3,CMP1AY3,XCMP2AY1,CMP2AY1,XCMP2AY2,CMP2AY2,XCMP2AY3,CMP2AY3,XCMP3AY1,CMP3AY1,XCMP3AY2,CMP3AY2,XCMP3AY3,CMP3AY3 
131973,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12720,"R",210,"R",424,"R",12720,"R",210,"R",424,"R",12720,"R",210,"R",424,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",12720,"R",210,"R",12720,"R",210,"Y",.,"Y",.,"Y",.,"Y",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
132338,"R",19710,"R",100,"R",438,"A",.,"R",19710,"R",100,"R",438,"A",.,"R",19710,"R",100,"R",438,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",17375,"R",18325,"R",19810,"R",17375,"R",18325,"R",19810,"R",17375,"R",18325,"R",19810,"R",1272,"R",1521,"R",1788,"R",6435,"R",6585,"R",6795,"R",4536,"R",4800,"R",5100,"R",8097,"R",8190,"R",8700,"R",4536,"R",4800,"R",5100,"R",4536,"R",4800,"R",5100,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
132408,"R",7500,"R",350,"R",250,"A",.,"R",7500,"R",350,"R",250,"A",.,"R",7500,"R",350,"R",250,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6900,"R",7200,"R",7850,"R",6900,"R",7200,"R",7850,"R",6900,"R",7200,"R",7850,"R",900,"R",900,"R",900,"R",3570,"R",3736,"R",3736,"R",2000,"R",2000,"R",2000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
132471,"R",24500,"R",225,"R",720,"A",.,"R",24500,"R",225,"R",720,"A",.,"R",24500,"R",225,"R",720,"A",.,"R",13770,"Z",0,"R",765,"R",13770,"Z",0,"R",765,"R",13770,"Z",0,"R",765,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",24810,"R",0,"R",24810,"R",0,"Y",.,"Y",.,"Y",.,"Y",.,"R",29300,"R",0,"R",29300,"R",0,"R",15750,"R",0,"R",15750,"R",0,"Y",.,"Y",.,"Y",.,"Y",.,"R",22430,"R",24000,"R",24752,"R",22430,"R",24000,"R",24752,"R",22430,"R",24000,"R",24752,"R",800,"R",800,"R",800,"R",7620,"R",7850,"R",8200,"R",2900,"R",3420,"R",3420,"R",6200,"R",6400,"R",6400,"R",3360,"R",4470,"R",4500,"R",3210,"R",4170,"R",4200,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
132523,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",15500,"R",1400,"A",.,"R",15500,"R",1400,"A",.,"R",15500,"R",1400,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
132602,"R",12382,"R",0,"R",511,"A",.,"R",12382,"Z",0,"R",511,"A",.,"R",12382,"Z",0,"R",511,"A",.,"R",13000,"R",0,"A",.,"R",13000,"Z",0,"A",.,"R",13000,"Z",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11230,"R",11792,"R",12382,"R",11230,"R",11792,"R",12382,"R",11230,"R",11792,"R",12382,"R",820,"R",850,"R",1000,"R",6692,"R",7206,"R",7378,"R",3500,"R",3630,"R",3650,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
132657,"R",26990,"R",1500,"R",785,"A",.,"R",26990,"R",1500,"R",785,"A",.,"R",26990,"R",1500,"R",785,"A",.,"R",15250,"Z",0,"R",660,"R",15250,"Z",0,"R",660,"R",15250,"Z",0,"R",660,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",24700,"R",26200,"R",28490,"R",24700,"R",26200,"R",28490,"R",24700,"R",26200,"R",28490,"R",1000,"R",1050,"R",1100,"R",9100,"R",9650,"R",10100,"R",3600,"R",3800,"R",4000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
132693,"R",1634,"R",396,"R",68,"A",.,"R",1634,"R",396,"R",68,"A",.,"R",6590,"R",820,"R",247,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1542,"R",1626,"R",1626,"R",1542,"R",1626,"R",1626,"R",5664,"R",5928,"R",5928,"R",800,"R",800,"R",816,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8000,"R",8000,"R",5760,"R",2424,"R",2424,"R",4878,"R",2424,"R",2424,"R",4878,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
132709,"R",1291,"R",384,"R",70,"A",.,"R",1291,"R",384,"R",70,"A",.,"R",5166,"R",643,"R",242,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1513,"R",1675,"R",1675,"R",1513,"R",1675,"R",1675,"R",5485,"R",5809,"R",5809,"R",864,"R",1000,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9569,"R",9147,"R",9183,"R",4532,"R",3995,"R",3957,"R",4121,"R",3995,"R",3957,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
132842,"R",10980,"R",744,"R",305,"A",.,"R",10980,"R",744,"R",305,"A",.,"R",10980,"R",744,"R",305,"A",.,"R",9090,"R",894,"R",505,"R",9090,"R",894,"R",505,"R",9090,"R",894,"R",505,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11109,"R",11109,"R",11724,"R",11109,"R",11109,"R",11724,"R",11109,"R",11109,"R",11724,"R",1440,"R",1440,"R",1440,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13200,"R",13200,"R",13200,"R",6600,"R",6600,"R",6600,"R",5700,"R",5700,"R",5700,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
132851,"R",1334,"R",297,"R",68,"A",.,"R",1335,"R",297,"R",68,"A",.,"R",5337,"R",567,"R",257,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1569,"R",1631,"R",1632,"R",1569,"R",1631,"R",1632,"R",5742,"R",5906,"R",5904,"R",1230,"R",1230,"R",1230,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5562,"R",4896,"R",4896,"R",3386,"R",5012,"R",5012,"R",3386,"R",5012,"R",5012,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
132879,"R",9100,"R",450,"R",325,"A",.,"R",9100,"R",450,"R",325,"A",.,"R",9100,"R",450,"R",325,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9860,"R",10812,"R",9550,"R",9860,"R",10812,"R",9550,"R",9860,"R",10812,"R",9550,"R",1020,"R",1020,"R",840,"R",4535,"R",4774,"R",8577,"R",1680,"R",1776,"R",5499,"R",5885,"R",6140,"R",8577,"R",1865,"R",1984,"R",5499,"R",1865,"R",1984,"R",3807,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
132903,"R",2211,"R",1350,"R",119,"A",.,"R",2211,"R",1350,"R",119,"A",.,"R",15737,"R",2027,"R",592,"A",.,"R",5231,"R",1253,"R",270,"R",5231,"R",1253,"R",270,"R",21854,"R",2084,"R",997,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3339,"R",3492,"R",3562,"R",3339,"R",3492,"R",3562,"R",16471,"R",17017,"R",17763,"R",860,"R",888,"R",924,"R",8246,"R",8528,"R",8574,"R",3676,"R",3802,"R",3802,"R",8246,"R",8528,"R",8574,"R",3676,"R",3802,"R",3802,"R",3676,"R",3802,"R",3802,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
132976,"R",2304,"R",45,"R",117,"A",.,"R",2304,"R",45,"R",117,"A",.,"R",9204,"R",45,"R",233,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2244,"R",2344,"R",2354,"R",2244,"R",2344,"R",2354,"R",8976,"R",9292,"R",9302,"R",400,"R",400,"R",500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",5000,"R",6000,"R",6000,"R",1000,"R",1000,"R",1000,"R",2000,"R",2000,"R",2000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
133021,"R",1692,"R",405,"R",68,"A",.,"R",1692,"R",405,"R",68,"A",.,"R",5656,"R",405,"R",207,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2020,"R",2137,"R",2137,"R",2020,"R",2137,"R",2137,"R",5890,"R",6100,"R",6300,"R",800,"R",800,"R",800,"R",4560,"R",4560,"R",4560,"R",2435,"R",2935,"R",2935,"R",5388,"R",5388,"R",5388,"R",3356,"R",4348,"R",4348,"R",3356,"R",4348,"R",4348,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
133085,"R",12510,"R",650,"R",485,"A",.,"R",12510,"R",650,"R",485,"A",.,"R",12510,"R",650,"R",485,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11220,"R",11860,"R",13160,"R",11220,"R",11860,"R",13160,"R",11220,"R",11860,"R",13160,"R",860,"R",900,"R",900,"R",5070,"R",5330,"R",5610,"R",3050,"R",3550,"R",3550,"R",6000,"R",7200,"R",10000,"R",4100,"R",4500,"R",4500,"R",4100,"R",4500,"R",4500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
133386,"R",2083,"R",30,"R",69,"A",.,"R",2083,"R",30,"R",69,"A",.,"R",8225,"R",30,"R",274,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2003,"R",2103,"R",2113,"R",2003,"R",2103,"R",2113,"R",7760,"R",7954,"R",8255,"R",800,"R",800,"R",900,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10776,"R",10776,"R",10776,"R",2624,"R",2624,"R",2624,"R",2624,"R",2624,"R",2624,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
133465,"R",12570,"R",90,"R",366,"A",.,"R",12570,"R",90,"R",366,"A",.,"R",12570,"R",90,"R",366,"A",.,"R",17385,"R",90,"R",466,"R",17385,"R",90,"R",466,"R",17385,"R",90,"R",466,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",11475,"R",11850,"R",12570,"R",11475,"R",11850,"R",12570,"R",11475,"R",11850,"R",12570,"R",950,"R",1125,"R",1476,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7860,"R",8190,"R",8700,"R",1950,"R",3150,"R",2400,"R",6739,"R",6750,"R",8400,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
133492,"R",28860,"R",276,"R",994,"A",.,"R",28860,"R",276,"R",994,"A",.,"R",28860,"R",276,"R",994,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",25804,"R",27618,"R",29160,"R",25804,"R",27618,"R",29160,"R",25804,"R",27618,"R",29160,"R",1000,"R",1000,"R",1000,"R",7152,"R",7868,"R",8338,"R",3050,"R",3050,"R",3050,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
133508,"R",1688,"R",403,"R",70,"A",.,"R",1688,"R",403,"R",70,"A",.,"R",6752,"R",1182,"R",264,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1983,"R",2120,"R",2120,"R",1983,"R",2210,"R",2120,"R",7740,"R",7964,"R",7964,"R",696,"R",696,"R",817,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3645,"R",4680,"R",4680,"R",2487,"R",2701,"R",3574,"R",4287,"R",4501,"R",5123,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
133526,"R",9176,"R",0,"R",382,"A",.,"R",9176,"Z",0,"R",382,"A",.,"R",9176,"Z",0,"R",382,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9176,"R",9176,"R",9176,"R",9176,"R",9176,"R",9176,"R",9176,"R",9176,"R",9176,"R",1260,"R",1260,"R",1260,"R",6474,"R",6474,"R",6474,"R",3904,"R",3904,"R",3904,"R",6474,"R",6474,"R",6474,"R",3904,"R",3904,"R",3904,"R",3904,"R",3904,"R",3904,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
133553,"R",25400,"R",1096,"R",1060,"A",.,"R",25400,"R",1096,"R",1060,"A",.,"R",25400,"R",1096,"R",1060,"A",.,"R",12720,"R",1096,"R",1060,"R",12720,"R",1096,"R",1060,"R",12720,"R",1096,"R",1060,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",23550,"R",25490,"R",26496,"R",23550,"R",25490,"R",26496,"R",23550,"R",25490,"R",26496,"R",944,"R",950,"R",1000,"R",6730,"R",7470,"R",7830,"R",3440,"R",3600,"R",3742,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
133650,"R",2211,"R",1063,"R",102,"A",.,"R",2211,"R",1063,"R",102,"A",.,"R",13565,"R",1625,"R",499,"A",.,"R",4326,"R",1024,"R",213,"R",4326,"R",1024,"R",213,"R",18522,"R",1727,"R",834,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",4326,"R",1024,"R",18522,"R",1727,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",4916,"R",1054,"R",19714,"R",1787,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",2958,"R",3274,"R",3274,"R",2958,"R",3274,"R",3274,"R",14949,"R",15196,"R",15196,"R",1500,"R",1400,"R",1500,"R",5467,"R",5504,"R",6296,"R",2500,"R",2500,"R",2500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
