UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D02,F2D02,XF2D03,F2D03,XF2D04,F2D04,XF2D05,F2D05,XF2D06,F2D06,XF2D07,F2D07,XF2D08,F2D08,XF2D09,F2D09,XF2D10,F2D10,XF2D11,F2D11,XF2D12,F2D12,XF2D13,F2D13,XF2D14,F2D14,XF2D15,F2D15,XF2D16,F2D16,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
148593,"R",0,"R",1291999,"R",277193,"R",843666,"R",171140,"Z",0,"R",1014806,"R",0,"R",2191276,"R",150865,"R",0,"R",2896163,"R",2880684,"R",0,"R",15479,"R",999327,"R",0,"R",1014806,"R",71356,"R",7939,"R",180938,"R",2731,"R",77741,"R",0,"R",340705,"R",71356,"R",0,"R",691420,"R",0,"R",154730,"R",0,"R",71356,"R",0,"R",0,"R",0,"R",0,"R",3426,"R",11032,"Z",0,"Z",0,"Z",0,"R",1964199,"R",2896163,"R",1887237,"R",651681,"R",88864,"R",454380,"R",48480,"R",0,"R",643832,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",546973,"R",207976,"R",31924,"R",16690,"R",1620,"R",0,"R",288763,"R",386797,"R",104135,"R",16391,"R",31124,"R",3166,"R",0,"R",231981,"R",59677,"R",20943,"R",3339,"R",3727,"R",362,"R",0,"R",31306,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"B",,"Z",0,"Z",0,"R",-505921,"Z",0,"Z",0,"R",505921,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2880684,"R",984735,"R",140518,"B",,"R",53628,"R",0,"R",1701803,"R",1078852,"R",1270523, 1
148627,"R",9436771,"R",118646521,"R",66692548,"R",42751173,"R",9202800,"R",6290356,"R",51953973,"R",22689839,"R",78246673,"R",24570735,"Z",0,"R",73173969,"R",66814099,"R",-1106486,"R",5253384,"R",46700589,"R",0,"R",51953973,"R",2924368,"R",804529,"R",5729057,"Z",0,"Z",0,"R",14555743,"R",24013697,"R",24013697,"R",0,"R",45167835,"Z",0,"Z",0,"Z",0,"R",4717159,"R",6531854,"Z",0,"R",5802079,"Z",0,"R",780491,"Z",0,"R",8307821,"Z",0,"Z",0,"R",1866730,"R",73173969,"R",29814437,"R",16500969,"R",4057280,"R",1918759,"R",1665169,"Z",0,"R",5672260,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1648172,"R",798560,"R",173035,"R",187196,"R",162456,"Z",0,"R",326925,"R",4698315,"R",2435043,"R",727924,"R",327593,"R",284297,"Z",0,"R",923458,"R",8780541,"R",3337173,"R",1016697,"R",982779,"R",852891,"R",491908,"R",2099093,"R",13218341,"R",5139776,"R",1562670,"R",140398,"R",121842,"Z",0,"R",6253655,"R",8535593,"R",892852,"R",192311,"R",1123176,"R",974733,"R",491909,"R",4860612,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"R",-4679901,"Z",0,"Z",0,"R",4679901,"R",118700,"R",1,"R",0,"R",0,"R",0,"R",0,"R",118699,"R",66814099,"R",29104374,"R",7729917,"B",,"R",4061388,"R",983817,"R",24934603,"R",6986517,"R",8092032, 1
148724,"R",10276803,"R",14216760,"R",2147421,"R",1458145,"R",10611194,"R",8855691,"R",12069339,"R",174032,"R",6038149,"R",2658610,"Z",0,"R",3499128,"R",3050069,"R",0,"R",449059,"R",11620280,"R",0,"R",12069339,"R",0,"R",0,"R",0,"R",0,"R",234565,"R",0,"R",234565,"R",234565,"R",0,"R",703838,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1292738,"R",0,"R",865063,"Z",0,"R",601250,"R",0,"R",0,"R",36239,"R",3499128,"R",903278,"R",419294,"R",98245,"R",286834,"R",0,"R",0,"R",98905,"R",21009,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21009,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",414007,"R",147113,"R",49453,"R",122929,"R",0,"R",0,"R",94512,"R",178636,"R",68946,"R",18677,"R",61464,"R",0,"R",0,"R",29549,"R",1217575,"R",407418,"R",144263,"R",245857,"R",0,"R",114961,"R",305076,"R",315564,"R",29258,"R",3384,"R",20488,"R",0,"R",0,"R",262434,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"B",,"R",133026,"R",53612,"R",-737572,"R",263907,"R",0,"R",287027,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3050069,"R",1205055,"R",367634,"B",,"R",263907,"R",114961,"R",1098512,"R",9621125,"R",10542265, 1
148849,"R",150138,"R",5667761,"R",1794372,"R",714894,"R",3158495,"R",546412,"R",3873389,"R",248156,"R",1607196,"R",617747,"R",0,"R",3776146,"R",2820793,"R",0,"R",955353,"R",2918036,"R",0,"R",3873389,"R",139018,"R",26160,"R",133068,"Z",0,"R",12352,"R",356223,"R",666821,"R",385709,"R",0,"R",1347513,"R",0,"R",0,"R",0,"R",159009,"R",183568,"R",0,"R",1506232,"R",0,"R",152650,"R",264112,"R",163062,"R",0,"R",0,"R",0,"R",3776146,"R",1462961,"R",922431,"R",200323,"R",158703,"R",53905,"Z",0,"R",127599,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",733593,"R",350803,"R",66083,"R",22704,"R",7713,"R",93299,"R",192991,"R",211383,"R",0,"R",15848,"R",0,"R",0,"R",0,"R",195535,"R",235619,"R",138431,"R",35500,"R",0,"R",0,"R",0,"R",61688,"R",177237,"R",0,"R",0,"R",43385,"R",14736,"R",0,"R",119116,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"R",-224792,"Z",0,"Z",0,"R",224792,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2820793,"R",1411665,"R",317754,"B",,"R",76354,"R",93299,"R",921721,"R",500412,"R",546412, 1
148876,"R",582787,"R",18383434,"R",8777271,"R",9035822,"R",570341,"Z",0,"R",9606163,"R",211695,"R",14170690,"R",3209872,"R",0,"R",11065439,"R",10395073,"R",0,"R",670366,"R",8935797,"R",0,"R",9606163,"R",2877082,"R",216337,"R",2866195,"R",0,"R",0,"R",0,"R",5959614,"R",2238328,"R",0,"R",6846569,"R",0,"R",0,"R",0,"R",1056535,"R",1813408,"R",235691,"R",261594,"R",0,"R",432966,"R",0,"R",416650,"R",0,"R",0,"R",2026,"R",11065439,"R",3641530,"R",2395485,"R",316225,"R",379643,"R",238666,"R",156039,"R",155472,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",200726,"R",79339,"R",65634,"R",20927,"R",13156,"R",8601,"R",13069,"R",3854568,"R",2136017,"R",308225,"R",401861,"R",252632,"R",165170,"R",590663,"R",2211961,"R",987898,"R",154083,"R",230606,"R",144974,"R",94784,"R",599616,"R",486288,"R",21555,"R",3480,"R",50698,"R",31871,"R",20837,"R",357847,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"B",,"R",0,"R",0,"R",-1083735,"R",0,"R",0,"R",1083735,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10395073,"R",5620294,"R",847647,"B",,"R",681299,"R",445431,"R",2800402,"R",494343,"R",504093, 1
148885,"R",31008669,"R",57730762,"R",416280,"R",26305813,"R",31008669,"Z",0,"R",57314482,"R",4216502,"R",20437731,"R",535092,"Z",0,"R",11611650,"R",9270481,"R",0,"R",2341169,"R",54973313,"R",0,"R",57314482,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3277808,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",952365,"R",1181848,"R",3360792,"Z",0,"R",2838837,"Z",0,"Z",0,"R",0,"R",11611650,"R",2222395,"R",1251092,"R",274045,"Z",0,"Z",0,"Z",0,"R",697258,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",981157,"R",460707,"R",119708,"Z",0,"Z",0,"Z",0,"R",400742,"R",71645,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",71645,"R",2910403,"R",1659916,"R",326072,"Z",0,"Z",0,"Z",0,"R",924415,"R",2524580,"R",1038977,"R",230039,"Z",0,"Z",0,"Z",0,"R",1255564,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",560301,"R",0,"R",0,"R",0,"R",0,"R",0,"R",560301,"R",9270481,"R",4410692,"R",949864,"B",,"Z",0,"Z",0,"R",3909925,"R",28267136,"R",31008669, 1
148919,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",94500,"R",294581,"R",200081,"A",,"A",,"A",,"A",,"R",39525,"Z",0,"R",45087,"Z",0,"R",0,"Z",0,"R",84612,"R",84612,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",39525,"R",45087,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"A",,"A",,"R",9888,"R",94500,"R",279581,"R",200000,"R",66000,"R",0,"R",162,"R",0,"R",13419,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",294581,"R",200000,"R",66000,"B",,"R",162,"R",0,"R",28419,"A",,"A",, 2
148955,"R",2273143,"R",4055537,"R",121235,"R",3828332,"R",105970,"R",0,"R",3934302,"R",53800,"R",1575819,"R",453424,"R",0,"R",2375024,"R",2258628,"R",-109875,"R",6521,"R",3927781,"R",0,"R",3934302,"R",310844,"R",15224,"R",0,"R",0,"R",0,"R",0,"R",326068,"R",326068,"R",0,"R",158483,"R",0,"R",0,"R",0,"R",295304,"R",537644,"R",104956,"R",691152,"R",0,"R",162917,"R",424568,"R",0,"A",,"A",,"R",0,"R",2375024,"R",1047424,"R",604120,"R",166669,"R",132355,"R",0,"R",0,"R",144280,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",244953,"R",155554,"R",39343,"R",34080,"R",0,"R",0,"R",15976,"R",244378,"R",142820,"R",59644,"R",31290,"R",0,"R",0,"R",10624,"R",721873,"R",242152,"R",291357,"R",53052,"R",0,"R",0,"R",135312,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"B",,"R",63266,"R",8177,"R",-250777,"R",51476,"R",0,"R",127858,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2258628,"R",1207912,"R",565190,"B",,"R",51476,"R",0,"R",434050,"A",,"A",, 2
148982,"R",6423498,"R",72999749,"R",50804427,"R",3868889,"R",18326433,"R",11353654,"R",22195322,"R",3048620,"R",11775152,"R",5022049,"R",0,"R",13446338,"R",7117967,"R",0,"R",6328371,"R",15866951,"R",0,"R",22195322,"R",0,"R",0,"R",0,"R",0,"R",59663,"R",0,"R",59663,"R",59663,"R",0,"R",814443,"R",0,"R",28500,"R",7500,"R",0,"R",0,"R",0,"R",4511782,"R",656866,"R",2586496,"Z",0,"R",360462,"Z",0,"Z",0,"R",4480289,"R",13446338,"R",1886023,"R",828427,"R",198823,"R",161910,"R",1641,"Z",0,"R",695222,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1628635,"R",452650,"R",108636,"R",357500,"R",26112,"R",4640,"R",679097,"R",1041130,"R",371012,"R",89043,"R",299155,"R",20100,"Z",0,"R",261820,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2155018,"R",901258,"R",216302,"R",81214,"R",3126,"R",9090,"R",944028,"R",407161,"R",86701,"R",20809,"R",10019,"R",236,"Z",0,"R",289396,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"R",-909798,"R",0,"R",99660,"R",810138,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7117967,"R",2640048,"R",633613,"B",,"R",51215,"R",113390,"R",3679701,"R",11119858,"R",11353654, 1
149019,"R",1272217,"R",3628656,"R",807769,"R",1435510,"R",1385377,"R",1272217,"R",2820887,"R",192823,"R",2726211,"R",1473348,"R",0,"R",6172443,"R",6103081,"R",0,"R",69362,"R",2751525,"R",0,"R",2820887,"R",601418,"R",44096,"R",741320,"R",96572,"R",7910,"R",462392,"R",1953708,"R",455667,"R",6725,"R",2708468,"R",0,"R",752730,"R",0,"R",1255035,"R",0,"R",0,"R",312647,"R",0,"R",33478,"R",435758,"R",555400,"A",,"A",,"R",118927,"R",6172443,"R",1604895,"R",987654,"R",69271,"R",169861,"R",16160,"R",0,"R",361949,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",69471,"R",23663,"R",4433,"R",7353,"R",15140,"R",0,"R",18882,"R",929968,"R",490819,"R",21616,"R",98427,"R",5398,"R",0,"R",313708,"R",1033546,"R",389406,"R",40690,"R",109390,"R",25217,"R",57585,"R",411258,"R",485710,"R",30404,"R",2496,"R",51407,"R",24941,"R",0,"R",376462,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"B",,"R",155446,"R",16508,"R",-436438,"R",70351,"R",0,"R",194133,"R",1979491,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1979491,"R",6103081,"R",2077392,"R",155014,"B",,"R",157207,"R",57585,"R",3655883,"R",547378,"R",1272217, 1
149028,"R",728214,"R",728214,"R",675956,"R",0,"R",52258,"R",0,"R",52258,"R",0,"R",0,"R",0,"R",0,"R",3328157,"R",2336575,"R",0,"R",991582,"R",171262,"R",-1110586,"R",52258,"R",118316,"R",0,"R",224468,"R",20112,"R",13912,"R",5100,"R",381908,"R",381908,"R",0,"R",2040756,"R",767048,"R",117000,"R",0,"R",118316,"R",224468,"R",20112,"R",0,"R",0,"R",40457,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3328157,"R",703762,"R",586468,"R",117249,"R",0,"R",0,"R",0,"R",45,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",383720,"R",319767,"R",63953,"R",0,"R",0,"R",0,"R",0,"R",198397,"R",165331,"R",33066,"R",0,"R",0,"R",0,"R",0,"R",88860,"R",20287,"R",4057,"R",0,"R",0,"R",0,"R",64516,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"B",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",961836,"R",0,"R",0,"R",0,"R",0,"R",0,"R",961836,"R",2336575,"R",1091853,"R",218325,"B",,"Z",0,"Z",0,"R",1026397,"R",567939,"R",728214, 1
149329,"R",744594,"R",6674941,"R",3909256,"R",2765685,"Z",0,"Z",0,"R",2765685,"R",1369227,"R",3125710,"R",143587,"Z",0,"R",2773666,"R",2720715,"R",0,"R",52951,"R",2712734,"R",0,"R",2765685,"R",71450,"R",30839,"R",40689,"Z",0,"R",432566,"R",1023600,"R",1599144,"R",1023600,"Z",0,"R",656400,"R",26054,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1994077,"Z",0,"R",58024,"Z",0,"Z",0,"Z",0,"Z",0,"R",39111,"R",2773666,"R",1105778,"R",529442,"R",167834,"R",306424,"R",102078,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",286692,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",286692,"R",895679,"R",225240,"R",94337,"R",12000,"R",15891,"R",36875,"R",511336,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",432566,"A",,"A",,"A",,"A",,"A",,"R",432566,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"R",-318424,"Z",0,"Z",0,"R",318424,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2720715,"R",754682,"R",262171,"B",,"R",117969,"R",36875,"R",1549018,"A",,"A",, 2
149505,"R",6738363,"R",61102962,"R",25398563,"R",23480741,"R",12223658,"R",3819012,"R",35704399,"R",2119424,"R",47158487,"R",8333391,"R",0,"R",27700474,"R",25273443,"R",0,"R",2427031,"R",33317060,"R",-39692,"R",35704399,"R",750069,"R",195308,"R",1168250,"R",0,"R",234302,"R",4070982,"R",6418911,"R",4500592,"R",0,"R",16231465,"R",0,"R",34615,"R",0,"R",292238,"R",0,"R",0,"R",4862904,"R",0,"R",1197594,"R",116212,"R",4965446,"R",0,"R",0,"R",0,"R",27700474,"R",10363512,"R",4328614,"R",1557640,"R",491137,"R",467060,"R",213166,"R",3305895,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",387161,"R",51250,"R",25499,"R",104509,"R",99352,"R",45359,"R",61192,"R",1553333,"R",468137,"R",203407,"R",155659,"R",148044,"R",67560,"R",510526,"R",3623650,"R",1358637,"R",499666,"R",233533,"R",222067,"R",101359,"R",1208388,"R",3755433,"R",1463480,"R",803937,"R",106449,"R",103749,"R",46202,"R",1231616,"R",5590354,"R",236223,"R",94616,"R",1127049,"R",1069956,"R",489167,"R",2573343,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"B",,"R",573664,"R",312573,"R",-2218336,"R",0,"R",0,"R",1332099,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25273443,"R",8480005,"R",3497338,"B",,"R",2110228,"R",962813,"R",10223059,"R",5502744,"R",6951728, 1
149514,"R",15012345,"R",56335831,"R",26488263,"R",16061334,"R",13786234,"R",7871057,"R",29847568,"R",2743032,"R",30318947,"R",9239198,"R",0,"R",34659874,"R",31969925,"R",0,"R",2689949,"R",27157619,"R",0,"R",29847568,"R",876261,"R",468382,"R",0,"R",0,"R",651443,"R",7027707,"R",9023793,"R",8147532,"R",0,"R",19148178,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6565417,"R",0,"R",1363110,"R",0,"R",6695097,"R",0,"R",0,"R",888072,"R",34659874,"R",13760639,"R",7689228,"R",2306768,"R",1142978,"R",473003,"R",267241,"R",1881421,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1985656,"R",1083475,"R",325043,"R",164931,"R",68254,"R",38563,"R",305390,"R",5360390,"R",2614581,"R",784374,"R",445242,"R",184256,"R",104102,"R",1227835,"R",7873709,"R",3287176,"R",986152,"R",636999,"R",263611,"R",148937,"R",2550834,"R",2989531,"R",291112,"R",87334,"R",248315,"R",102761,"R",58059,"R",2201950,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"B",,"R",981466,"R",294440,"R",-2638465,"R",0,"R",0,"R",1362559,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31969925,"R",15947038,"R",4784111,"B",,"R",1091885,"R",616902,"R",9529989,"R",7659684,"R",9260591, 1
149639,"R",1056182,"R",1937536,"R",207036,"R",1320050,"R",410450,"R",196873,"R",1730500,"Z",0,"R",110505,"R",402162,"Z",0,"R",4023205,"R",3875916,"R",0,"R",147289,"R",1649267,"R",-66056,"R",1730500,"R",120275,"Z",0,"R",372868,"Z",0,"Z",0,"R",423011,"R",916154,"R",423011,"Z",0,"R",3328459,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",275163,"Z",0,"R",26699,"Z",0,"R",61494,"Z",0,"Z",0,"R",331390,"R",4023205,"R",2690894,"R",1691989,"R",294553,"Z",0,"Z",0,"Z",0,"R",704352,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",178863,"R",94420,"R",17678,"Z",0,"Z",0,"Z",0,"R",66765,"R",166249,"R",87550,"R",17009,"Z",0,"Z",0,"Z",0,"R",61690,"R",266487,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",266487,"R",38314,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",38314,"R",423011,"A",,"A",,"A",,"A",,"A",,"R",423011,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",112098,"R",0,"R",0,"R",0,"R",0,"R",0,"R",112098,"R",3875916,"R",1873959,"R",329240,"B",,"Z",0,"Z",0,"R",1672717,"A",,"A",, 2
149763,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2858126,"R",2678615,"R",-179511,"A",,"A",,"A",,"A",,"R",116879,"R",19550,"R",180689,"R",44686,"R",28850,"R",152851,"R",543505,"R",317118,"R",0,"R",2336722,"R",0,"R",0,"R",0,"R",1826,"R",171000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",31760,"R",316818,"R",2858126,"R",987662,"R",793303,"R",194359,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",460840,"R",298460,"R",73123,"Z",0,"Z",0,"Z",0,"R",89257,"R",575451,"R",377229,"R",92421,"Z",0,"Z",0,"Z",0,"R",105801,"R",654662,"R",325583,"R",79768,"Z",0,"Z",0,"Z",0,"R",249311,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"B",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2678615,"R",1794575,"R",439671,"B",,"Z",0,"Z",0,"R",444369,"R",233386,"R",225886, 1
