UNITID,XF1A01,F1A01,XF1A02,F1A02,XF1A03,F1A03,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A211,F1A211,XF1A212,F1A212,XF1A213,F1A213,XF1A214,F1A214,XF1A221,F1A221,XF1A222,F1A222,XF1A223,F1A223,XF1A224,F1A224,XF1A231,F1A231,XF1A232,F1A232,XF1A233,F1A233,XF1A234,F1A234,XF1A241,F1A241,XF1A242,F1A242,XF1A243,F1A243,XF1A244,F1A244,XF1A251,F1A251,XF1A252,F1A252,XF1A253,F1A253,XF1A254,F1A254,XF1A261,F1A261,XF1A262,F1A262,XF1A263,F1A263,XF1A264,F1A264,XF1A271,F1A271,XF1A272,F1A272,XF1A273,F1A273,XF1A274,F1A274,XF1A281,F1A281,XF1A282,F1A282,XF1A283,F1A283,XF1A284,F1A284,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B05,F1B05,XF1B06,F1B06,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C014,F1C014,XF1C015,F1C015,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C024,F1C024,XF1C025,F1C025,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C034,F1C034,XF1C035,F1C035,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C054,F1C054,XF1C055,F1C055,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C064,F1C064,XF1C065,F1C065,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C074,F1C074,XF1C075,F1C075,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C084,F1C084,XF1C085,F1C085,XF1C091,F1C091,XF1C094,F1C094,XF1C101,F1C101,XF1C102,F1C102,XF1C103,F1C103,XF1C104,F1C104,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C114,F1C114,XF1C115,F1C115,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C124,F1C124,XF1C125,F1C125,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C134,F1C134,XF1C135,F1C135,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C144,F1C144,XF1C145,F1C145,XF1C151,F1C151,XF1C152,F1C152,XF1C153,F1C153,XF1C154,F1C154,XF1C155,F1C155,XF1C161,F1C161,XF1C165,F1C165,XF1C171,F1C171,XF1C172,F1C172,XF1C173,F1C173,XF1C174,F1C174,XF1C175,F1C175,XF1C181,F1C181,XF1C182,F1C182,XF1C183,F1C183,XF1C184,F1C184,XF1C185,F1C185,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C194,F1C194,XF1C195,F1C195,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
161581,"R",1544822,"R",19501099,"R",9511190,"R",286869,"R",10276778,"R",11821600,"R",0,"R",693963,"R",693963,"R",0,"R",0,"R",0,"R",693963,"R",9989909,"R",209814,"R",285407,"R",642507,"R",11127637,"R",262531,"R",0,"R",0,"R",262531,"R",0,"R",0,"R",0,"R",0,"R",10774126,"R",3437309,"R",1687,"R",14209748,"R",4378245,"R",378980,"R",24962,"R",4732263,"R",251596,"R",2275,"R",0,"R",253871,"R",0,"R",0,"R",0,"R",0,"R",3062205,"R",43686,"R",3062205,"R",43686,"R",8898658,"R",637427,"R",24895,"R",9511190,"R",569327,"R",1222995,"R",285956,"R",81268,"R",218091,"R",0,"R",0,"R",87531,"R",2465168,"R",0,"R",3777238,"R",0,"R",0,"R",0,"R",0,"R",10442,"R",44299,"R",0,"R",3831979,"R",0,"R",7685,"R",1123,"R",503003,"R",511811,"R",6808958,"R",2601469,"R",1563326,"R",608032,"R",0,"R",430111,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",476215,"R",251963,"R",107339,"R",0,"R",116913,"R",878074,"R",474099,"R",205861,"R",0,"R",198114,"R",746693,"R",394459,"R",169433,"R",0,"R",182801,"R",674887,"R",227005,"R",119081,"R",0,"R",328801,"R",635993,"R",635993,"R",27489,"A",,"A",,"A",,"R",27489,"R",569789,"R",141536,"R",74072,"R",0,"R",354181,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6610609,"R",3052388,"R",1283818,"R",635993,"R",1638410,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",0,"R",3,"R",6610612,"R",3052388,"R",1283818,"R",635993,"R",1638413,"R",6808958,"R",6610612,"R",198346,"R",10929299,"R",-8,"R",11127637,"R",726140,"R",15069,"R",100520,"R",0,"R",16358,"R",242364,"R",1100451,"R",1053739,"R",19223,"R",1072962,"R",27489,1 ,"R",272837,"R",286869
161688,"R",7286929,"R",41878585,"R",19306827,"R",699101,"R",23270859,"R",30557788,"R",128071,"R",1955611,"R",2083682,"R",178266,"R",0,"R",178266,"R",2261948,"R",22826671,"R",19392,"R",0,"R",5449777,"R",28295840,"R",382150,"R",0,"R",0,"R",382150,"R",0,"R",0,"R",0,"R",0,"R",29506343,"R",214479,"R",115217,"R",29605605,"R",10638832,"R",872374,"R",421834,"R",11089372,"R",915379,"R",52488,"R",30132,"R",937735,"R",379807,"R",38047,"R",111517,"R",306337,"R",24380,"R",154720,"R",0,"R",179100,"R",18159889,"R",1698414,"R",551476,"R",19306827,"R",7222863,"R",0,"R",0,"R",0,"R",1518730,"R",0,"R",0,"R",278417,"R",9020010,"R",592,"R",5393738,"R",5575000,"R",4722250,"R",68777,"R",0,"R",1194355,"R",42409,"R",250887,"R",17248008,"R",154720,"R",45273,"R",0,"R",0,"R",199993,"R",26468011,"R",10120742,"R",7349688,"R",1664971,"R",0,"R",1106083,"R",5042,"R",4246,"R",326,"R",0,"R",470,"R",27006,"R",26778,"R",0,"R",0,"R",228,"R",3743143,"R",2527822,"R",634333,"R",0,"R",580988,"R",1954067,"R",1120458,"R",281502,"R",0,"R",552107,"R",4180294,"R",2166538,"R",662593,"R",0,"R",1351163,"R",1937716,"R",774301,"R",340607,"R",0,"R",822808,"R",1687619,"R",1687619,"R",453572,"A",,"A",,"A",,"R",453572,"R",1975365,"R",208088,"R",65483,"R",10795,"R",1690999,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26084566,"R",14177919,"R",3649815,"R",1698414,"R",6558418,"R",26445,"R",26445,"R",20909,"R",0,"R",0,"R",0,"R",20909,"R",47354,"R",0,"R",0,"R",0,"R",47354,"R",26131920,"R",14177919,"R",3649815,"R",1698414,"R",6605772,"R",26468011,"R",26131920,"R",336091,"R",27959749,"R",0,"R",28295840,"R",3589482,"R",186324,"R",44477,"R",0,"R",0,"R",1936312,"R",5756595,"R",4740398,"R",562625,"R",5303023,"R",453572,1 ,"R",5565575,"R",5312613
161767,"R",16161692,"R",92301979,"R",39246372,"R",2404514,"R",55460121,"R",71621813,"R",7157,"R",12550243,"R",12557400,"R",95521,"R",1260161,"R",1355682,"R",13913082,"R",55438490,"R",56621,"R",0,"R",2213620,"R",57708731,"R",6315793,"R",0,"R",2020,"R",6313773,"R",0,"R",0,"R",0,"R",0,"R",58220610,"R",261988,"R",449655,"R",58032943,"R",24986818,"R",1595287,"R",10685528,"R",15896577,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2638775,"R",13694353,"R",1896788,"R",14436340,"R",43511181,"R",3883171,"R",8147980,"R",39246372,"R",18825061,"R",1546550,"R",557100,"R",26668,"R",13499046,"Z",0,"Z",0,"R",292455,"R",34746880,"R",0,"R",19375740,"R",22530000,"R",4461893,"R",0,"R",0,"R",791446,"R",61522,"R",-2989223,"R",44231378,"R",13610045,"R",0,"R",0,"R",0,"R",13610045,"R",92588303,"R",35923551,"R",28329686,"R",5397716,"R",0,"R",2196149,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",8244960,"R",5363049,"R",1327259,"Z",0,"R",1554652,"R",6035454,"R",4278195,"R",1060706,"Z",0,"R",696553,"R",10332188,"R",5568891,"R",1970734,"Z",0,"R",2792563,"R",7570496,"R",2698109,"R",1000489,"Z",0,"R",3871898,"R",3883171,"R",3883171,"R",1624931,"A",,"A",,"A",,"R",1624931,"R",13389375,"R",5427105,"R",1038536,"Z",0,"R",6923734,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",796805,"R",134533,"R",0,"R",0,"R",662272,"R",87800931,"R",51799568,"R",11795440,"R",3883171,"R",20322752,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",87800931,"R",51799568,"R",11795440,"R",3883171,"R",20322752,"R",92588303,"R",87800931,"R",4787372,"R",52921359,"R",0,"R",57708731,"R",4461893,"R",137713,"R",494709,"Z",0,"R",388852,"R",134533,"R",5617700,"R",3396728,"R",596041,"R",3992769,"R",1624931,1 ,"R",2484627,"R",2910840
161864,"R",18313468,"R",88194018,"R",42365906,"R",0,"R",45828112,"R",64141580,"R",625589,"R",5766500,"R",6392089,"R",722289,"R",1952031,"R",2674320,"R",9066409,"R",44480234,"R",36112,"R",0,"R",10558825,"R",55075171,"R",5458065,"R",0,"R",0,"R",5458065,"R",663168,"R",166864,"R",0,"R",830032,"R",38347365,"R",16611993,"R",0,"R",54959358,"R",21119632,"R",2279180,"R",1259920,"R",22138892,"R",4166174,"R",57497,"R",0,"R",4223671,"R",0,"R",0,"R",0,"R",0,"R",13699005,"R",-13115005,"R",0,"R",584000,"R",40401541,"R",3224285,"R",1259920,"R",42365906,"R",4441845,"R",17190151,"R",1605472,"R",2031470,"R",5016725,"R",0,"R",0,"R",19847,"R",30305510,"R",0,"R",29460360,"R",0,"R",0,"R",0,"R",0,"R",179314,"R",129796,"R",1567572,"R",31337042,"R",3706629,"R",0,"R",0,"R",0,"R",3706629,"R",65349181,"R",23975232,"R",16021541,"R",3355400,"R",808371,"R",3789920,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1084167,"R",597627,"R",183370,"R",4986,"R",298184,"R",5435307,"R",3156870,"R",971090,"R",128668,"R",1178679,"R",5365017,"R",3194201,"R",967830,"R",235924,"R",967062,"R",9596540,"R",4284996,"R",1370232,"R",870344,"R",3070968,"R",5954255,"R",2995643,"R",779288,"R",1138633,"R",1040691,"R",0,"R",0,"R",7814559,"A",,"A",,"A",,"R",7814559,"R",3362407,"R",216534,"R",41800,"R",37359,"R",3066714,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62587484,"R",30467412,"R",7669010,"R",3224285,"R",21226777,"R",83803,"R",83803,"R",304,"R",0,"R",0,"R",0,"R",304,"R",84107,"R",0,"R",0,"R",0,"R",84107,"R",62671591,"R",30467412,"R",7669010,"R",3224285,"R",21310884,"R",65349181,"R",62671591,"R",2677590,"R",53649264,"R",-1251683,"R",55075171,"R",12458759,"R",1820602,"R",1430472,"R",853033,"R",0,"R",0,"R",16562866,"R",8691854,"R",56453,"R",8748307,"R",7814559,1 ,"R",799030,"R",1058457
161873,"R",15775800,"R",68665965,"R",30779285,"R",15058182,"R",52944862,"R",68720662,"R",493422,"R",6159444,"R",6652866,"R",13222866,"R",1060499,"R",14283365,"R",20936231,"R",36360737,"R",3708134,"R",0,"R",7715560,"R",47784431,"R",10604141,"R",0,"R",366111,"R",10238030,"R",0,"R",366111,"R",0,"R",366111,"R",48616202,"R",0,"R",0,"R",48616202,"R",7157642,"R",2799977,"R",0,"R",9957619,"R",10092144,"R",0,"R",0,"R",10092144,"R",0,"R",0,"R",0,"R",0,"R",576889,"R",1009316,"R",0,"R",1586205,"R",25840729,"R",4938556,"R",0,"R",30779285,"R",31146483,"R",3207475,"R",3503535,"R",341036,"R",3745416,"R",0,"R",0,"R",595733,"R",42539678,"R",0,"R",20904051,"R",0,"R",0,"R",0,"R",0,"R",0,"R",133219,"R",94491,"R",21131761,"R",81842,"R",0,"R",0,"R",0,"R",81842,"R",63753281,"R",23967536,"R",15731828,"R",4030923,"R",1560367,"R",2644418,"R",4933400,"R",2444825,"R",386613,"R",215560,"R",1886402,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11010572,"R",5266362,"R",1443185,"R",1839045,"R",2461980,"R",4133329,"R",2306753,"R",689994,"R",201239,"R",935343,"R",10908088,"R",5899388,"R",1775063,"R",507074,"R",2726563,"R",5151948,"R",1459100,"R",459972,"R",352589,"R",2880287,"R",0,"R",0,"R",2289365,"A",,"A",,"A",,"R",2289365,"R",1933542,"R",1062690,"R",228877,"R",262682,"R",379293,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64327780,"R",34170946,"R",9014627,"R",4938556,"R",16203651,"R",358293,"R",358293,"R",2162649,"R",0,"R",0,"R",0,"R",2162649,"R",2520942,"R",0,"R",0,"R",0,"R",2520942,"R",66848722,"R",34170946,"R",9014627,"R",4938556,"R",18724593,"R",63753281,"R",66848722,"R",-3095441,"R",50879875,"R",-3,"R",47784431,"R",1365627,"R",131338,"R",342799,"R",22347,"R",116232,"R",1640715,"R",3619058,"R",1329693,"R",0,"R",1329693,"R",2289365,1 ,"R",2832648,"R",3143722
162007,"R",6258049,"R",131809509,"R",58604039,"R",1425944,"R",74631414,"R",80889463,"R",1056170,"R",5118469,"R",6174639,"R",16759490,"R",1576224,"R",18335714,"R",24510353,"R",55389810,"R",1741829,"R",0,"R",-752529,"R",56379110,"R",4184611,"R",0,"R",0,"R",4184611,"R",4287237,"R",2654022,"R",0,"R",6941259,"R",96720198,"R",5997690,"R",0,"R",102717888,"R",8743794,"R",3172227,"R",636465,"R",11279556,"R",1673057,"R",308417,"R",0,"R",1981474,"R",0,"R",0,"R",0,"R",0,"R",12978958,"R",0,"R",8274237,"R",4704721,"R",53460261,"R",5143778,"R",0,"R",58604039,"R",19276401,"R",10213775,"R",3243409,"R",142334,"R",9435920,"R",0,"R",0,"R",146302,"R",42458141,"R",0,"R",20712299,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4260,"R",0,"R",20716559,"R",1825664,"R",0,"R",0,"R",259327,"R",2084991,"R",65259691,"R",22782454,"R",18141208,"R",803474,"R",2285965,"R",1551807,"R",1998223,"R",815808,"R",16641,"R",90147,"R",1075627,"R",563029,"R",270060,"R",4897,"R",25372,"R",262700,"R",6724149,"R",3748088,"R",171022,"R",561926,"R",2243113,"R",3658813,"R",2937261,"R",111949,"R",208001,"R",401602,"R",12526319,"R",8631515,"R",349742,"R",643748,"R",2901314,"R",7653457,"R",1285375,"R",59984,"R",363625,"R",5944473,"R",0,"R",0,"R",392252,"A",,"A",,"A",,"R",392252,"R",9035020,"R",2113284,"R",49064,"R",964994,"R",5907678,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",65333716,"R",37942599,"R",1566773,"R",5143778,"R",20680566,"R",497470,"R",497470,"R",1118761,"R",0,"R",0,"R",0,"R",1118761,"R",1616231,"R",0,"R",0,"R",0,"R",1616231,"R",66949947,"R",37942599,"R",1566773,"R",5143778,"R",22296797,"R",65259691,"R",66949947,"R",-1690256,"R",58069366,"R",0,"R",56379110,"R",3778414,"R",246309,"R",0,"R",0,"R",0,"R",3255623,"R",7280346,"R",5859902,"R",1028192,"R",6888094,"R",392252,1 ,"R",2454084,"R",2776168
162104,"R",4441633,"R",39649618,"R",12095833,"R",0,"R",27553785,"R",31995418,"R",17607,"R",3285680,"R",3303287,"R",52334,"R",0,"R",52334,"R",3355621,"R",27483844,"R",0,"R",0,"R",1155953,"R",28639797,"R",166654,"R",0,"R",0,"R",166654,"R",0,"R",0,"R",0,"R",0,"R",28084472,"R",134543,"R",686488,"R",27532527,"R",5285956,"R",135930,"R",2368480,"R",3053406,"R",2047338,"R",28882,"R",0,"R",2076220,"R",0,"Z",0,"R",0,"Z",0,"R",486106,"R",6334705,"R",0,"R",6820811,"R",12999718,"R",1161542,"R",2065427,"R",12095833,"R",3472513,"R",549630,"R",546779,"R",185348,"R",818717,"R",0,"R",0,"R",0,"R",5572987,"R",0,"R",3027348,"R",5825934,"R",815840,"R",89107,"R",22846,"R",54668,"R",19212,"R",544468,"R",10399423,"R",6515243,"R",116611,"R",0,"R",0,"R",6631854,"R",22604264,"R",5970905,"R",4479736,"R",961642,"R",0,"R",529527,"R",0,"R",0,"R",0,"R",0,"R",0,"R",958869,"R",598017,"R",160831,"R",0,"R",200021,"R",624648,"R",433890,"R",92759,"R",0,"R",97999,"R",2168776,"R",1493847,"R",328911,"R",0,"R",346018,"R",3126695,"R",1553942,"R",332244,"R",0,"R",1240509,"R",1419136,"R",414439,"R",88601,"R",0,"R",916096,"R",1161543,"R",1161543,"R",263695,"A",,"A",,"A",,"R",263695,"R",764080,"R",172528,"R",13089,"R",0,"R",578463,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",883610,"R",0,"R",0,"R",0,"R",883610,"R",17341957,"R",9146399,"R",1978077,"R",1161543,"R",5055938,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17341957,"R",9146399,"R",1978077,"R",1161543,"R",5055938,"R",22604264,"R",17341957,"R",5262307,"R",23910163,"R",-532673,"R",28639797,"R",789440,"R",26400,"R",89107,"R",77514,"R",0,"R",291215,"R",1273676,"R",1009981,"R",0,"R",1009981,"R",263695,1 ,"R",1227812,"R",1486540
162122,"R",20199201,"R",73017629,"R",19733965,"R",0,"R",53283664,"R",73482865,"R",25676,"R",9475446,"R",9501122,"R",22032,"R",0,"R",22032,"R",9523154,"R",53235956,"R",1157711,"R",0,"R",9566044,"R",63959711,"R",1903245,"R",0,"R",0,"R",1903245,"R",0,"R",0,"R",0,"R",0,"R",28679088,"R",6831734,"R",1108392,"R",34402430,"R",1492803,"R",1041958,"R",487343,"R",2047418,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8942711,"R",12819594,"R",6831734,"R",14930571,"R",18375317,"R",1358648,"R",0,"R",19733965,"R",12862504,"R",3955926,"R",1221454,"R",213807,"R",4486192,"R",0,"R",0,"R",5140632,"R",27880515,"R",0,"R",7145232,"R",10988872,"R",0,"R",0,"R",197190,"R",0,"R",92954,"R",0,"R",18424248,"Z",0,"Z",0,"Z",0,"R",13586387,"R",13586387,"R",59891150,"R",16047565,"R",12553263,"R",1964704,"R",0,"R",1529598,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3283047,"R",1808318,"R",444191,"R",0,"R",1030538,"R",3413768,"R",2328647,"R",568108,"R",0,"R",517013,"R",9081027,"R",4094246,"R",1280565,"R",0,"R",3706216,"R",2859325,"R",881199,"R",306576,"R",0,"R",1671550,"R",1593612,"R",1593612,"R",413607,"A",,"A",,"A",,"R",413607,"R",4374312,"R",500154,"R",162756,"R",0,"R",3711402,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3812516,"R",11846,"R",213,"R",0,"R",3800457,"R",44878779,"R",22177673,"R",4727113,"R",1593612,"R",16380381,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44878779,"R",22177673,"R",4727113,"R",1593612,"R",16380381,"R",59891150,"R",44878779,"R",15012371,"R",48947340,"R",0,"R",63959711,"R",1727361,"R",95133,"R",404683,"R",0,"R",0,"R",297456,"R",2524633,"R",2111026,"R",0,"R",2111026,"R",413607,1 ,"R",1769433,"R",1901491
162168,"R",5603052,"R",46075625,"R",14883691,"R",0,"R",31191934,"R",36794986,"R",49826,"R",2361157,"R",2410983,"R",1472084,"R",0,"R",1472084,"R",3883067,"R",29620024,"R",184712,"R",0,"R",3107183,"R",32911919,"R",472109,"Z",0,"R",0,"R",472109,"R",0,"Z",0,"R",0,"Z",0,"R",33291145,"R",3798493,"R",0,"R",37089638,"R",5836994,"R",629784,"R",172223,"R",6294555,"R",814575,"R",53629,"R",0,"R",868204,"R",0,"Z",0,"R",0,"Z",0,"R",2711392,"R",1015589,"R",2639577,"R",1087404,"R",13266301,"R",1781600,"R",164210,"R",14883691,"R",3685786,"R",2812068,"R",232991,"R",23648,"R",721061,"Z",0,"Z",0,"R",661363,"R",8136917,"Z",0,"R",4179353,"R",4741628,"Z",0,"Z",0,"Z",0,"Z",0,"R",15603,"R",4531690,"R",13468274,"R",3429204,"R",0,"R",0,"R",0,"R",3429204,"R",25034395,"R",7104250,"R",5069558,"R",846491,"Z",0,"R",1188201,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",104271,"R",54669,"R",8039,"Z",0,"R",41563,"R",1398846,"R",932113,"R",158851,"Z",0,"R",307882,"R",2641157,"R",1545296,"R",302698,"Z",0,"R",793163,"R",2542331,"R",1546217,"R",323156,"Z",0,"R",672958,"R",1496056,"R",533540,"R",173304,"Z",0,"R",789212,"R",1781600,"R",1781600,"R",279155,"A",,"A",,"A",,"R",279155,"R",578076,"R",310229,"R",78138,"Z",0,"R",189709,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",968535,"R",922,"R",1000,"R",0,"R",966613,"R",18894277,"R",9992544,"R",1891677,"R",1781600,"R",5228456,"R",94162,"R",94162,"R",4912,"R",0,"R",0,"R",0,"R",4912,"R",99074,"R",0,"R",0,"R",0,"R",99074,"R",18993351,"R",9992544,"R",1891677,"R",1781600,"R",5327530,"R",25034395,"R",18993351,"R",6041044,"R",30201005,"R",-3330130,"R",32911919,"R",1547495,"R",35540,"R",193892,"R",0,"R",414698,"R",253749,"R",2445374,"R",1226466,"R",939753,"R",2166219,"R",279155,1 ,"R",1349702,"R",1353270
162283,"R",7163231,"R",89382326,"R",37597229,"R",1736877,"R",53521974,"R",60685205,"R",1034722,"R",7540016,"R",8574738,"R",23459861,"R",1645065,"R",25104926,"R",33679664,"R",27290514,"R",1790476,"R",522458,"R",-2597907,"R",27005541,"R",1389957,"R",79600,"R",0,"R",1469557,"R",3220751,"R",0,"R",0,"R",3220751,"R",69495003,"R",775392,"R",0,"R",70270395,"R",8495548,"R",2174082,"R",0,"R",10669630,"R",2189529,"R",86765,"R",0,"R",2276294,"R",0,"Z",0,"R",0,"Z",0,"R",757289,"R",718410,"R",0,"R",1475699,"R",35699616,"R",1897613,"R",0,"R",37597229,"R",10148575,"R",3121356,"R",4798748,"R",200557,"R",3554107,"Z",0,"Z",0,"R",0,"R",21823343,"Z",0,"R",18693564,"Z",0,"R",5140033,"Z",0,"Z",0,"Z",0,"R",70418,"R",0,"R",23904015,"R",2342168,"Z",0,"R",75000,"R",0,"R",2417168,"R",48144526,"R",16065820,"R",12016042,"R",2819643,"R",446352,"R",783783,"R",32652,"R",6560,"R",513,"Z",0,"R",25579,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",3027458,"R",1659862,"R",822681,"R",108365,"R",436550,"R",3835613,"R",2018801,"R",944535,"R",32188,"R",840089,"R",14170391,"R",5644658,"R",2715907,"R",574175,"R",5235651,"R",3517612,"R",1072646,"R",516591,"R",627695,"R",1300680,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"Z",0,"R",5718565,"R",728474,"R",234536,"R",108838,"R",4646717,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",46368111,"R",23147043,"R",8054406,"R",1897613,"R",13269049,"R",1086891,"R",1086891,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1086891,"R",0,"R",0,"R",0,"R",1086891,"R",47455002,"R",23147043,"R",8054406,"R",1897613,"R",14355940,"R",48144526,"R",47455002,"R",689524,"R",26070462,"R",245555,"R",27005541,"R",5140033,"R",49023,"R",67285,"R",0,"Z",0,"R",0,"R",5256341,"R",5256341,"R",0,"R",5256341,"Z",0,1 ,"R",448262,"R",566174
