UNITID,CONTRACT,ARANK,XEMPCNTM,EMPCNTM,XOUTLAYM,OUTLAYM,XAVESALM,AVESALM,XEMPCNTW,EMPCNTW,XOUTLAYW,OUTLAYW,XAVESALW,AVESALW,XEMPCNTT,EMPCNTT,XOUTLAYT,OUTLAYT,XAVESALT,AVESALT 
100706,2,3,"R",1,"R",58836,"R",58836,"R",2,"R",136205,"R",68103,"R",3,"R",195041,"R",65014
100706,2,5,"R",4,"R",271000,"R",67750,"R",8,"R",334686,"R",41836,"R",12,"R",605686,"R",50474
100706,2,7,"R",22,"R",2705350,"R",122970,"R",16,"R",997853,"R",62366,"R",38,"R",3703203,"R",97453
100706,4,1,"R",68,"R",7210186,"R",106032,"R",8,"R",775801,"R",96975,"R",76,"R",7985987,"R",105079
100706,4,2,"R",61,"R",4902657,"R",80371,"R",32,"R",2320901,"R",72528,"R",93,"R",7223558,"R",77673
100706,4,3,"R",45,"R",2991535,"R",66479,"R",41,"R",2354759,"R",57433,"R",86,"R",5346294,"R",62166
100706,4,4,"R",1,"R",47000,"R",47000,"R",10,"R",547600,"R",54760,"R",11,"R",594600,"R",54055
100706,4,5,"R",13,"R",641224,"R",49325,"R",24,"R",915667,"R",38153,"R",37,"R",1556891,"R",42078
100706,4,7,"R",188,"R",15792602,"R",84003,"R",115,"R",6914728,"R",60128,"R",303,"R",22707330,"R",74942
100724,1,1,"R",40,"R",3486396,"R",87160,"R",16,"R",1334734,"R",83421,"R",56,"R",4821130,"R",86092
100724,1,2,"R",19,"R",1304192,"R",68642,"R",33,"R",2174265,"R",65887,"R",52,"R",3478457,"R",66893
100724,1,3,"R",27,"R",1491827,"R",55253,"R",36,"R",1973894,"R",54830,"R",63,"R",3465721,"R",55011
100724,1,4,"R",17,"R",767991,"R",45176,"R",37,"R",1664945,"R",44999,"R",54,"R",2432936,"R",45054
100724,1,7,"R",103,"R",7050406,"R",68451,"R",122,"R",7147838,"R",58589,"R",225,"R",14198244,"R",63103
100724,2,1,"Z",0,"Z",0,"A",,"R",2,"R",169259,"R",84630,"R",2,"R",169259,"R",84630
100724,2,2,"R",2,"R",184711,"R",92356,"R",1,"R",75000,"R",75000,"R",3,"R",259711,"R",86570
100724,2,3,"R",2,"R",112761,"R",56381,"R",4,"R",261734,"R",65434,"R",6,"R",374495,"R",62416
100724,2,4,"R",3,"R",141915,"R",47305,"R",2,"R",101363,"R",50682,"R",5,"R",243278,"R",48656
100724,2,7,"R",7,"R",439387,"R",62770,"R",9,"R",607356,"R",67484,"R",16,"R",1046743,"R",65421
100724,4,1,"R",40,"R",3486396,"R",87160,"R",18,"R",1473222,"R",81846,"R",58,"R",4959618,"R",85511
100724,4,2,"R",21,"R",1455323,"R",69301,"R",34,"R",2235630,"R",65754,"R",55,"R",3690953,"R",67108
100724,4,3,"R",29,"R",1584088,"R",54624,"R",40,"R",2188045,"R",54701,"R",69,"R",3772133,"R",54669
100724,4,4,"R",20,"R",884106,"R",44205,"R",39,"R",1747880,"R",44817,"R",59,"R",2631986,"R",44610
100724,4,7,"R",110,"R",7409913,"R",67363,"R",131,"R",7644777,"R",58357,"R",241,"R",15054690,"R",62468
100751,1,1,"R",221,"R",26553710,"R",120153,"R",66,"R",6943648,"R",105207,"R",287,"R",33497358,"R",116716
100751,1,2,"R",160,"R",13124538,"R",82028,"R",94,"R",7267062,"R",77309,"R",254,"R",20391600,"R",80282
100751,1,3,"R",133,"R",8379429,"R",63003,"R",124,"R",7330297,"R",59115,"R",257,"R",15709726,"R",61127
100751,1,4,"R",56,"R",2149228,"R",38379,"R",89,"R",3577844,"R",40200,"R",145,"R",5727072,"R",39497
100751,1,5,"R",5,"R",353418,"R",70684,"R",6,"R",344089,"R",57348,"R",11,"R",697507,"R",63410
100751,1,7,"R",575,"R",50560323,"R",87931,"R",379,"R",25462940,"R",67185,"R",954,"R",76023263,"R",79689
100751,2,1,"R",19,"R",2605894,"R",137152,"R",10,"R",1175812,"R",117581,"R",29,"R",3781706,"R",130404
100751,2,2,"R",15,"R",1421373,"R",94758,"R",19,"R",1457705,"R",76721,"R",34,"R",2879078,"R",84679
100751,2,3,"R",18,"R",1244870,"R",69159,"R",40,"R",2618432,"R",65461,"R",58,"R",3863302,"R",66609
100751,2,4,"R",13,"R",616390,"R",47415,"R",13,"R",626289,"R",48176,"R",26,"R",1242679,"R",47795
100751,2,5,"R",5,"R",422796,"R",84559,"Z",0,"Z",0,"A",,"R",5,"R",422796,"R",84559
100751,2,7,"R",70,"R",6311323,"R",90162,"R",82,"R",5878238,"R",71686,"R",152,"R",12189561,"R",80194
100751,4,1,"R",240,"R",28685852,"R",119524,"R",76,"R",7905697,"R",104022,"R",316,"R",36591549,"R",115796
100751,4,2,"R",175,"R",14287505,"R",81643,"R",113,"R",8459756,"R",74865,"R",288,"R",22747261,"R",78984
100751,4,3,"R",151,"R",9397982,"R",62238,"R",164,"R",9472698,"R",57760,"R",315,"R",18870680,"R",59907
100751,4,4,"R",69,"R",2653558,"R",38457,"R",102,"R",4090274,"R",40101,"R",171,"R",6743832,"R",39438
100751,4,5,"R",10,"R",699350,"R",69935,"R",6,"R",344089,"R",57348,"R",16,"R",1043439,"R",65215
100751,4,7,"R",645,"R",55724247,"R",86394,"R",461,"R",30272514,"R",65667,"R",1106,"R",85996761,"R",77755
100760,1,6,"R",26,"R",1441180,"R",55430,"R",30,"R",1546884,"R",51563,"R",56,"R",2988064,"R",53358
100760,1,7,"R",26,"R",1441180,"R",55430,"R",30,"R",1546884,"R",51563,"R",56,"R",2988064,"R",53358
100760,4,6,"R",26,"R",1441180,"R",55430,"R",30,"R",1546884,"R",51563,"R",56,"R",2988064,"R",53358
100760,4,7,"R",26,"R",1441180,"R",55430,"R",30,"R",1546884,"R",51563,"R",56,"R",2988064,"R",53358
100812,1,1,"R",15,"R",1252845,"R",83523,"R",2,"R",170259,"R",85130,"R",17,"R",1423104,"R",83712
100812,1,2,"R",5,"R",370136,"R",74027,"R",10,"R",725002,"R",72500,"R",15,"R",1095138,"R",73009
100812,1,3,"R",16,"R",913570,"R",57098,"R",17,"R",1058537,"R",62267,"R",33,"R",1972107,"R",59761
100812,1,4,"Z",0,"Z",0,"A",,"R",2,"R",109952,"R",54976,"R",2,"R",109952,"R",54976
100812,1,7,"R",36,"R",2536551,"R",70460,"R",31,"R",2063750,"R",66573,"R",67,"R",4600301,"R",68661
100812,2,1,"R",3,"R",230152,"R",76717,"R",1,"R",108977,"R",108977,"R",4,"R",339129,"R",84782
100812,2,2,"R",1,"R",88834,"R",88834,"R",4,"R",377505,"R",94376,"R",5,"R",466339,"R",93268
100812,2,3,"R",2,"R",165648,"R",82824,"R",3,"R",243486,"R",81162,"R",5,"R",409134,"R",81827
100812,2,4,"R",1,"R",22000,"R",22000,"Z",0,"Z",0,"A",,"R",1,"R",22000,"R",22000
100812,2,7,"R",7,"R",506634,"R",72376,"R",8,"R",729968,"R",91246,"R",15,"R",1236602,"R",82440
100812,4,1,"R",18,"R",1441155,"R",80064,"R",3,"R",259424,"R",86475,"R",21,"R",1700579,"R",80980
100812,4,2,"R",6,"R",442820,"R",73803,"R",14,"R",1033877,"R",73848,"R",20,"R",1476697,"R",73835
100812,4,3,"R",18,"R",1049103,"R",58284,"R",20,"R",1257757,"R",62888,"R",38,"R",2306860,"R",60707
100812,4,4,"R",1,"R",18000,"R",18000,"R",2,"R",109952,"R",54976,"R",3,"R",127952,"R",42651
100812,4,7,"R",43,"R",2951078,"R",68630,"R",39,"R",2661010,"R",68231,"R",82,"R",5612088,"R",68440
100830,1,1,"R",29,"R",2467735,"R",85094,"R",14,"R",988800,"R",70629,"R",43,"R",3456535,"R",80385
100830,1,2,"R",27,"R",1847200,"R",68415,"R",22,"R",1400950,"R",63680,"R",49,"R",3248150,"R",66289
100830,1,3,"R",28,"R",1542470,"R",55088,"R",30,"R",1500630,"R",50021,"R",58,"R",3043100,"R",52467
100830,1,4,"R",1,"R",44000,"R",44000,"R",5,"R",203200,"R",40640,"R",6,"R",247200,"R",41200
100830,1,7,"R",85,"R",5901405,"R",69428,"R",71,"R",4093580,"R",57656,"R",156,"R",9994985,"R",64070
100830,2,1,"R",8,"R",758070,"R",94759,"R",2,"R",176362,"R",88181,"R",10,"R",934432,"R",93443
100830,2,2,"R",6,"R",574660,"R",95777,"R",6,"R",487774,"R",81296,"R",12,"R",1062434,"R",88536
100830,2,3,"R",2,"R",125248,"R",62624,"R",2,"R",121810,"R",60905,"R",4,"R",247058,"R",61765
100830,2,4,"Z",0,"Z",0,"A",,"R",3,"R",174500,"R",58167,"R",3,"R",174500,"R",58167
100830,2,6,"R",1,"R",146320,"R",146320,"Z",0,"Z",0,"A",,"R",1,"R",146320,"R",146320
100830,2,7,"R",17,"R",1604298,"R",94370,"R",13,"R",960446,"R",73880,"R",30,"R",2564744,"R",85491
100830,4,1,"R",37,"R",3087988,"R",83459,"R",16,"R",1133099,"R",70819,"R",53,"R",4221087,"R",79643
100830,4,2,"R",33,"R",2317387,"R",70224,"R",28,"R",1800047,"R",64287,"R",61,"R",4117434,"R",67499
100830,4,3,"R",30,"R",1644948,"R",54832,"R",32,"R",1600295,"R",50009,"R",62,"R",3245243,"R",52343
100830,4,4,"R",1,"R",44000,"R",44000,"R",8,"R",345976,"R",43247,"R",9,"R",389976,"R",43331
100830,4,6,"R",1,"R",119719,"R",119719,"Z",0,"Z",0,"A",,"R",1,"R",119719,"R",119719
100830,4,7,"R",102,"R",7214042,"R",70726,"R",84,"R",4879417,"R",58088,"R",186,"R",12093459,"R",65019
100858,1,1,"R",245,"R",26146639,"R",106721,"R",39,"R",3496598,"R",89656,"R",284,"R",29643237,"R",104378
100858,1,2,"R",177,"R",13564750,"R",76637,"R",93,"R",6337867,"R",68149,"R",270,"R",19902617,"R",73713
100858,1,3,"R",135,"R",8932338,"R",66165,"R",104,"R",5994645,"R",57641,"R",239,"R",14926983,"R",62456
100858,1,4,"R",24,"R",842905,"R",35121,"R",34,"R",1167730,"R",34345,"R",58,"R",2010635,"R",34666
100858,1,5,"R",2,"R",91200,"R",45600,"R",4,"R",220600,"R",55150,"R",6,"R",311800,"R",51967
100858,1,7,"R",583,"R",49577832,"R",85039,"R",274,"R",17217440,"R",62837,"R",857,"R",66795272,"R",77941
100858,2,1,"R",131,"R",17194903,"R",131259,"R",39,"R",4729214,"R",121262,"R",170,"R",21924117,"R",128965
100858,2,2,"R",53,"R",4898039,"R",92416,"R",38,"R",3494783,"R",91968,"R",91,"R",8392822,"R",92229
100858,2,3,"R",26,"R",2181830,"R",83917,"R",31,"R",2640183,"R",85167,"R",57,"R",4822013,"R",84597
100858,2,4,"R",4,"R",196587,"R",49147,"R",4,"R",252850,"R",63213,"R",8,"R",449437,"R",56180
100858,2,5,"Z",0,"Z",0,"A",,"R",1,"R",75000,"R",75000,"R",1,"R",75000,"R",75000
100858,2,7,"R",214,"R",24471359,"R",114352,"R",113,"R",11192030,"R",99045,"R",327,"R",35663389,"R",109062
100858,4,1,"R",376,"R",40215509,"R",106956,"R",78,"R",7366041,"R",94436,"R",454,"R",47581550,"R",104805
100858,4,2,"R",230,"R",17572326,"R",76401,"R",131,"R",9197298,"R",70208,"R",361,"R",26769624,"R",74154
100858,4,3,"R",161,"R",10717511,"R",66568,"R",135,"R",8154843,"R",60406,"R",296,"R",18872354,"R",63758
100858,4,4,"R",28,"R",1003752,"R",35848,"R",38,"R",1374612,"R",36174,"R",66,"R",2378364,"R",36036
100858,4,5,"R",2,"R",91200,"R",45600,"R",5,"R",281965,"R",56393,"R",7,"R",373165,"R",53309
100858,4,7,"R",797,"R",69600298,"R",87328,"R",387,"R",26374759,"R",68152,"R",1184,"R",95975057,"R",81060
100937,1,1,"R",31,"R",2539148,"R",81908,"R",15,"R",1164584,"R",77639,"R",46,"R",3703732,"R",80516
100937,1,2,"R",15,"R",1044260,"R",69617,"R",13,"R",834291,"R",64176,"R",28,"R",1878551,"R",67091
100937,1,3,"R",6,"R",345500,"R",57583,"R",11,"R",575420,"R",52311,"R",17,"R",920920,"R",54172
100937,1,4,"R",5,"R",187000,"R",37400,"R",4,"R",151815,"R",37954,"R",9,"R",338815,"R",37646
100937,1,5,"R",6,"R",264006,"R",44001,"R",4,"R",148092,"R",37023,"R",10,"R",412098,"R",41210
100937,1,7,"R",63,"R",4379914,"R",69522,"R",47,"R",2874202,"R",61153,"R",110,"R",7254116,"R",65947
100937,4,1,"R",31,"R",2539148,"R",81908,"R",15,"R",1164584,"R",77639,"R",46,"R",3703732,"R",80516
100937,4,2,"R",15,"R",1044260,"R",69617,"R",13,"R",834291,"R",64176,"R",28,"R",1878551,"R",67091
100937,4,3,"R",6,"R",345500,"R",57583,"R",11,"R",575420,"R",52311,"R",17,"R",920920,"R",54172
100937,4,4,"R",5,"R",187000,"R",37400,"R",4,"R",151815,"R",37954,"R",9,"R",338815,"R",37646
100937,4,5,"R",6,"R",264006,"R",44001,"R",4,"R",148092,"R",37023,"R",10,"R",412098,"R",41210
100937,4,7,"R",63,"R",4379914,"R",69522,"R",47,"R",2874202,"R",61153,"R",110,"R",7254116,"R",65947
101028,1,6,"R",8,"R",459163,"R",57395,"R",28,"R",1540701,"R",55025,"R",36,"R",1999864,"R",55552
101028,1,7,"R",8,"R",459163,"R",57395,"R",28,"R",1540701,"R",55025,"R",36,"R",1999864,"R",55552
101028,4,6,"R",8,"R",459163,"R",57395,"R",28,"R",1540701,"R",55025,"R",36,"R",1999864,"R",55552
101028,4,7,"R",8,"R",459163,"R",57395,"R",28,"R",1540701,"R",55025,"R",36,"R",1999864,"R",55552
101073,2,2,"R",5,"R",254424,"R",50885,"R",1,"R",52400,"R",52400,"R",6,"R",306824,"R",51137
101073,2,3,"R",4,"R",192800,"R",48200,"R",9,"R",378700,"R",42078,"R",13,"R",571500,"R",43962
101073,2,7,"R",9,"R",447224,"R",49692,"R",10,"R",431100,"R",43110,"R",19,"R",878324,"R",46228
101073,4,2,"R",5,"R",208170,"R",41634,"R",1,"R",42874,"R",42874,"R",6,"R",251044,"R",41841
101073,4,3,"R",4,"R",157749,"R",39437,"R",9,"R",309852,"R",34428,"R",13,"R",467601,"R",35969
101073,4,7,"R",9,"R",365919,"R",40658,"R",10,"R",352726,"R",35273,"R",19,"R",718645,"R",37823
101116,2,2,"R",1,"R",63000,"R",63000,"R",1,"R",83000,"R",83000,"R",2,"R",146000,"R",73000
101116,2,3,"R",5,"R",310000,"R",62000,"R",4,"R",242570,"R",60643,"R",9,"R",552570,"R",61397
101116,2,4,"R",3,"R",136025,"R",45342,"R",4,"R",157550,"R",39388,"R",7,"R",293575,"R",41939
101116,2,7,"R",9,"R",509025,"R",56558,"R",9,"R",483120,"R",53680,"R",18,"R",992145,"R",55119
101116,4,2,"R",1,"R",51547,"R",51547,"R",1,"R",67911,"R",67911,"R",2,"R",119458,"R",59729
101116,4,3,"R",5,"R",253642,"R",50728,"R",4,"R",198471,"R",49618,"R",9,"R",452113,"R",50235
101116,4,4,"R",3,"R",111296,"R",37099,"R",4,"R",128907,"R",32227,"R",7,"R",240203,"R",34315
101116,4,7,"R",9,"R",416485,"R",46276,"R",9,"R",395289,"R",43921,"R",18,"R",811774,"R",45099
101143,1,6,"R",43,"R",2235787,"R",51995,"R",20,"R",1013139,"R",50657,"R",63,"R",3248926,"R",51570
101143,1,7,"R",43,"R",2235787,"R",51995,"R",20,"R",1013139,"R",50657,"R",63,"R",3248926,"R",51570
101143,4,6,"R",43,"R",2235787,"R",51995,"R",20,"R",1013139,"R",50657,"R",63,"R",3248926,"R",51570
101143,4,7,"R",43,"R",2235787,"R",51995,"R",20,"R",1013139,"R",50657,"R",63,"R",3248926,"R",51570
101161,1,6,"R",25,"R",1374537,"R",54981,"R",32,"R",1742982,"R",54468,"R",57,"R",3117519,"R",54693
101161,1,7,"R",25,"R",1374537,"R",54981,"R",32,"R",1742982,"R",54468,"R",57,"R",3117519,"R",54693
101161,2,6,"R",6,"R",488528,"R",81421,"R",4,"R",294186,"R",73547,"R",10,"R",782714,"R",78271
101161,2,7,"R",6,"R",488528,"R",81421,"R",4,"R",294186,"R",73547,"R",10,"R",782714,"R",78271
101161,4,6,"R",31,"R",1774251,"R",57234,"R",36,"R",1983685,"R",55102,"R",67,"R",3757936,"R",56089
101161,4,7,"R",31,"R",1774251,"R",57234,"R",36,"R",1983685,"R",55102,"R",67,"R",3757936,"R",56089
101189,1,1,"R",19,"R",1352528,"R",71186,"R",5,"R",352603,"R",70521,"R",24,"R",1705131,"R",71047
101189,1,2,"R",13,"R",990032,"R",76156,"R",9,"R",565474,"R",62830,"R",22,"R",1555506,"R",70705
101189,1,3,"R",7,"R",254974,"R",36425,"R",11,"R",578368,"R",52579,"R",18,"R",833342,"R",46297
101189,1,4,"R",1,"R",23190,"R",23190,"R",1,"R",19068,"R",19068,"R",2,"R",42258,"R",21129
101189,1,7,"R",40,"R",2620724,"R",65518,"R",26,"R",1515513,"R",58289,"R",66,"R",4136237,"R",62670
101189,2,1,"R",9,"R",749319,"R",83258,"R",4,"R",334163,"R",83541,"R",13,"R",1083482,"R",83345
101189,2,2,"R",1,"R",58819,"R",58819,"R",3,"R",213485,"R",71162,"R",4,"R",272304,"R",68076
101189,2,3,"R",10,"R",427316,"R",42732,"R",4,"R",179302,"R",44826,"R",14,"R",606618,"R",43330
101189,2,4,"R",1,"R",25000,"R",25000,"R",1,"R",28496,"R",28496,"R",2,"R",53496,"R",26748
101189,2,7,"R",21,"R",1260454,"R",60022,"R",12,"R",755446,"R",62954,"R",33,"R",2015900,"R",61088
101189,4,1,"R",28,"R",1965621,"R",70201,"R",9,"R",626015,"R",69557,"R",37,"R",2591636,"R",70044
101189,4,2,"R",14,"R",1038158,"R",74154,"R",12,"R",740147,"R",61679,"R",26,"R",1778305,"R",68396
101189,4,3,"R",17,"R",604604,"R",35565,"R",15,"R",725073,"R",48338,"R",32,"R",1329677,"R",41552
101189,4,4,"R",2,"R",43645,"R",21823,"R",2,"R",42383,"R",21192,"R",4,"R",86028,"R",21507
101189,4,7,"R",61,"R",3652028,"R",59869,"R",38,"R",2133618,"R",56148,"R",99,"R",5785646,"R",58441
101240,1,6,"R",68,"R",3637416,"R",53491,"R",85,"R",4529342,"R",53286,"R",153,"R",8166758,"R",53378
101240,1,7,"R",68,"R",3637416,"R",53491,"R",85,"R",4529342,"R",53286,"R",153,"R",8166758,"R",53378
101240,4,6,"R",68,"R",3637416,"R",53491,"R",85,"R",4529342,"R",53286,"R",153,"R",8166758,"R",53378
101240,4,7,"R",68,"R",3637416,"R",53491,"R",85,"R",4529342,"R",53286,"R",153,"R",8166758,"R",53378
101286,1,6,"R",50,"R",2600602,"R",52012,"R",77,"R",3883425,"R",50434,"R",127,"R",6484027,"R",51055
101286,1,7,"R",50,"R",2600602,"R",52012,"R",77,"R",3883425,"R",50434,"R",127,"R",6484027,"R",51055
101286,2,6,"R",2,"R",123851,"R",61926,"Z",0,"Z",0,"A",,"R",2,"R",123851,"R",61926
101286,2,7,"R",2,"R",123851,"R",61926,"Z",0,"Z",0,"A",,"R",2,"R",123851,"R",61926
101286,4,6,"R",52,"R",2701937,"R",51960,"R",77,"R",3883425,"R",50434,"R",129,"R",6585362,"R",51049
101286,4,7,"R",52,"R",2701937,"R",51960,"R",77,"R",3883425,"R",50434,"R",129,"R",6585362,"R",51049
101295,1,6,"R",47,"R",2484142,"R",52854,"R",76,"R",3976372,"R",52321,"R",123,"R",6460514,"R",52525
101295,1,7,"R",47,"R",2484142,"R",52854,"R",76,"R",3976372,"R",52321,"R",123,"R",6460514,"R",52525
101295,4,6,"R",47,"R",2484142,"R",52854,"R",76,"R",3976372,"R",52321,"R",123,"R",6460514,"R",52525
101295,4,7,"R",47,"R",2484142,"R",52854,"R",76,"R",3976372,"R",52321,"R",123,"R",6460514,"R",52525
101301,1,6,"R",17,"R",821297,"R",48312,"R",31,"R",1598087,"R",51551,"R",48,"R",2419384,"R",50404
101301,1,7,"R",17,"R",821297,"R",48312,"R",31,"R",1598087,"R",51551,"R",48,"R",2419384,"R",50404
101301,4,6,"R",17,"R",821297,"R",48312,"R",31,"R",1598087,"R",51551,"R",48,"R",2419384,"R",50404
101301,4,7,"R",17,"R",821297,"R",48312,"R",31,"R",1598087,"R",51551,"R",48,"R",2419384,"R",50404
101365,2,2,"R",1,"R",42024,"R",42024,"R",2,"R",124000,"R",62000,"R",3,"R",166024,"R",55341
101365,2,3,"Z",0,"Z",0,"A",,"R",1,"R",47045,"R",47045,"R",1,"R",47045,"R",47045
101365,2,4,"R",4,"R",186820,"R",46705,"R",4,"R",259810,"R",64953,"R",8,"R",446630,"R",55829
101365,2,7,"R",5,"R",228844,"R",45769,"R",7,"R",430855,"R",61551,"R",12,"R",659699,"R",54975
101365,4,2,"R",1,"R",34384,"R",34384,"R",2,"R",101457,"R",50729,"R",3,"R",135841,"R",45280
101365,4,3,"Z",0,"Z",0,"A",,"R",1,"R",38492,"R",38492,"R",1,"R",38492,"R",38492
101365,4,4,"R",4,"R",152856,"R",38214,"R",4,"R",212577,"R",53144,"R",8,"R",365433,"R",45679
101365,4,7,"R",5,"R",187240,"R",37448,"R",7,"R",352526,"R",50361,"R",12,"R",539766,"R",44981
101435,1,1,"R",7,"R",479699,"R",68528,"R",4,"R",261581,"R",65395,"R",11,"R",741280,"R",67389
101435,1,2,"R",5,"R",254104,"R",50821,"R",4,"R",208118,"R",52030,"R",9,"R",462222,"R",51358
101435,1,3,"R",14,"R",621363,"R",44383,"R",7,"R",335298,"R",47900,"R",21,"R",956661,"R",45555
101435,1,4,"R",1,"R",30000,"R",30000,"R",3,"R",149780,"R",49927,"R",4,"R",179780,"R",44945
101435,1,7,"R",27,"R",1385166,"R",51302,"R",18,"R",954777,"R",53043,"R",45,"R",2339943,"R",51999
101435,4,1,"R",7,"R",479699,"R",68528,"R",4,"R",261581,"R",65395,"R",11,"R",741280,"R",67389
101435,4,2,"R",5,"R",254104,"R",50821,"R",4,"R",208118,"R",52030,"R",9,"R",462222,"R",51358
101435,4,3,"R",14,"R",621363,"R",44383,"R",7,"R",335298,"R",47900,"R",21,"R",956661,"R",45555
