UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XCMPFEE1,CMPFEE1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XCMPFEE2,CMPFEE2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XCMPFEE3,CMPFEE3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XISPRO10,ISPROF10,XISPFE10,ISPFEE10,XOSPRO10,OSPROF10,XOSPFE10,OSPFEE10,XISPRO11,ISPROF11,XISPFE11,ISPFEE11,XOSPRO11,OSPROF11,XOSPFE11,OSPFEE11,XCHG1AY1,CHG1AY1,XCHG1AY2,CHG1AY2,XCHG1AY3,CHG1AY3,XCHG2AY1,CHG2AY1,XCHG2AY2,CHG2AY2,XCHG2AY3,CHG2AY3,XCHG3AY1,CHG3AY1,XCHG3AY2,CHG3AY2,XCHG3AY3,CHG3AY3,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3,XCMP1AY1,CMP1AY1,XCMP1AY2,CMP1AY2,XCMP1AY3,CMP1AY3,XCMP2AY1,CMP2AY1,XCMP2AY2,CMP2AY2,XCMP2AY3,CMP2AY3,XCMP3AY1,CMP3AY1,XCMP3AY2,CMP3AY2,XCMP3AY3,CMP3AY3,CINDON,CINSON,COTSON,CINDOFF,CINSOFF,COTSOFF,CINDFAM,CINSFAM,COTSFAM 
154998,"R",1120,"R",720,"R",35,"A",.,"R",1120,"R",720,"R",35,"A",.,"R",1120,"R",880,"R",35,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1648,"R",1648,"R",1850,"R",1648,"R",1648,"R",1850,"R",1872,"R",1872,"R",2010,"R",600,"R",600,"R",600,"R",3560,"R",3600,"R",3760,"R",2626,"R",2731,"R",2731,"R",5146,"R",5146,"A",.,"R",2626,"R",2731,"A",.,"R",2626,"R",2731,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,8941,8941,9101,.,.,.,.,.,.
155007,"R",4480,"R",0,"R",160,"A",.,"R",4480,"Z",0,"R",160,"A",.,"R",4480,"Z",0,"R",160,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3570,"R",3780,"R",4480,"R",3570,"R",3780,"R",4480,"R",3570,"R",3780,"R",4480,"R",736,"R",764,"R",800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",10742,"R",11170,"R",11354,"R",2500,"R",2500,"R",2500,"R",1800,"R",1800,"R",2500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,19134,19134,19134,7780,7780,7780
155025,"R",2410,"R",626,"R",80,"A",.,"R",2410,"R",626,"R",80,"A",.,"R",9130,"R",626,"R",304,"A",.,"R",2890,"R",626,"R",120,"R",2890,"R",626,"R",120,"R",9258,"R",626,"R",386,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2454,"R",2776,"R",3036,"R",2454,"R",2776,"R",3036,"R",7746,"R",8914,"R",9756,"R",720,"R",750,"R",750,"R",4046,"R",4222,"R",4474,"R",2391,"R",2376,"R",2488,"R",4060,"R",4060,"R",4474,"R",2391,"R",3200,"R",2488,"R",2391,"R",2376,"R",2488,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,10748,10748,17468,10748,10748,17468,6274,6274,12994
155052,"R",1944,"R",606,"R",81,"A",.,"R",1944,"R",606,"R",81,"A",.,"R",1944,"R",606,"R",81,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2441,"R",2400,"R",2569,"R",2441,"R",2400,"R",2569,"R",2441,"R",2400,"R",2569,"R",1062,"R",1131,"R",890,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3648,"R",3648,"R",3648,"R",2016,"R",2016,"R",2016,"R",2648,"R",2648,"R",2648,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,9123,9123,9123,6107,6107,6107
155061,"R",1771,"R",550,"R",97,"A",.,"R",1771,"R",550,"R",97,"A",.,"R",6671,"R",550,"R",301,"A",.,"R",1985,"R",412,"R",133,"R",1985,"R",412,"R",133,"R",5881,"R",412,"R",350,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2328,"R",2540,"R",2901,"R",2328,"R",2540,"R",2901,"R",7488,"R",8056,"R",9026,"R",750,"R",800,"R",850,"R",4256,"R",4328,"R",4949,"R",2750,"R",2800,"R",2850,"R",4256,"R",4328,"R",4949,"R",2750,"R",2800,"R",2850,"R",2750,"R",2800,"R",2850,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,11550,11550,17675,11550,11550,17675,6601,6601,12726
155070,"R",9250,"R",0,"R",340,"A",.,"R",9250,"Z",0,"R",340,"A",.,"R",9250,"Z",0,"R",340,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8200,"R",8250,"R",9250,"R",8200,"R",8250,"R",9250,"R",8200,"R",8250,"R",9250,"R",600,"R",600,"R",600,"R",4000,"R",4200,"R",4700,"R",1560,"R",1583,"R",1583,"R",4000,"R",4200,"R",4200,"R",1560,"R",1583,"R",1583,"R",1560,"R",1583,"R",1583,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,16133,16133,16133,15633,15633,15633,11433,11433,11433
155089,"R",14430,"R",90,"R",481,"A",.,"R",14430,"R",90,"R",481,"A",.,"R",14430,"R",90,"R",481,"A",.,"R",8928,"Z",0,"R",496,"R",8928,"Z",0,"R",496,"R",8928,"Z",0,"R",496,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12935,"R",13750,"R",14520,"R",12935,"R",13750,"R",14520,"R",12935,"R",13750,"R",14520,"R",900,"R",900,"R",900,"R",3890,"R",4200,"R",4700,"R",3260,"R",3260,"R",3260,"R",5200,"R",5200,"R",6700,"R",3260,"R",3260,"R",3260,"R",6760,"R",6760,"R",3260,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,23380,23380,23380,25380,25380,25380,18680,18680,18680
155098,"R",990,"R",690,"R",56,"A",.,"R",990,"R",690,"R",56,"A",.,"R",2670,"R",690,"R",112,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1500,"R",1620,"R",1680,"R",1500,"R",1620,"R",1680,"R",3180,"R",3300,"R",3360,"R",650,"R",650,"R",750,"R",3420,"R",3620,"R",3820,"R",1955,"R",1955,"R",1965,"R",3420,"R",3620,"R",3820,"R",1955,"R",1955,"R",1965,"R",1570,"R",1570,"R",1580,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,8215,8215,9895,8215,8215,9895,4010,4010,5690
155104,"R",1184,"R",672,"R",37,"A",.,"R",1184,"R",672,"R",37,"A",.,"R",2080,"R",672,"R",65,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1600,"R",1792,"R",1856,"R",1600,"R",1792,"R",1856,"R",2592,"R",2688,"R",2752,"R",700,"R",750,"R",775,"R",4000,"R",4100,"R",4200,"R",3175,"R",3175,"R",3215,"R",4000,"R",4100,"R",4200,"R",3175,"R",3175,"R",3215,"R",2125,"R",2125,"R",2165,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,10046,10046,10942,10046,10046,10942,4796,4796,5692
155140,"A",.,"A",.,"R",35,"R",210,"A",.,"A",.,"R",35,"R",210,"A",.,"A",.,"R",35,"R",210,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1400,"R",1400,"R",1400,"A",.,"A",.,"A",.,"R",2000,"R",2000,"R",2000,"R",5800,"R",5800,"R",5800,"R",2000,"R",2000,"R",2000,"R",10500,"R",10500,"R",10500,"R",140,"R",140,"R",140,"R",140,"R",140,"R",140,"R",140,"R",140,"R",140,.,.,.,.,.,.,.,.,.
155177,"R",14378,"R",220,"R",600,"A",.,"R",14378,"R",220,"R",600,"A",.,"R",14378,"R",220,"R",600,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12938,"R",13578,"R",14378,"R",12938,"R",13578,"R",14378,"R",12938,"R",13578,"R",14378,"R",800,"R",800,"R",1000,"R",5060,"R",5200,"R",5400,"R",1500,"R",1500,"R",1500,"R",4000,"R",4000,"R",9700,"R",1500,"R",1500,"R",1500,"R",1500,"R",1500,"R",1500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,22278,22278,22278,26578,26578,26578,16878,16878,16878
155186,"R",1020,"R",720,"R",58,"A",.,"R",1260,"R",720,"R",66,"A",.,"R",2760,"R",720,"R",116,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1440,"R",1470,"R",1680,"R",1650,"R",1740,"R",1890,"R",3120,"R",3180,"R",3390,"R",375,"R",300,"R",300,"R",3510,"R",4166,"R",4340,"R",1450,"R",1500,"R",1405,"R",3510,"R",3700,"R",3390,"R",1450,"R",1500,"R",1405,"R",1450,"R",1500,"R",1405,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,7725,7935,9435,6775,6985,8485,3385,3595,5095
155195,"R",1568,"R",448,"R",63,"A",.,"R",1568,"R",448,"R",63,"A",.,"R",2816,"R",448,"R",102,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1728,"R",1952,"R",2016,"R",1728,"R",1952,"R",2016,"R",3136,"R",3200,"R",3264,"R",700,"R",800,"R",900,"R",3480,"R",3664,"R",3872,"R",2200,"R",2300,"R",2500,"R",2700,"R",2900,"R",3000,"R",2200,"R",2300,"R",2500,"R",2200,"R",2300,"R",2500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,9288,9288,10536,8416,8416,9664,5416,5416,6664
155201,"R",1056,"R",736,"R",33,"A",.,"R",1216,"R",736,"R",38,"A",.,"R",1216,"R",736,"R",38,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1728,"R",1728,"R",1792,"R",1728,"R",1888,"R",1952,"R",1908,"R",1888,"R",1952,"R",580,"R",580,"R",600,"R",4000,"R",4100,"R",4100,"R",2080,"R",2080,"R",2100,"R",3000,"R",3000,"R",3000,"R",2120,"R",2120,"R",2100,"R",2120,"R",2120,"R",2100,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,8592,8752,8752,7492,7652,7652,4492,4652,4652
155210,"R",1860,"R",0,"R",62,"A",.,"R",2310,"R",0,"R",77,"A",.,"R",4290,"R",0,"R",143,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1740,"R",1740,"R",1860,"R",2190,"R",2190,"R",2310,"R",4170,"R",4170,"R",4290,"R",1000,"R",1200,"R",1440,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7300,"R",7894,"R",8208,"R",3017,"R",3578,"R",3720,"R",3017,"R",3578,"R",3720,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,15228,15678,17658,7020,7470,9450
155292,"R",1344,"R",280,"R",58,"A",.,"R",1344,"R",280,"R",58,"A",.,"R",4032,"R",280,"R",154,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",1400,"R",1568,"R",1624,"R",1400,"R",1568,"R",1624,"R",3752,"R",4200,"R",4312,"R",740,"R",778,"R",812,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",8352,"R",8424,"R",9738,"R",3491,"R",3491,"R",3525,"R",3491,"R",3491,"R",3525,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,15699,15699,18387,5961,5961,8649
155317,"R",4163,"R",574,"R",187,"A",.,"R",4163,"R",574,"R",187,"A",.,"R",12117,"R",574,"R",452,"A",.,"R",4291,"R",574,"R",227,"R",4291,"R",574,"R",227,"R",11018,"R",574,"R",507,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",7026,"R",574,"R",14981,"R",574,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",8733,"R",574,"R",17142,"R",574,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",3484,"R",4101,"R",4737,"R",3484,"R",4101,"R",4737,"R",10687,"R",11577,"R",12691,"R",750,"R",750,"R",750,"R",4770,"R",4822,"R",5216,"R",3210,"R",3279,"R",3336,"R",4770,"R",4871,"R",4954,"R",3210,"R",3279,"R",3336,"R",3210,"R",3279,"R",3336,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,14039,14039,21993,13777,13777,21731,8823,8823,16777
155326,"R",4163,"R",273,"R",139,"A",.,"R",4163,"R",273,"R",139,"A",.,"R",12117,"R",273,"R",404,"A",.,"R",4291,"R",333,"R",179,"R",4291,"R",333,"R",179,"R",11018,"R",333,"R",459,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",16709,"R",396,"R",31837,"R",396,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,.,.,.,.
155335,"R",14650,"R",144,"R",488,"A",.,"R",14650,"R",144,"R",488,"A",.,"R",14650,"R",144,"R",488,"A",.,"R",5994,"R",108,"R",333,"R",5994,"R",108,"R",333,"R",5994,"R",108,"R",333,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",12010,"R",13198,"R",14650,"R",12010,"R",13198,"R",14650,"R",12010,"R",13198,"R",14650,"R",804,"R",827,"R",852,"R",4590,"R",4820,"R",5060,"R",3528,"R",3634,"R",3997,"R",4590,"R",4820,"R",5060,"R",6802,"R",6914,"R",7026,"R",5578,"R",5745,"R",6136,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,24559,24559,24559,27588,27588,27588,21638,21638,21638
155399,"R",4110,"R",555,"R",137,"A",.,"R",4110,"R",555,"R",137,"A",.,"R",12870,"R",555,"R",429,"A",.,"R",4656,"R",555,"R",194,"R",4656,"R",555,"R",194,"R",11880,"R",555,"R",495,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",8640,"R",555,"R",23130,"R",555,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",3444,"R",4060,"R",4665,"R",3444,"R",4060,"R",4665,"R",10704,"R",11950,"R",13425,"R",1000,"R",718,"R",890,"R",4500,"R",5370,"R",5738,"R",3000,"R",3526,"R",3561,"R",5075,"R",5000,"R",5000,"R",3000,"R",3526,"R",3667,"R",3000,"R",3526,"R",3667,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,14854,14854,23614,14222,14222,22982,9222,9222,17982
155414,"R",15000,"R",0,"R",200,"A",.,"R",15000,"Z",0,"R",200,"A",.,"R",15000,"Z",0,"R",200,"A",.,"R",9120,"R",0,"R",380,"R",9120,"Z",0,"R",380,"R",9120,"Z",0,"R",380,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13400,"R",14200,"R",15000,"R",13400,"R",14200,"R",15000,"R",13400,"R",14200,"R",15000,"R",650,"R",650,"R",800,"R",4600,"R",4700,"R",5400,"R",4350,"R",4350,"R",4200,"R",4500,"R",4500,"R",4500,"R",3900,"R",3900,"R",3750,"R",5400,"R",5400,"R",5250,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,25400,25400,25400,24050,24050,24050,21050,21050,21050
