unitid,contract,arank,"xempcntm",empcntm,"xoutlaym",outlaym,"xavesalm",avesalm,"xempcntw",empcntw,"xoutlayw",outlayw,"xavesalw",avesalw,"xempcntt",empcntt,"xoutlayt",outlayt,"xavesalt",avesalt
"101587","4","3",10,"17",10,"682023",10,"40119",10,"8",10,"313626",10,"39203",10,"25",10,"995649",10,"39826"
"101587","4","4",10,"1",10,"29260",10,"29260",10,"4",10,"121703",10,"30426",10,"5",10,"150963",10,"30193"
"101587","4","5",10,"3",10,"66920",10,"22307",10,"2",10,"42730",10,"21365",10,"5",10,"109650",10,"21930"
"101587","4","7",10,"53",10,"2406908",10,"45413",10,"34",10,"1446928",10,"42557",10,"87",10,"3853836",10,"44297"
"101602","1","6",10,"12",10,"560110",10,"46676",10,"14",10,"563602",10,"40257",10,"26",10,"1123712",10,"43220"
"101602","1","7",10,"12",10,"560110",10,"46676",10,"14",10,"563602",10,"40257",10,"26",10,"1123712",10,"43220"
"101602","4","6",10,"12",10,"560110",10,"46676",10,"14",10,"563602",10,"40257",10,"26",10,"1123712",10,"43220"
"101602","4","7",10,"12",10,"560110",10,"46676",10,"14",10,"563602",10,"40257",10,"26",10,"1123712",10,"43220"
"101648","1","6",10,"12",10,"338201",10,"28183",10,"6",10,"200065",10,"33344",10,"18",10,"538266",10,"29904"
"101648","1","7",10,"12",10,"338201",10,"28183",10,"6",10,"200065",10,"33344",10,"18",10,"538266",10,"29904"
"101648","4","6",10,"12",10,"338201",10,"28183",10,"6",10,"200065",10,"33344",10,"18",10,"538266",10,"29904"
"101648","4","7",10,"12",10,"338201",10,"28183",10,"6",10,"200065",10,"33344",10,"18",10,"538266",10,"29904"
"101675","1","1",10,"5",10,"193035",10,"38607",10,"3",10,"121860",10,"40620",10,"8",10,"314895",10,"39362"
"101675","1","2",10,"4",10,"152844",10,"38211",10,"7",10,"218043",10,"31149",10,"11",10,"370887",10,"33717"
"101675","1","3",10,"17",10,"597210",10,"35130",10,"9",10,"272582",10,"30287",10,"26",10,"869792",10,"33454"
"101675","1","4",10,"20",10,"555019",10,"27751",10,"29",10,"790917",10,"27273",10,"49",10,"1345936",10,"27468"
"101675","1","7",10,"46",10,"1498108",10,"32568",10,"48",10,"1403402",10,"29238",10,"94",10,"2901510",10,"30867"
"101675","2","1",10,"5",10,"193037",10,"38607",10,"1",10,"38881",10,"38881",10,"6",10,"231918",10,"38653"
"101675","2","2",10,"1",10,"46555",10,"46555",10,"2",10,"74730",10,"37365",10,"3",10,"121285",10,"40428"
"101675","2","3",10,"4",10,"169788",10,"42447",10,"1",10,"36773",10,"36773",10,"5",10,"206561",10,"41312"
"101675","2","4",10,"1",10,"31864",10,"31864",10,"2",10,"62568",10,"31284",10,"3",10,"94432",10,"31477"
"101675","2","7",10,"11",10,"441244",10,"40113",10,"6",10,"212952",10,"35492",10,"17",10,"654196",10,"38482"
"101675","4","1",10,"10",10,"350978",10,"35098",10,"4",10,"153672",10,"38418",10,"14",10,"504650",10,"36046"
"101675","4","2",10,"5",10,"190935",10,"38187",10,"9",10,"279187",10,"31021",10,"14",10,"470122",10,"33580"
"101675","4","3",10,"21",10,"736131",10,"35054",10,"10",10,"302670",10,"30267",10,"31",10,"1038801",10,"33510"
"101675","4","4",10,"21",10,"581090",10,"27671",10,"31",10,"842110",10,"27165",10,"52",10,"1423200",10,"27369"
"101675","4","7",10,"57",10,"1859134",10,"32616",10,"54",10,"1577639",10,"29216",10,"111",10,"3436773",10,"30962"
"101693","1","1",10,"13",10,"587147",10,"45165",10,"9",10,"382998",10,"42555",10,"22",10,"970145",10,"44098"
"101693","1","2",10,"10",10,"383388",10,"38339",10,"17",10,"605597",10,"35623",10,"27",10,"988985",10,"36629"
"101693","1","3",10,"8",10,"278376",10,"34797",10,"9",10,"301392",10,"33488",10,"17",10,"579768",10,"34104"
"101693","1","4",10,"2",10,"60776",10,"30388",10,"10",10,"292233",10,"29223",10,"12",10,"353009",10,"29417"
"101693","1","7",10,"33",10,"1309687",10,"39687",10,"45",10,"1582220",10,"35160",10,"78",10,"2891907",10,"37076"
"101693","2","1",10,"2",10,"123904",10,"61952",10,"2",10,"129994",10,"64997",10,"4",10,"253898",10,"63475"
"101693","2","2",10,"2",10,"110000",10,"55000",,"",,"",,"",10,"2",10,"110000",10,"55000"
"101693","2","3",10,"3",10,"161946",10,"53982",,"",,"",,"",10,"3",10,"161946",10,"53982"
"101693","2","4",10,"1",10,"30000",10,"30000",,"",,"",,"",10,"1",10,"30000",10,"30000"
"101693","2","7",10,"8",10,"425850",10,"53231",10,"2",10,"129994",10,"64997",10,"10",10,"555844",10,"55584"
"101693","4","1",10,"15",10,"688525",10,"45902",10,"11",10,"489359",10,"44487",10,"26",10,"1177884",10,"45303"
"101693","4","2",10,"12",10,"473390",10,"39449",10,"17",10,"605597",10,"35623",10,"29",10,"1078987",10,"37206"
"101693","4","3",10,"11",10,"410880",10,"37353",10,"9",10,"301392",10,"33488",10,"20",10,"712272",10,"35614"
"101693","4","4",10,"3",10,"85322",10,"28441",10,"10",10,"292233",10,"29223",10,"13",10,"377555",10,"29043"
"101693","4","7",10,"41",10,"1658117",10,"40442",10,"47",10,"1688581",10,"35927",10,"88",10,"3346698",10,"38031"
"101709","1","1",10,"22",10,"1311050",10,"59593",10,"12",10,"667842",10,"55654",10,"34",10,"1978892",10,"58203"
"101709","1","2",10,"19",10,"1023066",10,"53846",10,"14",10,"621378",10,"44384",10,"33",10,"1644444",10,"49832"
"101709","1","3",10,"21",10,"827187",10,"39390",10,"27",10,"1053391",10,"39014",10,"48",10,"1880578",10,"39179"
"101709","1","4",10,"10",10,"355498",10,"35550",10,"11",10,"377115",10,"34283",10,"21",10,"732613",10,"34886"
"101709","1","7",10,"72",10,"3516801",10,"48844",10,"64",10,"2719726",10,"42496",10,"136",10,"6236527",10,"45857"
"101709","4","1",10,"22",10,"1311050",10,"59593",10,"12",10,"667842",10,"55654",10,"34",10,"1978892",10,"58203"
"101709","4","2",10,"19",10,"1023066",10,"53846",10,"14",10,"621378",10,"44384",10,"33",10,"1644444",10,"49832"
"101709","4","3",10,"21",10,"827187",10,"39390",10,"27",10,"1053391",10,"39014",10,"48",10,"1880578",10,"39179"
"101709","4","4",10,"10",10,"355498",10,"35550",10,"11",10,"377115",10,"34283",10,"21",10,"732613",10,"34886"
"101709","4","7",10,"72",10,"3516801",10,"48844",10,"64",10,"2719726",10,"42496",10,"136",10,"6236527",10,"45857"
"101736","1","6",10,"40",10,"1868745",10,"46719",10,"33",10,"1438385",10,"43587",10,"73",10,"3307130",10,"45303"
"101736","1","7",10,"40",10,"1868745",10,"46719",10,"33",10,"1438385",10,"43587",10,"73",10,"3307130",10,"45303"
"101736","2","6",,"",,"",,"",10,"2",10,"118793",10,"59397",10,"2",10,"118793",10,"59397"
"101736","2","7",,"",,"",,"",10,"2",10,"118793",10,"59397",10,"2",10,"118793",10,"59397"
"101736","4","6",10,"40",10,"1868745",10,"46719",10,"35",10,"1535581",10,"43874",10,"75",10,"3404326",10,"45391"
"101736","4","7",10,"40",10,"1868745",10,"46719",10,"35",10,"1535581",10,"43874",10,"75",10,"3404326",10,"45391"
"101879","1","1",10,"36",10,"2136457",10,"59346",10,"12",10,"696797",10,"58066",10,"48",10,"2833254",10,"59026"
"101879","1","2",10,"28",10,"1467025",10,"52394",10,"24",10,"1228081",10,"51170",10,"52",10,"2695106",10,"51829"
"101879","1","3",10,"38",10,"1725630",10,"45411",10,"31",10,"1380372",10,"44528",10,"69",10,"3106002",10,"45015"
"101879","1","4",10,"7",10,"295039",10,"42148",10,"12",10,"465766",10,"38814",10,"19",10,"760805",10,"40042"
"101879","1","7",10,"109",10,"5624151",10,"51598",10,"79",10,"3771016",10,"47734",10,"188",10,"9395167",10,"49974"
"101879","2","1",10,"5",10,"364783",10,"72957",,"",,"",,"",10,"5",10,"364783",10,"72957"
"101879","2","2",10,"3",10,"193951",10,"64650",,"",,"",,"",10,"3",10,"193951",10,"64650"
"101879","2","3",10,"2",10,"102334",10,"51167",,"",,"",,"",10,"2",10,"102334",10,"51167"
"101879","2","4",,"",,"",,"",10,"1",10,"50398",10,"50398",10,"1",10,"50398",10,"50398"
"101879","2","7",10,"10",10,"661068",10,"66107",10,"1",10,"50398",10,"50398",10,"11",10,"711466",10,"64679"
"101879","4","1",10,"41",10,"2434922",10,"59388",10,"12",10,"696797",10,"58066",10,"53",10,"3131719",10,"59089"
"101879","4","2",10,"31",10,"1625716",10,"52442",10,"24",10,"1228081",10,"51170",10,"55",10,"2853797",10,"51887"
"101879","4","3",10,"40",10,"1809360",10,"45234",10,"31",10,"1380372",10,"44528",10,"71",10,"3189732",10,"44926"
"101879","4","4",10,"7",10,"295039",10,"42148",10,"13",10,"507002",10,"39000",10,"20",10,"802041",10,"40102"
"101879","4","7",10,"119",10,"6165037",10,"51807",10,"80",10,"3812252",10,"47653",10,"199",10,"9977289",10,"50137"
"101897","1","6",10,"12",10,"574931",10,"47911",10,"15",10,"683019",10,"45535",10,"27",10,"1257950",10,"46591"
"101897","1","7",10,"12",10,"574931",10,"47911",10,"15",10,"683019",10,"45535",10,"27",10,"1257950",10,"46591"
"101897","2","6",10,"2",10,"129883",10,"64942",10,"5",10,"323893",10,"64779",10,"7",10,"453776",10,"64825"
"101897","2","7",10,"2",10,"129883",10,"64942",10,"5",10,"323893",10,"64779",10,"7",10,"453776",10,"64825"
"101897","4","6",10,"14",10,"681201",10,"48657",10,"20",10,"948028",10,"47401",10,"34",10,"1629229",10,"47919"
"101897","4","7",10,"14",10,"681201",10,"48657",10,"20",10,"948028",10,"47401",10,"34",10,"1629229",10,"47919"
"101912","1","1",10,"6",10,"290773",10,"48462",10,"5",10,"245603",10,"49121",10,"11",10,"536376",10,"48761"
"101912","1","2",10,"15",10,"652973",10,"43532",10,"5",10,"211929",10,"42386",10,"20",10,"864902",10,"43245"
"101912","1","3",10,"15",10,"589928",10,"39329",10,"28",10,"1054243",10,"37652",10,"43",10,"1644171",10,"38237"
"101912","1","4",10,"2",10,"71020",10,"35510",10,"3",10,"102054",10,"34018",10,"5",10,"173074",10,"34615"
"101912","1","7",10,"38",10,"1604694",10,"42229",10,"41",10,"1613829",10,"39362",10,"79",10,"3218523",10,"40741"
"101912","2","1",10,"5",10,"263488",10,"52698",10,"6",10,"311735",10,"51956",10,"11",10,"575223",10,"52293"
"101912","2","2",10,"4",10,"185708",10,"46427",10,"4",10,"181185",10,"45296",10,"8",10,"366893",10,"45862"
"101912","2","3",10,"3",10,"118381",10,"39460",10,"1",10,"42279",10,"42279",10,"4",10,"160660",10,"40165"
"101912","2","4",,"",,"",,"",10,"1",10,"35441",10,"35441",10,"1",10,"35441",10,"35441"
"101912","2","7",10,"12",10,"567577",10,"47298",10,"12",10,"570640",10,"47553",10,"24",10,"1138217",10,"47426"
"101912","4","1",10,"11",10,"506359",10,"46033",10,"11",10,"500665",10,"45515",10,"22",10,"1007024",10,"45774"
"101912","4","2",10,"19",10,"804919",10,"42364",10,"9",10,"360175",10,"40019",10,"28",10,"1165094",10,"41611"
"101912","4","3",10,"18",10,"686787",10,"38155",10,"29",10,"1088836",10,"37546",10,"47",10,"1775623",10,"37779"
