unitid,"xf1a01",f1a01,"xf1a02",f1a02,"xf1a03",f1a03,"xf1a04",f1a04,"xf1a05",f1a05,"xf1a06",f1a06,"xf1a07",f1a07,"xf1a08",f1a08,"xf1a09",f1a09,"xf1a10",f1a10,"xf1a11",f1a11,"xf1a12",f1a12,"xf1a13",f1a13,"xf1a14",f1a14,"xf1a15",f1a15,"xf1a16",f1a16,"xf1a17",f1a17,"xf1a18",f1a18,"xf1a211",f1a211,"xf1a212",f1a212,"xf1a213",f1a213,"xf1a214",f1a214,"xf1a221",f1a221,"xf1a222",f1a222,"xf1a223",f1a223,"xf1a224",f1a224,"xf1a231",f1a231,"xf1a232",f1a232,"xf1a233",f1a233,"xf1a234",f1a234,"xf1a241",f1a241,"xf1a242",f1a242,"xf1a243",f1a243,"xf1a244",f1a244,"xf1a251",f1a251,"xf1a252",f1a252,"xf1a253",f1a253,"xf1a254",f1a254,"xf1a261",f1a261,"xf1a262",f1a262,"xf1a263",f1a263,"xf1a264",f1a264,"xf1a271",f1a271,"xf1a272",f1a272,"xf1a273",f1a273,"xf1a274",f1a274,"xf1a281",f1a281,"xf1a282",f1a282,"xf1a283",f1a283,"xf1a284",f1a284,"xf1b01",f1b01,"xf1b02",f1b02,"xf1b03",f1b03,"xf1b04",f1b04,"xf1b05",f1b05,"xf1b06",f1b06,"xf1b07",f1b07,"xf1b08",f1b08,"xf1b09",f1b09,"xf1b10",f1b10,"xf1b11",f1b11,"xf1b12",f1b12,"xf1b13",f1b13,"xf1b14",f1b14,"xf1b15",f1b15,"xf1b16",f1b16,"xf1b17",f1b17,"xf1b18",f1b18,"xf1b19",f1b19,"xf1b20",f1b20,"xf1b21",f1b21,"xf1b22",f1b22,"xf1b23",f1b23,"xf1b24",f1b24,"xf1b25",f1b25,"xf1c011",f1c011,"xf1c012",f1c012,"xf1c013",f1c013,"xf1c014",f1c014,"xf1c015",f1c015,"xf1c021",f1c021,"xf1c022",f1c022,"xf1c023",f1c023,"xf1c024",f1c024,"xf1c025",f1c025,"xf1c031",f1c031,"xf1c032",f1c032,"xf1c033",f1c033,"xf1c034",f1c034,"xf1c035",f1c035,"xf1c051",f1c051,"xf1c052",f1c052,"xf1c053",f1c053,"xf1c054",f1c054,"xf1c055",f1c055,"xf1c061",f1c061,"xf1c062",f1c062,"xf1c063",f1c063,"xf1c064",f1c064,"xf1c065",f1c065,"xf1c071",f1c071,"xf1c072",f1c072,"xf1c073",f1c073,"xf1c074",f1c074,"xf1c075",f1c075,"xf1c081",f1c081,"xf1c082",f1c082,"xf1c083",f1c083,"xf1c084",f1c084,"xf1c085",f1c085,"xf1c091",f1c091,"xf1c094",f1c094,"xf1c101",f1c101,"xf1c102",f1c102,"xf1c103",f1c103,"xf1c104",f1c104,"xf1c105",f1c105,"xf1c111",f1c111,"xf1c112",f1c112,"xf1c113",f1c113,"xf1c114",f1c114,"xf1c115",f1c115,"xf1c121",f1c121,"xf1c122",f1c122,"xf1c123",f1c123,"xf1c124",f1c124,"xf1c125",f1c125,"xf1c131",f1c131,"xf1c132",f1c132,"xf1c133",f1c133,"xf1c134",f1c134,"xf1c135",f1c135,"xf1c141",f1c141,"xf1c142",f1c142,"xf1c143",f1c143,"xf1c144",f1c144,"xf1c145",f1c145,"xf1c151",f1c151,"xf1c152",f1c152,"xf1c153",f1c153,"xf1c154",f1c154,"xf1c155",f1c155,"xf1c161",f1c161,"xf1c165",f1c165,"xf1c171",f1c171,"xf1c172",f1c172,"xf1c173",f1c173,"xf1c174",f1c174,"xf1c175",f1c175,"xf1c181",f1c181,"xf1c182",f1c182,"xf1c183",f1c183,"xf1c184",f1c184,"xf1c185",f1c185,"xf1c191",f1c191,"xf1c192",f1c192,"xf1c193",f1c193,"xf1c194",f1c194,"xf1c195",f1c195,"xf1d01",f1d01,"xf1d02",f1d02,"xf1d03",f1d03,"xf1d04",f1d04,"xf1d05",f1d05,"xf1d06",f1d06,"xf1e01",f1e01,"xf1e02",f1e02,"xf1e03",f1e03,"xf1e04",f1e04,"xf1e05",f1e05,"xf1e06",f1e06,"xf1e07",f1e07,"xf1e08",f1e08,"xf1e09",f1e09,"xf1e10",f1e10,"xf1e11",f1e11
"151096",10,"0",10,"11482681",10,"3657478",10,"0",10,"7825203",10,"7825203",10,"3207222",10,"1032623",10,"4239845",13,"0",10,"79609",10,"79609",10,"4319454",10,"737736",10,"240425",10,"0",10,"2527588",10,"3505749",10,"624893",13,"0",10,"2493",10,"622400",13,"0",10,"46595",10,"0",10,"46595",10,"7885280",10,"34651",10,"225547",10,"7694384",10,"2912602",10,"203615",10,"178543",10,"2937674",10,"149012",10,"33864",10,"1248",10,"181628",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"3511551",10,"531816",10,"385889",10,"3657478",10,"1339704",10,"2010518",10,"413800",13,"0",10,"599058",13,"0",13,"0",10,"38848",10,"4401928",13,"0",10,"2901157",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"2901157",13,"0",10,"440324",13,"0",10,"0",10,"440324",10,"7743409",10,"3666443",10,"2256026",10,"570258",13,"0",10,"840159",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"351741",10,"165317",10,"65572",13,"0",10,"120852",10,"510302",10,"358083",10,"120328",13,"0",10,"31891",10,"1651463",10,"694347",10,"231404",13,"0",10,"725712",10,"427178",10,"141063",10,"52063",13,"0",10,"234052",10,"538152",10,"538152",10,"1094358",13,"0",13,"0",13,"0",10,"1094358",10,"538676",10,"40449",10,"17422",13,"0",10,"480805",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8778313",10,"3655285",10,"1057047",10,"538152",10,"3527829",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8778313",10,"3655285",10,"1057047",10,"538152",10,"3527829",10,"7743409",10,"8778313",10,"-1034904",10,"4540653",10,"0",10,"3505749",10,"1601610",10,"90664",10,"173432",13,"0",13,"0",10,"217566",10,"2083272",10,"862563",10,"126351",10,"988914",10,"1094358"
"151102",10,"34654191",10,"125308301",10,"46593678",10,"14240755",10,"92955378",10,"127609569",10,"1998477",10,"7149068",10,"9147545",10,"30119788",10,"17501020",10,"47620808",10,"56768353",10,"37100334",10,"7297305",10,"3470835",10,"22972742",10,"70841216",10,"2594044",10,"288175",10,"0",10,"2882219",10,"481488",13,"0",10,"0",10,"481488",10,"97208977",10,"1311185",10,"0",10,"98520162",10,"21161746",10,"815927",10,"92138",10,"21885535",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"2027107",10,"806966",10,"1295177",10,"1538896",10,"42249406",10,"4433818",10,"89546",10,"46593678",10,"26151323",10,"437526",10,"5919745",10,"1997861",10,"3450672",13,"0",13,"0",10,"2615728",10,"40572855",13,"0",10,"33681953",13,"0",13,"0",13,"0",13,"0",10,"1540661",10,"1693771",10,"0",10,"36916385",13,"0",10,"401119",10,"517469",10,"0",10,"918588",10,"78407828",10,"35194322",10,"25245987",10,"7193024",13,"0",10,"2755311",10,"571668",10,"281521",10,"40309",13,"0",10,"249838",10,"2506351",10,"1145894",10,"282683",13,"0",10,"1077774",10,"3304102",10,"1594612",10,"496479",13,"0",10,"1213011",10,"4313491",10,"2416809",10,"818061",13,"0",10,"1078621",10,"8745386",10,"3874576",10,"1635831",13,"0",10,"3234979",10,"5889896",10,"2968951",10,"1177944",13,"0",10,"1743001",10,"4433818",10,"4433818",10,"3558118",10,"604813",13,"0",13,"0",10,"2953305",10,"2993730",10,"850850",10,"271229",13,"0",10,"1871651",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"667899",10,"0",10,"0",10,"0",10,"667899",10,"72178781",10,"38984013",10,"11915560",10,"4433818",10,"16845390",10,"2050403",10,"2050403",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2050403",10,"0",10,"0",10,"0",10,"2050403",10,"74229184",10,"38984013",10,"11915560",10,"4433818",10,"18895793",10,"78407828",10,"74229184",10,"4178644",10,"66662572",10,"0",10,"70841216",10,"5348241",10,"289039",13,"0",13,"0",10,"1150801",10,"0",10,"6788081",10,"3229963",10,"0",10,"3229963",10,"3558118"
"151111",10,"232243924",10,"1027630851",10,"437666151",10,"53643406",10,"643608106",10,"875852030",10,"15215818",10,"91215526",10,"106431344",10,"164007454",10,"19370814",10,"183378268",10,"289809612",10,"419198115",10,"70990426",10,"4239912",10,"91613965",10,"586042418",10,"13944163",10,"953176",10,"0",10,"14897339",10,"34854708",10,"540150",10,"920399",10,"34474459",10,"705455880",10,"24325524",10,"1612935",10,"728168469",10,"181128480",10,"19280877",10,"7593656",10,"192815701",10,"32092877",10,"5917174",10,"0",10,"38010051",10,"38139",10,"16545",10,"0",10,"54684",10,"0",10,"19202193",10,"0",10,"19202193",10,"405578398",10,"40068755",10,"7969722",10,"437677431",10,"115486521",10,"121518942",10,"14839902",10,"56818547",10,"109596735",10,"0",13,"0",10,"142768371",10,"561029018",10,"0",10,"197718184",10,"0",10,"0",10,"0",10,"0",10,"21492532",10,"1953766",10,"9320869",10,"230485351",10,"0",10,"9784637",10,"344533",10,"0",10,"10129170",10,"801643539",10,"234388561",10,"158255789",10,"44307114",10,"0",10,"31825658",10,"107308112",10,"54858220",10,"15358739",10,"0",10,"37091153",10,"63306459",10,"30366763",10,"8501829",10,"0",10,"24437867",10,"82476329",10,"42279655",10,"11837099",10,"0",10,"28359575",10,"12154628",10,"6753712",10,"1890847",10,"0",10,"3510069",10,"71159833",10,"25136869",10,"7037608",10,"0",10,"38985356",10,"48494016",10,"12097762",10,"3387029",10,"0",10,"33009225",10,"39974224",10,"39974224",10,"16784708",10,"1462263",10,"409392",10,"0",10,"14913053",10,"90931038",10,"34580221",10,"9681477",10,"0",10,"46669340",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"766977908",10,"365791254",10,"102411134",10,"39974224",10,"258801296",10,"9402530",10,"9402530",10,"0",10,"0",10,"0",10,"0",10,"0",10,"9402530",10,"0",10,"0",10,"0",10,"9402530",10,"776380438",10,"365791254",10,"102411134",10,"39974224",10,"268203826",10,"801643539",10,"776380438",10,"25263101",10,"560779317",10,"0",10,"586042418",10,"11783579",10,"2231202",10,"0",10,"0",10,"8256084",10,"10279855",10,"32550720",10,"14816626",10,"949386",10,"15766012",10,"16784708"
"151306",10,"46879209",10,"167212307",10,"54878757",10,"7770263",10,"120103813",10,"166983022",10,"3781143",10,"7488707",10,"11269850",10,"94326858",10,"1889919",10,"96216777",10,"107486627",10,"12925608",10,"17475305",10,"0",10,"29095482",10,"59496395",10,"7944806",10,"2199710",10,"1804667",10,"8339849",10,"3579551",10,"19867",10,"0",10,"3599418",10,"121984089",10,"7775211",10,"887242",10,"128872058",10,"14298595",10,"1510150",10,"7244216",10,"8564529",10,"7348714",10,"432257",10,"0",10,"7780971",10,"0",10,"0",10,"0",10,"0",10,"7065174",10,"8419310",10,"5420002",10,"10064482",10,"51643768",10,"3234989",10,"0",10,"54878757",10,"20735804",10,"5578806",10,"4082410",10,"835459",10,"14833236",13,"0",13,"0",10,"987930",10,"47053645",10,"0",10,"35520201",10,"0",10,"0",10,"0",10,"0",10,"1257601",10,"1599730",10,"0",10,"38377532",10,"70000",10,"105303",10,"0",10,"0",10,"175303",10,"85606480",10,"26716013",10,"18934304",10,"5171163",10,"0",10,"2610546",10,"280741",10,"124064",10,"24204",10,"0",10,"132473",10,"1570693",10,"620462",10,"161392",10,"0",10,"788839",10,"5315877",10,"2472945",10,"747865",10,"0",10,"2095067",10,"4885960",10,"2687026",10,"795585",10,"0",10,"1403349",10,"8866009",10,"5076077",10,"1579599",10,"0",10,"2210333",10,"6705623",10,"2088680",10,"681254",10,"0",10,"3935689",10,"6972641",10,"6972641",10,"3967846",10,"0",10,"0",10,"0",10,"3967846",10,"11164888",10,"3069296",10,"792877",10,"0",10,"7302715",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"508162",10,"233491",10,"9564",10,"0",10,"265107",10,"76954453",10,"35306345",10,"9963503",10,"6972641",10,"24711964",10,"4053294",10,"4053294",10,"917393",10,"0",10,"0",10,"0",10,"917393",10,"4970687",10,"0",10,"0",10,"0",10,"4970687",10,"81925140",10,"35306345",10,"9963503",10,"6972641",10,"29682651",10,"85606480",10,"81925140",10,"3681340",10,"59409605",10,"-3594550",10,"59496395",10,"4477123",10,"257306",10,"2946932",10,"0",10,"0",10,"3319648",10,"11001009",10,"6766099",10,"267064",10,"7033163",10,"3967846"
"151324",10,"58564216",10,"401771037",10,"180884488",10,"50285596",10,"271172145",10,"329736361",10,"2442965",10,"23676858",10,"26119823",10,"75646710",10,"861980",10,"76508690",10,"102628513",10,"139034840",10,"20536352",10,"866221",10,"66670435",10,"227107848",10,"31716486",10,"1866339",10,"0",10,"33582825",10,"31694896",10,"1341798",10,"0",10,"33036694",10,"237127165",10,"26809479",10,"1984549",10,"261952095",10,"73408854",10,"3271530",10,"20806115",10,"55874269",10,"14023594",10,"1740584",10,"1061987",10,"14702191",13,"0",13,"0",13,"0",13,"0",10,"26106934",10,"7990822",10,"31474793",10,"2622963",10,"186788166",10,"11040129",10,"16943807",10,"180884488",10,"30674374",10,"10187445",10,"8596017",10,"3145540",10,"22005036",13,"0",13,"0",10,"4916069",10,"79524481",13,"0",10,"85139702",13,"0",13,"0",13,"0",13,"0",10,"444235",10,"4392892",10,"2737461",10,"92714290",10,"1411548",10,"2516855",13,"0",10,"0",10,"3928403",10,"176167174",10,"58645193",10,"38574352",10,"14749147",13,"0",10,"5321694",10,"9335770",10,"4265566",10,"805776",13,"0",10,"4264428",10,"791737",10,"430026",10,"94169",13,"0",10,"267542",10,"12931402",10,"9584679",10,"179722",13,"0",10,"3167001",10,"7108506",10,"5305936",10,"772626",13,"0",10,"1029944",10,"16933772",10,"6513550",10,"3273190",13,"0",10,"7147032",10,"23908383",10,"6541747",10,"1763547",13,"0",10,"15603089",10,"11045425",10,"11045425",10,"4112691",10,"582758",13,"0",13,"0",10,"3529933",10,"22477236",10,"7487115",10,"2354520",13,"0",10,"12635601",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"6092388",10,"0",10,"0",10,"0",10,"6092388",10,"173382503",10,"79285729",10,"23992697",10,"11045425",10,"59058652",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"173382503",10,"79285729",10,"23992697",10,"11045425",10,"59058652",10,"176167174",10,"173382503",10,"2784671",10,"224323177",10,"0",10,"227107848",10,"6429655",10,"622099",10,"5212740",13,"0",13,"0",10,"9319637",10,"21584131",10,"11262657",10,"6208783",10,"17471440",10,"4112691"
"151333",10,"7921327",10,"55476648",10,"15407511",10,"955906",10,"41025043",10,"48946370",10,"1522446",10,"2488431",10,"4010877",10,"302751",10,"25243130",10,"25545881",10,"29556758",10,"12752347",10,"3015006",10,"0",10,"3622259",10,"19389612",10,"1398993",10,"23959",10,"0",10,"1422952",10,"3983460",10,"9616",10,"1809039",10,"2184037",10,"39888261",10,"4320456",10,"0",10,"44208717",10,"4474441",10,"502265",10,"323854",10,"4652852",10,"2662325",10,"345765",10,"0",10,"3008090",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"13153624",10,"2551860",10,"297973",10,"15407511",10,"5963195",10,"1258416",10,"489884",10,"192385",10,"1537432",10,"0",10,"0",10,"717239",10,"10158551",10,"0",10,"11736824",10,"0",10,"0",10,"0",10,"0",10,"325838",10,"145134",10,"1537563",10,"13745359",10,"0",10,"0",10,"0",10,"0",10,"0",10,"23903910",10,"7665504",10,"5629377",10,"1585251",10,"0",10,"450876",10,"47572",10,"21611",10,"6086",10,"0",10,"19875",10,"859312",10,"413133",10,"116340",10,"0",10,"329839",10,"1477881",10,"979389",10,"275799",10,"0",10,"222693",10,"1282032",10,"769896",10,"216805",10,"0",10,"295331",10,"2745801",10,"1577567",10,"444248",10,"0",10,"723986",10,"2658915",10,"887636",10,"249960",10,"0",10,"1521319",10,"2554307",10,"2554307",10,"894022",10,"38681",10,"10893",10,"0",10,"844448",10,"1322029",10,"124529",10,"35068",10,"0",10,"1162432",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"21507375",10,"10441819",10,"2940450",10,"2554307",10,"5570799",10,"953257",10,"953257",10,"0",10,"0",10,"0",10,"0",10,"0",10,"953257",10,"0",10,"0",10,"0",10,"953257",10,"22460632",10,"10441819",10,"2940450",10,"2554307",10,"6524056",10,"23903910",10,"22460632",10,"1443278",10,"17946334",10,"0",10,"19389612",10,"1131647",10,"115378",10,"0",10,"0",10,"215616",10,"126644",10,"1589285",10,"92915",10,"602348",10,"695263",10,"894022"
"151342",10,"14839184",10,"98153729",10,"33067096",10,"3304027",10,"68390660",10,"83229844",10,"2757757",10,"5966582",10,"8724339",10,"40408840",10,"1298063",10,"41706903",10,"50431242",10,"21173814",10,"5590803",10,"8894",10,"6025091",10,"32798602",10,"3799775",10,"350969",10,"0",10,"4150744",10,"2604757",10,"0",10,"338617",10,"2266140",10,"73726844",10,"4537871",10,"0",10,"78264715",10,"8827461",10,"727404",10,"573983",10,"8980882",10,"3783003",10,"641999",10,"0",10,"4425002",10,"0",10,"0",10,"0",10,"0",10,"0",10,"66247",10,"0",10,"66247",10,"30086730",10,"3471277",10,"490911",10,"33067096",10,"19203957",10,"3830045",10,"95723",10,"835546",10,"4756166",10,"0",10,"0",10,"1737932",10,"30459369",10,"0",10,"26092130",10,"0",10,"0",10,"0",10,"0",10,"87124",10,"276990",10,"2518334",10,"28974578",10,"0",10,"2908",10,"25",10,"0",10,"2933",10,"59436880",10,"24671165",10,"17242363",10,"4987340",10,"0",10,"2441462",10,"251939",10,"109378",10,"31637",10,"0",10,"110924",10,"992803",10,"377247",10,"109118",10,"0",10,"506438",10,"4024829",10,"2471305",10,"714823",10,"0",10,"838701",10,"2330182",10,"1138621",10,"329345",10,"0",10,"862216",10,"17657143",10,"3194950",10,"924137",10,"0",10,"13538056",10,"5096297",10,"1467166",10,"424377",10,"0",10,"3204754",10,"3429250",10,"3429250",10,"3008227",10,"64075",10,"18534",10,"0",10,"2925618",10,"5152995",10,"469781",10,"135884",10,"0",10,"4547330",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"66614830",10,"26534886",10,"7675195",10,"3429250",10,"28975499",10,"1721792",10,"1721792",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1721792",10,"0",10,"0",10,"0",10,"1721792",10,"68336622",10,"26534886",10,"7675195",10,"3429250",10,"30697291",10,"59436880",10,"68336622",10,"-8899742",10,"41698344",10,"0",10,"32798602",10,"3471474",10,"301879",10,"0",10,"0",10,"121689",10,"1326608",10,"5221650",10,"1921635",10,"291788",10,"2213423",10,"3008227"
"151351",10,"85364935",10,"1436944637",10,"657942956",10,"404901305",10,"1183902986",10,"1269267921",10,"15315395",10,"151160305",10,"166475700",10,"174501705",10,"24304700",10,"198806405",10,"365282105",10,"568021481",10,"169272337",10,"33545186",10,"133146812",10,"903985816",10,"24447442",10,"3680459",10,"0",10,"28127901",10,"82574337",10,"6636421",10,"1434874",10,"87775884",10,"858387005",10,"53090316",10,"1795892",10,"909681429",10,"251037689",10,"34946553",10,"21261604",10,"264722638",10,"112550077",10,"11704075",10,"0",10,"124254152",10,"1426533",10,"918606",10,"0",10,"2345139",10,"0",10,"20037494",10,"0",10,"20037494",10,"611947292",10,"60732759",10,"14737095",10,"657942956",10,"267892944",10,"76434969",10,"12156782",10,"35838447",10,"156686290",13,"0",13,"0",10,"54819670",10,"603829102",13,"0",10,"214332300",13,"0",13,"0",13,"0",13,"0",10,"20100461",10,"17592404",10,"0",10,"252025165",10,"10795541",10,"19536543",10,"479674",10,"0",10,"30811758",10,"886666025",10,"241727952",10,"163034130",10,"66478609",10,"0",10,"12215213",10,"52334018",10,"31073866",10,"12670644",10,"0",10,"8589508",10,"45667064",10,"21435564",10,"8740541",10,"0",10,"15490959",10,"49486965",10,"30503145",10,"12437927",10,"0",10,"6545893",10,"24972870",10,"15662803",10,"6386646",10,"0",10,"2923421",10,"119829703",10,"49412181",10,"20148254",10,"0",10,"50269268",10,"35183930",10,"12652267",10,"5159074",10,"0",10,"17372589",10,"59936493",10,"59936493",10,"19073022",10,"3161186",10,"1289002",10,"0",10,"14622834",10,"168567397",10,"95447092",10,"38919396",10,"0",10,"34200909",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"816779414",10,"422382234",10,"172230093",10,"59936493",10,"162230594",10,"8508396",10,"8508396",10,"10831001",10,"0",10,"0",10,"0",10,"10831001",10,"19339397",10,"0",10,"0",10,"0",10,"19339397",10,"836118811",10,"422382234",10,"172230093",10,"59936493",10,"181569991",10,"886666025",10,"836118811",10,"50547214",10,"853438602",10,"0",10,"903985816",10,"11146590",10,"2403359",10,"0",10,"0",10,"19990636",10,"52617271",10,"86157856",10,"40583391",10,"26501443",10,"67084834",10,"19073022"
"151360",10,"18948802",10,"74320371",10,"31097183",10,"1364919",10,"44588107",10,"63536909",10,"2562243",10,"4729695",10,"7291938",10,"25846864",10,"105514",10,"25952378",10,"33244316",10,"14223984",10,"11358087",10,"27894",10,"4682628",10,"30292593",10,"1912397",10,"0",10,"0",10,"1912397",10,"2523348",10,"13100",10,"0",10,"2536448",10,"58823074",10,"117554",10,"0",10,"58940628",10,"6659758",10,"561356",10,"418950",10,"6802164",10,"2751930",10,"328618",10,"0",10,"3080548",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1048186",10,"0",10,"1048186",10,"28874488",10,"2514172",10,"291477",10,"31097183",10,"10851944",10,"4532069",10,"227154",10,"417345",10,"2129740",10,"0",10,"0",10,"966812",10,"19125064",10,"0",10,"20931712",10,"0",10,"0",10,"0",10,"0",10,"272504",10,"213464",10,"0",10,"21417680",10,"0",10,"0",10,"0",10,"0",10,"0",10,"40542744",10,"15604206",10,"11980454",10,"3359474",10,"0",10,"264278",10,"173986",10,"130050",10,"36468",10,"0",10,"7468",10,"1176856",10,"728349",10,"204239",10,"0",10,"244268",10,"1985424",10,"1447710",10,"405956",10,"0",10,"131758",10,"1640386",10,"1183910",10,"331984",10,"0",10,"124492",10,"2842218",10,"2061470",10,"578063",10,"0",10,"202685",10,"2456838",10,"1386849",10,"388890",10,"0",10,"681099",10,"2514172",10,"2514172",10,"641921",10,"82628",10,"23170",10,"0",10,"536123",10,"728178",10,"169099",10,"47417",10,"0",10,"511662",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"29764185",10,"19170519",10,"5375661",10,"2514172",10,"2703833",10,"1431542",10,"1431542",10,"1718833",10,"0",10,"0",10,"0",10,"1718833",10,"3150375",10,"0",10,"0",10,"0",10,"3150375",10,"32914560",10,"19170519",10,"5375661",10,"2514172",10,"5854208",10,"40542744",10,"32914560",10,"7628184",10,"22664409",10,"0",10,"30292593",10,"3071167",10,"244171",10,"0",10,"0",10,"381209",10,"290581",10,"3987128",10,"1814884",10,"1530323",10,"3345207",10,"641921"
"151379",10,"11038383",10,"65925620",10,"25294103",10,"3959489",10,"44591006",10,"55629389",10,"1978902",10,"4095078",10,"6073980",10,"26904430",10,"1499938",10,"28404368",10,"34478348",10,"16297333",13,"0",13,"0",10,"4853708",10,"21151041",10,"314901",10,"56667",10,"0",10,"371568",10,"2384274",10,"12337",10,"56668",10,"2339943",10,"48604685",10,"2066179",10,"0",10,"50670864",10,"8311793",10,"844712",10,"864136",10,"8292369",10,"3723745",10,"527130",10,"0",10,"4250875",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"23403383",10,"2625564",10,"734844",10,"25294103",10,"14638457",10,"3084170",10,"0",10,"178049",10,"3333912",10,"0",10,"0",10,"1363190",10,"22597778",10,"0",10,"22558567",10,"0",10,"0",10,"0",10,"0",10,"668546",10,"249941",10,"0",10,"23477054",10,"0",10,"0",10,"0",10,"0",10,"0",10,"46074832",10,"19026645",10,"13521264",10,"3669264",10,"0",10,"1836117",10,"132041",10,"62079",10,"16846",10,"0",10,"53116",10,"344372",10,"177272",10,"48106",10,"0",10,"118994",10,"2676683",10,"1205473",10,"327129",10,"0",10,"1144081",10,"2964258",10,"1483906",10,"402687",10,"0",10,"1077665",10,"6666243",10,"3623151",10,"983214",10,"0",10,"2059878",10,"4032995",10,"974590",10,"264474",10,"0",10,"2793931",10,"2604866",10,"2604866",10,"3434760",10,"94750",10,"25712",10,"0",10,"3314298",10,"4802771",10,"360317",10,"97779",10,"0",10,"4344675",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"46685634",10,"21502802",10,"5835211",10,"2604866",10,"16742755",10,"1254687",10,"1254687",10,"595148",10,"0",10,"0",10,"0",10,"595148",10,"1849835",10,"0",10,"0",10,"0",10,"1849835",10,"48535469",10,"21502802",10,"5835211",10,"2604866",10,"18592590",10,"46074832",10,"48535469",10,"-2460637",10,"23611678",10,"0",10,"21151041",10,"2728657",10,"327544",10,"0",10,"0",10,"393475",10,"2344512",10,"5794188",10,"1727061",10,"632367",10,"2359428",10,"3434760"
