UNITID,CONTRACT,ARANK,XEMPCNTM,EMPCNTM,XOUTLAYM,OUTLAYM,XAVESALM,AVESALM,XEMPCNTW,EMPCNTW,XOUTLAYW,OUTLAYW,XAVESALW,AVESALW,XEMPCNTT,EMPCNTT,XOUTLAYT,OUTLAYT,XAVESALT,AVESALT 
101505,4,6,"R",43,"R",2354643,"R",54759,"R",89,"R",4766659,"R",53558,"R",132,"R",7121302,"R",53949
101505,4,7,"R",43,"R",2354643,"R",54759,"R",89,"R",4766659,"R",53558,"R",132,"R",7121302,"R",53949
101514,1,6,"R",63,"R",3617351,"R",57418,"R",84,"R",4392159,"R",52288,"R",147,"R",8009510,"R",54486
101514,1,7,"R",63,"R",3617351,"R",57418,"R",84,"R",4392159,"R",52288,"R",147,"R",8009510,"R",54486
101514,2,6,"R",1,"R",31841,"R",31841,"Z",0,"Z",0,"A",,"R",1,"R",31841,"R",31841
101514,2,7,"R",1,"R",31841,"R",31841,"Z",0,"Z",0,"A",,"R",1,"R",31841,"R",31841
101514,4,6,"R",64,"R",3643403,"R",56928,"R",84,"R",4392159,"R",52288,"R",148,"R",8035562,"R",54294
101514,4,7,"R",64,"R",3643403,"R",56928,"R",84,"R",4392159,"R",52288,"R",148,"R",8035562,"R",54294
101541,1,1,"R",4,"R",256789,"R",64197,"R",2,"R",123598,"R",61799,"R",6,"R",380387,"R",63398
101541,1,2,"R",3,"R",186583,"R",62194,"R",4,"R",215098,"R",53775,"R",7,"R",401681,"R",57383
101541,1,3,"R",7,"R",314007,"R",44858,"R",7,"R",385095,"R",55014,"R",14,"R",699102,"R",49936
101541,1,7,"R",14,"R",757379,"R",54099,"R",13,"R",723791,"R",55676,"R",27,"R",1481170,"R",54858
101541,4,1,"R",4,"R",256789,"R",64197,"R",2,"R",123598,"R",61799,"R",6,"R",380387,"R",63398
101541,4,2,"R",3,"R",186583,"R",62194,"R",4,"R",215098,"R",53775,"R",7,"R",401681,"R",57383
101541,4,3,"R",7,"R",314007,"R",44858,"R",7,"R",385095,"R",55014,"R",14,"R",699102,"R",49936
101541,4,7,"R",14,"R",757379,"R",54099,"R",13,"R",723791,"R",55676,"R",27,"R",1481170,"R",54858
101569,1,6,"R",50,"R",2662818,"R",53256,"R",45,"R",2488422,"R",55298,"R",95,"R",5151240,"R",54224
101569,1,7,"R",50,"R",2662818,"R",53256,"R",45,"R",2488422,"R",55298,"R",95,"R",5151240,"R",54224
101569,4,6,"R",50,"R",2662818,"R",53256,"R",45,"R",2488422,"R",55298,"R",95,"R",5151240,"R",54224
101569,4,7,"R",50,"R",2662818,"R",53256,"R",45,"R",2488422,"R",55298,"R",95,"R",5151240,"R",54224
101587,1,1,"R",10,"R",743084,"R",74308,"R",3,"R",196298,"R",65433,"R",13,"R",939382,"R",72260
101587,1,2,"R",10,"R",614223,"R",61422,"R",11,"R",687484,"R",62499,"R",21,"R",1301707,"R",61986
101587,1,3,"R",22,"R",1066613,"R",48482,"R",35,"R",1740616,"R",49732,"R",57,"R",2807229,"R",49250
101587,1,4,"R",6,"R",202521,"R",33754,"R",6,"R",281961,"R",46994,"R",12,"R",484482,"R",40374
101587,1,5,"R",2,"R",66187,"R",33094,"R",3,"R",89865,"R",29955,"R",5,"R",156052,"R",31210
101587,1,7,"R",50,"R",2692628,"R",53853,"R",58,"R",2996224,"R",51659,"R",108,"R",5688852,"R",52675
101587,2,6,"Z",0,"Z",0,"A",,"R",4,"R",123000,"R",30750,"R",4,"R",123000,"R",30750
101587,2,7,"Z",0,"Z",0,"A",,"R",4,"R",123000,"R",30750,"R",4,"R",123000,"R",30750
101587,4,1,"R",10,"R",743084,"R",74308,"R",3,"R",196298,"R",65433,"R",13,"R",939382,"R",72260
101587,4,2,"R",10,"R",614223,"R",61422,"R",11,"R",687484,"R",62499,"R",21,"R",1301707,"R",61986
101587,4,3,"R",22,"R",1066613,"R",48482,"R",35,"R",1740616,"R",49732,"R",57,"R",2807229,"R",49250
101587,4,4,"R",6,"R",202521,"R",33754,"R",6,"R",281961,"R",46994,"R",12,"R",484482,"R",40374
101587,4,5,"R",2,"R",66187,"R",33094,"R",3,"R",89865,"R",29955,"R",5,"R",156052,"R",31210
101587,4,6,"Z",0,"Z",0,"A",,"R",4,"R",100639,"R",25160,"R",4,"R",100639,"R",25160
101587,4,7,"R",50,"R",2692628,"R",53853,"R",62,"R",3096863,"R",49949,"R",112,"R",5789491,"R",51692
101602,1,6,"R",16,"R",870003,"R",54375,"R",39,"R",1927311,"R",49418,"R",55,"R",2797314,"R",50860
101602,1,7,"R",16,"R",870003,"R",54375,"R",39,"R",1927311,"R",49418,"R",55,"R",2797314,"R",50860
101602,4,6,"R",16,"R",870003,"R",54375,"R",39,"R",1927311,"R",49418,"R",55,"R",2797314,"R",50860
101602,4,7,"R",16,"R",870003,"R",54375,"R",39,"R",1927311,"R",49418,"R",55,"R",2797314,"R",50860
101648,1,6,"R",14,"R",728632,"R",52045,"R",5,"R",271266,"R",54253,"R",19,"R",999898,"R",52626
101648,1,7,"R",14,"R",728632,"R",52045,"R",5,"R",271266,"R",54253,"R",19,"R",999898,"R",52626
101648,4,6,"R",14,"R",728632,"R",52045,"R",5,"R",271266,"R",54253,"R",19,"R",999898,"R",52626
101648,4,7,"R",14,"R",728632,"R",52045,"R",5,"R",271266,"R",54253,"R",19,"R",999898,"R",52626
101675,1,1,"R",5,"R",237293,"R",47459,"R",1,"R",50000,"R",50000,"R",6,"R",287293,"R",47882
101675,1,2,"R",3,"R",125070,"R",41690,"Z",0,"Z",0,"A",,"R",3,"R",125070,"R",41690
101675,1,3,"R",6,"R",239294,"R",39882,"R",12,"R",439967,"R",36664,"R",18,"R",679261,"R",37737
101675,1,4,"R",29,"R",997539,"R",34398,"R",35,"R",1230138,"R",35147,"R",64,"R",2227677,"R",34807
101675,1,7,"R",43,"R",1599196,"R",37191,"R",48,"R",1720105,"R",35836,"R",91,"R",3319301,"R",36476
101675,2,1,"R",3,"R",177576,"R",59192,"R",1,"R",65776,"R",65776,"R",4,"R",243352,"R",60838
101675,2,2,"R",1,"R",57000,"R",57000,"R",1,"R",55000,"R",55000,"R",2,"R",112000,"R",56000
101675,2,3,"R",1,"R",58486,"R",58486,"R",3,"R",149116,"R",49705,"R",4,"R",207602,"R",51901
101675,2,4,"Z",0,"Z",0,"A",,"R",1,"R",38003,"R",38003,"R",1,"R",38003,"R",38003
101675,2,7,"R",5,"R",293062,"R",58612,"R",6,"R",307895,"R",51316,"R",11,"R",600957,"R",54632
101675,4,1,"R",8,"R",382586,"R",47823,"R",2,"R",103818,"R",51909,"R",10,"R",486404,"R",48640
101675,4,2,"R",4,"R",171707,"R",42927,"R",1,"R",45001,"R",45001,"R",5,"R",216708,"R",43342
101675,4,3,"R",7,"R",287147,"R",41021,"R",15,"R",561974,"R",37465,"R",22,"R",849121,"R",38596
101675,4,4,"R",29,"R",997539,"R",34398,"R",36,"R",1261232,"R",35034,"R",65,"R",2258771,"R",34750
101675,4,7,"R",48,"R",1838979,"R",38312,"R",54,"R",1972025,"R",36519,"R",102,"R",3811004,"R",37363
101693,1,1,"R",11,"R",543354,"R",49396,"R",8,"R",406448,"R",50806,"R",19,"R",949802,"R",49990
101693,1,2,"R",5,"R",231412,"R",46282,"R",10,"R",415118,"R",41512,"R",15,"R",646530,"R",43102
101693,1,3,"R",16,"R",663447,"R",41465,"R",13,"R",518070,"R",39852,"R",29,"R",1181517,"R",40742
101693,1,4,"R",1,"R",30000,"R",30000,"R",10,"R",317234,"R",31723,"R",11,"R",347234,"R",31567
101693,1,6,"R",1,"R",49000,"R",49000,"Z",0,"Z",0,"A",,"R",1,"R",49000,"R",49000
101693,1,7,"R",34,"R",1517213,"R",44624,"R",41,"R",1656870,"R",40411,"R",75,"R",3174083,"R",42321
101693,2,1,"R",3,"R",225072,"R",75024,"Z",0,"Z",0,"A",,"R",3,"R",225072,"R",75024
101693,2,2,"R",3,"R",209695,"R",69898,"R",1,"R",77603,"R",77603,"R",4,"R",287298,"R",71825
101693,2,3,"R",1,"R",51550,"R",51550,"R",1,"R",42848,"R",42848,"R",2,"R",94398,"R",47199
101693,2,6,"R",1,"R",42000,"R",42000,"Z",0,"Z",0,"A",,"R",1,"R",42000,"R",42000
101693,2,7,"R",8,"R",528317,"R",66040,"R",2,"R",120451,"R",60226,"R",10,"R",648768,"R",64877
101693,4,1,"R",14,"R",727508,"R",51965,"R",8,"R",406448,"R",50806,"R",22,"R",1133956,"R",51543
101693,4,2,"R",8,"R",402984,"R",50373,"R",11,"R",478613,"R",43510,"R",19,"R",881597,"R",46400
101693,4,3,"R",17,"R",705625,"R",41507,"R",14,"R",553128,"R",39509,"R",31,"R",1258753,"R",40605
101693,4,4,"R",1,"R",30000,"R",30000,"R",10,"R",317234,"R",31723,"R",11,"R",347234,"R",31567
101693,4,6,"R",2,"R",83364,"R",41682,"Z",0,"Z",0,"A",,"R",2,"R",83364,"R",41682
101693,4,7,"R",42,"R",1949481,"R",46416,"R",43,"R",1755423,"R",40824,"R",85,"R",3704904,"R",43587
101709,1,1,"R",19,"R",1495670,"R",78719,"R",13,"R",990314,"R",76178,"R",32,"R",2485984,"R",77687
101709,1,2,"R",24,"R",1472712,"R",61363,"R",19,"R",1102861,"R",58045,"R",43,"R",2575573,"R",59897
101709,1,3,"R",18,"R",949724,"R",52762,"R",29,"R",1457611,"R",50262,"R",47,"R",2407335,"R",51220
101709,1,4,"Z",0,"Z",0,"A",,"R",3,"R",143243,"R",47748,"R",3,"R",143243,"R",47748
101709,1,7,"R",61,"R",3918106,"R",64231,"R",64,"R",3694029,"R",57719,"R",125,"R",7612135,"R",60897
101709,4,1,"R",19,"R",1495670,"R",78719,"R",13,"R",990314,"R",76178,"R",32,"R",2485984,"R",77687
101709,4,2,"R",24,"R",1472712,"R",61363,"R",19,"R",1102861,"R",58045,"R",43,"R",2575573,"R",59897
101709,4,3,"R",18,"R",949724,"R",52762,"R",29,"R",1457611,"R",50262,"R",47,"R",2407335,"R",51220
101709,4,4,"Z",0,"Z",0,"A",,"R",3,"R",143243,"R",47748,"R",3,"R",143243,"R",47748
101709,4,7,"R",61,"R",3918106,"R",64231,"R",64,"R",3694029,"R",57719,"R",125,"R",7612135,"R",60897
101736,1,6,"R",40,"R",2276842,"R",56921,"R",34,"R",1810614,"R",53253,"R",74,"R",4087456,"R",55236
101736,1,7,"R",40,"R",2276842,"R",56921,"R",34,"R",1810614,"R",53253,"R",74,"R",4087456,"R",55236
101736,2,6,"R",1,"R",55808,"R",55808,"R",6,"R",286613,"R",47769,"R",7,"R",342421,"R",48917
101736,2,7,"R",1,"R",55808,"R",55808,"R",6,"R",286613,"R",47769,"R",7,"R",342421,"R",48917
101736,4,6,"R",41,"R",2322504,"R",56646,"R",40,"R",2045121,"R",51128,"R",81,"R",4367625,"R",53921
101736,4,7,"R",41,"R",2322504,"R",56646,"R",40,"R",2045121,"R",51128,"R",81,"R",4367625,"R",53921
101879,1,1,"R",52,"R",4123765,"R",79303,"R",26,"R",2003712,"R",77066,"R",78,"R",6127477,"R",78557
101879,1,2,"R",27,"R",1853001,"R",68630,"R",21,"R",1391224,"R",66249,"R",48,"R",3244225,"R",67588
101879,1,3,"R",30,"R",1685988,"R",56200,"R",45,"R",2536418,"R",56365,"R",75,"R",4222406,"R",56299
101879,1,4,"R",7,"R",350075,"R",50011,"R",16,"R",790374,"R",49398,"R",23,"R",1140449,"R",49585
101879,1,7,"R",116,"R",8012829,"R",69076,"R",108,"R",6721728,"R",62238,"R",224,"R",14734557,"R",65779
101879,2,1,"R",3,"R",281205,"R",93735,"Z",0,"Z",0,"A",,"R",3,"R",281205,"R",93735
101879,2,2,"R",1,"R",82299,"R",82299,"Z",0,"Z",0,"A",,"R",1,"R",82299,"R",82299
101879,2,3,"R",1,"R",59112,"R",59112,"R",2,"R",138381,"R",69191,"R",3,"R",197493,"R",65831
101879,2,4,"Z",0,"Z",0,"A",,"R",1,"R",40436,"R",40436,"R",1,"R",40436,"R",40436
101879,2,7,"R",5,"R",422616,"R",84523,"R",3,"R",178817,"R",59606,"R",8,"R",601433,"R",75179
101879,4,1,"R",55,"R",4353847,"R",79161,"R",26,"R",2003712,"R",77066,"R",81,"R",6357559,"R",78488
101879,4,2,"R",28,"R",1920338,"R",68584,"R",21,"R",1391224,"R",66249,"R",49,"R",3311562,"R",67583
101879,4,3,"R",31,"R",1734353,"R",55947,"R",47,"R",2649641,"R",56375,"R",78,"R",4383994,"R",56205
101879,4,4,"R",7,"R",350075,"R",50011,"R",17,"R",823459,"R",48439,"R",24,"R",1173534,"R",48897
101879,4,7,"R",121,"R",8358613,"R",69079,"R",111,"R",6868036,"R",61874,"R",232,"R",15226649,"R",65632
101897,1,6,"R",19,"R",1012724,"R",53301,"R",26,"R",1441742,"R",55452,"R",45,"R",2454466,"R",54544
101897,1,7,"R",19,"R",1012724,"R",53301,"R",26,"R",1441742,"R",55452,"R",45,"R",2454466,"R",54544
101897,2,6,"R",4,"R",273063,"R",68266,"R",8,"R",584756,"R",73095,"R",12,"R",857819,"R",71485
101897,2,7,"R",4,"R",273063,"R",68266,"R",8,"R",584756,"R",73095,"R",12,"R",857819,"R",71485
101897,4,6,"R",23,"R",1236144,"R",53745,"R",34,"R",1920189,"R",56476,"R",57,"R",3156333,"R",55374
101897,4,7,"R",23,"R",1236144,"R",53745,"R",34,"R",1920189,"R",56476,"R",57,"R",3156333,"R",55374
101912,1,1,"R",7,"R",426013,"R",60859,"R",5,"R",309325,"R",61865,"R",12,"R",735338,"R",61278
101912,1,2,"R",21,"R",1110872,"R",52899,"R",12,"R",619473,"R",51623,"R",33,"R",1730345,"R",52435
101912,1,3,"R",19,"R",878057,"R",46214,"R",24,"R",1071385,"R",44641,"R",43,"R",1949442,"R",45336
101912,1,4,"R",2,"R",81704,"R",40852,"R",1,"R",40852,"R",40852,"R",3,"R",122556,"R",40852
101912,1,7,"R",49,"R",2496646,"R",50952,"R",42,"R",2041035,"R",48596,"R",91,"R",4537681,"R",49865
101912,2,1,"R",6,"R",391553,"R",65259,"R",1,"R",65259,"R",65259,"R",7,"R",456812,"R",65259
101912,2,2,"R",3,"R",168800,"R",56267,"R",4,"R",216303,"R",54076,"R",7,"R",385103,"R",55015
101912,2,3,"Z",0,"Z",0,"A",,"R",1,"R",44119,"R",44119,"R",1,"R",44119,"R",44119
101912,2,7,"R",9,"R",560353,"R",62261,"R",6,"R",325681,"R",54280,"R",15,"R",886034,"R",59069
101912,4,1,"R",13,"R",746382,"R",57414,"R",6,"R",362720,"R",60453,"R",19,"R",1109102,"R",58374
101912,4,2,"R",24,"R",1248984,"R",52041,"R",16,"R",796452,"R",49778,"R",40,"R",2045436,"R",51136
101912,4,3,"R",19,"R",878057,"R",46214,"R",25,"R",1107483,"R",44299,"R",44,"R",1985540,"R",45126
101912,4,4,"R",2,"R",81704,"R",40852,"R",1,"R",40852,"R",40852,"R",3,"R",122556,"R",40852
101912,4,7,"R",58,"R",2955127,"R",50950,"R",48,"R",2307507,"R",48073,"R",106,"R",5262634,"R",49647
101949,1,6,"R",17,"R",864995,"R",50882,"R",25,"R",1330900,"R",53236,"R",42,"R",2195895,"R",52283
101949,1,7,"R",17,"R",864995,"R",50882,"R",25,"R",1330900,"R",53236,"R",42,"R",2195895,"R",52283
101949,2,6,"R",8,"R",404234,"R",50529,"R",8,"R",366870,"R",45859,"R",16,"R",771104,"R",48194
101949,2,7,"R",8,"R",404234,"R",50529,"R",8,"R",366870,"R",45859,"R",16,"R",771104,"R",48194
101949,4,6,"R",25,"R",1195739,"R",47830,"R",33,"R",1631073,"R",49426,"R",58,"R",2826812,"R",48738
101949,4,7,"R",25,"R",1195739,"R",47830,"R",33,"R",1631073,"R",49426,"R",58,"R",2826812,"R",48738
101958,2,4,"Z",0,"Z",0,"A",,"R",4,"R",132000,"R",33000,"R",4,"R",132000,"R",33000
101958,2,7,"Z",0,"Z",0,"A",,"R",4,"R",132000,"R",33000,"R",4,"R",132000,"R",33000
101958,4,4,"Z",0,"Z",0,"A",,"R",4,"R",108002,"R",27001,"R",4,"R",108002,"R",27001
101958,4,7,"Z",0,"Z",0,"A",,"R",4,"R",108002,"R",27001,"R",4,"R",108002,"R",27001
101994,1,6,"R",9,"R",424113,"R",47124,"R",12,"R",662104,"R",55175,"R",21,"R",1086217,"R",51725
101994,1,7,"R",9,"R",424113,"R",47124,"R",12,"R",662104,"R",55175,"R",21,"R",1086217,"R",51725
101994,2,6,"R",1,"R",70814,"R",70814,"R",5,"R",263461,"R",52692,"R",6,"R",334275,"R",55713
101994,2,7,"R",1,"R",70814,"R",70814,"R",5,"R",263461,"R",52692,"R",6,"R",334275,"R",55713
101994,4,6,"R",10,"R",482053,"R",48205,"R",17,"R",877668,"R",51628,"R",27,"R",1359721,"R",50360
101994,4,7,"R",10,"R",482053,"R",48205,"R",17,"R",877668,"R",51628,"R",27,"R",1359721,"R",50360
102030,1,6,"R",35,"R",1916428,"R",54755,"R",45,"R",2466379,"R",54808,"R",80,"R",4382807,"R",54785
102030,1,7,"R",35,"R",1916428,"R",54755,"R",45,"R",2466379,"R",54808,"R",80,"R",4382807,"R",54785
102030,2,6,"R",2,"R",80792,"R",40396,"R",4,"R",227605,"R",56901,"R",6,"R",308397,"R",51400
102030,2,7,"R",2,"R",80792,"R",40396,"R",4,"R",227605,"R",56901,"R",6,"R",308397,"R",51400
102030,4,6,"R",37,"R",1982532,"R",53582,"R",49,"R",2652605,"R",54135,"R",86,"R",4635137,"R",53897
102030,4,7,"R",37,"R",1982532,"R",53582,"R",49,"R",2652605,"R",54135,"R",86,"R",4635137,"R",53897
102049,1,1,"R",68,"R",6670226,"R",98092,"R",18,"R",1492200,"R",82900,"R",86,"R",8162426,"R",94912
102049,1,2,"R",36,"R",2528309,"R",70231,"R",26,"R",1730692,"R",66565,"R",62,"R",4259001,"R",68694
102049,1,3,"R",34,"R",1919284,"R",56450,"R",48,"R",2633065,"R",54856,"R",82,"R",4552349,"R",55516
102049,1,4,"R",3,"R",127272,"R",42424,"R",14,"R",591268,"R",42233,"R",17,"R",718540,"R",42267
102049,1,7,"R",141,"R",11245091,"R",79752,"R",106,"R",6447225,"R",60823,"R",247,"R",17692316,"R",71629
102049,2,1,"R",7,"R",876181,"R",125169,"R",9,"R",960825,"R",106758,"R",16,"R",1837006,"R",114813
102049,2,2,"R",7,"R",742380,"R",106054,"R",10,"R",933010,"R",93301,"R",17,"R",1675390,"R",98552
102049,2,3,"R",6,"R",526670,"R",87778,"R",18,"R",1654442,"R",91913,"R",24,"R",2181112,"R",90880
102049,2,4,"Z",0,"Z",0,"A",,"R",3,"R",167769,"R",55923,"R",3,"R",167769,"R",55923
102049,2,7,"R",20,"R",2145231,"R",107262,"R",40,"R",3716046,"R",92901,"R",60,"R",5861277,"R",97688
102049,4,1,"R",75,"R",7387117,"R",98495,"R",27,"R",2278347,"R",84383,"R",102,"R",9665464,"R",94759
102049,4,2,"R",43,"R",3135724,"R",72924,"R",36,"R",2494081,"R",69280,"R",79,"R",5629805,"R",71263
102049,4,3,"R",40,"R",2350205,"R",58755,"R",66,"R",3986729,"R",60405,"R",106,"R",6336934,"R",59782
102049,4,4,"R",3,"R",127272,"R",42424,"R",17,"R",728537,"R",42855,"R",20,"R",855809,"R",42790
102049,4,7,"R",161,"R",13000318,"R",80747,"R",146,"R",9487694,"R",64984,"R",307,"R",22488012,"R",73251
102058,2,1,"R",1,"R",38400,"R",38400,"Z",0,"Z",0,"A",,"R",1,"R",38400,"R",38400
102058,2,3,"R",1,"R",30185,"R",30185,"Z",0,"Z",0,"A",,"R",1,"R",30185,"R",30185
102058,2,4,"R",1,"R",28620,"R",28620,"R",4,"R",120740,"R",30185,"R",5,"R",149360,"R",29872
102058,2,7,"R",3,"R",97205,"R",32402,"R",4,"R",120740,"R",30185,"R",7,"R",217945,"R",31135
102058,4,1,"R",1,"R",31419,"R",31419,"Z",0,"Z",0,"A",,"R",1,"R",31419,"R",31419
102058,4,3,"R",1,"R",24697,"R",24697,"Z",0,"Z",0,"A",,"R",1,"R",24697,"R",24697
102058,4,4,"R",1,"R",23417,"R",23417,"R",4,"R",98789,"R",24697,"R",5,"R",122206,"R",24441
102058,4,7,"R",3,"R",79533,"R",26511,"R",4,"R",98789,"R",24697,"R",7,"R",178322,"R",25475
102067,1,6,"R",36,"R",1978590,"R",54961,"R",49,"R",2647543,"R",54031,"R",85,"R",4626133,"R",54425
102067,1,7,"R",36,"R",1978590,"R",54961,"R",49,"R",2647543,"R",54031,"R",85,"R",4626133,"R",54425
102067,2,6,"R",2,"R",113871,"R",56936,"R",4,"R",218676,"R",54669,"R",6,"R",332547,"R",55425
102067,2,7,"R",2,"R",113871,"R",56936,"R",4,"R",218676,"R",54669,"R",6,"R",332547,"R",55425
102067,4,6,"R",38,"R",2071759,"R",54520,"R",53,"R",2826464,"R",53330,"R",91,"R",4898223,"R",53827
102067,4,7,"R",38,"R",2071759,"R",54520,"R",53,"R",2826464,"R",53330,"R",91,"R",4898223,"R",53827
102076,1,6,"R",8,"R",473382,"R",59173,"R",12,"R",675134,"R",56261,"R",20,"R",1148516,"R",57426
102076,1,7,"R",8,"R",473382,"R",59173,"R",12,"R",675134,"R",56261,"R",20,"R",1148516,"R",57426
102076,2,6,"R",6,"R",498839,"R",83140,"R",8,"R",557846,"R",69731,"R",14,"R",1056685,"R",75478
102076,2,7,"R",6,"R",498839,"R",83140,"R",8,"R",557846,"R",69731,"R",14,"R",1056685,"R",75478
102076,4,6,"R",14,"R",881532,"R",62967,"R",20,"R",1131564,"R",56578,"R",34,"R",2013096,"R",59209
102076,4,7,"R",14,"R",881532,"R",62967,"R",20,"R",1131564,"R",56578,"R",34,"R",2013096,"R",59209
102094,1,1,"R",59,"R",5334736,"R",90419,"R",12,"R",1086839,"R",90570,"R",71,"R",6421575,"R",90445
102094,1,2,"R",70,"R",4947678,"R",70681,"R",32,"R",1939668,"R",60615,"R",102,"R",6887346,"R",67523
102094,1,3,"R",53,"R",3048831,"R",57525,"R",44,"R",2482095,"R",56411,"R",97,"R",5530926,"R",57020
102094,1,4,"R",22,"R",985250,"R",44784,"R",45,"R",2006034,"R",44579,"R",67,"R",2991284,"R",44646
102094,1,5,"R",1,"R",49078,"R",49078,"Z",0,"Z",0,"A",,"R",1,"R",49078,"R",49078
102094,1,7,"R",205,"R",14365573,"R",70076,"R",133,"R",7514636,"R",56501,"R",338,"R",21880209,"R",64734
102094,2,1,"R",32,"R",3313973,"R",103562,"R",15,"R",1576935,"R",105129,"R",47,"R",4890908,"R",104062
102094,2,2,"R",10,"R",903913,"R",90391,"R",18,"R",1608552,"R",89364,"R",28,"R",2512465,"R",89731
102094,2,3,"R",10,"R",810215,"R",81022,"R",35,"R",2699308,"R",77123,"R",45,"R",3509523,"R",77989
102094,2,4,"R",17,"R",1012467,"R",59557,"R",49,"R",3193230,"R",65168,"R",66,"R",4205697,"R",63723
102094,2,7,"R",69,"R",6040568,"R",87544,"R",117,"R",9078025,"R",77590,"R",186,"R",15118593,"R",81283
102094,4,1,"R",91,"R",8046229,"R",88420,"R",27,"R",2377087,"R",88040,"R",118,"R",10423316,"R",88333
