unitid,contract,arank,"xempcntm",empcntm,"xoutlaym",outlaym,"xavesalm",avesalm,"xempcntw",empcntw,"xoutlayw",outlayw,"xavesalw",avesalw,"xempcntt",empcntt,"xoutlayt",outlayt,"xavesalt",avesalt
"100724","4","2",10,"25",10,"1335868",10,"53435",10,"29",10,"1429588",10,"49296",10,"54",10,"2765456",10,"51212"
"100724","4","3",10,"33",10,"1410798",10,"42751",10,"42",10,"1828943",10,"43546",10,"75",10,"3239741",10,"43197"
"100724","4","4",10,"19",10,"693395",10,"36494",10,"36",10,"1325599",10,"36822",10,"55",10,"2018994",10,"36709"
"100724","4","7",10,"107",10,"5321143",10,"49730",10,"122",10,"5434422",10,"44544",10,"229",10,"10755565",10,"46968"
"100751","1","1",10,"217",10,"17778862",10,"81930",10,"47",10,"3477402",10,"73987",10,"264",10,"21256264",10,"80516"
"100751","1","2",10,"144",10,"8976608",10,"62338",10,"67",10,"3785380",10,"56498",10,"211",10,"12761988",10,"60483"
"100751","1","3",10,"119",10,"6057731",10,"50905",10,"90",10,"4275745",10,"47508",10,"209",10,"10333476",10,"49442"
"100751","1","4",10,"31",10,"1024166",10,"33038",10,"43",10,"1488740",10,"34622",10,"74",10,"2512906",10,"33958"
"100751","1","7",10,"511",10,"33837367",10,"66218",10,"247",10,"13027267",10,"52742",10,"758",10,"46864634",10,"61827"
"100751","2","1",10,"11",10,"1089870",10,"99079",10,"2",10,"194490",10,"97245",10,"13",10,"1284360",10,"98797"
"100751","2","2",10,"4",10,"267608",10,"66902",10,"3",10,"225290",10,"75097",10,"7",10,"492898",10,"70414"
"100751","2","3",,"",,"",,"",10,"2",10,"84700",10,"42350",10,"2",10,"84700",10,"42350"
"100751","2","4",10,"5",10,"165775",10,"33155",10,"9",10,"277987",10,"30887",10,"14",10,"443762",10,"31697"
"100751","2","7",10,"20",10,"1523253",10,"76163",10,"16",10,"782467",10,"48904",10,"36",10,"2305720",10,"64048"
"100751","4","1",10,"228",10,"18670594",10,"81889",10,"49",10,"3636534",10,"74215",10,"277",10,"22307128",10,"80531"
"100751","4","2",10,"148",10,"9195565",10,"62132",10,"70",10,"3969712",10,"56710",10,"218",10,"13165277",10,"60391"
"100751","4","3",10,"119",10,"6057731",10,"50905",10,"92",10,"4345047",10,"47229",10,"211",10,"10402778",10,"49302"
"100751","4","4",10,"36",10,"1159803",10,"32217",10,"52",10,"1716189",10,"33004",10,"88",10,"2875992",10,"32682"
"100751","4","7",10,"531",10,"35083693",10,"66071",10,"263",10,"13667481",10,"51968",10,"794",10,"48751174",10,"61399"
"100760","1","6",10,"22",10,"1042561",10,"47389",10,"21",10,"914501",10,"43548",10,"43",10,"1957062",10,"45513"
"100760","1","7",10,"22",10,"1042561",10,"47389",10,"21",10,"914501",10,"43548",10,"43",10,"1957062",10,"45513"
"100760","2","6",,"",,"",,"",10,"1",10,"53573",10,"53573",10,"1",10,"53573",10,"53573"
"100760","2","7",,"",,"",,"",10,"1",10,"53573",10,"53573",10,"1",10,"53573",10,"53573"
"100760","4","6",10,"22",10,"1042561",10,"47389",10,"22",10,"958334",10,"43561",10,"44",10,"2000895",10,"45475"
"100760","4","7",10,"22",10,"1042561",10,"47389",10,"22",10,"958334",10,"43561",10,"44",10,"2000895",10,"45475"
"100812","1","1",10,"16",10,"1316652",10,"82291",10,"5",10,"390765",10,"78153",10,"21",10,"1707417",10,"81306"
"100812","1","2",10,"5",10,"350856",10,"70171",10,"5",10,"359236",10,"71847",10,"10",10,"710092",10,"71009"
"100812","1","3",10,"14",10,"887813",10,"63415",10,"19",10,"1178045",10,"62002",10,"33",10,"2065858",10,"62602"
"100812","1","7",10,"35",10,"2555321",10,"73009",10,"29",10,"1928046",10,"66484",10,"64",10,"4483367",10,"70053"
"100812","2","3",,"",,"",,"",10,"2",10,"103694",10,"51847",10,"2",10,"103694",10,"51847"
"100812","2","7",,"",,"",,"",10,"2",10,"103694",10,"51847",10,"2",10,"103694",10,"51847"
"100812","4","1",10,"16",10,"1316652",10,"82291",10,"5",10,"390765",10,"78153",10,"21",10,"1707417",10,"81306"
"100812","4","2",10,"5",10,"350856",10,"70171",10,"5",10,"359236",10,"71847",10,"10",10,"710092",10,"71009"
"100812","4","3",10,"14",10,"887813",10,"63415",10,"21",10,"1262887",10,"60137",10,"35",10,"2150700",10,"61449"
"100812","4","7",10,"35",10,"2555321",10,"73009",10,"31",10,"2012888",10,"64932",10,"66",10,"4568209",10,"69215"
"100830","1","1",10,"20",10,"1351180",10,"67559",10,"12",10,"735240",10,"61270",10,"32",10,"2086420",10,"65201"
"100830","1","2",10,"37",10,"2016190",10,"54492",10,"19",10,"932780",10,"49094",10,"56",10,"2948970",10,"52660"
"100830","1","3",10,"24",10,"1273950",10,"53081",10,"29",10,"1279980",10,"44137",10,"53",10,"2553930",10,"48187"
"100830","1","4",10,"4",10,"146400",10,"36600",10,"12",10,"439055",10,"36588",10,"16",10,"585455",10,"36591"
"100830","1","7",10,"85",10,"4787720",10,"56326",10,"72",10,"3387055",10,"47042",10,"157",10,"8174775",10,"52069"
"100830","2","1",10,"14",10,"1241050",10,"88646",10,"2",10,"145260",10,"72630",10,"16",10,"1386310",10,"86644"
"100830","2","2",10,"5",10,"373010",10,"74602",,"",,"",,"",10,"5",10,"373010",10,"74602"
"100830","2","7",10,"19",10,"1614060",10,"84951",10,"2",10,"145260",10,"72630",10,"21",10,"1759320",10,"83777"
"100830","4","1",10,"34",10,"2366607",10,"69606",10,"14",10,"854092",10,"61007",10,"48",10,"3220699",10,"67098"
"100830","4","2",10,"42",10,"2321387",10,"55271",10,"19",10,"932780",10,"49094",10,"61",10,"3254167",10,"53347"
"100830","4","3",10,"24",10,"1273950",10,"53081",10,"29",10,"1279980",10,"44137",10,"53",10,"2553930",10,"48187"
"100830","4","4",10,"4",10,"146400",10,"36600",10,"12",10,"439055",10,"36588",10,"16",10,"585455",10,"36591"
"100830","4","7",10,"104",10,"6108344",10,"58734",10,"74",10,"3505907",10,"47377",10,"178",10,"9614251",10,"54013"
"100858","1","1",10,"227",10,"19561168",10,"86173",10,"29",10,"2127393",10,"73358",10,"256",10,"21688561",10,"84721"
"100858","1","2",10,"179",10,"11570040",10,"64637",10,"65",10,"3666777",10,"56412",10,"244",10,"15236817",10,"62446"
"100858","1","3",10,"84",10,"4472962",10,"53250",10,"72",10,"3413405",10,"47408",10,"156",10,"7886367",10,"50554"
"100858","1","4",10,"36",10,"1173537",10,"32598",10,"45",10,"1394929",10,"30998",10,"81",10,"2568466",10,"31709"
"100858","1","5",10,"9",10,"418033",10,"46448",10,"4",10,"152451",10,"38113",10,"13",10,"570484",10,"43883"
"100858","1","7",10,"535",10,"37195740",10,"69525",10,"215",10,"10754955",10,"50023",10,"750",10,"47950695",10,"63934"
"100858","2","1",10,"181",10,"18719934",10,"103425",10,"19",10,"1927843",10,"101465",10,"200",10,"20647777",10,"103239"
"100858","2","2",10,"78",10,"5984613",10,"76726",10,"38",10,"2861059",10,"75291",10,"116",10,"8845672",10,"76256"
"100858","2","3",10,"32",10,"2095510",10,"65485",10,"31",10,"2168224",10,"69943",10,"63",10,"4263734",10,"67678"
"100858","2","4",10,"2",10,"120000",10,"60000",10,"5",10,"243840",10,"48768",10,"7",10,"363840",10,"51977"
"100858","2","5",10,"3",10,"193570",10,"64523",10,"3",10,"146475",10,"48825",10,"6",10,"340045",10,"56674"
"100858","2","7",10,"296",10,"27113627",10,"91600",10,"96",10,"7347441",10,"76536",10,"392",10,"34461068",10,"87911"
"100858","4","1",10,"408",10,"34877818",10,"85485",10,"48",10,"3704754",10,"77182",10,"456",10,"38582572",10,"84611"
"100858","4","2",10,"257",10,"16466650",10,"64073",10,"103",10,"6007695",10,"58327",10,"360",10,"22474345",10,"62429"
"100858","4","3",10,"116",10,"6187508",10,"53341",10,"103",10,"5187446",10,"50364",10,"219",10,"11374954",10,"51940"
"100858","4","4",10,"38",10,"1271721",10,"33466",10,"50",10,"1594439",10,"31889",10,"88",10,"2866160",10,"32570"
"100858","4","5",10,"12",10,"576412",10,"48034",10,"7",10,"272297",10,"38900",10,"19",10,"848709",10,"44669"
"100858","4","7",10,"831",10,"59380110",10,"71456",10,"311",10,"16766631",10,"53912",10,"1142",10,"76146741",10,"66678"
"100919","1","6",10,"23",10,"927692",10,"40334",10,"21",10,"848630",10,"40411",10,"44",10,"1776322",10,"40371"
"100919","1","7",10,"23",10,"927692",10,"40334",10,"21",10,"848630",10,"40411",10,"44",10,"1776322",10,"40371"
"100919","2","6",10,"2",10,"119572",10,"59786",10,"1",10,"78351",10,"78351",10,"3",10,"197923",10,"65974"
"100919","2","7",10,"2",10,"119572",10,"59786",10,"1",10,"78351",10,"78351",10,"3",10,"197923",10,"65974"
"100919","3","6",,"",,"",,"",10,"1",10,"20316",10,"20316",10,"1",10,"20316",10,"20316"
"100919","3","7",,"",,"",,"",10,"1",10,"20316",10,"20316",10,"1",10,"20316",10,"20316"
"100919","4","6",10,"25",10,"1025526",10,"41021",10,"22",10,"912737",10,"41488",10,"47",10,"1938263",10,"41240"
"100919","4","7",10,"25",10,"1025526",10,"41021",10,"22",10,"912737",10,"41488",10,"47",10,"1938263",10,"41240"
"100937","1","1",10,"30",10,"2088998",10,"69633",10,"10",10,"657008",10,"65701",10,"40",10,"2746006",10,"68650"
"100937","1","2",10,"15",10,"908842",10,"60589",10,"10",10,"531610",10,"53161",10,"25",10,"1440452",10,"57618"
"100937","1","3",10,"16",10,"710096",10,"44381",10,"15",10,"674593",10,"44973",10,"31",10,"1384689",10,"44667"
"100937","1","4",10,"1",10,"25705",10,"25705",10,"1",10,"28618",10,"28618",10,"2",10,"54323",10,"27162"
"100937","1","7",10,"62",10,"3733641",10,"60220",10,"36",10,"1891829",10,"52551",10,"98",10,"5625470",10,"57403"
"100937","4","1",10,"30",10,"2088998",10,"69633",10,"10",10,"657008",10,"65701",10,"40",10,"2746006",10,"68650"
"100937","4","2",10,"15",10,"908842",10,"60589",10,"10",10,"531610",10,"53161",10,"25",10,"1440452",10,"57618"
"100937","4","3",10,"16",10,"710096",10,"44381",10,"15",10,"674593",10,"44973",10,"31",10,"1384689",10,"44667"
"100937","4","4",10,"1",10,"25705",10,"25705",10,"1",10,"28618",10,"28618",10,"2",10,"54323",10,"27162"
"100937","4","7",10,"62",10,"3733641",10,"60220",10,"36",10,"1891829",10,"52551",10,"98",10,"5625470",10,"57403"
"100973","1","6",10,"4",10,"184336",10,"46084",10,"2",10,"68984",10,"34492",10,"6",10,"253320",10,"42220"
"100973","1","7",10,"4",10,"184336",10,"46084",10,"2",10,"68984",10,"34492",10,"6",10,"253320",10,"42220"
"100973","2","6",10,"1",10,"55408",10,"55408",,"",,"",,"",10,"1",10,"55408",10,"55408"
"100973","2","7",10,"1",10,"55408",10,"55408",,"",,"",,"",10,"1",10,"55408",10,"55408"
"100973","4","6",10,"5",10,"229671",10,"45934",10,"2",10,"68984",10,"34492",10,"7",10,"298655",10,"42665"
"100973","4","7",10,"5",10,"229671",10,"45934",10,"2",10,"68984",10,"34492",10,"7",10,"298655",10,"42665"
"101028","1","6",10,"7",10,"350279",10,"50040",10,"19",10,"854323",10,"44964",10,"26",10,"1204602",10,"46331"
"101028","1","7",10,"7",10,"350279",10,"50040",10,"19",10,"854323",10,"44964",10,"26",10,"1204602",10,"46331"
"101028","2","6",,"",,"",,"",10,"1",10,"34211",10,"34211",10,"1",10,"34211",10,"34211"
"101028","2","7",,"",,"",,"",10,"1",10,"34211",10,"34211",10,"1",10,"34211",10,"34211"
"101028","4","6",10,"7",10,"350279",10,"50040",10,"20",10,"882314",10,"44116",10,"27",10,"1232593",10,"45652"
"101028","4","7",10,"7",10,"350279",10,"50040",10,"20",10,"882314",10,"44116",10,"27",10,"1232593",10,"45652"
"101073","1","1",10,"3",10,"171335",10,"57112",,"",,"",,"",10,"3",10,"171335",10,"57112"
"101073","1","2",10,"2",10,"89116",10,"44558",10,"1",10,"45694",10,"45694",10,"3",10,"134810",10,"44937"
"101073","1","3",10,"3",10,"104250",10,"34750",10,"2",10,"70000",10,"35000",10,"5",10,"174250",10,"34850"
"101073","1","7",10,"8",10,"364701",10,"45588",10,"3",10,"115694",10,"38565",10,"11",10,"480395",10,"43672"
"101073","2","3",10,"1",10,"33000",10,"33000",,"",,"",,"",10,"1",10,"33000",10,"33000"
"101073","2","7",10,"1",10,"33000",10,"33000",,"",,"",,"",10,"1",10,"33000",10,"33000"
"101073","4","1",10,"3",10,"171335",10,"57112",,"",,"",,"",10,"3",10,"171335",10,"57112"
"101073","4","2",10,"2",10,"89116",10,"44558",10,"1",10,"45694",10,"45694",10,"3",10,"134810",10,"44937"
"101073","4","3",10,"4",10,"131251",10,"32813",10,"2",10,"70000",10,"35000",10,"6",10,"201251",10,"33542"
"101073","4","7",10,"9",10,"391702",10,"43522",10,"3",10,"115694",10,"38565",10,"12",10,"507396",10,"42283"
"101107","1","6",10,"10",10,"637188",10,"63719",10,"16",10,"950923",10,"59433",10,"26",10,"1588111",10,"61081"
"101107","1","7",10,"10",10,"637188",10,"63719",10,"16",10,"950923",10,"59433",10,"26",10,"1588111",10,"61081"
"101107","4","6",10,"10",10,"637188",10,"63719",10,"16",10,"950923",10,"59433",10,"26",10,"1588111",10,"61081"
"101107","4","7",10,"10",10,"637188",10,"63719",10,"16",10,"950923",10,"59433",10,"26",10,"1588111",10,"61081"
"101116","2","4",10,"4",10,"115129",10,"28782",10,"5",10,"183924",10,"36785",10,"9",10,"299053",10,"33228"
"101116","2","7",10,"4",10,"115129",10,"28782",10,"5",10,"183924",10,"36785",10,"9",10,"299053",10,"33228"
"101116","4","4",10,"4",10,"94199",10,"23550",10,"5",10,"150487",10,"30097",10,"9",10,"244686",10,"27187"
"101116","4","7",10,"4",10,"94199",10,"23550",10,"5",10,"150487",10,"30097",10,"9",10,"244686",10,"27187"
"101143","1","6",10,"18",10,"836959",10,"46498",10,"21",10,"924317",10,"44015",10,"39",10,"1761276",10,"45161"
"101143","1","7",10,"18",10,"836959",10,"46498",10,"21",10,"924317",10,"44015",10,"39",10,"1761276",10,"45161"
"101143","4","6",10,"18",10,"836959",10,"46498",10,"21",10,"924317",10,"44015",10,"39",10,"1761276",10,"45161"
"101143","4","7",10,"18",10,"836959",10,"46498",10,"21",10,"924317",10,"44015",10,"39",10,"1761276",10,"45161"
"101161","1","6",10,"21",10,"948654",10,"45174",10,"24",10,"1009817",10,"42076",10,"45",10,"1958471",10,"43522"
"101161","1","7",10,"21",10,"948654",10,"45174",10,"24",10,"1009817",10,"42076",10,"45",10,"1958471",10,"43522"
"101161","2","6",10,"6",10,"391505",10,"65251",10,"4",10,"284648",10,"71162",10,"10",10,"676153",10,"67615"
"101161","2","7",10,"6",10,"391505",10,"65251",10,"4",10,"284648",10,"71162",10,"10",10,"676153",10,"67615"
"101161","3","6",,"",,"",,"",10,"2",10,"30463",10,"15232",10,"2",10,"30463",10,"15232"
"101161","3","7",,"",,"",,"",10,"2",10,"30463",10,"15232",10,"2",10,"30463",10,"15232"
"101161","4","6",10,"27",10,"1268983",10,"46999",10,"28",10,"1242716",10,"44383",10,"55",10,"2511699",10,"45667"
"101161","4","7",10,"27",10,"1268983",10,"46999",10,"28",10,"1242716",10,"44383",10,"55",10,"2511699",10,"45667"
"101189","1","1",10,"4",10,"228438",10,"57110",10,"2",10,"102375",10,"51188",10,"6",10,"330813",10,"55136"
"101189","1","2",10,"6",10,"277944",10,"46324",10,"2",10,"80853",10,"40427",10,"8",10,"358797",10,"44850"
"101189","1","3",10,"3",10,"108000",10,"36000",10,"10",10,"363250",10,"36325",10,"13",10,"471250",10,"36250"
"101189","1","4",,"",,"",,"",10,"2",10,"61750",10,"30875",10,"2",10,"61750",10,"30875"
"101189","1","7",10,"13",10,"614382",10,"47260",10,"16",10,"608228",10,"38014",10,"29",10,"1222610",10,"42159"
"101189","2","1",10,"4",10,"307123",10,"76781",10,"2",10,"141078",10,"70539",10,"6",10,"448201",10,"74700"
"101189","2","2",10,"6",10,"416693",10,"69449",10,"2",10,"104000",10,"52000",10,"8",10,"520693",10,"65087"
"101189","2","3",10,"10",10,"541994",10,"54199",10,"1",10,"70000",10,"70000",10,"11",10,"611994",10,"55636"
"101189","2","4",10,"1",10,"29374",10,"29374",,"",,"",,"",10,"1",10,"29374",10,"29374"
"101189","2","6",,"",,"",,"",10,"1",10,"25500",10,"25500",10,"1",10,"25500",10,"25500"
"101189","2","7",10,"21",10,"1295184",10,"61675",10,"6",10,"340578",10,"56763",10,"27",10,"1635762",10,"60584"
"101189","4","1",10,"8",10,"479726",10,"59966",10,"4",10,"217805",10,"54451",10,"12",10,"697531",10,"58128"
"101189","4","2",10,"12",10,"618882",10,"51574",10,"4",10,"165946",10,"41487",10,"16",10,"784828",10,"49052"
"101189","4","3",10,"13",10,"551459",10,"42420",10,"11",10,"420524",10,"38229",10,"24",10,"971983",10,"40499"
"101189","4","4",10,"1",10,"24034",10,"24034",10,"2",10,"61750",10,"30875",10,"3",10,"85784",10,"28595"
"101189","4","6",,"",,"",,"",10,"1",10,"20864",10,"20864",10,"1",10,"20864",10,"20864"
"101189","4","7",10,"34",10,"1674102",10,"49238",10,"22",10,"886889",10,"40313",10,"56",10,"2560991",10,"45732"
"101240","1","6",10,"57",10,"2586315",10,"45374",10,"72",10,"3229318",10,"44852",10,"129",10,"5815633",10,"45082"
"101240","1","7",10,"57",10,"2586315",10,"45374",10,"72",10,"3229318",10,"44852",10,"129",10,"5815633",10,"45082"
"101240","4","6",10,"57",10,"2586315",10,"45374",10,"72",10,"3229318",10,"44852",10,"129",10,"5815633",10,"45082"
"101240","4","7",10,"57",10,"2586315",10,"45374",10,"72",10,"3229318",10,"44852",10,"129",10,"5815633",10,"45082"
"101286","1","6",10,"74",10,"3240362",10,"43789",10,"61",10,"2659201",10,"43593",10,"135",10,"5899563",10,"43700"
"101286","1","7",10,"74",10,"3240362",10,"43789",10,"61",10,"2659201",10,"43593",10,"135",10,"5899563",10,"43700"
"101286","4","6",10,"74",10,"3240362",10,"43789",10,"61",10,"2659201",10,"43593",10,"135",10,"5899563",10,"43700"
"101286","4","7",10,"74",10,"3240362",10,"43789",10,"61",10,"2659201",10,"43593",10,"135",10,"5899563",10,"43700"
"101295","1","6",10,"49",10,"2133095",10,"43533",10,"69",10,"2931088",10,"42480",10,"118",10,"5064183",10,"42917"
"101295","1","7",10,"49",10,"2133095",10,"43533",10,"69",10,"2931088",10,"42480",10,"118",10,"5064183",10,"42917"
"101295","4","6",10,"49",10,"2133095",10,"43533",10,"69",10,"2931088",10,"42480",10,"118",10,"5064183",10,"42917"
