unitid,"xf2a01_1",f2a01_1,"xf2a02_1",f2a02_1,"xf2a04_1",f2a04_1,"xf2a05_1",f2a05_1,"xf2a06_1",f2a06_1,"xf2a07_1",f2a07_1,"xf2a08_1",f2a08_1,"xf2a09_1",f2a09_1,"xf2a10_1",f2a10_1,"xf2a11_1",f2a11_1,"xf2a12_1",f2a12_1,"xf2a13_1",f2a13_1,"xf2a14_1",f2a14_1,"xf2a15_1",f2a15_1,"xf2a16_1",f2a16_1,"xf2a17_1",f2a17_1,"xf2aa01",f2aa01,"xf2aa02",f2aa02,"xf2aa03",f2aa03,"xf2aa04",f2aa04,"xf2aa05",f2aa05,"xf2aa06",f2aa06,"xf2aa07",f2aa07,"xf2aa08",f2aa08,"xf2aa09",f2aa09,"xf2b01_1",f2b01_1,"xf2b01_2",f2b01_2,"xf2b02_1",f2b02_1,"xf2b02_2",f2b02_2,"xf2b03_1",f2b03_1,"xf2b03_2",f2b03_2,"xf2b04_1",f2b04_1,"xf2b04_2",f2b04_2,"xf2b05_1",f2b05_1,"xf2b05_2",f2b05_2,"xf2b06_1",f2b06_1,"xf2b06_2",f2b06_2,"xf2b07_1",f2b07_1,"xf2b07_2",f2b07_2,"xf2b08_1",f2b08_1,"xf2b08_2",f2b08_2,"xf2b09_1",f2b09_1,"xf2b09_2",f2b09_2,"xf2b10_1",f2b10_1,"xf2b10_2",f2b10_2,"xf2b11_2",f2b11_2,"xf2b12_1",f2b12_1,"xf2b12_2",f2b12_2,"xf2b12_3",f2b12_3,"xf2b12_5",f2b12_5,"xf2b12_6",f2b12_6,"xf2b12_7",f2b12_7,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c0308",f2c0308,"xf2c09",f2c09,"xf2c10",f2c10,"xf2c11",f2c11,"xf2c12",f2c12,"xf2d05",f2d05,"xf2d08",f2d08,"xf2d17",f2d17,"xf2d20",f2d20,"xf2d23",f2d23,"xf2d24",f2d24,"xf2dc014",f2dc014,"xf2dc024",f2dc024,"xf2dc034",f2dc034,"xf2dc044",f2dc044
"126678",10,"30848061",10,"0",10,"0",10,"0",10,"846764",10,"424840",10,"0",10,"2911356",10,"0",10,"11986768",10,"0",10,"11528079",10,"0",10,"0",10,"40176073",10,"98721941",10,"647957",10,"5397564",10,"4435225",10,"552629",10,"7673523",10,"6675956",10,"25382854",10,"0",10,"0",10,"25225353",10,"13491702",10,"192035",10,"0",10,"742737",10,"230923",10,"4356190",10,"1817815",10,"8184256",10,"3310128",10,"7016971",10,"3706685",10,"9822562",10,"1469417",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2062610",10,"55540104",10,"26089280",10,"6408420",10,"2535713",10,"595359",10,"19911332",10,"98721941",10,"-55540104",10,"19982376",10,"63164213",10,"402874928",10,"0",10,"466039141",10,"417940910",10,"497268147",10,"31229006",10,"352050535",10,"113988606",10,"466039141",10,"6774846",10,"72147717",10,"14600011",10,"0"
"126979",10,"2139186",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1762672",10,"0",10,"660326",10,"0",10,"976487",10,"0",10,"0",10,"0",10,"5538671",10,"0",10,"0",10,"0",10,"0",10,"64138",10,"231673",10,"295811",10,"295811",10,"0",10,"2031200",10,"1335172",10,"0",10,"0",10,"30560",10,"6432",10,"783238",10,"327341",10,"697533",10,"333198",10,"2095230",10,"850058",10,"567711",10,"53712",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"229036",10,"6205472",10,"3134949",10,"568412",10,"480055",10,"0",10,"2022056",10,"5538671",10,"-6205472",10,"58908",10,"-607893",10,"12329787",10,"0",10,"11721894",10,"9699386",10,"14213495",10,"2491601",10,"8677717",10,"3044177",10,"11721894",10,"1244033",10,"4031022",10,"2896822",10,"0"
"127060",10,"101892866",10,"0",10,"0",10,"0",10,"13892301",10,"5575207",10,"0",10,"36818649",10,"0",10,"22879007",10,"3189537",10,"19059153",10,"0",10,"0",10,"2837158",10,"206143878",10,"1067844",10,"1214974",10,"2238264",10,"0",10,"3497718",10,"24951800",10,"32970600",10,"30177133",10,"0",10,"64546859",10,"40167778",10,"13898476",10,"5920843",10,"2802299",10,"1282069",10,"22754373",10,"10610298",10,"9083238",10,"3378755",10,"15625866",10,"8487162",10,"26605892",10,"5276248",10,"1725623",10,"1725623",10,"0",10,"0",10,"0",10,"0",10,"4109817",10,"157042626",10,"80958593",10,"14785688",10,"5603803",10,"3719126",10,"51975416",10,"206143878",10,"-157042626",10,"86335",10,"49187587",10,"330972488",10,"0",10,"380160075",10,"155620657",10,"504309118",10,"124149043",10,"180373276",10,"199786799",10,"380160075",10,"8372572",10,"117077854",10,"46537238",10,"0"
"127273",10,"1885786",10,"42976",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2634292",10,"0",10,"1757774",10,"0",10,"261448",10,"0",10,"0",10,"46330",10,"6628606",10,"0",10,"42976",10,"0",10,"0",10,"835933",10,"164660",10,"1043569",10,"0",10,"0",10,"3476083",10,"2050401",10,"0",10,"0",10,"0",10,"0",10,"787722",10,"254278",10,"213416",10,"129316",10,"1096444",10,"600945",10,"216915",10,"40326",10,"878168",10,"0",10,"0",10,"0",10,"0",10,"0",10,"199677",10,"6668748",10,"3274943",10,"566487",10,"540595",10,"0",10,"2286723",10,"6628606",10,"-6668748",10,"110236",10,"70094",10,"39402365",11,"-140188",10,"39332271",10,"30096305",10,"40694777",10,"1362506",10,"22449870",10,"16882401",10,"39332271",10,"303199",10,"9116322",10,"5399733",10,"0"
"127653",31,"14542263",31,"0",31,"0",31,"0",31,"972946",31,"2183735",31,"0",31,"2335157",31,"109020",31,"152629",31,"7782",31,"2101196",31,"0",31,"0",31,"426773",31,"22831501",31,"768408",31,"217199",31,"2183735",31,"0",31,"630495",31,"2463119",31,"6262956",31,"3093614",31,"0",31,"5433492",31,"4759048",31,"548",31,"0",31,"387012",31,"281610",31,"1820717",31,"754719",31,"2505420",31,"1407639",31,"4792957",31,"1646410",31,"1249766",31,"193065",31,"5318606",31,"0",31,"0",31,"0",31,"0",31,"0",31,"331019",31,"21508518",31,"9373510",31,"1387241",31,"878482",31,"214630",31,"9654655",31,"22831501",31,"-21508518",31,"0",31,"1322983",31,"10345413",31,"-129955",31,"11538441",31,"1110394",31,"24891074",31,"13352633",31,"7277477",31,"4260964",31,"11538441",31,"1161053",31,"20426884",31,"6264251",31,"0"
"127714",10,"1461991",10,"0",10,"0",10,"0",10,"13643",10,"0",10,"0",10,"1457434",10,"0",10,"138547",10,"0",10,"192212",10,"0",10,"0",10,"107060",10,"3370887",10,"394316",10,"37596",10,"0",10,"0",10,"289278",10,"0",10,"721190",10,"0",10,"0",10,"1073137",10,"608075",10,"0",10,"0",10,"0",10,"0",10,"385242",10,"188477",10,"522405",10,"276959",10,"738068",10,"243509",10,"206870",10,"20132",10,"336755",10,"0",10,"0",10,"0",10,"0",10,"0",10,"58954",10,"3262477",10,"1396106",10,"465369",10,"181957",10,"0",10,"1219046",10,"3370887",10,"-3262477",10,"0",10,"108410",10,"5371654",10,"0",10,"5480064",10,"996569",10,"5896413",10,"416349",10,"4173882",10,"1306182",10,"5480064",10,"1293754",10,"3752465",10,"895352",10,"0"
"127918",10,"37950026",10,"0",10,"0",10,"0",10,"703032",10,"1780951",10,"0",10,"3940506",10,"0",10,"3013957",11,"4335206",10,"3070817",10,"0",10,"0",10,"40130",10,"54834625",10,"1280135",10,"0",10,"0",10,"0",10,"2607137",10,"4365172",10,"8252444",10,"6972309",10,"0",10,"17234264",10,"11406599",10,"0",10,"0",10,"0",10,"0",10,"10761883",10,"3935770",10,"7503305",10,"3233783",10,"12689997",10,"4737690",10,"3271858",10,"151831",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",11,"2608942",10,"51461307",11,"26074615",11,"4778429",10,"3550875",10,"1228469",11,"15828919",10,"54834625",10,"-51461307",10,"0",10,"3373318",10,"48875285",10,"0",10,"52248603",10,"36679260",10,"82350383",10,"30101780",10,"40005148",10,"12243455",10,"52248603",10,"4283299",10,"30778349",10,"13306265",10,"0"
"128498",10,"10666017",10,"0",10,"0",10,"0",10,"664626",10,"1116606",10,"0",10,"531749",10,"0",10,"292474",10,"0",10,"757497",10,"0",10,"0",10,"122432",10,"14151401",10,"1017152",10,"312100",10,"2233212",10,"0",10,"0",10,"0",10,"3562464",11,"1023735",11,"757497",11,"4516776",10,"2490560",10,"0",10,"0",10,"0",10,"0",11,"1516066",10,"728900",11,"1092840",10,"578924",11,"3020426",10,"958798",11,"625013",10,"23661",10,"2539854",10,"0",10,"0",10,"0",10,"0",10,"0",10,"329750",10,"13310975",10,"5110593",10,"345423",10,"445191",10,"185334",10,"7224434",10,"14151401",10,"-13310975",10,"0",10,"840426",10,"7214904",10,"0",10,"8055330",10,"2026265",11,"13536799",10,"5481469",10,"6781009",10,"1274320",10,"8055329",10,"363566",10,"13199040",10,"1333881",10,"0"
"128586",10,"477780",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"740216",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"8262",10,"1226258",10,"102800",10,"44672",10,"0",10,"0",10,"0",10,"0",10,"147472",10,"0",10,"0",10,"558890",10,"350133",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"354435",10,"79750",10,"107660",10,"0",10,"159356",10,"0",10,"43935",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1224276",10,"429883",10,"208757",10,"13797",10,"0",10,"571839",10,"1226258",10,"-1224276",10,"0",10,"1982",10,"522126",10,"0",10,"524108",10,"0",10,"547789",10,"23681",10,"524108",10,"0",10,"524108",10,"100000",10,"449687",10,"64393",10,"0"
"128744",10,"18137000",10,"0",10,"0",10,"0",10,"1746000",10,"340000",10,"0",10,"8493000",10,"2253000",10,"134000",10,"5000",10,"4320000",10,"0",10,"9000",10,"257000",10,"35694000",10,"630000",10,"482000",10,"340000",10,"0",10,"0",10,"8831000",10,"10283000",10,"9449000",10,"834000",10,"16065000",10,"9328000",10,"0",10,"0",10,"0",10,"0",10,"4291000",10,"1293000",10,"6544000",10,"1997000",10,"5398000",10,"1861000",10,"3239000",10,"222000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1066000",10,"35537000",10,"15767000",10,"4043000",10,"1521000",10,"400000",10,"13806000",10,"35694000",10,"-35537000",10,"0",10,"157000",10,"23742000",10,"0",10,"23899000",10,"4004000",10,"39761000",10,"15862000",10,"22922000",10,"977000",10,"23899000",10,"3555000",10,"50995000",10,"17508000",10,"0"
"128902",10,"30556526",10,"0",10,"0",10,"0",10,"790183",10,"1011400",10,"0",10,"29837729",10,"0",10,"18744766",10,"0",10,"9403287",10,"0",10,"191479",10,"202011",10,"90737381",10,"451799",10,"619590",10,"556411",10,"0",10,"1978391",10,"9303030",10,"12909221",11,"11281421",10,"0",10,"24107974",10,"13268541",10,"1033207",10,"259436",10,"1427424",10,"634578",10,"5737475",10,"1484718",10,"6862419",10,"3244720",10,"12657458",10,"5450423",10,"13774180",10,"3275766",10,"0",10,"0",10,"0",10,"0",10,"207184",10,"141194",10,"2850675",10,"65807321",10,"30610051",10,"8571428",10,"5601660",10,"1583343",10,"19440839",10,"90737381",10,"-65807321",10,"0",10,"24930060",10,"165958073",10,"0",10,"190888133",10,"133064000",10,"241584697",10,"50696564",10,"98865590",10,"92022543",10,"190888133",10,"7786875",10,"99341207",10,"26065637",10,"6106899"
"129242",10,"54541104",10,"0",10,"0",10,"0",10,"654533",10,"1771234",10,"0",10,"30452574",10,"0",10,"7826048",10,"0",10,"17096872",10,"0",10,"0",10,"3127421",10,"115469786",10,"548721",10,"248779",10,"1771234",10,"0",10,"14429586",10,"0",10,"16998320",10,"16449599",10,"0",10,"28698638",10,"17995370",10,"1119753",10,"1097852",10,"1988",10,"0",10,"8988498",10,"3831578",10,"12921006",10,"5129993",10,"15366666",10,"6311949",10,"12993216",10,"699025",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2007430",10,"80089765",10,"37073197",10,"10406386",10,"5050110",10,"2263235",10,"25296837",10,"115469786",10,"-80089765",10,"-1721719",10,"33658302",10,"140887981",10,"0",10,"174546283",10,"89837571",10,"238738833",10,"64192550",10,"84537618",10,"90008665",10,"174546283",10,"4978155",10,"107244377",10,"28235079",10,"0"
"129428",31,"13307265",31,"148879",31,"452117",31,"0",31,"0",31,"0",31,"0",31,"169927",31,"0",31,"1108572",31,"285384",31,"1048399",31,"0",31,"0",31,"105822",31,"16626365",31,"0",31,"0",31,"0",31,"0",31,"0",31,"658726",31,"658726",31,"329363",31,"0",31,"6898242",31,"4296600",31,"628126",31,"379111",31,"337873",31,"117294",31,"1151165",31,"533661",31,"2813891",31,"1157397",31,"3977624",31,"1449680",31,"1393385",31,"36404",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"591188",31,"17200306",31,"8561335",31,"1937823",31,"1738374",31,"914810",31,"4047964",31,"16626365",31,"-17200306",31,"3999092",31,"3425151",31,"40993010",31,"0",31,"44418161",31,"35977860",31,"77412849",31,"32994688",31,"43920578",31,"497583",31,"44418161",31,"1824452",31,"39299401",31,"9826694",31,"0"
"129491",10,"695948",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1860813",10,"0",10,"2806520",10,"0",10,"405935",10,"0",10,"0",10,"48213",10,"5817429",10,"0",10,"0",10,"0",10,"0",10,"26673",10,"0",10,"26673",10,"0",10,"0",10,"893312",10,"403499",10,"1191106",10,"229878",10,"208192",10,"117764",10,"194849",10,"89354",10,"0",10,"0",10,"1675946",10,"745375",10,"253939",10,"51205",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"71409",10,"4417344",10,"1708484",10,"400753",10,"269850",10,"0",10,"2038257",10,"5817429",10,"-4417344",10,"0",10,"1400085",10,"36108977",10,"0",10,"37509062",10,"34392972",10,"39135177",10,"1626115",10,"33239451",11,"4269611",11,"37509062",10,"348972",10,"6503926",10,"1028853",10,"0"
"129525",10,"55336000",10,"0",10,"2043000",10,"0",10,"1630000",10,"486000",10,"235000",10,"985000",10,"7146000",10,"6185000",10,"3402000",10,"24857000",10,"0",10,"0",10,"4195000",10,"106500000",10,"1422000",10,"1008000",10,"0",10,"0",10,"1014000",10,"29297000",10,"32741000",10,"30792000",10,"0",10,"49840000",10,"29865000",10,"2651000",10,"809000",10,"0",10,"0",10,"2175000",10,"811000",10,"11394000",10,"3850000",10,"12873000",10,"6575000",10,"22112000",10,"3569000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"101045000",10,"45479000",10,"11808000",10,"6231000",10,"5177000",11,"32350000",10,"106500000",10,"-101045000",10,"0",10,"5455000",10,"89740000",10,"0",10,"95195000",10,"72539000",10,"195766000",10,"100571000",10,"29559000",10,"65636000",10,"95195000",10,"6450000",10,"126551000",10,"54808000",10,"0"
"129534",10,"1035624",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"906189",10,"0",10,"64901",10,"0",10,"2474",10,"0",10,"0",10,"9044",10,"2018232",10,"3000",10,"254231",10,"0",10,"0",10,"0",10,"0",10,"257231",10,"257231",10,"0",10,"803894",10,"0",10,"0",10,"0",10,"0",10,"0",10,"320742",10,"0",10,"0",10,"0",10,"190073",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"329654",10,"0",10,"0",10,"1644363",13,"0",10,"0",10,"0",10,"0",10,"1644363",10,"2018232",10,"-1644363",10,"-5230",10,"368639",10,"1415437",10,"51147",10,"1835223",10,"45477",10,"2012151",10,"176928",10,"734024",10,"1101199",10,"1835223",10,"1271652",10,"562482",10,"0",10,"0"
"129686",10,"896857",10,"0",10,"0",10,"0",10,"0",10,"11550",10,"5000",10,"1367491",10,"0",10,"70860",10,"75307",10,"48182",10,"0",10,"0",10,"0",10,"2475247",10,"21557",10,"13735",10,"59845",10,"0",10,"1000",10,"18549",10,"114686",10,"87950",10,"0",10,"618940",10,"331665",10,"0",10,"0",10,"0",10,"0",10,"398748",10,"73638",10,"90646",10,"51500",10,"654539",10,"297811",10,"58585",10,"0",10,"41473",10,"0",10,"0",10,"0",10,"0",10,"0",10,"24386",10,"1862931",10,"779000",10,"127184",10,"159113",10,"18750",10,"778884",10,"2475247",10,"-1862931",10,"0",10,"612316",10,"3636485",10,"0",10,"4248801",10,"793326",10,"4955135",10,"706334",10,"2605201",10,"1643600",10,"4248801",10,"665433",11,"1794698",10,"415354",10,"0"
"129774",10,"5517714",10,"0",10,"0",10,"0",10,"903",10,"434101",10,"0",10,"238191",10,"0",10,"589882",10,"0",10,"3383490",10,"0",10,"0",10,"93186",10,"10257467",10,"343615",10,"137275",10,"0",10,"0",10,"0",10,"2863152",10,"3344042",10,"0",10,"0",10,"2380244",10,"1307633",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2931313",10,"1751087",10,"2458364",10,"1047659",10,"2362510",10,"342925",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"414881",10,"10132431",10,"4864185",10,"944249",10,"511128",10,"31292",10,"3781577",10,"10257467",10,"-10132431",10,"0",10,"125036",10,"7842124",10,"0",10,"7967160",10,"5755923",10,"10321020",10,"2353860",10,"6927938",10,"1039222",10,"7967160",10,"115918",10,"6885963",10,"4682122",10,"0"
"129941",10,"32415974",10,"0",10,"0",10,"0",10,"444262",10,"1800854",10,"0",10,"3286759",10,"0",10,"900631",10,"0",10,"3965202",10,"0",10,"0",10,"0",10,"42813682",10,"0",10,"443453",10,"1615579",10,"0",10,"5520403",10,"0",10,"7579435",10,"0",10,"0",10,"20923924",10,"12057302",10,"0",10,"0",10,"0",10,"0",10,"4777881",10,"2086103",10,"3881222",10,"2228222",10,"6077364",10,"1906040",10,"4999336",10,"800199",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1552934",10,"40659727",10,"20630800",10,"4851711",10,"2351969",10,"1670879",10,"11154368",10,"42813682",10,"-40659727",10,"0",10,"2153955",10,"13284177",10,"0",10,"15438132",10,"4456978",10,"50581951",10,"35143819",10,"5570369",10,"9867763",10,"15438132",10,"4442721",10,"43509188",10,"22421582",10,"0"
"130183",10,"6720167",10,"283211",10,"810936",10,"0",10,"0",10,"0",10,"0",10,"123566",10,"0",10,"163095",10,"0",10,"3362861",10,"0",10,"0",10,"0",10,"11463836",10,"1048038",10,"566422",10,"1621872",10,"0",10,"40000",10,"4259486",10,"7535818",10,"2637536",10,"1130373",10,"4660282",10,"3156725",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2793922",10,"748493",10,"2240727",10,"866424",10,"1187349",10,"204383",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",11,"873697",10,"10882280",11,"5849722",11,"1236539",10,"707782",10,"49150",11,"3039087",10,"11463836",10,"-10882280",10,"0",10,"581556",10,"6845725",11,"0",10,"7427281",10,"411080",10,"11484416",10,"4057135",10,"6873351",10,"553930",10,"7427281",10,"1392704",10,"8008981",10,"6592327",10,"0"
"130226",10,"72056808",10,"0",10,"0",10,"0",10,"1164446",10,"2055607",10,"0",10,"3391821",10,"0",10,"5605520",10,"780585",10,"15508293",10,"0",10,"0",10,"0",10,"100563080",10,"868121",10,"1081461",10,"2055607",10,"0",10,"238857",10,"15081088",10,"19325134",10,"10174725",10,"4906363",10,"36753150",10,"24507245",10,"245510",10,"32335",10,"0",10,"0",10,"4380967",10,"1580934",10,"7110692",10,"2673487",10,"12074337",10,"5303901",10,"14957576",10,"3513845",10,"3375924",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1234180",10,"78898156",10,"38845927",10,"9834113",10,"5150511",10,"2736522",10,"22331083",10,"100563080",10,"-78898156",10,"-2691864",10,"18973060",10,"111235370",10,"0",10,"130208430",10,"53888064",10,"230417091",10,"100208661",10,"119419521",10,"10788909",10,"130208430",10,"19547025",10,"126549390",10,"28394351",10,"0"
"130253",10,"38396733",10,"0",10,"0",10,"0",10,"997769",10,"2109454",10,"359375",10,"4486439",10,"0",10,"1670560",10,"0",10,"9847759",10,"0",10,"0",10,"2601153",10,"60469242",10,"971746",10,"211099",10,"2293511",10,"373220",10,"123579",10,"8809433",10,"12782588",10,"11235996",10,"335914",10,"16473485",10,"10898698",10,"0",10,"0",10,"2077455",10,"647197",10,"6266583",10,"2502705",10,"8740128",10,"2222179",10,"12555779",10,"4968720",10,"10689544",10,"69190",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1555276",10,"56802974",10,"22863965",10,"5452690",10,"4103020",10,"2499016",10,"21884283",10,"60469242",10,"-56802974",10,"-6944111",10,"-3277843",10,"36219039",10,"0",10,"32941196",10,"18109129",10,"127763712",10,"94822516",10,"23110536",10,"9830660",10,"32941196",10,"6248404",10,"59822881",10,"21180683",10,"0"
"130314",10,"10565656",10,"0",10,"0",10,"0",10,"674108",10,"1974375",10,"0",10,"2914575",10,"0",10,"1534686",10,"4216276",10,"2203071",10,"0",10,"0",10,"28108",10,"24110855",10,"493381",10,"174545",10,"1133622",10,"0",10,"350729",10,"2186710",10,"4338987",10,"4338987",10,"0",10,"7152137",10,"5479435",10,"0",10,"0",10,"3830424",10,"2031839",10,"2142066",10,"1273558",10,"2367383",10,"1512591",10,"3576901",10,"1716992",10,"2493851",10,"444351",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",11,"450811",10,"21562762",11,"12909577",11,"2715686",10,"929857",10,"167010",11,"4840632",10,"24110855",10,"-21562762",10,"0",10,"2548093",10,"24740953",10,"0",10,"27289046",10,"12996535",10,"43512567",10,"16223521",10,"15759739",10,"11529307",10,"27289046",10,"1532476",10,"18455997",10,"7543795",10,"0"
"130448",10,"995763",10,"0",10,"0",10,"0",10,"89019",10,"0",10,"0",10,"160695",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2428022",10,"3673499",10,"68245",10,"20774",10,"0",10,"0",10,"0",10,"0",10,"89019",10,"0",10,"0",11,"1811989",10,"626789",10,"0",10,"0",10,"0",10,"0",11,"53830",10,"10129",11,"485044",10,"171690",11,"1099382",10,"403459",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3450245",10,"1212067",10,"206352",10,"0",10,"0",10,"2031826",10,"3673499",10,"-3450245",10,"0",10,"223254",10,"3487692",10,"416994",10,"4127940",10,"0",10,"4989024",10,"861084",10,"577557",10,"3550383",10,"4127940",10,"0",10,"0",10,"543685",10,"0"
"130590",10,"40036341",10,"0",10,"0",10,"0",10,"624037",10,"504900",10,"0",10,"23616537",10,"0",10,"40743800",10,"0",10,"13280212",10,"0",10,"0",10,"2355706",10,"121161533",10,"468545",10,"557108",10,"474259",10,"0",10,"2281421",10,"10028364",10,"13809697",10,"13341152",10,"0",10,"35246337",10,"16759515",10,"1878942",10,"594984",10,"1585665",10,"701644",10,"7056084",10,"2481800",10,"8349684",10,"2732094",10,"15117647",10,"5464346",10,"16746912",10,"2007001",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1885756",10,"85981271",10,"32627140",10,"8150259",10,"6623432",10,"3928528",10,"34651912",11,"121161533",10,"-85981271",10,"-3357173",10,"31823089",10,"392632305",10,"0",10,"424455394",10,"379042423",10,"536748839",10,"112293445",10,"279293904",10,"145161490",10,"424455394",10,"11426155",10,"116109455",10,"27708033",10,"0"
"130697",10,"52002000",10,"0",10,"0",10,"0",10,"6140000",10,"681000",10,"0",10,"19462000",10,"0",10,"62939000",10,"995000",10,"18092000",10,"0",10,"0",10,"3499000",10,"163810000",10,"867000",10,"1323000",10,"304000",10,"0",10,"5737000",10,"14778000",10,"23009000",10,"21233000",10,"0",10,"53889000",10,"25313000",10,"5540000",10,"2218000",10,"0",10,"0",10,"11254000",10,"3694000",10,"6832000",10,"4172000",10,"16166000",10,"9228000",10,"22541000",10,"203000",10,"351000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"4758000",10,"116573000",10,"49586000",10,"11618000",10,"5109000",10,"1960000",10,"48300000",10,"163810000",10,"-116573000",10,"0",10,"47237000",10,"590133000",10,"0",10,"637370000",10,"551313000",10,"710442000",10,"73072000",10,"473987000",10,"163383000",10,"637370000",10,"7478000",10,"150032000",10,"45370000",10,"0"
"130785",10,"21970",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"21970",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0"
"130794",10,"147015000",10,"0",10,"0",10,"0",10,"227820000",10,"15578000",10,"0",10,"211169000",10,"0",10,"802257000",10,"189373000",10,"58814000",10,"13116000",10,"0",10,"98704000",10,"1763846000",10,"1451268",10,"13161635",10,"666872",10,"0",10,"27607386",10,"69540839",10,"112428000",10,"79900000",10,"0",10,"499033000",10,"280868000",10,"205476000",10,"91417000",10,"0",10,"0",10,"137113000",10,"56119000",10,"91322000",10,"15528000",10,"78943000",10,"40320000",10,"111542000",10,"23375000",10,"0",10,"0",10,"13116000",10,"6123000",10,"0",10,"0",10,"36892000",10,"1136545000",10,"550642000",10,"135071000",10,"71858000",10,"30664000",10,"348310000",10,"1763846000",10,"-1136545000",10,"-4125000",10,"623176000",10,"7387604000",10,"0",10,"8010780000",10,"7624742000",10,"9334893000",10,"1324113000",10,"4611384000",10,"3399396000",10,"8010780000",10,"71750368",10,"1309764001",10,"345137010",10,"0"
"130989",10,"8056538",10,"0",10,"0",10,"0",10,"378985",10,"0",10,"0",10,"1433282",10,"0",10,"457792",10,"0",10,"1311691",10,"0",10,"0",10,"18769",10,"11657057",10,"267839",10,"105336",10,"73716",10,"0",10,"0",10,"0",11,"446891",10,"0",10,"0",10,"2191176",10,"1663667",10,"0",10,"0",10,"0",10,"0",10,"1187801",10,"407818",10,"1709479",10,"679824",10,"2237926",10,"950780",10,"1077293",10,"272776",10,"1205943",10,"0",10,"0",10,"0",10,"0",10,"0",10,"149420",10,"9609618",10,"4124285",10,"848510",10,"1056810",10,"47623",10,"3532390",10,"11657057",10,"-9609618",10,"157664",10,"2205103",10,"18918705",10,"0",10,"21123808",10,"4081233",10,"22762238",10,"1638430",10,"18184553",10,"2939255",10,"21123808",10,"388137",10,"15144756",10,"5555134",10,"0"
"131098",10,"9289701",10,"0",10,"0",10,"0",10,"523750",10,"0",10,"0",10,"1515488",10,"0",10,"404199",10,"2302011",10,"0",10,"0",10,"0",10,"179426",10,"14214575",10,"609910",10,"356419",10,"114965",10,"0",10,"95320",10,"2863766",10,"4040380",11,"4040380",10,"0",11,"4675100",10,"2471032",10,"0",10,"0",10,"0",10,"0",11,"581861",10,"330287",11,"1608281",10,"860100",11,"1711109",10,"1026226",11,"483537",10,"119166",10,"2959086",10,"0",10,"0",10,"0",10,"0",10,"0",11,"1108696",10,"12018974",11,"5915507",11,"1106455",10,"638404",10,"0",11,"4358608",10,"14214575",11,"-12018974",10,"0",11,"2195601",10,"11633018",11,"-2022766",10,"11805853",10,"4969478",10,"20604883",11,"8799030",10,"7047248",10,"4758605",10,"11805853",10,"1679514",10,"19591942",10,"3849943",10,"0"
