UNITID,CONTRACT,ARANK,XEMPCNTM,EMPCNTM,XOUTLAYM,OUTLAYM,XAVESALM,AVESALM,XEMPCNTW,EMPCNTW,XOUTLAYW,OUTLAYW,XAVESALW,AVESALW,XEMPCNTT,EMPCNTT,XOUTLAYT,OUTLAYT,XAVESALT,AVESALT 
100663,1,2,"R",86,"R",6379413,"R",74179,"R",51,"R",3428910,"R",67234,"R",137,"R",9808323,"R",71594
100663,1,3,"R",67,"R",4073809,"R",60803,"R",51,"R",2806354,"R",55027,"R",118,"R",6880163,"R",58306
100663,1,4,"R",13,"R",578611,"R",44509,"R",16,"R",634548,"R",39659,"R",29,"R",1213159,"R",41833
100663,1,5,"Z",0,"Z",0,"A",,"R",1,"R",36000,"R",36000,"R",1,"R",36000,"R",36000
100663,1,7,"R",248,"R",19099150,"R",77013,"R",136,"R",8453249,"R",62156,"R",384,"R",27552399,"R",71751
100663,2,1,"R",97,"R",15581689,"R",160636,"R",35,"R",5137153,"R",146776,"R",132,"R",20718842,"R",156961
100663,2,2,"R",66,"R",7230511,"R",109553,"R",54,"R",5715108,"R",105835,"R",120,"R",12945619,"R",107880
100663,2,3,"R",58,"R",4961834,"R",85549,"R",98,"R",7905392,"R",80667,"R",156,"R",12867226,"R",82482
100663,2,4,"R",18,"R",1123059,"R",62392,"R",39,"R",2744796,"R",70379,"R",57,"R",3867855,"R",67857
100663,2,7,"R",239,"R",28897093,"R",120908,"R",226,"R",21502449,"R",95144,"R",465,"R",50399542,"R",108386
100663,4,1,"R",179,"R",20816255,"R",116292,"R",52,"R",5750656,"R",110590,"R",231,"R",26566911,"R",115008
100663,4,2,"R",152,"R",12295417,"R",80891,"R",105,"R",8105011,"R",77191,"R",257,"R",20400428,"R",79379
100663,4,3,"R",125,"R",8133582,"R",65069,"R",149,"R",9274546,"R",62245,"R",274,"R",17408128,"R",63533
100663,4,4,"R",31,"R",1497498,"R",48306,"R",55,"R",2880340,"R",52370,"R",86,"R",4377838,"R",50905
100663,4,5,"Z",0,"Z",0,"A",,"R",1,"R",36000,"R",36000,"R",1,"R",36000,"R",36000
100663,4,7,"R",487,"R",42742752,"R",87767,"R",362,"R",26046553,"R",71952,"R",849,"R",68789305,"R",81024
100690,2,4,"R",35,"R",1346300,"R",38466,"R",9,"R",336800,"R",37422,"R",44,"R",1683100,"R",38252
100690,2,7,"R",35,"R",1346300,"R",38466,"R",9,"R",336800,"R",37422,"R",44,"R",1683100,"R",38252
100690,4,4,"R",35,"R",1101543,"R",31473,"R",9,"R",275570,"R",30619,"R",44,"R",1377113,"R",31298
100690,4,7,"R",35,"R",1101543,"R",31473,"R",9,"R",275570,"R",30619,"R",44,"R",1377113,"R",31298
100706,1,1,"R",51,"R",5220604,"R",102365,"R",4,"R",411206,"R",102802,"R",55,"R",5631810,"R",102397
100706,1,2,"R",54,"R",4313885,"R",79887,"R",28,"R",2040171,"R",72863,"R",82,"R",6354056,"R",77488
100706,1,3,"R",47,"R",3123456,"R",66457,"R",38,"R",2202314,"R",57956,"R",85,"R",5325770,"R",62656
100706,1,4,"Z",0,"Z",0,"A",,"R",7,"R",405600,"R",57943,"R",7,"R",405600,"R",57943
100706,1,5,"R",9,"R",419492,"R",46610,"R",18,"R",714352,"R",39686,"R",27,"R",1133844,"R",41994
100706,1,7,"R",161,"R",13077437,"R",81226,"R",95,"R",5773643,"R",60775,"R",256,"R",18851080,"R",73637
100706,2,1,"R",16,"R",2060159,"R",128760,"R",4,"R",455282,"R",113821,"R",20,"R",2515441,"R",125772
100706,2,2,"R",5,"R",526800,"R",105360,"R",5,"R",412628,"R",82526,"R",10,"R",939428,"R",93943
100706,2,3,"R",1,"R",58836,"R",58836,"R",2,"R",136205,"R",68103,"R",3,"R",195041,"R",65014
100706,2,5,"R",4,"R",271000,"R",67750,"R",9,"R",360026,"R",40003,"R",13,"R",631026,"R",48540
100706,2,7,"R",26,"R",2916795,"R",112184,"R",20,"R",1364141,"R",68207,"R",46,"R",4280936,"R",93064
100706,4,1,"R",67,"R",6906226,"R",103078,"R",8,"R",783718,"R",97965,"R",75,"R",7689944,"R",102533
100706,4,2,"R",59,"R",4744913,"R",80422,"R",33,"R",2377783,"R",72054,"R",92,"R",7122696,"R",77421
100706,4,3,"R",48,"R",3171596,"R",66075,"R",40,"R",2313757,"R",57844,"R",88,"R",5485353,"R",62334
100706,4,4,"Z",0,"Z",0,"A",,"R",7,"R",405600,"R",57943,"R",7,"R",405600,"R",57943
100706,4,5,"R",13,"R",641224,"R",49325,"R",27,"R",1008925,"R",37368,"R",40,"R",1650149,"R",41254
100706,4,7,"R",187,"R",15463959,"R",82695,"R",115,"R",6889783,"R",59911,"R",302,"R",22353742,"R",74019
100724,1,1,"R",40,"R",3320142,"R",83004,"R",17,"R",1310791,"R",77105,"R",57,"R",4630933,"R",81244
100724,1,2,"R",20,"R",1317449,"R",65872,"R",35,"R",2204553,"R",62987,"R",55,"R",3522002,"R",64036
100724,1,3,"R",27,"R",1486251,"R",55046,"R",35,"R",1850838,"R",52881,"R",62,"R",3337089,"R",53824
100724,1,4,"R",13,"R",588147,"R",45242,"R",42,"R",1820530,"R",43346,"R",55,"R",2408677,"R",43794
100724,1,7,"R",100,"R",6711989,"R",67120,"R",129,"R",7186712,"R",55711,"R",229,"R",13898701,"R",60693
100724,2,1,"R",1,"R",114645,"R",114645,"R",2,"R",164693,"R",82347,"R",3,"R",279338,"R",93113
100724,2,2,"R",3,"R",249178,"R",83059,"R",1,"R",90512,"R",90512,"R",4,"R",339690,"R",84923
100724,2,3,"R",1,"R",53366,"R",53366,"R",2,"R",111373,"R",55687,"R",3,"R",164739,"R",54913
100724,2,4,"R",3,"R",138948,"R",46316,"R",1,"R",54760,"R",54760,"R",4,"R",193708,"R",48427
100724,2,7,"R",8,"R",556137,"R",69517,"R",6,"R",421338,"R",70223,"R",14,"R",977475,"R",69820
100724,4,1,"R",41,"R",3413945,"R",83267,"R",19,"R",1445543,"R",76081,"R",60,"R",4859488,"R",80991
100724,4,2,"R",23,"R",1521326,"R",66145,"R",36,"R",2278610,"R",63295,"R",59,"R",3799936,"R",64406
100724,4,3,"R",28,"R",1529915,"R",54640,"R",37,"R",1941963,"R",52485,"R",65,"R",3471878,"R",53414
100724,4,4,"R",16,"R",701834,"R",43865,"R",43,"R",1865335,"R",43380,"R",59,"R",2567169,"R",43511
100724,4,7,"R",108,"R",7167020,"R",66361,"R",135,"R",7531451,"R",55789,"R",243,"R",14698471,"R",60488
100751,1,1,"R",224,"R",26518917,"R",118388,"R",67,"R",7094071,"R",105882,"R",291,"R",33612988,"R",115509
100751,1,2,"R",146,"R",12117895,"R",82999,"R",87,"R",6652561,"R",76466,"R",233,"R",18770456,"R",80560
100751,1,3,"R",129,"R",8291218,"R",64273,"R",112,"R",6862689,"R",61274,"R",241,"R",15153907,"R",62879
100751,1,4,"R",56,"R",2067092,"R",36912,"R",88,"R",3491543,"R",39677,"R",144,"R",5558635,"R",38602
100751,1,5,"R",5,"R",350811,"R",70162,"R",4,"R",219378,"R",54845,"R",9,"R",570189,"R",63354
100751,1,7,"R",560,"R",49345933,"R",88118,"R",358,"R",24320242,"R",67934,"R",918,"R",73666175,"R",80246
100751,2,1,"R",25,"R",3396092,"R",135844,"R",7,"R",809820,"R",115689,"R",32,"R",4205912,"R",131435
100751,2,2,"R",14,"R",1335610,"R",95401,"R",20,"R",1510503,"R",75525,"R",34,"R",2846113,"R",83709
100751,2,3,"R",15,"R",1079790,"R",71986,"R",38,"R",2488907,"R",65498,"R",53,"R",3568697,"R",67334
100751,2,4,"R",14,"R",625590,"R",44685,"R",10,"R",463311,"R",46331,"R",24,"R",1088901,"R",45371
100751,2,5,"R",4,"R",373071,"R",93268,"R",2,"R",129320,"R",64660,"R",6,"R",502391,"R",83732
100751,2,7,"R",72,"R",6810153,"R",94585,"R",77,"R",5401861,"R",70154,"R",149,"R",12212014,"R",81960
100751,4,1,"R",249,"R",29297599,"R",117661,"R",74,"R",7756666,"R",104820,"R",323,"R",37054265,"R",114719
100751,4,2,"R",160,"R",13210691,"R",82567,"R",107,"R",7888455,"R",73724,"R",267,"R",21099146,"R",79023
100751,4,3,"R",144,"R",9174702,"R",63713,"R",150,"R",8899113,"R",59327,"R",294,"R",18073815,"R",61476
100751,4,4,"R",70,"R",2578950,"R",36842,"R",98,"R",3870624,"R",39496,"R",168,"R",6449574,"R",38390
100751,4,5,"R",9,"R",656058,"R",72895,"R",6,"R",325188,"R",54198,"R",15,"R",981246,"R",65416
100751,4,7,"R",632,"R",54918000,"R",86896,"R",435,"R",28740046,"R",66069,"R",1067,"R",83658046,"R",78405
100760,1,6,"R",25,"R",1441857,"R",57674,"R",32,"R",1680312,"R",52510,"R",57,"R",3122169,"R",54775
100760,1,7,"R",25,"R",1441857,"R",57674,"R",32,"R",1680312,"R",52510,"R",57,"R",3122169,"R",54775
100760,4,6,"R",25,"R",1441857,"R",57674,"R",32,"R",1680312,"R",52510,"R",57,"R",3122169,"R",54775
100760,4,7,"R",25,"R",1441857,"R",57674,"R",32,"R",1680312,"R",52510,"R",57,"R",3122169,"R",54775
100812,1,1,"R",16,"R",1344785,"R",84049,"R",2,"R",168459,"R",84230,"R",18,"R",1513244,"R",84069
100812,1,2,"R",5,"R",362659,"R",72532,"R",15,"R",1078701,"R",71913,"R",20,"R",1441360,"R",72068
100812,1,3,"R",19,"R",1076143,"R",56639,"R",17,"R",1045055,"R",61474,"R",36,"R",2121198,"R",58922
100812,1,4,"Z",0,"Z",0,"A",,"R",1,"R",59858,"R",59858,"R",1,"R",59858,"R",59858
100812,1,6,"R",2,"R",129426,"R",64713,"R",1,"R",66346,"R",66346,"R",3,"R",195772,"R",65257
100812,1,7,"R",42,"R",2913013,"R",69357,"R",36,"R",2418419,"R",67178,"R",78,"R",5331432,"R",68352
100812,2,1,"R",3,"R",305718,"R",101906,"Z",0,"Z",0,"A",,"R",3,"R",305718,"R",101906
100812,2,4,"R",1,"R",21000,"R",21000,"R",1,"R",50094,"R",50094,"R",2,"R",71094,"R",35547
100812,2,7,"R",4,"R",326718,"R",81680,"R",1,"R",50094,"R",50094,"R",5,"R",376812,"R",75362
100812,4,1,"R",19,"R",1594923,"R",83943,"R",2,"R",168459,"R",84230,"R",21,"R",1763382,"R",83971
100812,4,2,"R",5,"R",362659,"R",72532,"R",15,"R",1078701,"R",71913,"R",20,"R",1441360,"R",72068
100812,4,3,"R",19,"R",1076143,"R",56639,"R",17,"R",1045055,"R",61474,"R",36,"R",2121198,"R",58922
100812,4,4,"R",1,"R",17182,"R",17182,"R",2,"R",100845,"R",50423,"R",3,"R",118027,"R",39342
100812,4,6,"R",2,"R",129426,"R",64713,"R",1,"R",66346,"R",66346,"R",3,"R",195772,"R",65257
100812,4,7,"R",46,"R",3180333,"R",69138,"R",37,"R",2459406,"R",66470,"R",83,"R",5639739,"R",67949
100830,1,1,"R",26,"R",2102500,"R",80865,"R",11,"R",804330,"R",73121,"R",37,"R",2906830,"R",78563
100830,1,2,"R",27,"R",1920650,"R",71135,"R",18,"R",1084080,"R",60227,"R",45,"R",3004730,"R",66772
100830,1,3,"R",25,"R",1319630,"R",52785,"R",30,"R",1582210,"R",52740,"R",55,"R",2901840,"R",52761
100830,1,4,"R",5,"R",201760,"R",40352,"R",6,"R",266253,"R",44376,"R",11,"R",468013,"R",42547
100830,1,6,"R",2,"R",175940,"R",87970,"Z",0,"Z",0,"A",,"R",2,"R",175940,"R",87970
100830,1,7,"R",85,"R",5720480,"R",67300,"R",65,"R",3736873,"R",57490,"R",150,"R",9457353,"R",63049
100830,2,1,"R",9,"R",907440,"R",100827,"R",1,"R",89030,"R",89030,"R",10,"R",996470,"R",99647
100830,2,2,"R",5,"R",494840,"R",98968,"R",4,"R",348910,"R",87228,"R",9,"R",843750,"R",93750
100830,2,3,"R",2,"R",125248,"R",62624,"R",1,"R",57200,"R",57200,"R",3,"R",182448,"R",60816
100830,2,4,"Z",0,"Z",0,"A",,"R",3,"R",195110,"R",65037,"R",3,"R",195110,"R",65037
100830,2,6,"R",1,"R",146320,"R",146320,"Z",0,"Z",0,"A",,"R",1,"R",146320,"R",146320
100830,2,7,"R",17,"R",1673848,"R",98462,"R",9,"R",690250,"R",76694,"R",26,"R",2364098,"R",90927
100830,4,1,"R",35,"R",2844967,"R",81285,"R",12,"R",877174,"R",73098,"R",47,"R",3722141,"R",79194
100830,4,2,"R",32,"R",2325528,"R",72673,"R",22,"R",1369558,"R",62253,"R",54,"R",3695086,"R",68428
100830,4,3,"R",27,"R",1422108,"R",52671,"R",31,"R",1629011,"R",52549,"R",58,"R",3051119,"R",52606
100830,4,4,"R",5,"R",201760,"R",40352,"R",9,"R",425892,"R",47321,"R",14,"R",627652,"R",44832
100830,4,6,"R",3,"R",295659,"R",98553,"Z",0,"Z",0,"A",,"R",3,"R",295659,"R",98553
100830,4,7,"R",102,"R",7090022,"R",69510,"R",74,"R",4301635,"R",58130,"R",176,"R",11391657,"R",64725
100858,1,1,"R",245,"R",26240451,"R",107104,"R",41,"R",3662028,"R",89318,"R",286,"R",29902479,"R",104554
100858,1,2,"R",178,"R",13538810,"R",76061,"R",87,"R",5901791,"R",67837,"R",265,"R",19440601,"R",73361
100858,1,3,"R",138,"R",9112823,"R",66035,"R",101,"R",5856604,"R",57986,"R",239,"R",14969427,"R",62634
100858,1,4,"R",38,"R",1310375,"R",34484,"R",46,"R",1550270,"R",33702,"R",84,"R",2860645,"R",34055
100858,1,5,"R",8,"R",436000,"R",54500,"R",5,"R",244050,"R",48810,"R",13,"R",680050,"R",52312
100858,1,7,"R",607,"R",50638459,"R",83424,"R",280,"R",17214743,"R",61481,"R",887,"R",67853202,"R",76497
100858,2,1,"R",137,"R",18065036,"R",131862,"R",33,"R",4241514,"R",128531,"R",170,"R",22306550,"R",131215
100858,2,2,"R",50,"R",4616532,"R",92331,"R",27,"R",2565072,"R",95003,"R",77,"R",7181604,"R",93268
100858,2,3,"R",21,"R",1650580,"R",78599,"R",14,"R",1234670,"R",88191,"R",35,"R",2885250,"R",82436
100858,2,4,"R",2,"R",73587,"R",36794,"R",5,"R",260117,"R",52023,"R",7,"R",333704,"R",47672
100858,2,7,"R",210,"R",24405735,"R",116218,"R",79,"R",8301373,"R",105081,"R",289,"R",32707108,"R",113173
100858,4,1,"R",382,"R",41021263,"R",107386,"R",74,"R",7132435,"R",96384,"R",456,"R",48153698,"R",105600
100858,4,2,"R",228,"R",17316056,"R",75948,"R",114,"R",8000533,"R",70180,"R",342,"R",25316589,"R",74025
100858,4,3,"R",159,"R",10463328,"R",65807,"R",115,"R",6866811,"R",59711,"R",274,"R",17330139,"R",63249
100858,4,4,"R",40,"R",1370584,"R",34265,"R",51,"R",1763098,"R",34571,"R",91,"R",3133682,"R",34436
100858,4,5,"R",8,"R",436000,"R",54500,"R",5,"R",244050,"R",48810,"R",13,"R",680050,"R",52312
100858,4,7,"R",817,"R",70607231,"R",86423,"R",359,"R",24006927,"R",66872,"R",1176,"R",94614158,"R",80454
100937,1,1,"R",31,"R",2575049,"R",83066,"R",14,"R",1091111,"R",77937,"R",45,"R",3666160,"R",81470
100937,1,2,"R",17,"R",1153617,"R",67860,"R",16,"R",1002872,"R",62680,"R",33,"R",2156489,"R",65348
100937,1,3,"R",4,"R",197250,"R",49313,"R",10,"R",510406,"R",51041,"R",14,"R",707656,"R",50547
100937,1,4,"R",2,"R",70777,"R",35389,"R",3,"R",107916,"R",35972,"R",5,"R",178693,"R",35739
100937,1,5,"R",3,"R",113576,"R",37859,"R",2,"R",66576,"R",33288,"R",5,"R",180152,"R",36030
100937,1,6,"R",1,"R",45000,"R",45000,"Z",0,"Z",0,"A",,"R",1,"R",45000,"R",45000
100937,1,7,"R",58,"R",4155269,"R",71643,"R",45,"R",2778881,"R",61753,"R",103,"R",6934150,"R",67322
100937,4,1,"R",31,"R",2575049,"R",83066,"R",14,"R",1091111,"R",77937,"R",45,"R",3666160,"R",81470
100937,4,2,"R",17,"R",1153617,"R",67860,"R",16,"R",1002872,"R",62680,"R",33,"R",2156489,"R",65348
100937,4,3,"R",4,"R",197250,"R",49313,"R",10,"R",510406,"R",51041,"R",14,"R",707656,"R",50547
100937,4,4,"R",2,"R",70777,"R",35389,"R",3,"R",107916,"R",35972,"R",5,"R",178693,"R",35739
100937,4,5,"R",3,"R",113576,"R",37859,"R",2,"R",66576,"R",33288,"R",5,"R",180152,"R",36030
100937,4,6,"R",1,"R",45000,"R",45000,"Z",0,"Z",0,"A",,"R",1,"R",45000,"R",45000
100937,4,7,"R",58,"R",4155269,"R",71643,"R",45,"R",2778881,"R",61753,"R",103,"R",6934150,"R",67322
101028,1,6,"R",8,"R",456495,"R",57062,"R",23,"R",1245122,"R",54136,"R",31,"R",1701617,"R",54891
101028,1,7,"R",8,"R",456495,"R",57062,"R",23,"R",1245122,"R",54136,"R",31,"R",1701617,"R",54891
101028,4,6,"R",8,"R",456495,"R",57062,"R",23,"R",1245122,"R",54136,"R",31,"R",1701617,"R",54891
101028,4,7,"R",8,"R",456495,"R",57062,"R",23,"R",1245122,"R",54136,"R",31,"R",1701617,"R",54891
101073,2,1,"R",1,"R",68000,"R",68000,"R",1,"R",68000,"R",68000,"R",2,"R",136000,"R",68000
101073,2,2,"R",3,"R",166000,"R",55333,"R",2,"R",107000,"R",53500,"R",5,"R",273000,"R",54600
101073,2,3,"R",2,"R",102000,"R",51000,"Z",0,"Z",0,"A",,"R",2,"R",102000,"R",51000
101073,2,4,"Z",0,"Z",0,"A",,"R",3,"R",80000,"R",26667,"R",3,"R",80000,"R",26667
101073,2,7,"R",6,"R",336000,"R",56000,"R",6,"R",255000,"R",42500,"R",12,"R",591000,"R",49250
101073,4,1,"R",1,"R",55638,"R",55638,"R",1,"R",55638,"R",55638,"R",2,"R",111276,"R",55638
101073,4,2,"R",3,"R",135821,"R",45274,"R",2,"R",87547,"R",43774,"R",5,"R",223368,"R",44674
101073,4,3,"R",2,"R",83456,"R",41728,"Z",0,"Z",0,"A",,"R",2,"R",83456,"R",41728
101073,4,4,"Z",0,"Z",0,"A",,"R",3,"R",65456,"R",21819,"R",3,"R",65456,"R",21819
101073,4,7,"R",6,"R",274915,"R",45819,"R",6,"R",208641,"R",34774,"R",12,"R",483556,"R",40296
101116,2,2,"R",1,"R",60555,"R",60555,"R",1,"R",73139,"R",73139,"R",2,"R",133694,"R",66847
101116,2,3,"R",4,"R",245571,"R",61393,"R",3,"R",172619,"R",57540,"R",7,"R",418190,"R",59741
101116,2,4,"R",3,"R",127000,"R",42333,"R",4,"R",180933,"R",45233,"R",7,"R",307933,"R",43990
101116,2,7,"R",8,"R",433126,"R",54141,"R",8,"R",426691,"R",53336,"R",16,"R",859817,"R",53739
101116,4,2,"R",1,"R",49546,"R",49546,"R",1,"R",59842,"R",59842,"R",2,"R",109388,"R",54694
101116,4,3,"R",4,"R",200926,"R",50232,"R",3,"R",141237,"R",47079,"R",7,"R",342163,"R",48880
101116,4,4,"R",3,"R",103911,"R",34637,"R",4,"R",148039,"R",37010,"R",7,"R",251950,"R",35993
101116,4,7,"R",8,"R",354383,"R",44298,"R",8,"R",349118,"R",43640,"R",16,"R",703501,"R",43969
101143,1,6,"R",42,"R",2212019,"R",52667,"R",20,"R",986794,"R",49340,"R",62,"R",3198813,"R",51594
101143,1,7,"R",42,"R",2212019,"R",52667,"R",20,"R",986794,"R",49340,"R",62,"R",3198813,"R",51594
101143,4,6,"R",42,"R",2212019,"R",52667,"R",20,"R",986794,"R",49340,"R",62,"R",3198813,"R",51594
101143,4,7,"R",42,"R",2212019,"R",52667,"R",20,"R",986794,"R",49340,"R",62,"R",3198813,"R",51594
101161,1,6,"R",24,"R",1354544,"R",56439,"R",35,"R",1853375,"R",52954,"R",59,"R",3207919,"R",54372
101161,1,7,"R",24,"R",1354544,"R",56439,"R",35,"R",1853375,"R",52954,"R",59,"R",3207919,"R",54372
101161,2,6,"R",7,"R",533940,"R",76277,"R",4,"R",316462,"R",79116,"R",11,"R",850402,"R",77309
101161,2,7,"R",7,"R",533940,"R",76277,"R",4,"R",316462,"R",79116,"R",11,"R",850402,"R",77309
101161,4,6,"R",31,"R",1791414,"R",57788,"R",39,"R",2112304,"R",54162,"R",70,"R",3903718,"R",55767
101161,4,7,"R",31,"R",1791414,"R",57788,"R",39,"R",2112304,"R",54162,"R",70,"R",3903718,"R",55767
101189,1,1,"R",16,"R",1228554,"R",76785,"R",6,"R",414102,"R",69017,"R",22,"R",1642656,"R",74666
101189,1,2,"R",14,"R",1047572,"R",74827,"R",8,"R",498474,"R",62309,"R",22,"R",1546046,"R",70275
101189,1,3,"R",8,"R",302818,"R",37852,"R",13,"R",648552,"R",49889,"R",21,"R",951370,"R",45303
101189,1,7,"R",38,"R",2578944,"R",67867,"R",27,"R",1561128,"R",57820,"R",65,"R",4140072,"R",63693
101189,2,1,"R",7,"R",608694,"R",86956,"R",2,"R",238067,"R",119034,"R",9,"R",846761,"R",94085
101189,2,2,"R",1,"R",58819,"R",58819,"R",3,"R",217702,"R",72567,"R",4,"R",276521,"R",69130
101189,2,3,"R",5,"R",231571,"R",46314,"R",2,"R",90298,"R",45149,"R",7,"R",321869,"R",45981
101189,2,4,"R",2,"R",50000,"R",25000,"R",2,"R",66436,"R",33218,"R",4,"R",116436,"R",29109
101189,2,7,"R",15,"R",949084,"R",63272,"R",9,"R",612503,"R",68056,"R",24,"R",1561587,"R",65066
101189,4,1,"R",23,"R",1726587,"R",75069,"R",8,"R",608888,"R",76111,"R",31,"R",2335475,"R",75338
101189,4,2,"R",15,"R",1095698,"R",73047,"R",11,"R",676598,"R",61509,"R",26,"R",1772296,"R",68165
101189,4,3,"R",13,"R",492289,"R",37868,"R",15,"R",722434,"R",48162,"R",28,"R",1214723,"R",43383
101189,4,4,"R",2,"R",40910,"R",20455,"R",2,"R",54358,"R",27179,"R",4,"R",95268,"R",23817
101189,4,7,"R",53,"R",3355484,"R",63311,"R",36,"R",2062278,"R",57286,"R",89,"R",5417762,"R",60874
101240,1,6,"R",66,"R",3499498,"R",53023,"R",84,"R",4569929,"R",54404,"R",150,"R",8069427,"R",53796
101240,1,7,"R",66,"R",3499498,"R",53023,"R",84,"R",4569929,"R",54404,"R",150,"R",8069427,"R",53796
101240,4,6,"R",66,"R",3499498,"R",53023,"R",84,"R",4569929,"R",54404,"R",150,"R",8069427,"R",53796
101240,4,7,"R",66,"R",3499498,"R",53023,"R",84,"R",4569929,"R",54404,"R",150,"R",8069427,"R",53796
101286,1,6,"R",48,"R",2605137,"R",54274,"R",75,"R",3757973,"R",50106,"R",123,"R",6363110,"R",51733
101286,1,7,"R",48,"R",2605137,"R",54274,"R",75,"R",3757973,"R",50106,"R",123,"R",6363110,"R",51733
101286,2,6,"R",2,"R",123851,"R",61926,"Z",0,"Z",0,"A",,"R",2,"R",123851,"R",61926
101286,2,7,"R",2,"R",123851,"R",61926,"Z",0,"Z",0,"A",,"R",2,"R",123851,"R",61926
101286,4,6,"R",50,"R",2706472,"R",54129,"R",75,"R",3757973,"R",50106,"R",125,"R",6464445,"R",51716
101286,4,7,"R",50,"R",2706472,"R",54129,"R",75,"R",3757973,"R",50106,"R",125,"R",6464445,"R",51716
101295,1,6,"R",47,"R",2488651,"R",52950,"R",76,"R",3906444,"R",51401,"R",123,"R",6395095,"R",51993
101295,1,7,"R",47,"R",2488651,"R",52950,"R",76,"R",3906444,"R",51401,"R",123,"R",6395095,"R",51993
101295,4,6,"R",47,"R",2488651,"R",52950,"R",76,"R",3906444,"R",51401,"R",123,"R",6395095,"R",51993
101295,4,7,"R",47,"R",2488651,"R",52950,"R",76,"R",3906444,"R",51401,"R",123,"R",6395095,"R",51993
101301,1,6,"R",15,"R",739050,"R",49270,"R",30,"R",1566498,"R",52217,"R",45,"R",2305548,"R",51234
101301,1,7,"R",15,"R",739050,"R",49270,"R",30,"R",1566498,"R",52217,"R",45,"R",2305548,"R",51234
101301,4,6,"R",15,"R",739050,"R",49270,"R",30,"R",1566498,"R",52217,"R",45,"R",2305548,"R",51234
101301,4,7,"R",15,"R",739050,"R",49270,"R",30,"R",1566498,"R",52217,"R",45,"R",2305548,"R",51234
101365,2,2,"R",1,"R",49776,"R",49776,"R",3,"R",201960,"R",67320,"R",4,"R",251736,"R",62934
101365,2,3,"R",1,"R",45229,"R",45229,"R",1,"R",45008,"R",45008,"R",2,"R",90237,"R",45119
101365,2,4,"R",3,"R",134918,"R",44973,"R",1,"R",38042,"R",38042,"R",4,"R",172960,"R",43240
101365,2,7,"R",5,"R",229923,"R",45985,"R",5,"R",285010,"R",57002,"R",10,"R",514933,"R",51493
101365,4,2,"R",1,"R",40727,"R",40727,"R",3,"R",165244,"R",55081,"R",4,"R",205971,"R",51493
101365,4,3,"R",1,"R",37006,"R",37006,"R",1,"R",36826,"R",36826,"R",2,"R",73832,"R",36916
101365,4,4,"R",3,"R",110390,"R",36797,"R",1,"R",31126,"R",31126,"R",4,"R",141516,"R",35379
101365,4,7,"R",5,"R",188123,"R",37625,"R",5,"R",233196,"R",46639,"R",10,"R",421319,"R",42132
101435,1,1,"R",6,"R",412038,"R",68673,"R",3,"R",205740,"R",68580,"R",9,"R",617778,"R",68642
101435,1,2,"R",4,"R",209044,"R",52261,"R",4,"R",204457,"R",51114,"R",8,"R",413501,"R",51688
101435,1,3,"R",16,"R",724643,"R",45290,"R",6,"R",264597,"R",44100,"R",22,"R",989240,"R",44965
