unitid,a071,a072,a073,a081,a082,a083,a091,a011,a012,a013,a021,a022,a023,a041,a042,a043,a051,a052,a053,a061,a062,a063,a092,a093,a101,a102,a103,a111,a112,a113,a121,a122,a123,a131,a132,a133,a141,a142,a143,a151,a152,a153,a161,a162,a163,aline03,"xa011","xa012","xa013","xa021","xa022","xa023","xa041","xa042","xa043","xa051","xa052","xa053","xa061","xa062","xa063","xa071","xa072","xa073","xa081","xa082","xa083","xa091","xa092","xa093","xa101","xa102","xa103","xa111","xa112","xa113","xa121","xa122","xa123","xa131","xa132","xa133","xa141","xa142","xa143","xa151","xa152","xa153","xa161","xa162","xa163","xaline03"
"139278","19978","97538","117516","0","0","0","0","908170","0","908170","0","0","0","1240970","51707","1292677","506730","10341","517071","","1521366","1521366","0","0","0","0","0","0","0","0","329044","0","329044","0","0","0","75210","18803","94013","0","0","0","3080102","1699755","4779857","",,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,
"137962","0","0","0","0","0","0","562614","224617","0","224617","0","0","0","0","0","0","0","0","0","0","0","0","0","562614","0","0","0","0","0","0","147998","0","147998","0","0","0","26785","0","26785","0","0","0","962014","0","962014","0",10,13,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,13,10,13,13,13,13,13,13,10,13,10,13,13,13,10,13,10,13,13,13,10,13,10,13
"138187","0","796660","796660","0","0","0","131006","13594908","1218103","14813011","0","0","0","28406988","0","28406988","0","0","0","59893","7485640","7545533","207135","338141","0","0","0","260541","0","260541","5903278","0","5903278","0","0","0","552698","131941","684639","0","0","0","48909312","9839479","58748791","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"138257","0","0","0","0","0","0","0","6783129","0","6783129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92149","0","92149","0","0","0","6875278","0","6875278","0",10,13,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,13,10,13,13,13,10,13,10,13
"138275","0","437265","437265","0","0","0","896255","2602179","0","2602179","0","0","0","0","0","0","0","0","0","34928","448198","483126","94513","990768","66840","0","66840","5253","0","5253","524762","0","524762","0","0","0","39098","8866","47964","0","35824","35824","4169315","1024666","5193981","0",10,13,10,13,13,13,13,13,13,13,13,13,10,10,10,13,10,10,13,13,13,10,10,10,10,13,10,10,13,10,10,13,10,13,13,13,10,10,10,13,16,16,10,11,11,13
"138293","0","237810","237810","0","0","0","99054","1091912","0","1091912","0","0","0","0","0","0","0","0","0","0","180913","180913","115371","214425","358886","0","358886","0","0","0","590952","0","590952","0","0","0","16745","0","16745","0","0","0","2157549","534094","2691643","0",10,13,10,13,13,13,13,13,13,13,13,13,13,11,11,13,10,10,13,13,13,10,10,10,10,13,18,13,13,13,10,13,10,13,13,13,10,13,10,13,13,13,10,11,11,13
"138354","698478","1874232","2572710","0","1031600","1031600","0","9286015","0","9286015","0","0","0","34720152","55314","34775466","0","0","0","0","6942421","6942421","650710","650710","0","0","0","101243","0","101243","6998718","0","6998718","0","0","0","504323","275768","780091","0","0","0","52308929","10830045","63138974","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"138558","8488","427819","436307","0","0","0","0","2591006","0","2591006","0","0","0","7156151","0","7156151","0","0","0","0","2005124","2005124","199011","199011","0","0","0","1388","0","1388","3183307","0","3183307","0","0","0","244249","0","244249","0","0","0","13184589","2631954","15816543","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"138600","284245","0","284245","0","0","0","811973","6373690","0","6373690","0","0","0","0","0","0","0","0","0","0","459449","459449","439462","1251435","5076550","1078252","6154802","0","0","0","2632158","0","2632158","0","0","0","189863","498","190361","0","0","0","15368479","1977661","17346140","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"138682","47913","233926","281839","0","0","0","0","578591","0","578591","0","0","0","2976218","124009","3100227","1215289","24802","1240091","","944746","944746","0","0","0","0","0","0","0","0","789149","0","789149","0","0","0","180377","45094","225471","0","0","0","5787537","1372577","7160114","",,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,
"138691","0","29825","29825","9540","175320","184860","0","2345165","0","2345165","0","0","0","5241353","0","5241353","0","0","0","42167","1248467","1290634","0","0","0","0","0","30366","0","30366","878725","0","878725","0","0","0","22305","0","22305","0","0","0","8569621","1453612","10023233","0",10,13,10,13,13,13,10,13,10,13,13,13,10,10,10,13,10,10,10,10,10,13,13,13,13,13,13,10,13,10,10,13,10,13,13,13,10,13,10,13,13,13,10,10,10,13
"138716","0","4283","4283","0","12825","12825","0","3885561","0","3885561","0","0","0","10583500","0","10583500","0","0","0","0","5893292","5893292","219975","219975","0","0","0","22580","0","22580","3266486","0","3266486","0","0","0","279521","0","279521","0","0","0","18037648","6130375","24168023","0",10,13,10,13,13,13,10,13,10,13,13,13,13,10,10,13,10,10,13,10,10,13,10,10,13,13,13,10,13,10,10,13,10,13,13,13,10,13,10,13,13,13,10,10,10,13
"138725","0","0","0","0","0","0","0","4795673","0","4795673","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","238258","0","238258","0","0","0","104199","0","104199","0","0","0","5138130","0","5138130","0",10,13,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,13,10,13,13,13,10,13,10,13,13,13,10,13,10,13
"138761","0","141970","141970","0","0","0","656979","1247073","0","1247073","0","0","0","0","0","0","0","0","0","0","200609","200609","251647","908626","45965","93047","139012","0","0","0","904898","0","904898","0","0","0","4842","0","4842","0","0","0","2859757","687273","3547030","0",10,13,10,13,13,13,13,13,13,13,13,13,13,10,10,13,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,13,10,13,13,13,10,13,10,13,13,13,10,10,10,13
"138789","0","498000","498000","0","0","0","0","6830230","0","6830230","0","0","0","10337031","0","10337031","0","0","0","0","1610741","1610741","280348","280348","0","9984","9984","72468","0","72468","2082139","0","2082139","0","0","0","84531","0","84531","0","0","0","19406399","2399073","21805472","0",10,13,10,13,13,13,10,13,10,13,13,13,13,10,10,13,10,10,13,13,13,13,10,10,13,10,10,10,13,10,10,13,10,13,13,13,10,13,10,13,13,13,10,10,10,13
"138813","0","0","0","0","0","0","0","9218495","0","9218495","0","0","0","0","0","0","0","0","0","0","1050118","1050118","0","0","0","0","0","0","0","0","445847","0","445847","0","0","0","0","0","0","0","0","0","9664342","1050118","10714460","0",10,13,10,13,13,13,13,13,13,13,13,13,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,13,10,13,13,13,13,13,13,13,13,13,10,10,10,13
"137209","4550","250915","255465","0","0","0","26122","5531232","199008","5730240","0","0","0","19100895","0","19100895","0","0","0","41078","2853098","2894176","143840","169962","0","0","0","0","0","0","1765518","0","1765518","0","0","0","909754","65937","975691","0","0","0","27379149","3512798","30891947","0",10,10,10,13,13,13,10,13,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,13,13,13,10,13,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"137272","0","0","0","0","0","0","20143","205799","0","205799","0","0","0","0","0","0","0","0","0","0","0","0","0","20143","0","0","0","0","0","0","158668","0","158668","0","0","0","611541","0","611541","0","0","0","996151","0","996151","0",10,13,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,13,10,13,13,13,13,13,13,10,13,10,13,13,13,10,13,10,13,13,13,18,13,18,13
"137281","5863489","36831","5900320","0","0","0","0","1631416","79349","1710765","0","0","0","0","0","0","0","0","0","4066","766695","770761","18551","18551","0","546","546","3313","0","3313","607902","0","607902","0","0","0","93695","16974","110669","0","0","0","8203881","918946","9122827","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,13,10,10,13,10,10,10,13,10,10,13,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"137315","0","87720","87720","0","0","0","23270","1443398","116499","1559897","0","0","0","7635271","0","7635271","0","0","0","9315","2059527","2068842","502","23772","0","0","0","709828","0","709828","777284","0","777284","0","0","0","133381","73412","206793","0","0","0","10731747","2337660","13069407","0",10,10,10,13,13,13,10,13,10,13,13,13,10,10,10,13,10,10,13,13,13,10,10,10,13,13,13,10,13,10,10,13,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"137351","218741","18743402","18962143","0","2021800","2021800","2476357","56784487","0","56784487","0","0","0","178044295","0","178044295","0","0","0","5881071","35292939","41174010","36043173","38519530","0","0","0","5822630","0","5822630","26554580","0","26554580","0","0","0","5313340","110811","5424151","0","0","0","281095501","92212125","373307626","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"137379","0","52204","52204","0","0","0","0","4761924","0","4761924","0","0","0","0","0","0","0","0","0","0","821669","821669","0","0","0","0","0","0","0","0","97168","0","97168","0","0","0","4551","0","4551","0","0","0","4863643","873873","5737516","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"137421","0","0","0","0","0","0","284219","81877","0","81877","0","0","0","0","0","0","0","0","0","0","0","0","0","284219","0","0","0","0","0","0","84758","0","84758","0","0","0","5445","0","5445","0","0","0","456299","0","456299","0",10,13,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,13,10,13,13,13,13,13,13,10,13,10,13,13,13,10,13,10,13,13,13,10,13,10,13
"137476","0","1302961","1302961","0","70430","70430","302452","19746377","0","19746377","0","0","0","0","0","0","0","0","0","0","2148125","2148125","0","302452","0","0","0","0","0","0","1599954","0","1599954","0","0","0","216587","0","216587","0","0","0","21865370","3521516","25386886","0",10,13,10,13,13,13,13,13,13,13,13,13,13,10,10,13,10,10,13,10,10,10,13,10,13,13,13,13,13,13,10,13,10,13,13,13,10,13,10,13,13,13,10,10,10,13
"137546","0","81126","81126","0","0","0","2544035","29638884","0","29638884","0","0","0","0","0","0","0","0","0","0","1398211","1398211","808423","3352458","275000","1624801","1899801","759639","0","759639","8916506","0","8916506","0","0","0","1124604","630830","1755434","0","0","0","43258668","4543391","47802059","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13
"137564","0","233909","233909","0","0","0","332583","4282310","0","4282310","0","0","0","0","0","0","0","0","0","27182","1245510","1272692","0","332583","0","0","0","0","0","0","2792287","0","2792287","0","0","0","52016","0","52016","0","0","0","7486378","1479419","8965797","0",10,13,10,13,13,13,13,13,13,13,13,13,10,10,10,13,10,10,13,13,13,10,13,10,13,13,13,13,13,13,10,13,10,13,13,13,10,13,10,13,13,13,10,10,10,13
"137573","3016110","326210","3342320","0","0","0","62216","10715225","0","10715225","0","0","0","0","0","0","0","0","0","0","1991018","1991018","732416","794632","0","0","0","0","0","0","3400195","0","3400195","0","0","0","451884","21077","472961","0","0","0","17645630","3070721","20716351","0",10,13,10,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,13,13,13,10,10,10,13,13,13,13,13,13,10,13,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"137759","0","5362280","5362280","0","0","0","0","5998428","0","5998428","0","0","0","14138526","0","14138526","61523","0","61523","26375","3133623","3159998","0","0","0","0","0","173086","0","173086","290369","0","290369","0","0","0","439600","197774","637374","0","0","0","21127907","8693677","29821584","0",10,13,10,13,13,13,10,13,10,10,13,10,10,10,10,13,10,10,13,13,13,13,13,13,13,13,13,10,13,10,11,13,11,13,13,13,10,10,10,13,13,13,11,10,11,13
"137801","0","0","0","0","0","0","0","6330138","0","6330138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7706","0","7706","0","0","0","6337844","0","6337844","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"137810","0","0","0","0","0","0","0","4744432","0","4744432","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7706","0","7706","0","0","0","4752138","0","4752138","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,11,10,10,10,11,10,11,10,10,10,10,10,10,10
"137847","0","882024","882024","0","2699","2699","628817","21221111","0","21221111","0","0","0","0","0","0","0","38305","38305","0","985236","985236","321423","950240","106525","385771","492296","0","120339","120339","5825142","0","5825142","0","0","0","702531","156083","858614","0","0","0","28484126","2891880","31376006","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"136288","22505","134224","156729","9745","25471","35216","403799","11682491","65113","11747604","0","0","0","0","0","0","0","0","0","44360","598714","643074","233039","636838","525930","0","525930","0","0","0","3284590","0","3284590","0","0","0","2129546","478159","2607705","0","0","0","18102966","1534720","19637686","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"136330","0","0","0","0","0","0","1489683","8559626","0","8559626","0","0","0","0","0","0","0","0","0","0","772692","772692","478600","1968283","891617","284265","1175882","0","0","0","2137194","0","2137194","0","0","0","501056","250000","751056","0","0","0","13579176","1785557","15364733","0",10,13,10,13,13,13,13,13,13,13,13,13,13,10,10,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,13,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"136358","0","681125","681125","2500","627","3127","900","11107030","1200904","12307934","0","0","0","23771889","0","23771889","0","0","0","6860","2999301","3006161","542402","543302","0","0","0","0","0","0","3529496","0","3529496","0","0","0","1023284","97172","1120456","0","0","0","39441959","5521531","44963490","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"136400","0","0","0","0","0","0","15953","3065081","422954","3488035","0","0","0","8026150","120801","8146951","1828","0","1828","6861","2645612","2652473","142488","158441","0","0","0","55402","490","55892","1240078","0","1240078","0","0","0","139892","100069","239961","0","0","0","12551245","3432414","15983659","0",10,10,10,13,13,13,10,10,10,10,13,10,10,10,10,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,10,13,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"136473","61854","1330401","1392255","0","0","0","361603","7295007","870519","8165526","0","0","0","25464469","0","25464469","0","0","0","299336","5716517","6015853","492775","854378","0","0","0","117855","12666","130521","321175","0","321175","0","0","0","479401","98370","577771","0","0","0","34400700","8521248","42921948","0",10,10,10,13,13,13,10,13,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,13,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"136516","0","166613","166613","30424","0","30424","23898","4121003","454443","4575446","0","0","0","9730369","0","9730369","0","0","0","7226","1206022","1213248","140705","164603","0","0","0","31368","0","31368","173220","0","173220","0","0","0","266429","1130","267559","0","0","0","14383937","1968913","16352850","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,18,10,10
"136631","0","0","0","0","0","0","0","1051445","0","1051445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1051445","0","1051445","0",10,13,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,13,10,13
"136701","0","0","0","0","0","0","397113","420290","0","420290","0","0","0","0","0","0","0","0","0","0","0","0","0","397113","568191","0","568191","0","0","0","391320","0","391320","0","0","0","210732","718","211450","0","0","0","1987646","718","1988364","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,10
"136774","0","0","0","0","0","0","185821","5272084","0","5272084","0","0","0","0","0","0","0","0","0","0","62926","62926","139938","325759","7151","0","7151","215779","0","215779","1010392","0","1010392","0","0","0","80228","2770","82998","0","0","0","6771455","205634","6977089","0",10,13,10,13,13,13,13,13,13,13,13,13,13,10,10,13,13,13,13,13,13,10,10,10,10,13,10,10,13,10,10,13,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"136950","0","52396","52396","0","0","0","2821291","28140915","0","28140915","0","0","0","0","0","0","0","0","0","0","1093852","1093852","1338704","4159995","152886","1927816","2080702","0","0","0","7051585","0","7051585","0","0","0","616726","196782","813508","0","0","0","38783403","4609550","43392953","0",10,13,10,13,13,13,13,13,13,13,13,13,13,10,10,13,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,13,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"137032","0","817874","817874","24140","31346","55486","143666","17971804","63827","18035631","0","0","0","0","0","0","0","0","0","14659","1274285","1288944","82104","225770","205150","52536","257686","0","0","0","2865205","0","2865205","0","0","0","94013","0","94013","0","0","0","21318637","2321972","23640609","0",10,11,11,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,13,10,13,13,13,10,13,18,13,13,13,10,18,18,13
"137078","0","411963","411963","7203","0","7203","49062","14312500","1732572","16045072","6238","0","6238","30710785","8209","30718994","0","0","0","44965","7098216","7143181","47993","97055","90","130547","130637","99395","0","99395","782475","0","782475","0","0","0","770242","169680","939922","0","0","0","46782955","9599180","56382135","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"137096","20009","515802","535811","0","0","0","0","8787211","924210","9711421","0","0","0","21521215","0","21521215","0","0","0","155149","4582052","4737201","700","700","0","0","0","111624","66650","178274","2511722","0","2511722","0","0","0","452440","70000","522440","0","0","0","33559370","6159414","39718784","0",10,10,10,13,13,13,10,13,10,13,13,13,10,10,10,10,10,10,13,13,13,13,10,10,13,13,13,10,10,10,10,13,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"147031","","","","","","","191258","345088","0","345088","","","","","","","","","","","","","161568","352826","405101","153500","558601","","","","73222","0","73222","","","","30778","0","30778","","","","1045447","315068","1360515","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"147095","0","188128","188128","0","0","0","0","970898","0","970898","0","0","0","0","0","0","0","0","0","0","76557","76557","0","0","0","0","0","0","0","0","32021","0","32021","661649","0","661649","0","0","0","0","0","0","1664568","264685","1929253","0",10,13,10,13,13,13,13,13,13,13,13,13,13,10,10,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,10,13,10,10,13,10,13,13,13,13,13,13,10,10,10,13
"146205","0","0","0","0","0","0","0","2698306","0","2698306","0","0","0","5630970","0","5630970","1575081","191693","1766774","0","2289515","2289515","0","0","0","0","0","0","0","0","318429","0","318429","0","0","0","584991","4465","589456","0","0","0","10807777","2485673","13293450","0",10,13,10,13,13,13,10,13,10,10,10,10,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,13,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"146241","0","0","0","0","0","0","285588","13913238","0","13913238","0","50052","50052","0","0","0","0","0","0","0","0","0","53220","338808","87871","5072","92943","0","0","0","0","0","0","0","0","0","114308","0","114308","0","0","0","14401005","108344","14509349","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"146278","0","666091","666091","0","58588","58588","0","1972118","0","1972118","0","0","0","2262599","0","2262599","1224609","150673","1375282","203","1907174","1907377","0","0","0","0","0","57041","0","57041","487437","0","487437","0","0","0","129353","135813","265166","0","0","0","6133360","2918339","9051699","0",10,13,10,13,13,13,10,13,10,10,10,10,10,10,10,13,10,10,13,10,10,13,13,13,13,13,13,10,13,10,10,13,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"146296","0","1828895","1828895","0","0","0","0","6815764","0","6815764","0","0","0","6142843","0","6142843","9804131","379649","10183780","0","1806160","1806160","0","0","0","0","0","0","16071","16071","0","4230012","4230012","0","0","0","752398","243517","995915","0","0","0","23515136","8504304","32019440","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13
"146339","0","784390","784390","0","0","0","818729","4493453","0","4493453","0","0","0","77713","0","77713","0","0","0","1190","547959","549149","136847","955576","60940","159060","220000","0","0","0","1879511","0","1879511","0","0","0","119784","97154","216938","0","0","0","7451320","1725410","9176730","0",10,13,10,13,13,13,10,13,10,13,13,13,10,10,10,13,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,13,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"146348","273934","3180891","3454825","0","0","0","0","2232131","0","2232131","0","0","0","3916930","0","3916930","1757918","292816","2050734","77596","1223112","1300708","0","0","0","0","0","0","0","0","1161326","0","1161326","0","0","0","373231","256806","630037","0","0","0","9793066","4953625","14746691","0",10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"146366","0","28453","28453","0","0","0","0","2048202","22461","2070663","95627","1067325","1162952","3503147","1317666","4820813","1552003","290419","1842422","0","1135873","1135873","0","0","0","0","0","0","0","0","1104012","0","1104012","0","0","0","60539","0","60539","0","0","0","8363530","3862197","12225727","768174",10,10,10,10,10,10,10,10,10,10,10,10,13,10,10,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,10,13,10,13,13,13,10,13,10,13,13,13,10,10,10,10
"146384","","","","","","","","7533208","0","7533208","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","764383","0","764383","8297591","0","8297591","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"146393","0","0","0","0","0","0","313877","3060048","0","3060048","0","0","0","66544","0","66544","0","0","0","0","319662","319662","193474","507351","58930","56623","115553","0","0","0","1513169","0","1513169","0","0","0","284661","0","284661","0","0","0","5297229","569759","5866988","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"146418","0","687720","687720","0","0","0","0","1907873","0","1907873","7627","0","7627","2901098","0","2901098","2340159","0","2340159","0","774909","774909","148918","148918","0","0","0","0","0","0","783497","0","783497","0","0","0","33058","0","33058","0","0","0","7973312","1611547","9584859","0",10,13,10,10,13,10,10,13,10,10,13,10,13,10,10,13,10,10,13,13,13,13,10,10,13,13,13,13,13,13,10,13,10,13,13,13,10,13,10,13,13,13,10,10,10,10
"146427","0","0","0","0","0","0","1307302","11383337","0","11383337","0","0","0","141890","0","141890","0","0","0","126088","1115623","1241711","503282","1810584","1004354","1184290","2188644","0","0","0","3612309","0","3612309","0","0","0","134230","0","134230","0","0","0","17709510","2803195","20512705","0",10,13,10,13,13,13,10,13,10,13,13,13,10,10,10,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,13,10,13,13,13,10,13,10,13,13,13,10,10,10,13
"146472","0","1506228","1506228","0","709466","709466","0","7312079","0","7312079","0","0","0","5193080","0","5193080","15980196","1508011","17488207","0","1424616","1424616","0","0","0","0","0","0","0","0","3114294","637047","3751341","0","0","0","2331646","576168","2907814","0","0","0","33931295","6361536","40292831","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13
"146481","0","496101","496101","0","0","0","1710429","13829634","147349","13976983","0","0","0","35699","0","35699","0","0","0","0","1595626","1595626","341738","2052167","1441002","1510432","2951434","0","0","0","2322745","0","2322745","0","0","0","306938","0","306938","0","0","0","19646447","4091246","23737693","0",10,10,10,13,13,13,10,13,18,13,13,13,13,10,10,13,10,18,10,10,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,18,13
"146490","0","0","0","0","0","0","97676","3501983","0","3501983","0","0","0","0","0","0","0","0","0","0","0","0","38500","136176","0","0","0","0","0","0","0","0","0","0","0","0","121278","1794","123072","0","0","0","3720937","40294","3761231","0",10,13,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13
"146506","0","2841352","2841352","0","0","0","0","3337501","0","3337501","0","0","0","3751233","0","3751233","2908681","0","2908681","0","1952038","1952038","0","0","0","0","0","0","0","0","558863","0","558863","0","0","0","270750","48872","319622","0","0","0","10827028","4842262","15669290","0",10,13,10,13,13,13,10,13,10,10,13,10,13,11,11,13,11,11,13,13,13,13,13,13,13,13,13,13,13,13,10,13,10,13,13,13,10,11,11,13,13,13,10,10,10,13
"145600","234325","14788669","15022994","0","0","0","2469096","71651383","0","71651383","0","0","0","220589585","0","220589585","0","0","0","14833040","53808728","68641768","42005367","44474463","0","325624","325624","31404768","0","31404768","53271333","0","53271333","170802489","0","170802489","1264810","41969978","43234788","2815550","0","2815550","569336379","152898366","722234745","0",10,13,10,13,13,13,10,13,10,13,13,10,10,10,10,10,10,10,13,13,10,10,10,10,13,10,10,10,13,10,10,13,10,10,13,10,10,10,10,10,13,10,10,10,10,13
"145619","0","0","0","0","0","0","1204742","16441198","0","16441198","63760","0","63760","516017","0","516017","0","0","0","0","645864","645864","58428","1263170","0","116310","116310","451486","0","451486","3647394","0","3647394","0","0","0","373188","0","373188","0","0","0","22697785","820602","23518387","0",10,13,10,10,13,10,10,13,10,13,13,13,13,11,11,13,13,13,13,13,13,10,10,10,13,10,10,10,13,10,10,13,10,13,13,13,10,13,10,13,13,13,10,11,11,10
"145628","0","0","0","0","0","0","16937","9630885","0","9630885","0","0","0","704806","0","704806","0","0","0","0","235142","235142","20779","37716","0","3713","3713","0","0","0","1100798","0","1100798","1790964","0","1790964","251745","5904","257649","0","0","0","13496135","265538","13761673","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"145637","2342088","23234415","25576503","0","0","0","5635027","98116371","0","98116371","0","16400352","16400352","272842030","0","272842030","0","0","0","34347804","116689255","151037059","62839919","68474946","0","2631359","2631359","43964636","0","43964636","98619318","0","98619318","0","0","0","1853242","0","1853242","2094517","0","2094517","559815033","221795300","781610333","50000",10,13,10,13,10,10,10,13,10,13,13,10,10,10,10,10,10,10,13,13,10,10,10,10,13,10,10,10,13,10,10,13,10,13,13,10,10,13,10,10,13,10,10,10,10,10
