UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D02,F2D02,XF2D03,F2D03,XF2D04,F2D04,XF2D05,F2D05,XF2D06,F2D06,XF2D07,F2D07,XF2D08,F2D08,XF2D09,F2D09,XF2D10,F2D10,XF2D11,F2D11,XF2D12,F2D12,XF2D13,F2D13,XF2D14,F2D14,XF2D15,F2D15,XF2D16,F2D16,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
140146,"R",10302689,"R",20215064,"R",436294,"R",6893463,"R",12885307,"R",7408037,"R",19778770,"R",181617,"R",7712116,"R",1785733,"R",0,"R",9784937,"R",9118488,"R",-331830,"R",334619,"R",20113389,"R",-669238,"R",19778770,"R",0,"R",100000,"R",0,"R",0,"R",1312531,"R",0,"R",1412531,"R",1312531,"R",0,"R",2289835,"R",0,"R",0,"R",0,"R",100000,"R",0,"R",0,"R",5426464,"R",1020231,"R",607242,"R",210302,"R",130863,"R",0,"R",0,"R",0,"R",9784937,"R",1859729,"R",1234473,"R",278195,"R",0,"Z",0,"Z",0,"R",347061,"R",26073,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",26073,"R",3245551,"R",1267839,"R",219087,"R",0,"Z",0,"Z",0,"R",1758625,"R",255940,"R",160317,"R",33503,"R",0,"Z",0,"Z",0,"R",62120,"R",768079,"R",249427,"R",59725,"R",0,"Z",0,"Z",0,"R",458927,"R",2355299,"R",1108883,"R",263871,"R",0,"Z",0,"Z",0,"R",982545,"R",607817,"R",39577,"R",10835,"R",0,"Z",0,"Z",0,"R",557405,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9118488,"R",4060516,"R",865216,"Z",0,"Z",0,"Z",0,"R",4192756,"R",10439245,"R",11051727, 1
140234,"R",55562621,"R",123842414,"R",25182140,"R",36848235,"R",61812039,"R",43936274,"R",98660274,"R",8031721,"R",52209950,"R",13895249,"R",0,"R",23259887,"R",22364435,"R",0,"R",895452,"R",97764822,"R",0,"R",98660274,"R",798678,"R",124091,"R",1836826,"R",0,"R",752461,"R",3703777,"R",7215833,"R",4456238,"R",0,"R",8599550,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4533292,"Z",0,"R",5726844,"R",219855,"R",3850685,"Z",0,"Z",0,"R",329661,"R",23259887,"R",8988866,"R",4352505,"R",1034292,"R",1309745,"R",1404102,"R",207688,"R",680534,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",192083,"R",91278,"R",21691,"R",26401,"R",28303,"R",4186,"R",20224,"R",1911386,"R",682987,"R",162299,"R",216971,"R",232602,"R",34405,"R",582122,"R",4302111,"R",1364472,"R",324242,"R",390979,"R",419147,"R",61998,"R",1741273,"R",4213779,"R",1365083,"R",324387,"R",377299,"R",404480,"R",59829,"R",1682701,"R",2756210,"R",352399,"R",83741,"R",78724,"R",84396,"R",12484,"R",2144466,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-2400119,"Z",0,"Z",0,"R",2400119,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22364435,"R",8208724,"R",1950652,"Z",0,"R",2573030,"R",380590,"R",9251439,"R",64359532,"R",66483415, 1
140252,"R",2547377,"R",79733720,"R",37513350,"R",40350006,"R",1870364,"R",1161345,"R",42220370,"R",6315481,"R",49806534,"R",1600270,"R",0,"R",20367489,"R",22464303,"R",1625121,"R",-471693,"R",42102490,"R",589573,"R",42220370,"R",489067,"R",428810,"R",178339,"R",0,"R",7838,"R",672859,"R",1776913,"R",672859,"R",0,"R",13818187,"R",0,"R",0,"R",0,"R",212110,"R",178339,"R",0,"R",4294245,"R",0,"R",242735,"R",0,"R",1114176,"R",452627,"R",0,"R",55070,"R",20367489,"R",6016400,"R",3940710,"R",615007,"R",91679,"R",1168427,"R",0,"R",200577,"R",36418,"R",24558,"R",2053,"R",85,"R",9604,"Z",0,"R",118,"R",337209,"R",28985,"R",5952,"R",13739,"R",267528,"R",0,"R",21005,"R",1640266,"R",975307,"R",181781,"R",98056,"R",262041,"R",0,"R",123081,"R",1498011,"R",767086,"R",142746,"R",426099,"R",159145,"R",0,"R",2935,"R",7881797,"R",1682834,"R",394231,"R",1803311,"R",280974,"R",1787937,"R",1932510,"R",292862,"R",109828,"R",19705,"R",55888,"R",29085,"R",0,"R",78356,"R",13081,"A",,"A",,"A",,"A",,"A",,"R",13081,"R",2241796,"R",1467278,"R",292083,"R",17606,"R",435372,"R",0,"R",29457,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",-2506463,"R",0,"R",0,"R",2506463,"R",2506463,"R",578048,"R",75046,"R",0,"R",143309,"R",0,"R",1710060,"R",22464303,"R",9574634,"R",1728604,"Z",0,"R",2755485,"R",1787937,"R",6617643,"A",,"A",, 2
140447,"R",163962304,"R",420878214,"R",179037517,"R",66284952,"R",175555745,"Z",0,"R",241840697,"R",17953545,"R",223019585,"R",55212317,"R",0,"R",169482262,"R",166443525,"R",0,"R",3038737,"R",238801960,"R",0,"R",241840697,"R",4217553,"R",1813095,"R",0,"R",0,"R",2668531,"R",26420356,"R",35119535,"R",30901982,"R",0,"R",75631619,"R",1752474,"R",18445897,"R",0,"R",17470274,"R",0,"R",0,"R",15697816,"R",2000000,"R",17669289,"R",0,"R",15824552,"R",0,"R",0,"R",4990341,"R",169482262,"R",58586068,"R",35885095,"R",10266982,"R",2581897,"R",1526489,"R",1013270,"R",7312335,"R",17703921,"R",8879410,"R",1908552,"R",929483,"R",763224,"R",5932,"R",5217320,"R",4587388,"R",2728995,"R",318320,"R",0,"R",0,"R",0,"R",1540073,"R",23363523,"R",9803271,"R",2915658,"R",2168794,"R",4197734,"R",18124,"R",4259942,"R",18498024,"R",5031013,"R",1693032,"R",2891725,"R",1431046,"R",892248,"R",6558960,"R",25915037,"R",11404781,"R",1799979,"R",1755690,"R",1240240,"R",1460860,"R",8253487,"R",16315397,"R",3813236,"R",1433049,"R",0,"R",0,"R",667184,"R",10401928,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",1422892,"R",554197,"R",-10327589,"R",381612,"R",1762673,"R",6206215,"R",1474167,"R",388238,"R",0,"R",0,"R",0,"R",0,"R",1085929,"R",166443525,"R",79356931,"R",20889769,"Z",0,"R",9540345,"R",5820291,"R",50836189,"R",162431798,"R",169556999, 1
140553,"R",113591089,"R",268441645,"R",66186632,"R",118414549,"R",83840464,"R",45898122,"R",202255013,"R",8134894,"R",112255801,"R",25411668,"Z",0,"R",82818324,"R",66884660,"R",0,"R",15933664,"R",186321349,"R",0,"R",202255013,"R",3259047,"R",1635133,"R",1703838,"Z",0,"R",3628942,"R",8007115,"R",18234075,"R",13270223,"Z",0,"R",25834288,"Z",0,"Z",0,"Z",0,"R",12742634,"Z",0,"Z",0,"R",13744249,"Z",0,"R",13080564,"Z",0,"R",16157169,"Z",0,"Z",0,"R",1259420,"R",82818324,"R",21201395,"R",11933904,"R",2068059,"R",1996360,"R",1883477,"R",204700,"R",3114895,"R",3478594,"R",1600124,"R",185941,"Z",0,"R",14572,"Z",0,"R",1677957,"R",3250102,"R",1514995,"R",209184,"R",46528,"R",27798,"R",4771,"R",1446826,"R",4268599,"R",1248712,"R",166037,"R",344395,"R",282108,"R",35313,"R",2192034,"R",7290244,"R",2782948,"R",472305,"R",1065364,"R",616197,"R",109238,"R",2244192,"R",16715277,"R",5328195,"R",3487849,"R",418317,"R",539366,"R",1227031,"R",5714519,"R",10680449,"R",2091435,"R",467741,"R",477457,"R",774758,"R",48957,"R",6820101,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-4348421,"Z",0,"Z",0,"R",4348421,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",66884660,"R",26500313,"R",7057116,"Z",0,"R",4138276,"R",1630010,"R",27558945,"R",91910389,"R",103493247, 1
140562,"R",32154437,"R",129245250,"R",26810047,"R",66156817,"R",36278386,"R",27640093,"R",102435203,"R",2635096,"R",55842605,"R",23431365,"Z",0,"R",126914164,"R",111746596,"R",740713,"R",15908281,"R",86526922,"R",0,"R",102435203,"R",0,"R",1381,"Z",0,"Z",0,"R",1141629,"R",479684,"R",1622694,"R",1622694,"Z",0,"R",4628112,"R",12867256,"R",9181062,"Z",0,"R",58471579,"R",9975036,"R",355131,"R",19025787,"Z",0,"R",1761508,"Z",0,"Z",0,"Z",0,"R",10361964,"R",286729,"R",126914164,"R",29966254,"R",21354228,"R",5288905,"R",960155,"R",1203703,"Z",0,"R",1159263,"R",26479705,"R",11680934,"R",2568440,"R",848442,"R",1063653,"Z",0,"R",10318236,"R",11943056,"R",5670707,"R",1801076,"R",382670,"R",479736,"Z",0,"R",3608867,"R",6860863,"R",3673725,"R",827507,"R",219830,"R",275591,"Z",0,"R",1864210,"R",1462533,"R",700201,"R",168241,"R",46861,"R",58748,"Z",0,"R",488482,"R",17186244,"R",8997545,"R",2057927,"R",550668,"R",690348,"Z",0,"R",4889756,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",1622694,"A",,"A",,"A",,"A",,"A",,"R",1622694,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",8699479,"R",2821473,"R",501965,"R",278742,"R",349446,"Z",0,"R",4747853,"Z",0,"R",766537,"R",192731,"R",-3339362,"Z",0,"Z",0,"R",2380094,"R",7525768,"R",37500,"R",8352,"R",51994,"R",65181,"R",0,"R",7362741,"R",111746596,"R",55702850,"R",13415144,"Z",0,"R",4186406,"R",0,"R",38442196,"R",25577266,"R",32154437, 1
140696,"R",18708017,"R",52637601,"R",13868420,"R",21890736,"R",16878445,"R",11501770,"R",38769181,"R",2740009,"R",38221295,"R",13558920,"R",1157579,"R",19346302,"R",19437487,"R",0,"R",-91185,"R",39511818,"R",-651452,"R",38769181,"R",593704,"R",176660,"R",1307252,"R",348156,"R",945681,"R",6599812,"R",9971265,"R",9971265,"R",0,"R",9388829,"Z",0,"Z",0,"Z",0,"R",238877,"Z",0,"Z",0,"R",2452331,"Z",0,"R",3041127,"Z",0,"R",3659894,"Z",0,"Z",0,"R",565244,"R",19346302,"R",6826478,"R",4467812,"R",350393,"Z",0,"R",436769,"R",89524,"R",1481980,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1946901,"R",944099,"R",100133,"Z",0,"R",365902,"R",74997,"R",461770,"R",3709161,"R",1436824,"R",146996,"Z",0,"R",602428,"R",123478,"R",1399435,"R",3114051,"R",1831306,"R",153834,"Z",0,"R",82486,"R",16907,"R",1029518,"R",3840896,"R",587795,"R",63389,"Z",0,"R",770555,"R",157938,"R",2261219,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",19437487,"R",9267836,"R",814745,"Z",0,"R",2258140,"R",462844,"R",6633922,"R",19682670,"R",18708047, 1
140720,"R",12176764,"R",31816311,"R",7030000,"R",10935846,"R",13850465,"R",10492204,"R",24786311,"R",1902578,"R",14459094,"R",4795335,"R",0,"R",18723003,"R",17981973,"R",0,"R",741030,"R",24045281,"R",0,"R",24786311,"R",2136910,"R",683012,"R",1240892,"R",0,"R",415771,"R",703184,"R",5179769,"R",4632890,"R",120668,"R",7139456,"Z",0,"Z",0,"Z",0,"R",5320121,"Z",0,"Z",0,"R",2515882,"Z",0,"R",1261842,"Z",0,"R",2149290,"Z",0,"Z",0,"R",336412,"R",18723003,"R",7209659,"R",4139982,"R",695872,"R",621115,"R",335013,"R",45047,"R",1372630,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",434279,"R",321903,"R",33291,"R",48852,"R",26649,"R",3583,"R",1,"R",1621554,"R",472870,"R",106937,"R",272174,"R",148472,"R",19964,"R",601137,"R",3586294,"R",1439103,"R",277594,"R",258216,"R",144665,"R",19452,"R",1447264,"R",2731300,"R",389570,"R",71076,"R",195407,"R",106595,"R",14333,"R",1954319,"R",2398887,"A",,"A",,"A",,"A",,"A",,"R",2398887,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-1395764,"Z",0,"Z",0,"R",1395764,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17981973,"R",6763428,"R",1184770,"Z",0,"R",761394,"R",102379,"R",9170002,"R",10722850,"R",12079604, 1
140818,"R",45303024,"R",81208118,"R",10965000,"R",62668178,"R",7574940,"R",6081009,"R",70243118,"R",4385002,"R",30058109,"R",9327322,"R",0,"R",26396871,"R",20656568,"R",0,"R",5740303,"R",62934492,"R",1568323,"R",70243118,"R",859912,"R",243114,"R",2371727,"R",210550,"R",503196,"R",2012792,"R",6201291,"R",998239,"R",104787,"R",17097336,"R",0,"R",0,"R",0,"R",1207045,"R",0,"R",0,"R",1244887,"R",137545,"R",4775889,"R",0,"R",1793329,"R",0,"R",0,"R",140840,"R",26396871,"R",8427041,"R",6479838,"R",1014756,"R",470033,"R",0,"R",0,"R",462414,"R",2839,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2839,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1331822,"R",722490,"R",144565,"R",74260,"R",0,"R",0,"R",390507,"R",1919451,"R",1039980,"R",213253,"R",107171,"R",0,"R",0,"R",559047,"R",2225146,"R",1020967,"R",183968,"R",124048,"R",0,"R",0,"R",896163,"R",1224872,"R",138735,"R",18384,"R",68353,"R",0,"R",0,"R",999400,"R",2902853,"A",,"A",,"A",,"A",,"A",,"R",2902853,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",349977,"R",64703,"R",-843865,"R",0,"R",0,"R",429185,"R",2622544,"R",0,"R",0,"R",0,"R",1447446,"R",120877,"R",1054221,"R",20656568,"R",9751987,"R",1639629,"Z",0,"R",1447446,"R",120877,"R",7696629,"R",42780847,"R",44715392, 1
140872,"R",41276767,"R",84670148,"R",13341540,"R",35664118,"R",35664490,"R",16826564,"R",71328608,"R",2112451,"R",38836462,"R",8102172,"Z",0,"R",19356584,"R",15527360,"R",0,"R",3829224,"R",63864020,"R",3635364,"R",71328608,"R",755151,"R",131500,"R",1958412,"Z",0,"R",1603004,"R",1736587,"R",6184654,"R",3339592,"Z",0,"R",7312547,"Z",0,"Z",0,"Z",0,"R",56360,"Z",0,"Z",0,"R",2752180,"Z",0,"R",6659877,"Z",0,"R",2424854,"Z",0,"Z",0,"R",150766,"R",19356584,"R",5413339,"R",3645202,"R",688997,"R",393106,"R",544200,"R",114725,"R",27109,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",978066,"R",458873,"R",86734,"R",71025,"R",98324,"R",20728,"R",242382,"R",2527713,"R",1131047,"R",213785,"R",183557,"R",254109,"R",53570,"R",691645,"R",3739793,"R",1717746,"R",324679,"R",271576,"R",375959,"R",79258,"R",970575,"R",2868449,"R",227409,"R",42984,"R",208301,"R",288363,"R",60791,"R",2040601,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",-1127565,"Z",0,"Z",0,"R",1127565,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15527360,"R",7180277,"R",1357179,"Z",0,"R",1560955,"R",329072,"R",5099877,"R",37017274,"R",39058650, 1
140951,"R",6437467,"R",184462486,"R",132553488,"R",41213668,"R",10695330,"R",9492203,"R",51908998,"R",6652276,"R",117234993,"R",62068127,"R",0,"R",129090227,"R",118120505,"R",-10084813,"R",884909,"R",51024089,"R",0,"R",51908998,"R",0,"R",818000,"R",1719886,"R",0,"R",73305,"R",14563376,"R",17174567,"R",17174567,"R",0,"R",101709139,"R",0,"R",0,"R",0,"R",818000,"R",1719886,"R",0,"R",3939834,"R",0,"R",505458,"R",0,"R",17695428,"R",0,"R",0,"R",2702482,"R",129090227,"R",41363943,"R",19211248,"R",3656735,"R",8080835,"R",4100703,"R",1680097,"R",4634325,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9146104,"R",4748479,"R",963676,"R",659734,"R",1072689,"R",594256,"R",1107270,"R",21967010,"R",7987066,"R",1742436,"R",710390,"R",403893,"R",142459,"R",10980766,"R",30124382,"R",10503444,"R",2327456,"R",2155291,"R",2473357,"R",555958,"R",12108876,"R",15519066,"R",1858022,"R",410376,"R",1402651,"R",1295301,"R",1496045,"R",9056671,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",3549471,"R",768333,"R",-13008901,"R",144974,"R",88781,"R",8457342,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",118120505,"R",47857730,"R",9869012,"Z",0,"R",9490917,"R",4557596,"R",46345250,"R",7865642,"R",4883770, 1
140988,"R",20788130,"R",47573025,"R",9389614,"R",18162789,"R",20020622,"Z",0,"R",38183411,"R",4531100,"R",20481517,"R",8484110,"R",0,"R",16962519,"R",18158053,"R",395832,"R",-799702,"R",38983113,"R",0,"R",38183411,"R",1812318,"R",75000,"R",3894916,"Z",0,"R",297667,"R",3587228,"R",9667129,"R",3884895,"R",0,"R",12226930,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1347241,"R",0,"R",518840,"R",0,"R",2815842,"R",0,"R",0,"R",53666,"R",16962519,"R",9393671,"R",5958949,"R",1248147,"R",460565,"R",353297,"R",0,"R",1372713,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1231998,"R",531385,"R",137413,"R",60404,"R",85705,"R",0,"R",417091,"R",2396897,"R",1096942,"R",298658,"R",117518,"R",22885,"R",0,"R",860894,"R",3789453,"R",1226512,"R",300143,"R",185794,"R",267560,"R",267781,"R",1541663,"R",1346034,"R",39641,"R",130,"R",65995,"R",115156,"R",0,"R",1125112,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",221438,"R",67394,"R",-890276,"R",89158,"R",13806,"R",498480,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",18158053,"R",9074867,"R",2051885,"Z",0,"R",933761,"R",281587,"R",5815953,"R",18527831,"R",18923663, 1
141060,"R",244078619,"R",375628127,"R",63520446,"R",136188835,"R",175918846,"R",76806951,"R",312107681,"R",2289195,"R",103730021,"R",21987427,"R",0,"R",85894591,"R",61332809,"R",0,"R",24561782,"R",287545899,"R",0,"R",312107681,"R",2053062,"R",598685,"R",1306199,"R",0,"R",4674004,"R",1560203,"R",10192153,"R",6832892,"R",0,"R",20040180,"R",0,"R",0,"R",0,"R",9304628,"R",30083,"R",0,"R",6597793,"R",0,"R",37495998,"R",0,"R",11902565,"R",0,"R",0,"R",523344,"R",85894591,"R",21601501,"R",11654673,"R",2898562,"R",2254072,"R",2133182,"R",0,"R",2661012,"R",5052910,"R",1885620,"R",305113,"R",0,"R",149794,"R",0,"R",2712383,"R",79248,"R",49800,"R",10458,"R",0,"R",4198,"R",0,"R",14792,"R",4377467,"R",1596813,"R",268277,"R",169234,"R",162965,"R",0,"R",2180178,"R",6796875,"R",3716141,"R",645233,"R",513943,"R",463512,"R",0,"R",1458046,"R",13539663,"R",4949812,"R",1058767,"R",678864,"R",322552,"R",838773,"R",5690895,"R",9885145,"R",1912138,"R",125801,"R",224958,"R",669574,"R",555986,"R",6396688,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"R",778663,"R",164131,"R",-3841071,"R",0,"R",0,"R",2898277,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",61332809,"R",26543660,"R",5476342,"Z",0,"R",3905777,"R",1394759,"R",24012271,"R",219368810,"R",244078619, 1
141167,"R",2934991,"R",8291257,"R",3058551,"R",2232203,"R",3000503,"Z",0,"R",5232706,"R",2608749,"R",2079263,"R",2823969,"Z",0,"R",9553282,"R",9482681,"R",0,"R",70601,"R",4968971,"R",193134,"R",5232706,"R",1175400,"R",951952,"R",803376,"Z",0,"R",1113902,"Z",0,"R",4044630,"R",1113902,"Z",0,"R",4820802,"Z",0,"Z",0,"Z",0,"R",2373223,"R",803376,"Z",0,"R",458884,"Z",0,"R",310074,"Z",0,"R",755666,"Z",0,"Z",0,"R",31257,"R",9553282,"R",3602964,"R",2303958,"R",289222,"Z",0,"Z",0,"Z",0,"R",1009784,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",436945,"R",191262,"R",27507,"Z",0,"Z",0,"Z",0,"R",218176,"R",777317,"R",373410,"R",53536,"Z",0,"Z",0,"Z",0,"R",350371,"R",1964316,"R",1497430,"R",159644,"Z",0,"R",158860,"R",80178,"R",68204,"R",638277,"R",125270,"R",17923,"Z",0,"Z",0,"Z",0,"R",495084,"R",2062862,"A",,"A",,"A",,"A",,"A",,"R",2062862,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9482681,"R",4491330,"R",547832,"Z",0,"R",158860,"R",80178,"R",4204481,"R",1646700,"R",1889332, 1
