unitid,a011,a012,a013,a021,a022,a023,a041,a042,a043,a051,a052,a053,a061,a062,a063,a071,a072,a073,a081,a082,a083,a091,a092,a093,a101,a102,a103,a111,a112,a113,a121,a122,a123,a131,a132,a133,a141,a142,a143,a151,a152,a153,a161,a162,a163,aline03,"xa011","xa012","xa013","xa021","xa022","xa023","xa041","xa042","xa043","xa051","xa052","xa053","xa061","xa062","xa063","xa071","xa072","xa073","xa081","xa082","xa083","xa091","xa092","xa093","xa101","xa102","xa103","xa111","xa112","xa113","xa121","xa122","xa123","xa131","xa132","xa133","xa141","xa142","xa143","xa151","xa152","xa153","xa161","xa162","xa163","xaline03"
"100654","10811349","","10811349","17068","2814786","2831854","20616852","","20616852","","","","1058453","12362327","13420780","53125","1211433","1264558","","","","57829","761239","819068","","","","452123","","452123","4580162","","4580162","","","","93088","10046","103134","","","","37740049","17159831","54899880","",10,31,10,10,10,10,10,31,10,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"100663","39818765","","39818765","","","","136360826","1330313","137691139","","","","24629968","101587626","126217594","149729","5380877","5530606","68572","3420656","3489228","15208517","34469005","49677522","","4716729","4716729","17374737","","17374737","15283626","","15283626","487914628","","487914628","15111948","727119","15839067","","","","751921316","151632325","903553641","",10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,31,10,10,31,10,10,31,10,10,10,10,31,31,31,10,10,10,31
"100672","900771","","900771","","","","2576747","16770","2593517","","288","288","","707659","707659","","140864","140864","","","","","","","","","","1548","","1548","127977","","127977","","","","59178","","59178","","","","3666221","865581","4531802","",10,31,10,31,31,31,10,10,10,31,10,10,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"100690","287930","","287930","","","","","","","","","","","51355","51355","","","","","","","1352834","","1352834","8852","","8852","","","","0","","0","","","","4427","","4427","","","","1654043","51355","1705398","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,11,31,11,10,31,10,31,31,31,11,31,11,31,31,31,10,31,10,31,31,31,10,10,10,31
"100706","17897100","","17897100","","","","29822016","","29822016","","","","4822042","22972613","27794655","81132","1332467","1413599","169840","68336","238176","621286","3194564","3815850","16124","22288","38412","0","","0","4378793","","4378793","","","","3297532","114515","3412047","","","","61105865","27704783","88810648","",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,31,11,16,31,16,31,31,31,10,10,10,31,31,31,10,10,10,31
"100724","11760150","","11760150","","","","20246689","","20246689","","","","","11041722","11041722","","356418","356418","","4800","4800","","342883","342883","","39850","39850","57646","","57646","5380152","","5380152","","","","925489","68505","993994","","","","38370126","11854178","50224304","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,10,10,31,10,10,31,10,10,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"100733","","","","","","","190124","","190124","","","","","","","","","","","","","","65000","65000","","","","","","","","","","","","","32668","","32668","","","","222792","65000","287792","",31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"100751","56511406","28787","56540193","","","","91471554","21966","91493520","","","","2083848","19631051","21714899","195752","4895289","5091041","36005","330153","366158","938732","9397977","10336709","3824755","2598133","6422888","3930704","","3930704","53813764","","53813764","","","","9708215","92125","9800340","","","","222514735","36995481","259510216","",10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"100760","2368423","0","2368423","","","","4479169","147584","4626753","","","","","2167875","2167875","","101372","101372","","17953","17953","7261","105923","113184","","","","22458","","22458","489845","","489845","","","","131357","4307","135664","","","","7498513","2545014","10043527","",10,11,11,31,31,31,10,10,10,31,31,31,31,11,11,31,10,10,31,10,10,10,10,10,31,31,31,11,31,11,10,31,10,31,31,31,10,11,11,31,31,31,11,11,11,31
"100812","4517534","","4517534","","","","5433617","","5433617","","","","838","1520845","1521683","","244728","244728","","","","538","","538","","","","","","","598204","","598204","","","","135902","30962","166864","","","","10686633","1796535","12483168","",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31,10,10,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"100830","9942944","","9942944","","","","14533847","","14533847","","","","17179","2522395","2539574","258489","1761477","2019966","35791","571902","607693","16180","664439","680619","325362","144188","469550","858851","","858851","3521552","","3521552","","","","1197149","255956","1453105","","","","30707344","5920357","36627701","",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"100858","50099245","","50099245","32932","14953942","14986874","138689369","","138689369","","2111329","2111329","2947473","21186198","24133671","386542","3820658","4207200","","59042","59042","1832939","16589714","18422653","668256","3223584","3891840","12080048","","12080048","41386712","","41386712","","","","8641751","1524585","10166336","","","","256765267","63469052","320234319","",10,31,10,10,10,10,10,31,10,31,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"100919","1355418","","1355418","","206265","206265","4672206","56540","4728746","","","","","1231321","1231321","","133987","133987","1302114","46744","1348858","273","74823","75096","","","","31168","","31168","727547","","727547","","","","223639","","223639","","","","8312365","1749680","10062045","",10,31,10,31,10,10,10,10,10,31,31,31,31,10,10,31,10,10,10,10,10,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"100937","14625099","0","14625099","0","0","0","0","0","0","0","0","0","","792412","792412","","907812","907812","0","0","0","2291005","1121205","3412210","1099933","1988893","3088826","311395","450054","761449","4412123","0","4412123","0","0","0","119623","0","119623","0","0","0","22859178","5260376","28119554","",10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31
"100973","259059","","259059","","","","145177","36597","181774","","","","","1102439","1102439","","","","","","","","","","","","","9051","","9051","","","","","","","86567","","86567","","","","499854","1139036","1638890","",10,31,10,31,31,31,10,10,10,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"101028","1769271","","1769271","","","","2566217","11384","2577601","0","","0","","924946","924946","","15400","15400","58064","","58064","60185","","60185","","","","","","","42913","","42913","","","","10663","","10663","","","","4507313","951730","5459043","",10,31,10,31,31,31,10,10,10,11,31,11,31,11,11,31,11,11,16,31,16,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,18,31
"101037","644320","","644320","","","","2048914","37007","2085921","","270","270","","2528799","2528799","","","","","","","","70000","70000","","","","44971","","44971","180172","","180172","","","","106154","11910","118064","","","","3024531","2647986","5672517","",10,31,10,31,31,31,10,10,10,31,10,10,31,10,10,31,31,31,31,31,31,31,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"101073","1108395","","1108395","","","","","","","","","","","1128333","1128333","","179260","179260","","","","288252","534295","822547","69313","","69313","","","","466747","","466747","","","","26082","","26082","","","","1958789","1841888","3800677","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"101107","634463","","634463","3758","","3758","2505398","75820","2581218","","","","","942607","942607","","337430","337430","49915","34130","84045","","","","","","","51768","","51768","205210","","205210","","","","46546","1202","47748","","","","3497058","1391189","4888247","",10,31,10,10,31,10,10,10,10,31,31,31,31,10,10,31,10,10,10,10,10,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"101116","1204269","","1204269","","","","","","","","","","","","","","","","","","","","","","","","","","","","154512","","154512","","","","10433","","10433","","","","1369214","","1369214","",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,31,10,31
"101143","1921710","","1921710","","","","3409510","15552","3425062","","","","","1263099","1263099","","256753","256753","","","","","","","","","","","","","472140","","472140","","","","80018","","80018","","","","5883378","1535404","7418782","",10,31,10,31,31,31,10,10,10,31,31,31,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"101161","3499392","","3499392","","61758","61758","5310840","25006","5335846","247017","","247017","","2263987","2263987","","284662","284662","","26180","26180","","","","","","","7749","","7749","1409924","47985","1457909","","","","148903","","148903","","","","10623825","2709578","13333403","61758",10,31,10,31,10,10,10,10,10,10,31,10,31,10,10,31,10,10,31,10,10,31,31,31,31,31,31,10,31,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,10
"101189","9724496","","9724496","","","","","","","","","","","2352921","2352921","","715601","715601","","","","625246","27133","652379","16385","49000","65385","","","","832831","","832831","","","","151446","","151446","","","","11350404","3144655","14495059","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"101240","6479759","","6479759","","","","10689897","","10689897","11583","45637","57220","","4545605","4545605","","392893","392893","","45637","45637","","36016","36016","28413","12159","40572","49438","","49438","1056220","","1056220","","","","241531","59760","301291","","","","18556841","5137707","23694548","",10,31,10,31,31,31,11,31,11,10,16,11,31,10,10,31,10,10,31,10,10,31,10,10,10,10,10,10,31,10,11,31,11,31,31,31,10,10,10,31,31,31,10,11,11,31
"101286","4063897","","4063897","1404","321002","322406","7417701","55052","7472753","","","","","1937167","1937167","","1000","1000","","","","32131","","32131","","","","44010","","44010","962716","","962716","","","","178171","","178171","","","","12700030","2314221","15014251","321002",10,31,10,10,10,10,10,10,10,31,31,31,31,10,10,31,10,10,31,31,31,10,31,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10
"101295","4062207","","4062207","11026","417304","428330","9202762","69509","9272271","","","","","4258417","4258417","65000","117670","182670","","","","381483","400","381883","","","","149860","","149860","1522540","","1522540","","","","67606","","67606","","","","15462484","4863300","20325784","",10,31,10,10,10,10,10,10,10,31,31,31,31,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"101301","1800644","","1800644","","","","4158367","19018","4177385","","","","","2093372","2093372","","174388","174388","","34765","34765","","","","","","","38236","","38236","351934","","351934","","","","161736","","161736","","","","6510917","2321543","8832460","",10,31,10,31,31,31,10,10,10,31,31,31,31,10,10,31,10,10,31,10,10,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"101347","615263","","615263","","61984","61984","2120559","25679","2146238","","","","","322842","322842","","","","","","","","2148","2148","","","","40617","","40617","117355","","117355","","","","50611","103","50714","","","","2944405","412756","3357161","61984",10,31,10,31,11,11,10,10,10,31,31,31,31,16,16,31,31,31,31,31,31,31,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,10
"101435","4607854","","4607854","","","","","","","","","","61475","406176","467651","","272664","272664","","","","2087272","41722","2128994","396856","","396856","","","","1657899","","1657899","","","","95466","","95466","","","","8906822","720562","9627384","",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,10,10,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"101453","255675","0","255675","0","0","0","0","0","0","0","0","0","0","86601","86601","0","0","0","0","0","0","716729","677825","1394554","8612","17033","25645","7192","2576","9768","77341","0","77341","0","0","0","25667","432","26099","0","0","0","1091216","784467","1875683","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"101462","727942","","727942","2653","126723","129376","2339079","28246","2367325","","","","","1062886","1062886","","","","","99523","99523","","","","","","","","","","135119","","135119","","","","42153","699","42852","","","","3246946","1318077","4565023","",10,31,10,10,11,11,10,10,10,31,31,31,31,11,11,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"101480","13442055","","13442055","","","","21874288","3091","21877379","","","","423661","4856576","5280237","24749","752756","777505","","110547","110547","74596","181500","256096","174186","76043","250229","306436","","306436","3178454","","3178454","","","","640806","","640806","","","","40139231","5980513","46119744","",10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"101499","1793527","","1793527","5554","","5554","4346695","45201","4391896","","","","0","1743940","1743940","","19900","19900","","","","","142651","142651","","22682","22682","48302","","48302","385945","","385945","","","","105516","24249","129765","","","","6685539","1998623","8684162","",10,31,10,16,31,16,10,10,10,31,31,31,11,10,11,31,10,10,31,31,31,31,10,10,31,10,10,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"101505","6373618","0","6373618","1439","531756","533195","9876520","47571","9924091","60000","","60000","30000","3099692","3129692","","42683","42683","","10355","10355","21461","124335","145796","1222","","1222","","","","1223250","","1223250","","","","289380","","289380","","","","17876890","3856392","21733282","",10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,31,10,10,31,10,10,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"101514","7159519","","7159519","","960007","960007","11334648","72576","11407224","","","","","2789372","2789372","","425082","425082","","31995","31995","","","","","","","217102","","217102","1496049","","1496049","","","","151528","7100","158628","","","","20358846","4286132","24644978","",10,31,10,31,10,10,10,10,10,31,31,31,31,10,10,31,10,10,31,10,10,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"101523","1154276","","1154276","","201994","201994","3035442","29855","3065297","","","","","1072565","1072565","","1289","1289","","","","","80803","80803","","","","42050","","42050","200607","","200607","","","","146547","","146547","","","","4578922","1386506","5965428","201994",10,31,10,31,11,11,10,10,10,31,31,31,31,11,11,31,10,10,31,31,31,31,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10
"101541","1477721","","1477721","","","","","","","","","","13831","155481","169312","","147556","147556","","","","1907658","","1907658","222925","","222925","","","","931312","","931312","","","","239874","","239874","","","","4793321","303037","5096358","",10,31,10,31,31,31,31,31,31,31,31,31,11,11,10,31,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,18,18,10,31
"101569","2556217","","2556217","","322321","322321","4644121","37964","4682085","","","","","3606862","3606862","","76858","76858","108360","8318","116678","","","","","","","10786","","10786","326325","","326325","","","","85757","23","85780","","","","7731566","4052346","11783912","",10,31,10,31,11,11,10,10,10,31,31,31,31,16,16,31,10,10,10,10,10,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"101587","2786976","38459","2825435","","","","6398693","","6398693","","","","","2172570","2172570","","189820","189820","","166574","166574","","66496","66496","","","","","","","3460919","","3460919","","","","578542","348","578890","","","","13225130","2634267","15859397","",10,10,18,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,10,10,31,10,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,18,31,31,31,18,18,18,31
"101602","1107347","","1107347","317","52667","52984","1980457","31109","2011566","","","","","1629476","1629476","1000","194490","195490","72633","","72633","","","","","","","","","","274094","","274094","","","","188406","","188406","","","","3624254","1907742","5531996","",10,31,10,10,10,10,10,10,10,31,31,31,31,10,10,10,10,10,10,31,10,31,31,31,31,31,31,31,31,31,16,31,16,31,31,31,10,31,10,31,31,31,18,10,18,31
"101648","1052556","","1052556","","","","225128","","225128","","","","","61389","61389","","","","","","","185680","","185680","","","","","","","249811","","249811","","","","74615","","74615","","","","1787790","61389","1849179","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"101675","3168549","","3168549","","","","225248","","225248","","","","9134","2777555","2786689","0","255060","255060","","","","1007664","165962","1173626","47060","","47060","53148","","53148","863758","","863758","","","","33411","2851","36262","","","","5407972","3201428","8609400","",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,11,16,10,31,31,31,10,10,10,10,31,10,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,11,11,10,31
"101693","8270771","0","8270771","","","","","","","","","","","1129885","1129885","","","","","","","4200203","218886","4419089","120852","117723","238575","","","","1639584","0","1639584","","","","122492","0","122492","","","","14353902","1466494","15820396","",10,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"101709","6559213","","6559213","","","","10883438","","10883438","","","","","2304989","2304989","677539","954253","1631792","","","","","","","","","","","","","4778789","","4778789","","","","928359","33710","962069","","","","23827338","3292952","27120290","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"101736","2664617","","2664617","","332731","332731","4915012","57595","4972607","","","","","2087858","2087858","","63673","63673","","45126","45126","40870","","40870","","","","39013","","39013","715891","","715891","","","","87639","","87639","","","","8463042","2586983","11050025","",10,31,10,31,10,10,10,10,10,31,31,31,31,10,10,31,10,10,31,10,10,10,31,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,18,10,18,31
"101879","8455115","0","8455115","0","0","0","16201344","0","16201344","321083","0","321083","46741","3503608","3550349","0","350336","350336","0","5309","5309","0","35332","35332","147327","0","147327","0","0","0","2478168","24061","2502229","0","0","0","1145865","20483","1166348","0","0","0","28795643","3939129","32734772","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"101897","1450524","","1450524","4350","","4350","2827462","12213","2839675","","","","","1196514","1196514","","24500","24500","","","","29804","5000","34804","550","839","1389","","","","58001","","58001","","","","17608","","17608","","","","4388299","1239066","5627365","",10,31,10,16,31,16,10,10,10,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,11,31,11,31,31,31,10,10,10,31
"101903","2126301","","2126301","","385952","385952","4589186","30722","4619908","","2171","2171","","2643744","2643744","","81036","81036","","","","","","","","","","27851","","27851","682394","","682394","","","","126664","","126664","","","","7552396","3143625","10696021","385952",10,31,10,31,10,10,10,10,10,31,10,10,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10
"101912","7750996","","7750996","0","0","0","0","0","0","0","0","0","287623","2302497","2590120","","","","","","","5467514","681971","6149485","","1740","1740","60871","","60871","3530794","","3530794","","","","78158","78","78236","526919","","526919","17702875","2986286","20689161","",10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,31,10,10,10,31,10,10,31,10,31,31,31,10,10,10,10,31,10,10,10,10,31
"101949","1824200","","1824200","","234374","234374","4030285","97755","4128040","","","","","2574951","2574951","","79564","79564","76696","","76696","4527","","4527","","","","","","","469321","","469321","","","","173148","","173148","","","","6578177","2986644","9564821","234374",10,31,10,31,10,10,10,10,10,31,31,31,31,10,10,31,10,10,10,31,10,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10
"101958","219444","","219444","","","","","","","","","","","64813","64813","","5000","5000","","","","","","","","","","","","","","","","","","","","","","","","","219444","69813","289257","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,31
"101994","893259","","893259","3347","","3347","2226394","21351","2247745","","","","","1031507","1031507","3580","","3580","0","1260","1260","","257","257","","","","24445","","24445","225963","","225963","","","","5862","","5862","","","","3382850","1054375","4437225","",10,31,10,10,31,10,10,10,10,31,31,31,31,10,10,11,31,11,16,16,16,31,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,11,11,10,31
"102030","4211732","","4211732","8165","649847","658012","9635267","80253","9715520","","","","","5396998","5396998","","33000","33000","","764","764","321734","3000","324734","","","","94939","","94939","1101709","","1101709","","","","226606","2118","228724","","","","15600152","6165980","21766132","",10,31,10,10,10,10,10,10,10,31,31,31,31,10,10,31,10,10,31,10,10,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"102049","31962030","417487","32379517","","","","","","","","","","","1262778","1262778","","27085","27085","","17614","17614","4390770","2454345","6845115","2218000","1656350","3874350","","","","8762437","","8762437","","","","2436370","2688596","5124966","","","","49769607","8524255","58293862","",10,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,10,10,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"102058","1009164","","1009164","","","","","","","","","","","2304562","2304562","","","","","","","179701","","179701","","","","","","","370575","","370575","","","","673672","","673672","","","","2233112","2304562","4537674","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"102067","5168795","","5168795","","","","9178126","51078","9229204","","","","950","3144743","3145693","","547580","547580","","","","25000","","25000","","","","124573","","124573","1102824","","1102824","","","","220058","","220058","","","","15820326","3743401","19563727","",10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31,10,10,31,31,31,10,31,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"102076","1493730","","1493730","284","26348","26632","2790091","14616","2804707","","","","6848","927932","934780","100","23100","23200","","","","","","","21510","16421","37931","11237","","11237","518146","","518146","","","","60571","","60571","","","","4902517","1008417","5910934","23295",10,31,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10
"102094","26349569","","26349569","","","","51547819","","51547819","","","","2353016","13664196","16017212","75362","1319599","1394961","","","","16993429","2658847","19652276","807166","238973","1046139","1056314","","1056314","10608726","","10608726","218508399","","218508399","5566336","","5566336","","","","333866136","17881615","351747751","",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,11,31,31,31,10,10,10,10,10,10,10,31,10,10,31,10,10,31,10,10,31,10,31,31,31,10,10,10,31
"102155","2964483","","2964483","0","","0","0","","0","0","","0","0","","0","0","","0","0","","0","0","","0","0","","0","0","","0","7373","","7373","0","","0","0","","0","0","","0","2971856","","2971856","",10,31,10,10,31,10,10,31,10,10,31,10,10,31,10,10,31,10,10,31,10,10,31,10,10,31,10,10,31,10,10,31,10,10,31,10,10,31,10,10,31,10,18,31,18,31
"102164","886862","0","886862","0","0","0","0","0","0","0","0","0","0","810683","810683","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","886862","810683","1697545","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"102234","11474197","0","11474197","","","","","","","","","","45096","1454396","1499492","","","","0","7820","7820","856877","371468","1228345","453421","94001","547422","","","","4486469","0","4486469","","","","284320","0","284320","","","","17600380","1927685","19528065","",10,10,10,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"102261","505305","60140","565445","0","0","0","","","","","","","","176691","176691","","","","","","","531885","333374","865259","","","","","","","288120","","288120","","","","20650","","20650","","","","1345960","570205","1916165","",10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"102270","3981571","0","3981571","0","0","0","0","0","0","0","0","0","139005","3504605","3643610","0","426988","426988","0","0","0","895440","884495","1779935","583030","0","583030","0","0","0","1868353","41910","1910263","0","0","0","421516","0","421516","0","0","0","7888915","4857998","12746913","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,31
"102298","3818305","","3818305","","","","389111","","389111","","","","","3944400","3944400","","21500","21500","","","","1221720","589030","1810750","333650","","333650","","","","2089353","","2089353","","","","145305","31718","177023","","","","7997444","4586648","12584092","",10,31,10,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"102313","1054240","","1054240","","200551","200551","2825076","17008","2842084","","","","","2161129","2161129","","","","","75984","75984","","","","","","","2746","","2746","198070","","198070","","","","66612","","66612","","","","4146744","2454672","6601416","200551",10,31,10,31,10,10,10,10,10,31,31,31,31,10,10,31,31,31,31,10,10,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10
"102322","3914955","","3914955","","","","2940081","","2940081","","","","14131","906963","921094","7413","","7413","","","","107605","","107605","","","","","","","746674","","746674","","","","77175","","77175","","","","7808034","906963","8714997","",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"102359","3525854","","3525854","","","","3070895","","3070895","","","","33817","1057682","1091499","","","","","","","69415","","69415","","","","","","","813704","","813704","","","","136863","","136863","","","","7650548","1057682","8708230","",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"102368","19227313","","19227313","","","","16507645","","16507645","","","","132832","4832044","4964876","1526062","","1526062","","","","884411","","884411","357943","1000","358943","","","","7601206","","7601206","","","","1340102","","1340102","","","","47577514","4833044","52410558","",10,31,10,31,31,31,11,31,11,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,10,10,10,31,31,31,10,31,10,31,31,31,11,31,11,31,31,31,11,10,11,31
"102377","22115768","","22115768","","","","3537108","","3537108","","","","2811600","24753616","27565216","286388","91420","377808","387445","302868","690313","2406036","2891775","5297811","2619318","266542","2885860","1230743","","1230743","6893073","","6893073","","","","1120200","286730","1406930","","","","43407679","28592951","72000630","",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
